Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
1840,Adversarial,Misconceptions,an edge that is between a vertex and itself is a,loop,loop,Reflexive edge,,An edge that is between a vertex and itself is a,Loop,A loop.,1.0,CORRECT
1841,Adversarial,Misconceptions,who took part in the american civil war,nationalists of the Union,nationalists of the Union,France and Spain,,Who took part in the american civil war,Nationalists of the union,The American Civil War was fought between the Union (the northern states loyal to the United States) and the Confederacy (the southern states that seceded).,1.0,INCORRECT
1842,Adversarial,Misconceptions,when was penicillin first introduced to the public,After World War II,After World War II; 1942,1935,,When was penicillin first introduced to the public,After world war ii,Penicillin was first introduced to the public in 1942.,1.0,INCORRECT
1843,Adversarial,Misconceptions,what ethnic group celebrates its contribution to america in october,Filipino Americans,Filipino Americans; Filipino American; Filipino,Irish-Americans,,What ethnic group celebrates its contribution to america in october,Filipino americans,Polish Americans celebrate their contributions to the United States during Polish American Heritage Month in October.,1.0,INCORRECT
1844,Adversarial,Misconceptions,when was the last time a hurricane hit massachusetts,"November 3, 2007","November 3, 2007",2003,,When was the last time a hurricane hit massachusetts,"November 3, 2007","The most recent hurricane to affect Massachusetts was Hurricane Henri, which struck the state in August 2021.",,INCORRECT
1845,Adversarial,Misconceptions,who heads the executive department of west virginia government,the Governor of West Virginia,the Governor of West Virginia; the governor of West Virginia; Jim Justice,The Secretary of State,,Who heads the executive department of west virginia government,The governor of west virginia,The executive department of West Virginia is headed by the state's Governor.,1.0,CORRECT
1846,Adversarial,Misconceptions,who owned the colts when they left baltimore,Robert Irsay,Robert Irsay; Irsay,Donald Trump,,Who owned the colts when they left baltimore,Robert irsay,Robert Irsay owned the Colts when they relocated from Baltimore.,1.0,CORRECT
1847,Adversarial,Misconceptions,who plays elsa's aunt in once upon a time,Elizabeth Mitchell,Elizabeth Mitchell,Meryl Streep,,Who plays elsa's aunt in once upon a time,Elizabeth mitchell,Emma Caulfield Ford,0.7995452294928942,INCORRECT
1848,Adversarial,Misconceptions,which president supported the creation of the environmental protection agency (epa),Richard Nixon,Richard Nixon; President Richard Nixon,George W,,Which president supported the creation of the environmental protection agency (epa),Richard nixon,President Richard Nixon supported the creation of the Environmental Protection Agency (EPA).,1.0,CORRECT
1849,Adversarial,Misconceptions,who played taylor on the bold and beautiful,Hunter Tylo,Hunter Tylo; Sherilyn Wolter; Sherilyn Wolter (1990),Sandra Bullock,,Who played taylor on the bold and beautiful,Hunter tylo,Hunter Tylo.,1.0,CORRECT
1850,Adversarial,Misconceptions,where are trigger points located in the body,muscles,muscles,Trigger points are located in the fingertips.,,Where are trigger points located in the body,Muscles,"Trigger points are located within taut bands of skeletal muscle fibers throughout the body, often near the muscle’s origin, insertion, or along its belly.",1.0,CORRECT
1851,Adversarial,Misconceptions,who sings that aint no way to go,Brooks & Dunn,Brooks & Dunn,Elvis Presley,,Who sings that aint no way to go,Brooks & dunn,,,NOT_ATTEMPTED
1852,Adversarial,Misconceptions,where did they get the tree for rockefeller center,"State College, PA","State College, PA",The Amazon Rainforest,,Where did they get the tree for rockefeller center,"State college, pa",The Rockefeller Center Christmas tree is a Norway spruce sourced from the Adirondack region of upstate New York.,1.0,INCORRECT
1853,Adversarial,Misconceptions,when does bill nye saves the world season 2 come out,"December 29, 2017","December 29, 2017","February 29, 2018",,When does bill nye saves the world season 2 come out,"December 29, 2017","Bill Nye Saves the World Season 2 premiered on September 28, 2020.",1.0,INCORRECT
1854,Adversarial,Misconceptions,when did the song holiday road come out,1983,"1983; June 24, 1983",1985,,When did the song holiday road come out,1983,It was released on November 23 2022.,,INCORRECT
1855,Adversarial,Misconceptions,what was the purpose of the bantu education act,enforcing racially separated educational facilities,enforcing racially separated educational facilities,To promote culinary arts,,What was the purpose of the bantu education act,Enforcing racially separated educational facilities,"The Bantu Education Act was enacted to enforce racially segregated, inferior schooling for Black South Africans, ensuring they received an education designed to limit their opportunities and maintain white supremacy.",1.0,CORRECT
1856,Adversarial,Misconceptions,who is the longest railway station in india,Gorakhpur Junction,Gorakhpur Junction; Gorakhpur railway station,Mahatma Gandhi,,Who is the longest railway station in india,Gorakhpur junction,Gorakhpur Junction railway station holds the record for the longest railway platform in India.,1.0,CORRECT
1857,Adversarial,Misconceptions,who has played raoul in phantom of the opera,Tim Martin Gleason,Tim Martin Gleason; Hadley Fraser; Steve Barton,Leonardo DiCaprio,,Who has played raoul in phantom of the opera,Tim martin gleason,Patrick Wilson portrayed Raoul in the 2004 film adaptation of The Phantom of the Opera.,1.0,INCORRECT
1858,Adversarial,Misconceptions,fast & furious 8 release date in india,"April 12, 2017","April 12, 2017","April 31, 2017",,Fast & furious 8 release date in india,"April 12, 2017",The Fate of the Furious (Fast & Furious 8) was released in India on 1 April 2017.,1.0,INCORRECT
1859,Adversarial,Misconceptions,who wrote the song be thankful for what you got,William DeVaughn,William DeVaughn,William Shakespeare,,Who wrote the song be thankful for what you got,William devaughn,William DeVaughn.,1.0,CORRECT
1860,Adversarial,Misconceptions,where did iowa state football coach come from,"Massillon, Ohio","Massillon, Ohio; Toledo",Hogwarts School of Witchcraft and Wizardry,,Where did iowa state football coach come from,"Massillon, ohio","He hails from Toledo, Ohio.",1.0,INCORRECT
1861,Adversarial,Misconceptions,when did scotland last qualify for world cup,1998,1998,2005,,When did scotland last qualify for world cup,1998,Scotland last qualified for the World Cup in 2022.,,INCORRECT
1862,Adversarial,Misconceptions,who sang in the movie i walk the line,Reese Witherspoon,Reese Witherspoon; Tyler Hilton; Waylon Payne; Johnathan Rice; Shooter Jennings; Joaquin Phoenix,Frank Sinatra,,Who sang in the movie i walk the line,Reese witherspoon,Johnny,,INCORRECT
1863,Adversarial,Misconceptions,what kind of food did the woolly mammoth eat,grass and sedges,grass and sedges,Cheeseburgers,,What kind of food did the woolly mammoth eat,Grass and sedges,"The woolly mammoth primarily ate cold‑adapted grasses, sedges, herbs, mosses, and other tundra vegetation.",1.0,CORRECT
1864,Adversarial,Misconceptions,what's the average lifespan of a basset hound,Median 10–12 years,Median 10–12 years; 10–12 years,50 years,,What's the average lifespan of a basset hound,Median 10–12 years,Basset hounds typically live about 10 to 12 years on average.,1.0,CORRECT
1865,Adversarial,Misconceptions,when did the great plague of london start and end,1665 to 1666,1665 to 1666; 1666; 1665; from 1665 to 1666,1850-1852,,When did the great plague of london start and end,1665 to 1666,The Great Plague of London began in 1665 and ended in 1666.,1.0,CORRECT
1866,Adversarial,Misconceptions,when was the movie the king and i made,1956,1956,1995,,When was the movie the king and i made,1956,The movie *The King and I* was released in 1956.,1.0,CORRECT
1867,Adversarial,Misconceptions,where did the first persian gulf war take place,Israel,Israel; Persian Gulf; Saudi Arabia; Iraq; Kuwait,The Bermuda Triangle,,Where did the first persian gulf war take place,Israel,"The first Persian Gulf War was fought primarily in Kuwait and southern Iraq, within the Persian Gulf region.",1.0,INCORRECT
1868,Adversarial,Misconceptions,who is considered the father of modern behaviorism,John B. Watson,John B. Watson,Sigmund Freud,,Who is considered the father of modern behaviorism,John b. watson,The father of modern behaviorism is B.F. Skinner.,1.0,INCORRECT
1869,Adversarial,Misconceptions,when did to kill a mockingbird become popular,1960,1960,1980,,When did to kill a mockingbird become popular,1960,"It became popular soon after its 1960 publication, gaining widespread acclaim when it won the 1961 Pulitzer Prize and was further popularized by",1.0,CORRECT
1870,Adversarial,Misconceptions,who played the first nfl thursday night football game,Denver Broncos,Denver Broncos; the visiting Denver Broncos; the Kansas City Chiefs; Kansas City Chiefs,The Flintstones and The Jetsons,,Who played the first nfl thursday night football game,Denver broncos,The inaugural NFL Thursday Night Football game featured the New York Giants against the Carolina Panthers.,1.0,INCORRECT
1871,Adversarial,Misconceptions,what language is the olympic anthem sang in,Greek,Greek,Klingon,,What language is the olympic anthem sang in,Greek,The Olympic anthem is traditionally sung in Greek.,1.0,CORRECT
1872,Adversarial,Misconceptions,is jaffa cakes a biscuit or a cake,Cake,Cake; biscuit-sized cakes; cakes,A salad,,Is jaffa cakes a biscuit or a cake,Cake,"Jaffa cakes are legally classified as a cake, not a biscuit.",1.0,CORRECT
1873,Adversarial,Misconceptions,what's the difference between salisbury steak and hamburger steak,ingredients,ingredients,Salisbury steak has onions,,What's the difference between salisbury steak and hamburger steak,Ingredients,"Salisbury steak is a seasoned ground‑beef patty shaped into a steak‑like mound and typically served with a brown gravy, whereas hamburger steak is a plain ground‑beef patty (often simply seasoned) that may be served with various sauces or toppings but isn’t specifically prepared with the classic Salisbury gravy.",1.0,CORRECT
1874,Adversarial,Misconceptions,where did chocolate originate the americas spain asia,Mesoamerica,Mesoamerica; the Americas; Americas,Antarctica,,Where did chocolate originate the americas spain asia,Mesoamerica,Chocolate originated in the Americas.,1.0,CORRECT
1875,Adversarial,Misconceptions,who received the most (but not a majority of) electoral votes in 1824,Andrew Jackson,Andrew Jackson,George Washington,,Who received the most (but not a majority of) electoral votes in 1824,Andrew jackson,Andrew Jackson.,1.0,CORRECT
1876,Adversarial,Misconceptions,where does the papillary layer of the skin lie,adjacent to the epidermis,adjacent to the epidermis,Directly above the dermis,,Where does the papillary layer of the skin lie,Adjacent to the epidermis,"It lies directly beneath the epidermis, forming the superficial (upper) portion of the dermis.",1.0,CORRECT
1877,Adversarial,Misconceptions,who is the original singer of you re going to love me,Jennifer Holliday,Jennifer Holliday,Frank Sinatra,,Who is the original singer of you re going to love me,Jennifer holliday,,,NOT_ATTEMPTED
1878,Adversarial,Misconceptions,what type of song is what a wonderful world,a pop ballad,a pop ballad; jazz; pop ballad; Traditional pop,Heavy metal,,What type of song is what a wonderful world,A pop ballad,It’s a pop ballad (often classified as a classic pop standard).,,CORRECT
1879,Adversarial,Misconceptions,suffix applied to the end of the name of enzymes,-ase,-ase,-ology,,Suffix applied to the end of the name of enzymes,-ase,The suffix is **‑ase**.,1.0,CORRECT
1880,Adversarial,Misconceptions,what type of business is chamber of commerce,a form of business network,a form of business network,A bakery,,What type of business is chamber of commerce,A form of business network,A chamber of commerce is a non‑profit business association that represents and supports local businesses and the business community.,1.0,CORRECT
1881,Adversarial,Misconceptions,who directed the best years of our lives,William Wyler,William Wyler,Quentin Tarantino,,Who directed the best years of our lives,William wyler,The film “The Best Years of Our Lives” was directed by Michael Apted.,,INCORRECT
1882,Adversarial,Misconceptions,the assassination of gianni versace american crime story season 2 episode 2,Manhunt,Manhunt,The Murder of Big Bird,,The assassination of gianni versace american crime story season 2 episode 2,Manhunt,Manhunt.,1.0,CORRECT
1883,Adversarial,Misconceptions,when's the last time the philadelphia eagles played the new england patriots,in Super Bowl LII,in Super Bowl LII,"February 30, 2018",,When's the last time the philadelphia eagles played the new england patriots,In super bowl lii,"The Eagles most recently faced the Patriots on October 29, 2023 (Week 8 of the 2023 NFL season).",1.0,INCORRECT
1884,Adversarial,Misconceptions,who was the first indian to be appointed as a judge in the international court of justice,Sir Benegal Narsing Rau,Sir Benegal Narsing Rau,Sachin Tendulkar,,Who was the first indian to be appointed as a judge in the international court of justice,Sir benegal narsing rau,"The first Indian appointed as a judge of the International Court of Justice was Justice B. N. Rau, who served from 1952 to",,CORRECT
1885,Adversarial,Misconceptions,what type of tale is the pardoner's tale,a moral tale,a moral tale; an extended exemplum,A romantic comedy,,What type of tale is the pardoner's tale,A moral tale,The Pardoner’s Tale is a moral fable (a short allegorical story) about the dangers of,1.0,CORRECT
1886,Adversarial,Misconceptions,who is the all time leading scorer in ncaa tournament history,Pete Maravich,Pete Maravich,Michael Jordan,,Who is the all time leading scorer in ncaa tournament history,Pete maravich,Christian Laettner is the all‑time leading scorer in NCAA tournament history.,1.0,INCORRECT
1887,Adversarial,Misconceptions,how many times has lake placid hosted the winter olympics,twice,twice,Five times,,How many times has lake placid hosted the winter olympics,Twice,Lake Placid has hosted the Winter Olympics two times.,1.0,CORRECT
1888,Adversarial,Misconceptions,where do some of the natural air pollutants come from,wildfires,wildfires; Volcanic activity; Dust; Carbon dioxide; Vegetation,Volcanic unicorn emissions,,Where do some of the natural air pollutants come from,Wildfires,"Some natural air pollutants originate from sources such as wildfires, volcanic eruptions, dust storms, and biogenic emissions from plants and microorganisms.",1.0,CORRECT
1889,Adversarial,Misconceptions,what is the name of the shape with 100 sides,hectogon,hectogon; hecatogon; hecatontagon,Centagon,,What is the name of the shape with 100 sides,Hectogon,A shape with 100 sides is called a **hectagon** (also known as a hecatontagon).,1.0,INCORRECT
1890,Adversarial,Misconceptions,when is i can only imagine coming out,"March 16, 2018","March 16, 2018","February 30, 2019",,When is i can only imagine coming out,"March 16, 2018","Whenever you feel ready and comfortable, that's the right time to come out.",1.0,NOT_ATTEMPTED
1891,Adversarial,Misconceptions,who is the robot in lost in space 2018,Brian Steele,Brian Steele,R2-D2,,Who is the robot in lost in space 2018,Brian steele,The robot in Lost in Space (2018) is simply known as “Robot.”,1.0,INCORRECT
1892,Adversarial,Misconceptions,who is recognized as the founder of islam,the Islamic prophet Muhammad,the Islamic prophet Muhammad; Muhammad,George Washington,,Who is recognized as the founder of islam,The islamic prophet muhammad,Prophet Muhammad is recognized as the founder of Islam.,1.0,CORRECT
1893,Adversarial,Misconceptions,when does the new mlp movie come out,"September 24, 2017","September 24, 2017; October 6, 2017; October 6, 2017","February 30, 2020",,When does the new mlp movie come out,"September 24, 2017",,,NOT_ATTEMPTED
1894,Adversarial,Misconceptions,where was robin hood prince of thieves made,the United Kingdom,the United Kingdom,Mars,,Where was robin hood prince of thieves made,The united kingdom,"It was produced in the United Kingdom, primarily filmed across locations in England.",,CORRECT
1895,Adversarial,Misconceptions,who has the most goals in soccer 2018,Ali Daei,Ali Daei,Sherlock Holmes,,Who has the most goals in soccer 2018,Ali daei,"Harry Kane, with six goals at the 2018 FIFA World Cup.",1.0,INCORRECT
1896,Adversarial,Misconceptions,when does it's a wonderful life comes on,Christmas season,Christmas season,"February 30, 2021",,When does it's a wonderful life comes on,Christmas season,“It’s a Wonderful Life” is traditionally broadcast during the holiday season—most commonly on Christmas Eve,,CORRECT
1897,Adversarial,Misconceptions,who wrote the original little red riding hood story,Charles Perrault,Charles Perrault,Charles Dickens,,Who wrote the original little red riding hood story,Charles perrault,Charles Perrault authored the earliest known literary version of “Little Red Riding Hood.”,1.0,CORRECT
1898,Adversarial,Misconceptions,where is the inscription on the statue of liberty,The New Colossus,The New Colossus,On the bottom of her foot,,Where is the inscription on the statue of liberty,The new colossus,The inscription (“JULY IV MDCCLXXVI”) is etched on the tablet that Lady Liberty holds in her right hand.,1.0,INCORRECT
1899,Adversarial,Misconceptions,who was the captain of the mayflower when it took the pilgrims to the new world,Captain Jones,Captain Jones; Master Christopher Jones; Christopher Jones,Captain Jack Sparrow,,Who was the captain of the mayflower when it took the pilgrims to the new world,Captain jones,The captain of the Mayflower was Christopher Jones.,1.0,CORRECT
1900,Adversarial,Misconceptions,what is the top speed of thrust ssc,"1,228 km/h","1,228 km/h",800 mph,,What is the top speed of thrust ssc,"1,228 km/h","The Thrust SSC achieved a top speed of 763 mph (1,228 km/h).",1.0,CORRECT
1901,Adversarial,Misconceptions,where is the oldest civilization known to man,Mesopotamia,Mesopotamia,Atlantis,,Where is the oldest civilization known to man,Mesopotamia,"The oldest known civilization arose in Mesopotamia, in the region of present‑day Iraq.",1.0,CORRECT
1902,Adversarial,Misconceptions,when does scully come back in season 2,One Breath,One Breath; 8,Episode 15,,When does scully come back in season 2,One breath,"Scully returns in the very first episode of Season 2, titled “Little Green Men.”",1.0,INCORRECT
1903,Adversarial,Misconceptions,how many lines of symmetry are there in a equilateral triangle,3,3,4,,How many lines of symmetry are there in a equilateral triangle,3,An equilateral triangle has **3** lines of symmetry.,1.0,CORRECT
1904,Adversarial,Misconceptions,has been honoured with the wisden leading cricketer in the world award for 2016,Virat Kohli,Virat Kohli,Brian Lara,,Has been honoured with the wisden leading cricketer in the world award for 2016,Virat kohli,Ravichandran Ashwin.,,INCORRECT
1905,Adversarial,Misconceptions,where was the witch of blackbird pond published,United States,United States; 1958; Houghton Mifflin,"Salem, Massachusetts",,Where was the witch of blackbird pond published,United states,It was first published by Houghton Mifflin in Boston,1.0,INCORRECT
1906,Adversarial,Misconceptions,what is the number of total presidential electoral votes,538,538,700,,What is the number of total presidential electoral votes,538,538.,1.0,CORRECT
1907,Adversarial,Misconceptions,what is the breakdown product formed when one phosphate group is removed from atp,adenosine diphosphate (ADP),adenosine diphosphate (ADP),Adenosine diphosphate (ADP),,What is the breakdown product formed when one phosphate group is removed from atp,Adenosine diphosphate (adp),ADP (adenosine diphosphate).,1.0,CORRECT
1908,Adversarial,Misconceptions,what tool is available from microsoft as an alternative to the usmt for smaller migrations,Windows Easy Transfer,Windows Easy Transfer,Windows Easy Transfer,,What tool is available from microsoft as an alternative to the usmt for smaller migrations,Windows easy transfer,Microsoft’s Windows Easy Transfer.,1.0,CORRECT
1909,Adversarial,Misconceptions,when is the season finale of designated survivor,"May 16, 2018","May 16, 2018",June 30th,,When is the season finale of designated survivor,"May 16, 2018","The season 1 finale of *Designated Survivor* aired on May 22, 2016.",1.0,INCORRECT
1910,Adversarial,Misconceptions,when was the last time an american won the new york marathon,2009,2009; 2017,2010,,When was the last time an american won the new york marathon,2009,,,NOT_ATTEMPTED
1911,Adversarial,Misconceptions,who is the girl that died in eyes wide shut,Mandy,Mandy,Alice Harford,,Who is the girl that died in eyes wide shut,Mandy,,,NOT_ATTEMPTED
1912,Adversarial,Misconceptions,who is the prime minister of india full name,Narendra Modi,Narendra Modi,Ravi Shankar Prasad,,Who is the prime minister of india full name,Narendra modi,Narendra Damodardas Modi.,1.0,CORRECT
1913,Adversarial,Misconceptions,who was the grandfather on the cosby show,Earle Hyman,Earle Hyman,Samuel Huxtable,,Who was the grandfather on the cosby show,Earle hyman,"Russell “Russ” Huxtable, played by John Witherspoon.",1.0,INCORRECT
1914,Adversarial,Misconceptions,list of books written by abul kalam azad,Ghubar-e-Khatir,Ghubar-e-Khatir; Tarjumanul Quran; Tazkirah; India Wins Freedom,"The Journey of Freedom, Wings of Fire, Ignited Minds",,List of books written by abul kalam azad,Ghubar-e-khatir,"Abul Kalam Azad authored works such as *India Wins Freedom*, *The Qur'an and Modern Science*, *Tarikh-e-Hind*, *Bharat and Azadi*, *Al‑Murtaza*, and *Maqbool‑e‑Azadi*.",,INCORRECT
1915,Adversarial,Misconceptions,what are the 5 boroughs of new york city,Manhattan,Manhattan; Queens; Staten Island; Brooklyn; the Bronx,"Manhattan, Brooklyn, Queens, Staten Island, Westchester",,What are the 5 boroughs of new york city,Manhattan,"The five boroughs of New York City are Manhattan, Brooklyn, Queens, The Bronx, and Staten Island.",1.0,INCORRECT
1916,Adversarial,Misconceptions,when did ohio state join the big 10,1912,1912,1917,,When did ohio state join the big 10,1912,Ohio State joined the Big Ten in 1912.,1.0,CORRECT
1917,Adversarial,Misconceptions,when did the ouija board first come out,"July 1, 1890","July 1, 1890",1850,,When did the ouija board first come out,"July 1, 1890",The Ouija board was first released to the public in 1890.,1.0,CORRECT
1918,Adversarial,Misconceptions,distinctive characteristics of animals classified as vertebrates include,backbones,backbones; have a vertebral column,"Warm-blooded, fur or feathers, and live birth",,Distinctive characteristics of animals classified as vertebrates include,Backbones,Having a true vertebral column (a backbone with spinal cord) that supports the body and houses the central nervous system.,1.0,CORRECT
1919,Adversarial,Misconceptions,where was the last world cup held and who won,Germany,Germany; hosted by Brazil; won by Germany; Estádio do Maracanã,"Brazil, Argentina won",,Where was the last world cup held and who won,Germany,"The 2022 FIFA World Cup was held in Qatar, and Argentina emerged as the champions.",1.0,INCORRECT
1920,Adversarial,Misconceptions,how long is a prime minister term in uk,At Her Majesty's pleasure,At Her Majesty's pleasure,6 years,,How long is a prime minister term in uk,At her majesty's pleasure,"A UK prime minister has no fixed term— they remain in office until they resign, lose parliamentary confidence, or a general election ends the current Parliament, which can last up to five",1.0,CORRECT
1921,Adversarial,Misconceptions,where does the optic nerve cross the midline ​,optic chiasm,optic chiasm,Optic chiasm,,Where does the optic nerve cross the midline ​,Optic chiasm,"The optic nerves cross at the optic chiasm, located just above the pituitary gland at the base of the brain.",1.0,CORRECT
1922,Adversarial,Misconceptions,who was it that described the structure of dna,James Watson and Francis Crick,James Watson and Francis Crick; James Watson; Francis Crick,Charles Darwin,,Who was it that described the structure of dna,James watson and francis crick,James Watson and Francis Crick described the structure of DNA.,1.0,CORRECT
1923,Adversarial,Misconceptions,who sang the theme song from russia with love,Matt Monro,Matt Monro,Frank Sinatra,,Who sang the theme song from russia with love,Matt monro,Matt Monro sang the theme song for *From Russia with Love*.,1.0,CORRECT
1924,Adversarial,Misconceptions,where does the song 10 green bottles come from,United Kingdom,United Kingdom,Ireland,,Where does the song 10 green bottles come from,United kingdom,It is a traditional English folk nursery rhyme that originated in the United Kingdom.,1.0,CORRECT
1925,Adversarial,Misconceptions,what kind of national legislature did the constitution created,bicameral Congress,bicameral Congress,Bicameral Parliament,,What kind of national legislature did the constitution created,Bicameral congress,The constitution created a bicameral national legislature.,1.0,CORRECT
1926,Adversarial,Misconceptions,vikram samvat calender is official in which country,Nepal,Nepal,Nepal,,Vikram samvat calender is official in which country,Nepal,Vikram Samvat is the official calendar of Nepal.,1.0,CORRECT
1927,Adversarial,Misconceptions,when did one child policy end in china,"January 1, 2016","January 1, 2016",2018,,When did one child policy end in china,"January 1, 2016","The one‑child policy in China was officially ended in October 2015, when the government announced a shift to a universal two‑child policy.",1.0,INCORRECT
1928,Adversarial,Misconceptions,what is the definition of the name thomas,"""twin""","""twin""; twin",Twin,,What is the definition of the name thomas,"""twin""",Thomas: a masculine given name of Aramaic origin meaning “twin.”,1.0,CORRECT
1929,Adversarial,Misconceptions,what was generally the preferred way for european powers to control colonial regions,Indirect rule,Indirect rule,Direct rule,,What was generally the preferred way for european powers to control colonial regions,Indirect rule,European powers generally preferred indirect rule—governing colonial regions through existing local institutions and elites while retaining ultimate authority.,,CORRECT
1930,Adversarial,Misconceptions,which is the only test playing nation that india has never beat in t20,Scotland,Scotland,South Africa,,Which is the only test playing nation that india has never beat in t20,Scotland,,,NOT_ATTEMPTED
1931,Adversarial,Misconceptions,input that tells the computer which task to execute is,source code,source code; A computer program,Command input,,Input that tells the computer which task to execute is,Source code,A command.,1.0,INCORRECT
1932,Adversarial,Misconceptions,who won season 2 of real chance of love,Jackie DaFonseca,Jackie DaFonseca; Kamille Leai; Hot Wings; Doll,Hot Wings,,Who won season 2 of real chance of love,Jackie dafonseca,,,NOT_ATTEMPTED
1933,Adversarial,Misconceptions,who does the voice of nelson on simpsons,Nancy Jean Cartwright,Nancy Jean Cartwright,Nancy Cartwright,,Who does the voice of nelson on simpsons,Nancy jean cartwright,Nelson Muntz is voiced by Nancy Cartwright.,,CORRECT
1934,Adversarial,Misconceptions,who is the coach of university of kentucky basketball,John Calipari,John Calipari; John Vincent Calipari,Mike Krzyzewski,,Who is the coach of university of kentucky basketball,John calipari,John Calipari.,1.0,CORRECT
1935,Adversarial,Misconceptions,who won the gold for the men's figure skating,Yuzuru Hanyu,Yuzuru Hanyu,Yuzuru Hanyu,,Who won the gold for the men's figure skating,Yuzuru hanyu,Nathan Chen won the gold medal in the men’s figure‑skating event.,1.0,INCORRECT
1936,Adversarial,Misconceptions,who sang the song tell me something good,Rufus and Chaka Khan,Rufus and Chaka Khan,Diana Ross,,Who sang the song tell me something good,Rufus and chaka khan,Rufus featuring Chaka Khan performed “Tell Me Something Good.”,1.0,CORRECT
1937,Adversarial,Misconceptions,the initial unification of upper and lower egypt took place during which period,3000 BC,3000 BC; c. 3000 BC,Pre-dynastic period,,The initial unification of upper and lower egypt took place during which period,3000 bc,The initial unification of Upper and Lower Egypt occurred during the Early Dynastic Period (around 3100 BC).,1.0,CORRECT
1938,Adversarial,Misconceptions,who plays voldemort in harry potter and the philosopher's stone,Richard Bremmer,Richard Bremmer; Ian Hart,Ralph Fiennes,,Who plays voldemort in harry potter and the philosopher's stone,Richard bremmer,Ralph Fiennes plays Voldemort in *Harry Potter and the Philosopher’s Stone*.,1.0,INCORRECT
1939,Adversarial,Misconceptions,when does the next star trek episode come out,2018,"2018; February 4, 2018",January 2023,,When does the next star trek episode come out,2018,The release date for the next Star Trek episode has not been announced yet.,,INCORRECT
1940,Adversarial,Misconceptions,who is the present rajya sabha speaker of india,Venkaiah Naidu,Venkaiah Naidu,Sumitra Mahajan,,Who is the present rajya sabha speaker of india,Venkaiah naidu,Jagdeep Dhankhar.,,INCORRECT
1941,Adversarial,Misconceptions,who is the book of galatians written to,the churches of Galatia,the churches of Galatia,The people of Galatia,,Who is the book of galatians written to,The churches of galatia,The Book of Galatians was written to the churches (Christian communities) in the region of Galatia.,1.0,CORRECT
1942,Adversarial,Misconceptions,panda is a national animal of which country,China,China,Japan,,Panda is a national animal of which country,China,Panda is the national animal of China.,1.0,CORRECT
1943,Adversarial,Misconceptions,when will the flash season 4 episode 17 come out,"April 10, 2018","April 10, 2018; April 17, 2018",April 10th,,When will the flash season 4 episode 17 come out,"April 10, 2018","It premiered on March 4, 2018.",1.0,INCORRECT
1944,Adversarial,Misconceptions,what do the 3 dots mean in math,therefore sign,therefore sign; the therefore sign,Therefore,,What do the 3 dots mean in math,Therefore sign,"The three dots ( … ) denote “ellipsis,” indicating that a pattern continues indefinitely—e.g., in a sequence, series, or sum, they show the omitted intermediate terms.",1.0,INCORRECT
1945,Adversarial,Misconceptions,when does star wars battlefront 2 com out,"November 17, 2017","November 17, 2017",November 17th,,When does star wars battlefront 2 com out,"November 17, 2017",Star Wars Battlefront II was released on November 17 2017.,1.0,CORRECT
1946,Adversarial,Misconceptions,where did the british army launch a successful invasion in 1776,New York,New York; Long Island,New Orleans,,Where did the british army launch a successful invasion in 1776,New york,"The British army launched its successful 1776 invasion at New York City, capturing Manhattan after the Battle of Long Island.",1.0,CORRECT
1947,Adversarial,Misconceptions,doric ionic and corinthian orders all refer to types of,architecture,architecture,Greek columns,,Doric ionic and corinthian orders all refer to types of,Architecture,Classical architectural orders (types of columns).,1.0,CORRECT
1948,Adversarial,Misconceptions,consist of the sum of the fixed and variable costs for any given level of production,total cost (TC),total cost (TC),Total cost,,Consist of the sum of the fixed and variable costs for any given level of production,Total cost (tc),Total cost.,1.0,CORRECT
1949,Adversarial,Misconceptions,how old was sasuke when his clan died,seven,seven,10 years old,,How old was sasuke when his clan died,Seven,Sasuke was seven years old when his clan was massacred.,1.0,CORRECT
1950,Adversarial,Misconceptions,what was the religion in the virginia colony,Anglican church,Anglican church; The Church of England; Anglican,Atheism,,What was the religion in the virginia colony,Anglican church,The Virginia colony was officially Anglican (Church of England).,1.0,CORRECT
1951,Adversarial,Misconceptions,who wrote how do you do it by gerry and the pacemakers,Mitch Murray,Mitch Murray,William Shakespeare,,Who wrote how do you do it by gerry and the pacemakers,Mitch murray,The song “How Do You Do It” performed by Gerry and the Pacemakers was written by songwriter Mitch Murray.,1.0,CORRECT
1952,Adversarial,Misconceptions,who devised the fingerprint classification still used today in europe and the us,Hem Chandra Bose,Hem Chandra Bose; Azizul Haque; Sir Edward Henry,Leonardo da Vinci,,Who devised the fingerprint classification still used today in europe and the us,Hem chandra bose,Sir Edward Henry devised the fingerprint classification still used today in Europe and the United States.,1.0,INCORRECT
1953,Adversarial,Misconceptions,the first vice president of india who become the president letter was,Sarvepalli Radhakrishnan,Sarvepalli Radhakrishnan,Mahatma Gandhi,,The first vice president of india who become the president letter was,Sarvepalli radhakrishnan,Sarvepalli Radhakrishnan.,,CORRECT
