Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
1414,Adversarial,Misconceptions,what kind of bird is in the lion king,red-billed hornbill,red-billed hornbill; a red-billed hornbill,Parrot,,What kind of bird is in the lion king,Red-billed hornbill,"Zazu, a red-billed hornbill, is the bird featured in The Lion King.",0.8142998814582825,CORRECT
1415,Adversarial,Misconceptions,who were the judges on dancing on ice 2014,Jason Gardiner,Jason Gardiner; Ashley Roberts; Robin Cousins; Karen Barber,"Simon Cowell, Paula Abdul, Randy Jackson",,Who were the judges on dancing on ice 2014,Jason gardiner,"The 2014 Dancing on Ice judging panel consisted of Robin Cousins (head judge), Jason Gardiner, Ashley Roberts, and Karen Barber.",0.785864531993866,CORRECT
1416,Adversarial,Misconceptions,where did this case of product tampering occur,the Chicago metropolitan area,the Chicago metropolitan area,"London, England",,Where did this case of product tampering occur,The chicago metropolitan area,"Chicago, Illinois.",0.7271962761878967,CORRECT
1417,Adversarial,Misconceptions,what happens to water that infiltrates the soil if it is not absorbed by the roots of plants,runoff,runoff,It evaporates back into the atmosphere,,What happens to water that infiltrates the soil if it is not absorbed by the roots of plants,Runoff,"It percolates downward through the soil to recharge groundwater or emerges later as springs, seeps, or baseflow to streams.",0.5346884727478027,INCORRECT
1418,Adversarial,Misconceptions,who starred in the pirates of the caribbean,Johnny Depp,Johnny Depp; Orlando Bloom; Geoffrey Rush; Kevin McNally; Jonathan Pryce; Jack Davenport; Keira Knightley,Tom Hanks,,Who starred in the pirates of the caribbean,Johnny depp,"The Pirates of the Caribbean films star Johnny Depp (as Captain Jack Sparrow), with key co-stars including Orlando Bloom, Keira Knightley, Geoffrey Rush, and later Javier Bardem, Penélope Cruz, Ian McShane, and others across the series.",0.9151561856269836,CORRECT
1419,Adversarial,Misconceptions,who plays bianca in that's so raven,Erica Rivera,Erica Rivera,Selena Gomez,,Who plays bianca in that's so raven,Erica rivera,"Bianca in ""That's So Raven"" is played by Erica Rivera.",0.7965742349624634,CORRECT
1420,Adversarial,Misconceptions,when did we find out the smoking man was mulder's father,Later in the sixth season,Later in the sixth season; in the sixth season,"Season 3, Episode 12",,When did we find out the smoking man was mulder's father,Later in the sixth season,"In The X-Files, the strongest on-screen implication that the Cigarette Smoking Man is Mulder’s father comes in the Season 7 episode “En Ami,” which aired on February 27, 2000, following earlier hints in episodes like “Two Fathers”/“One Son” (1999).",0.782923698425293,INCORRECT
1421,Adversarial,Misconceptions,what causes cracked skin at the corners of your mouth,allergies,allergies; infection; irritation,Vitamin C deficiency,,What causes cracked skin at the corners of your mouth,Allergies,"Cracked skin at the corners of the mouth (angular cheilitis) is usually caused by saliva irritation and moisture fostering yeast/bacterial overgrowth, often worsened by dry skin, lip licking, ill-fitting dentures, nutritional deficiencies (iron, B vitamins), or conditions like eczema and diabetes.",0.4981902539730072,INCORRECT
1422,Adversarial,Misconceptions,the south west wind blows across nigeria between,till September,till September,April and September,,The south west wind blows across nigeria between,Till september,April and October.,0.7360642552375793,INCORRECT
1423,Adversarial,Misconceptions,who is the lead singer of collective soul,Ed Roland,Ed Roland,Chris Martin,,Who is the lead singer of collective soul,Ed roland,The lead singer of Collective Soul is Ed Roland.,0.8110851049423218,CORRECT
1424,Adversarial,Misconceptions,what are the top five wine producing states,Washington,Washington; Pennsylvania; Oregon; New York; California,"Texas, Florida, New York, Washington, Oregon",,What are the top five wine producing states,Washington,"California, Washington, New York, Oregon, and Texas.",0.7863357067108154,INCORRECT
1425,Adversarial,Misconceptions,who is known as the father of indian constitution,Bhimrao Ramji Ambedkar,Bhimrao Ramji Ambedkar,Mahatma Gandhi,,Who is known as the father of indian constitution,Bhimrao ramji ambedkar,Dr. B. R. Ambedkar is known as the Father of the Indian Constitution.,0.8713615536689758,CORRECT
1426,Adversarial,Misconceptions,what episode does lori die on the walking dead,"""Killer Within""","""Killer Within""; Killer Within","Season 1, Episode 6",,What episode does lori die on the walking dead,"""killer within""","Lori Grimes dies in The Walking Dead Season 3, Episode 4, titled “Killer Within.”",0.8353191018104553,CORRECT
1427,Adversarial,Misconceptions,who penned the famous indian epic the ramayana,Valmiki,Valmiki; the Hindu sage Valmiki,Rabindranath Tagore,,Who penned the famous indian epic the ramayana,Valmiki,The ancient Indian epic Ramayana is traditionally attributed to the sage Valmiki.,0.8282182216644287,CORRECT
1428,Adversarial,Misconceptions,when did the united kingdom entered world war 2,1939,1939,1940,,When did the united kingdom entered world war 2,1939,"The United Kingdom entered World War II on 3 September 1939, after Germany invaded Poland.",0.9108660221099854,CORRECT
1429,Adversarial,Misconceptions,where does jack ryan live in patriot games,"Baltimore, Maryland","Baltimore, Maryland",New York City,,Where does jack ryan live in patriot games,"Baltimore, maryland","In Patriot Games, Jack Ryan lives in London, England, where he’s temporarily residing and teaching at the London School of Economics.",0.7356835603713989,INCORRECT
1430,Adversarial,Misconceptions,when does season 8 for blue bloods start,"September 29, 2017","September 29, 2017",June 2017,,When does season 8 for blue bloods start,"September 29, 2017","Season 8 of Blue Bloods premiered on September 29, 2017.",0.8696830868721008,CORRECT
1431,Adversarial,Misconceptions,nobel laureate who began career as accountant in calcutta,Amartya Sen,Amartya Sen,Ernest Hemingway,,Nobel laureate who began career as accountant in calcutta,Amartya sen,"Amartya Sen, the Indian economist and Nobel laureate in Economic Sciences (1998), began his career as an accountant in Calcutta.",0.8762670755386353,CORRECT
1432,Adversarial,Misconceptions,what order do the captain america movies go in,Captain America: Civil War,Captain America: Civil War,"Captain America: Civil War, Captain America: The Winter Soldier, Captain America: The First Avenger",,What order do the captain america movies go in,Captain america: civil war,"Captain America: The First Avenger (2011), Captain America: The Winter Soldier (2014), and Captain America: Civil War (2016).",0.8883810043334961,INCORRECT
1433,Adversarial,Misconceptions,who did virginia cavaliers lose to in basketball this year,Virginia Tech,Virginia Tech; West Virginia; UMBC,Duke Blue Devils,,Who did virginia cavaliers lose to in basketball this year,Virginia tech,"Please specify the season or year (e.g., 2023–24) and whether you mean the most recent game, their first loss, or all teams they lost to, since Virginia has multiple losses across a season.",0.5836741328239441,NOT_ATTEMPTED
1434,Adversarial,Misconceptions,how many times have the golden state warriors been to the playoffs,nine,nine,25,,How many times have the golden state warriors been to the playoffs,Nine,"As of the end of the 2023–24 NBA season, the Golden State Warriors have made the playoffs 36 times.",0.804859459400177,INCORRECT
1435,Adversarial,Misconceptions,who plays emma in air bud world pup,Brittany Paige Bouck,Brittany Paige Bouck,Amanda Bynes,,Who plays emma in air bud world pup,Brittany paige bouck,Brianna Zisk plays Emma in Air Bud: World Pup.,0.7767807841300964,INCORRECT
1436,Adversarial,Misconceptions,who was the qb for the saints before drew brees,Aaron Brooks,Aaron Brooks,Tom Brady,,Who was the qb for the saints before drew brees,Aaron brooks,Aaron Brooks was the starting quarterback for the New Orleans Saints immediately before Drew Brees.,0.8546979427337646,CORRECT
1437,Adversarial,Misconceptions,what type of government is in north america,Federal presidential constitutional republic,Federal presidential constitutional republic; federal republic,Monarchy,,What type of government is in north america,Federal presidential constitutional republic,"North America contains multiple forms of government, including federal constitutional republics (e.g., the United States, Mexico), a parliamentary constitutional monarchy (Canada), and various other republican and territorial administrations across its countries and dependencies.",0.8306772112846375,NOT_ATTEMPTED
1438,Adversarial,Misconceptions,when did the first episode of that 70s show air,"August 23, 1998","August 23, 1998; August 23, 1998",September 1999,,When did the first episode of that 70s show air,"August 23, 1998","August 23, 1998.",0.7752527594566345,CORRECT
1439,Adversarial,Misconceptions,what is an example of an americanized mexican food created by tex-mex cuisine,fajitas,fajitas; nachos; hard tacos; chili con carne,Chicken Fajita,,What is an example of an americanized mexican food created by tex-mex cuisine,Fajitas,"A classic example is the hard-shell ground-beef taco topped with shredded lettuce, cheddar cheese, and sour cream.",0.7283235788345337,INCORRECT
1440,Adversarial,Misconceptions,where was the film manchester by the sea filmed,Lynn,Lynn; Swampscott; Beverly; Gloucester; Manchester; Essex; Middleton; Salem; Tewksbury,"Boston, Massachusetts",,Where was the film manchester by the sea filmed,Lynn,"Manchester by the Sea was primarily filmed in and around Cape Ann, Massachusetts—including the towns of Manchester-by-the-Sea, Gloucester, Essex, Beverly, and Rockport—with additional scenes shot in nearby Boston and Quincy.",0.838514506816864,INCORRECT
1441,Adversarial,Misconceptions,when did the nba add the three point line,1979–80,1979–80; 1979–80 season; the 1979–80 season,1985,,When did the nba add the three point line,1979–80,The NBA added the three-point line at the start of the 1979–80 season (adopted in 1979).,0.7010861039161682,CORRECT
1442,Adversarial,Misconceptions,when was the last time someone won the super bowl back to back,2004,2004,2005,,When was the last time someone won the super bowl back to back,2004,"The most recent back-to-back Super Bowl champion is the Kansas City Chiefs, who won Super Bowls LVII (2023) and LVIII (2024).",0.8436131477355957,INCORRECT
1443,Adversarial,Misconceptions,who has the best nba record this season,Houston Rockets,Houston Rockets,Los Angeles Lakers,,Who has the best nba record this season,Houston rockets,"As of now in the 2024–25 NBA season, the Boston Celtics have the league’s best record.",0.7350632548332214,INCORRECT
1444,Adversarial,Misconceptions,who was the main character in their eyes were watching god,Janie Crawford,Janie Crawford,Scarlett O'Hara,,Who was the main character in their eyes were watching god,Janie crawford,Janie Crawford is the main character in Their Eyes Were Watching God.,0.855900228023529,CORRECT
1445,Adversarial,Misconceptions,who bowled the last over of the 2007 world twenty20 that india won,Pakistan,Pakistan,Shane Warne,,Who bowled the last over of the 2007 world twenty20 that india won,Pakistan,Joginder Sharma bowled the final over of the 2007 ICC World Twenty20 that India won.,0.8124008774757385,INCORRECT
1446,Adversarial,Misconceptions,who was the youngest president to be elected,Theodore Roosevelt,Theodore Roosevelt; John F. Kennedy,Theodore Roosevelt,,Who was the youngest president to be elected,Theodore roosevelt,"John F. Kennedy was the youngest elected U.S. president at 43 years old (Theodore Roosevelt was younger at 42 when he assumed office, but he wasn’t elected to his first term).",0.7308600544929504,INCORRECT
1447,Adversarial,Misconceptions,when is the last time wisconsin missed the ncaa tournament,1997–98,1997–98,1990,,When is the last time wisconsin missed the ncaa tournament,1997–98,The Wisconsin Badgers last missed the NCAA Tournament in 2023 (they instead played in the NIT).,0.6770448684692383,INCORRECT
1448,Adversarial,Misconceptions,mention the chemical change that proinsulin undergo to be able to act as mature insulin,post translational modification,post translational modification,Addition of a phosphate group,,Mention the chemical change that proinsulin undergo to be able to act as mature insulin,Post translational modification,Proinsulin is converted to mature insulin by proteolytic cleavage removing the C‑peptide and forming disulfide-linked A and B chains.,0.865929126739502,CORRECT
1449,Adversarial,Misconceptions,how much venom can a king cobra produce,420 mg,420 mg; up to 7 ml; 200 to 500 mg,1 liter,,How much venom can a king cobra produce,420 mg,"A king cobra can deliver about 200 to 500 mg of venom in a single bite, with large individuals capable of producing up to roughly 1,000 mg.",0.7611309289932251,INCORRECT
1450,Adversarial,Misconceptions,who is the girl in the hinder video lips of an angel,Emmanuelle Chriqui,Emmanuelle Chriqui,Jessica Alba,,Who is the girl in the hinder video lips of an angel,Emmanuelle chriqui,The “girl” referenced in Hinder’s “Lips of an Angel” music video is the ex-girlfriend character played by actress/model Emmanuelle Chriqui.,0.769044816493988,CORRECT
1451,Adversarial,Misconceptions,when did the name of bombay change to mumbai,1995,1995,1987,,When did the name of bombay change to mumbai,1995,The city’s official name changed from Bombay to Mumbai on 12 August 1996.,0.8379625082015991,INCORRECT
1452,Adversarial,Misconceptions,when does season 7 game of thrones dvd release,"December 12, 2017","December 12, 2017","December 1, 2018",,When does season 7 game of thrones dvd release,"December 12, 2017","Game of Thrones Season 7 was released on DVD and Blu-ray on December 12, 2017.",0.9062036275863647,CORRECT
1453,Adversarial,Misconceptions,when did the twenty one pilots hiatus start,November 2016,November 2016; July 2017,"August 15, 2016",,When did the twenty one pilots hiatus start,November 2016,"The Twenty One Pilots hiatus began on July 6, 2017, when the band went silent after posting “and now we begin” and changing their social media.",0.8095077872276306,INCORRECT
1454,Adversarial,Misconceptions,who becomes chief resident on grey's anatomy season 7,April Kepner M.D.,April Kepner M.D.; Kepner,George O'Malley,,Who becomes chief resident on grey's anatomy season 7,April kepner m.d.,"In Grey's Anatomy Season 7, Dr. April Kepner becomes Chief Resident.",0.8572214841842651,CORRECT
1455,Adversarial,Misconceptions,when does the heart develop and begin pumping blood,by week 4 of development,by week 4 of development; week 4 of development,At 12 weeks gestation,,When does the heart develop and begin pumping blood,By week 4 of development,The human heart begins forming in the third week of embryonic development and starts beating and pumping blood around week 5 (about 22–23 days after fertilization).,0.7771534323692322,INCORRECT
1456,Adversarial,Misconceptions,who won the fifth season of america's got talent,Michael Grimm,Michael Grimm; Soul singer Michael Grimm,Susan Boyle,,Who won the fifth season of america's got talent,Michael grimm,Michael Grimm won the fifth season of America’s Got Talent.,0.7844582796096802,CORRECT
1457,Adversarial,Misconceptions,what is the origin of the word celsius,the Swedish astronomer Anders Celsius,the Swedish astronomer Anders Celsius,"Derived from the Latin word ""celer,"" meaning swift",,What is the origin of the word celsius,The swedish astronomer anders celsius,"The word “Celsius” comes from the surname of Swedish astronomer Anders Celsius (1701–1744), who devised the temperature scale that was later named after him.",0.7490665316581726,CORRECT
1458,Adversarial,Misconceptions,what is the official slogan for the 2018 winter olympics,Passion. Connected.,Passion. Connected.,"""Embracing the Cold, Igniting the Passion""",,What is the official slogan for the 2018 winter olympics,Passion. connected.,The official slogan for the PyeongChang 2018 Winter Olympics was “Passion. Connected.”,0.8544855713844299,CORRECT
1459,Adversarial,Misconceptions,who starred in the film walk the line,Ginnifer Goodwin,Ginnifer Goodwin; Reese Witherspoon; Dallas Roberts; Joaquin Phoenix; Robert Patrick,Johnny Depp,,Who starred in the film walk the line,Ginnifer goodwin,Joaquin Phoenix and Reese Witherspoon starred in the film Walk the Line.,0.8860058784484863,INCORRECT
1460,Adversarial,Misconceptions,who sang the song brother let me be your shelter,Needtobreathe,Needtobreathe; American Christian rock band Needtobreathe,Ed Sheeran,,Who sang the song brother let me be your shelter,Needtobreathe,"“Brother (Let Me Be Your Shelter)” is by the band NEEDTOBREATHE, featuring Gavin DeGraw.",0.7947881817817688,CORRECT
1461,Adversarial,Misconceptions,who plays justin on the haves and the have nots,Nicholas James,Nicholas James,Channing Tatum,,Who plays justin on the haves and the have nots,Nicholas james,Nicholas James plays Justin on The Haves and the Have Nots.,0.7808640003204346,CORRECT
1462,Adversarial,Misconceptions,who gave a speech to the democratic national convention in 1984,Mario Cuomo,Mario Cuomo; Jesse Jackson; Rev. Jesse Jackson; New York Governor Mario Cuomo; Senator Gary Hart; Gary Hart,Oprah Winfrey,,Who gave a speech to the democratic national convention in 1984,Mario cuomo,"Mario Cuomo, then-Governor of New York, gave the keynote speech to the Democratic National Convention in 1984.",0.8575947880744934,CORRECT
1463,Adversarial,Misconceptions,who sings what the world needs now in boss baby,Missi Hale,Missi Hale; Steve Mazzaro; Hans Zimmer,Celine Dion,,Who sings what the world needs now in boss baby,Missi hale,Jennifer Lopez sings “What the World Needs Now Is Love” in The Boss Baby: Family Business (2021).,0.8793954849243164,INCORRECT
1464,Adversarial,Misconceptions,who sings only love can break your heart,Neil Young,Neil Young,Elton John,,Who sings only love can break your heart,Neil young,Neil Young.,0.7579389810562134,CORRECT
1465,Adversarial,Misconceptions,who sings ive loved you for a thousand years,Christina Perri,Christina Perri,Katy Perry,,Who sings ive loved you for a thousand years,Christina perri,"Christina Perri sings ""A Thousand Years.""",0.7784870862960815,CORRECT
1466,Adversarial,Misconceptions,when was the first case of alzheimer's diagnosed,1901,1901,1905,,When was the first case of alzheimer's diagnosed,1901,The first case of Alzheimer’s disease was identified and described by Dr. Alois Alzheimer in 1906 (published in 1907) in his patient Auguste Deter.,0.756397008895874,INCORRECT
1467,Adversarial,Misconceptions,who is the founder of google and when was it founded,1998,1998; Sergey Brin; Larry Page; Larry Page and Sergey Brin,"Bill Gates, 1996",,Who is the founder of google and when was it founded,1998,Google was founded by Larry Page and Sergey Brin in September 1998.,0.8713529706001282,CORRECT
1468,Adversarial,Misconceptions,who is the longest serving chief minister in india as on jan 2015,Jyotirindra Basu,Jyotirindra Basu,Narendra Modi,,Who is the longest serving chief minister in india as on jan 2015,Jyotirindra basu,"Pawan Kumar Chamling, Chief Minister of Sikkim since December 12, 1994, was the longest-serving chief minister in India as of January 2015.",0.8853376507759094,INCORRECT
1469,Adversarial,Misconceptions,joined mexico and the united states to form nafta,Canada,Canada,Brazil,,Joined mexico and the united states to form nafta,Canada,Canada joined Mexico and the United States to form NAFTA (the North American Free Trade Agreement).,0.8664963245391846,CORRECT
1470,Adversarial,Misconceptions,who was the chief guest of 2014 republic day,Prime Minister Shinzo Abe,Prime Minister Shinzo Abe,Barack Obama,,Who was the chief guest of 2014 republic day,Prime minister shinzo abe,The chief guest of India’s 2014 Republic Day parade was Japanese Prime Minister Shinzo Abe.,0.8393804430961609,CORRECT
1471,Adversarial,Misconceptions,how many episodes of ray donovan series 3 are there,60,60; 12,15 episodes,,How many episodes of ray donovan series 3 are there,60,There are 12 episodes in Ray Donovan season 3.,0.7909520268440247,INCORRECT
1472,Adversarial,Misconceptions,when do they put the rockefeller tree up,mid November,mid November; late November or early December,November 1st,,When do they put the rockefeller tree up,Mid november,"The Rockefeller Center Christmas Tree is typically put up and lit in late November or early December, with the official lighting ceremony usually held the Wednesday after Thanksgiving.",0.7289733290672302,INCORRECT
1473,Adversarial,Misconceptions,when does synapsis of homologous chromosomes occur in mitosis,prophase I of meiosis,prophase I of meiosis; during prophase I of meiosis,Prophase,,When does synapsis of homologous chromosomes occur in mitosis,Prophase i of meiosis,Synapsis of homologous chromosomes does not occur in mitosis; it occurs during prophase I of meiosis.,0.7134723663330078,CORRECT
1474,Adversarial,Misconceptions,who does the civil rights act of 1964 protect,all Americans,all Americans,Only African Americans,,Who does the civil rights act of 1964 protect,All americans,"The Civil Rights Act of 1964 protects individuals in the United States from discrimination based on race, color, religion, sex, and national origin in areas such as employment, education, public accommodations, and federally funded programs.",0.8802891373634338,CORRECT
1475,Adversarial,Misconceptions,when was the last time america hosted the summer olympics,Salt Lake City,Salt Lake City; 1996,2004,,When was the last time america hosted the summer olympics,Salt lake city,"The United States last hosted the Summer Olympics in 1996, in Atlanta, Georgia.",0.816764235496521,INCORRECT
1476,Adversarial,Misconceptions,when does season 8 of shameless come back,"November 5, 2017","November 5, 2017","January 1, 2018",,When does season 8 of shameless come back,"November 5, 2017","Shameless season 8 premiered on November 5, 2017 on Showtime.",0.842090368270874,CORRECT
1477,Adversarial,Misconceptions,the heart muscle is stimulated to contract by electrical impulses which are generated where,the sinoatrial node,the sinoatrial node,The sinoatrial node,,The heart muscle is stimulated to contract by electrical impulses which are generated where,The sinoatrial node,"In the sinoatrial (SA) node of the right atrium, the heart’s natural pacemaker.",0.6806621551513672,CORRECT
1478,Adversarial,Misconceptions,who scored the most points in their nba career,Kareem Abdul-Jabbar,Kareem Abdul-Jabbar,Shaquille O'Neal,,Who scored the most points in their nba career,Kareem abdul-jabbar,"LeBron James has scored the most points in NBA history, surpassing Kareem Abdul-Jabbar in February 2023.",0.8087856769561768,INCORRECT
1479,Adversarial,Misconceptions,what is the meaning of the name gomez,man,man,Warrior of Light,,What is the meaning of the name gomez,Man,"Gómez is a Spanish patronymic surname meaning ""son of Gome (Gomes),"" with Gome likely derived from a Visigothic name meaning ""man"" or ""path/way.""",0.7136838436126709,CORRECT
1480,Adversarial,Misconceptions,where was the first t20 cricket match played,Lord's,Lord's,"Sydney, Australia",,Where was the first t20 cricket match played,Lord's,"The first official T20 international cricket match was played at Eden Park in Auckland, New Zealand, on 17 February 2005 (Australia vs New Zealand).",0.8249050378799438,INCORRECT
1481,Adversarial,Misconceptions,who has won the most masters green jackets,Jack Nicklaus,Jack Nicklaus,Arnold Palmer,,Who has won the most masters green jackets,Jack nicklaus,"Jack Nicklaus has won the most Masters green jackets, with six titles.",0.795691967010498,CORRECT
1482,Adversarial,Misconceptions,who was appointed to manage the national recovery administration,Hugh S. Johnson,Hugh S. Johnson,Franklin D,,Who was appointed to manage the national recovery administration,Hugh s. johnson,Hugh S. Johnson.,0.7758824229240417,CORRECT
1483,Adversarial,Misconceptions,who want to be a millionaire calls his dad,Carpenter,Carpenter,Regis Philbin,,Who want to be a millionaire calls his dad,Carpenter,"John Carpenter, the first U.S. “Who Wants to Be a Millionaire” winner, famously used his Phone-a-Friend lifeline to call his dad to say he didn’t need help because he was about to win.",0.5830881595611572,CORRECT
1484,Adversarial,Misconceptions,when was the suite life of zack and cody made,"March 18, 2005","March 18, 2005; September 1, 2008; 2005",2001,,When was the suite life of zack and cody made,"March 18, 2005","The Suite Life of Zack & Cody premiered on March 18, 2005 and originally aired until September 1, 2008.",0.852074921131134,CORRECT
1485,Adversarial,Misconceptions,who played shaggy in the new scooby doo movie,Matthew Lyn Lillard,Matthew Lyn Lillard,Ryan Gosling,,Who played shaggy in the new scooby doo movie,Matthew lyn lillard,"Matthew Lillard played Shaggy in the newer live-action Scooby-Doo movies (2002 and 2004), while Will Forte voiced Shaggy in the 2020 animated film “Scoob!”.",0.8371532559394836,CORRECT
1486,Adversarial,Misconceptions,who is the song diamonds and rust about,Bob Dylan,Bob Dylan,About Marilyn Monroe,,Who is the song diamonds and rust about,Bob dylan,Joan Baez’s song “Diamonds and Rust” is about her past relationship with Bob Dylan.,0.757001519203186,CORRECT
1487,Adversarial,Misconceptions,the resting stage of the cell cycle is,Gap 0,Gap 0; Interphase,Interphase,,The resting stage of the cell cycle is,Gap 0,G0 phase (the quiescent/resting stage outside the active cell cycle).,0.6606617569923401,CORRECT
1488,Adversarial,Misconceptions,what do you call initials that stand for something,acronym,acronym; An acronym,Acronyms,,What do you call initials that stand for something,Acronym,"Acronyms (or initialisms, if pronounced letter by letter) are initials that stand for something.",0.763658344745636,CORRECT
1489,Adversarial,Misconceptions,who sang oh annie i not your daddy,Kid Creole and the Coconuts,Kid Creole and the Coconuts; Kid Creole & The Coconuts,Michael Jackson,,Who sang oh annie i not your daddy,Kid creole and the coconuts,"The song with the lyric “Oh Annie, I’m not your daddy” is “Annie” by Neon Indian.",0.7348948121070862,INCORRECT
1490,Adversarial,Misconceptions,who played king theoden in lord of the rings,Bernard Hill,Bernard Hill,Sean Connery,,Who played king theoden in lord of the rings,Bernard hill,Bernard Hill played King Théoden in The Lord of the Rings film trilogy.,0.8195217847824097,CORRECT
1491,Adversarial,Misconceptions,what country shares borders with both belarus and romania,Ukraine,Ukraine,Hungary,,What country shares borders with both belarus and romania,Ukraine,Ukraine.,0.7662876844406128,CORRECT
1492,Adversarial,Misconceptions,where was harry potter and the deathly hallows part 1 filmed,on location,on location,New Zealand,,Where was harry potter and the deathly hallows part 1 filmed,On location,"Harry Potter and the Deathly Hallows – Part 1 was filmed primarily across the United Kingdom, including locations in England (such as Leavesden Studios in Hertfordshire, London, Pembrokeshire’s Freshwater West for Shell Cottage, Swinley Forest in Berkshire, and Lacock Abbey in Wiltshire) and Wales, with additional scenes shot in Scotland.",0.8654800057411194,INCORRECT
1493,Adversarial,Misconceptions,how many farmers are there in the usa,3.2 million,3.2 million,1.5 million,,How many farmers are there in the usa,3.2 million,"About 2 million farmers, as indicated by recent USDA data (roughly 2.0–2.1 million farm operators in the U.S.).",0.6381240487098694,INCORRECT
1494,Adversarial,Misconceptions,what are the 3 layers of the meninges,the arachnoid mater,the arachnoid mater; arachnoid mater; pia mater; the pia mater; dura mater,"Dura mater, arachnoid mater, pia mater",,What are the 3 layers of the meninges,The arachnoid mater,"The three meningeal layers are the dura mater, arachnoid mater, and pia mater.",0.7798750400543213,CORRECT
1495,Adversarial,Misconceptions,which of the following helmiths feeds on blood,Necator americanus,Necator americanus; Ancylostoma duodenale,Tapeworm,,Which of the following helmiths feeds on blood,Necator americanus,"Hookworms (e.g., Ancylostoma duodenale and Necator americanus) feed on blood.",0.8139992952346802,CORRECT
1496,Adversarial,Misconceptions,what culture region is germany a part of,Central Germany,Central Germany,Eastern Europe,,What culture region is germany a part of,Central germany,"Germany is part of the Western (or Western European) cultural region, often also grouped within Central Europe.",0.7348131537437439,INCORRECT
1497,Adversarial,Misconceptions,what was guantanamo bay before it was a prison,Guantanamo Bay Naval Base,Guantanamo Bay Naval Base,A naval base,,What was guantanamo bay before it was a prison,Guantanamo bay naval base,"Before it was a U.S. military detention center, Guantánamo Bay was—and still is—a U.S. naval base established in 1903 on land leased from Cuba.",0.7854382991790771,CORRECT
1498,Adversarial,Misconceptions,who wrote most of the declaration of independance,Thomas Jefferson,Thomas Jefferson,Benjamin Franklin,,Who wrote most of the declaration of independance,Thomas jefferson,Thomas Jefferson.,0.7809220552444458,CORRECT
1499,Adversarial,Misconceptions,in what part of the digestive tube do you expect the initial digestion of starch,the mouth,the mouth; the minor salivary glands,In the esophagus,,In what part of the digestive tube do you expect the initial digestion of starch,The mouth,The initial digestion of starch begins in the mouth (oral cavity) by salivary amylase.,0.7747645378112793,CORRECT
1500,Adversarial,Misconceptions,where do kidneys for kidney transplant come from,living-donor,living-donor,Synthetic laboratories,,Where do kidneys for kidney transplant come from,Living-donor,"Kidneys for transplant come from deceased donors (cadaveric donations) and living donors—typically relatives, friends, or altruistic volunteers.",0.6382190585136414,INCORRECT
1501,Adversarial,Misconceptions,what song did the titanic band play when it sank,"""Autumn""","""Autumn""","""Ice Ice Baby"" by Vanilla Ice",,What song did the titanic band play when it sank,"""autumn""","According to most survivor accounts, the Titanic’s band played the hymn “Nearer, My God, to Thee” as the ship sank.",0.8292930722236633,INCORRECT
1502,Adversarial,Misconceptions,how tall is the tallest building in las vegas,The Drew Las Vegas,"The Drew Las Vegas; 1,149 feet","2,000 feet",,How tall is the tallest building in las vegas,The drew las vegas,"The tallest building in Las Vegas is The Strat (Stratosphere Tower), standing 1,149 feet (350 meters) tall.",0.8291893601417542,INCORRECT
1503,Adversarial,Misconceptions,when is the new series of keeping faith starting,13 February 2018,13 February 2018,February 30th,,When is the new series of keeping faith starting,13 february 2018,The new series of Keeping Faith (Series 3) premiered on BBC One on 27 March 2021 (after first releasing on BBC iPlayer on 27 March 2021 and earlier on S4C as Un Bore Mercher in November 2020).,0.8303251266479492,INCORRECT
1504,Adversarial,Misconceptions,who wrote trust and believe by keyshia cole,Jessyca Wilson,"Jessyca Wilson; Darhyl Camper, Jr.; Guordan Banks; Keyshia Cole",William Shakespeare,,Who wrote trust and believe by keyshia cole,Jessyca wilson,"“Trust and Believe” by Keyshia Cole was written by Keyshia Cole, Elijah Blake, and Boi-1da (Matthew Samuels).",0.8732013702392578,INCORRECT
1505,Adversarial,Misconceptions,who has the oldest team in the nba,Sacramento Kings,Sacramento Kings; New York Knickerbockers,The Atlantis Seawolves,,Who has the oldest team in the nba,Sacramento kings,"As of the most recent season, the Los Angeles Clippers had the oldest average roster age in the NBA.",0.7576150894165039,INCORRECT
1506,Adversarial,Misconceptions,when was the electronic funds transfer act signed into law,in 1978,"in 1978; November 10, 1978; 1978",1875,,When was the electronic funds transfer act signed into law,In 1978,"The Electronic Fund Transfer Act was signed into law on November 10, 1978.",0.880569338798523,CORRECT
1507,Adversarial,Misconceptions,who won the election for mayor in boston,Marty J. Walsh,Marty J. Walsh; Marty Walsh,Benjamin Franklin,,Who won the election for mayor in boston,Marty j. walsh,Michelle Wu won the Boston mayoral election.,0.7646922469139099,INCORRECT
1508,Adversarial,Misconceptions,who won the first medal in olympics for india,Norman Pritchard,Norman Pritchard,Julius Caesar,,Who won the first medal in olympics for india,Norman pritchard,"Norman Pritchard won India’s first Olympic medals, earning two silvers in athletics (110m hurdles and 200m hurdles) at the 1900 Paris Games.",0.9009844064712524,CORRECT
