Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
2575,Adversarial,Misconceptions,what were the two causes of the dust bowl,severe drought,severe drought,Overgrazing and deforestation,,What were the two causes of the dust bowl,Severe drought,The Dust Bowl was caused by a combination of severe drought and decades of intensive plowing/removal of native grasses that left topsoil exposed and vulnerable to wind erosion.,The Dust Bowl was caused primarily by severe drought and poor agricultural practices (extensive plowing of native grasses and lack of crop rotation) that left topsoil exposed to wind erosion.,The Dust Bowl was caused primarily by severe drought and prolonged poor agricultural practices (extensive deep plowing and removal of native grasses) that left topsoil exposed to wind erosion.,The Dust Bowl was caused primarily by a combination of severe drought and decades of poor agricultural practices (extensive deep plowing and lack of crop rotation/cover crops) that left topsoil exposed and vulnerable to wind erosion.,The Dust Bowl was caused primarily by severe drought and decades of poor agricultural practices (extensive deep plowing and overgrazing) that removed native grasses and left topsoil exposed to wind erosion.,The Dust Bowl was caused primarily by severe drought and poor agricultural practices (extensive plowing of native grasses) that left topsoil exposed to wind erosion.,Severe drought (lack of rainfall) and poor land-management practices—especially extensive plowing of native grasses that left topsoil exposed to wind erosion.,The Dust Bowl was caused primarily by severe drought and poor agricultural practices—especially extensive plowing of native prairie grasses—which together led to widespread soil erosion and dust storms.,The Dust Bowl was caused primarily by prolonged severe drought and extensive poor farming practices (deep plowing of native grasses and lack of crop rotation) that left topsoil exposed to wind erosion.,"The Dust Bowl was caused primarily by severe, prolonged drought and poor agricultural practices (over-plowing and lack of crop rotation/cover crops) that left soil exposed and vulnerable to wind erosion.",0,1,0,0,0,1,1,2,1,1,0.5,The Dust Bowl was caused primarily by severe drought and poor agricultural practices (extensive plowing of native grasses and lack of crop rotation) that left topsoil exposed to wind erosion.,CORRECT
2576,Adversarial,Misconceptions,what type of reaction occurs to form a dipeptide,peptide bond,peptide bond,Combustion reaction,,What type of reaction occurs to form a dipeptide,Peptide bond,"A condensation (dehydration synthesis) reaction occurs, forming a peptide (amide) bond between two amino acids and releasing a molecule of water.","A condensation (dehydration synthesis) reaction occurs, in which the carboxyl group of one amino acid reacts with the amino group of another, releasing a molecule of water and forming a peptide bond.","A condensation (dehydration synthesis) reaction occurs, in which a peptide bond forms between two amino acids with the removal of a water molecule.","A condensation (dehydration) reaction occurs, where two amino acids join by forming a peptide (amide) bond and releasing a molecule of water.","A dipeptide is formed by a condensation (dehydration synthesis) reaction in which the carboxyl group of one amino acid reacts with the amino group of another, releasing a molecule of water and forming a peptide (amide) bond.","A dipeptide is formed by a condensation (dehydration) reaction in which the carboxyl group of one amino acid reacts with the amino group of another, releasing a molecule of water and forming a peptide (amide) bond.","A condensation (dehydration synthesis) reaction occurs, where two amino acids join via a peptide bond with the release of a water molecule.",A dipeptide is formed by a condensation (dehydration synthesis) reaction in which two amino acids join via a peptide (amide) bond with release of a water molecule.,"A condensation (dehydration synthesis) reaction occurs, joining two amino acids by forming a peptide bond and releasing a molecule of water.","A condensation (dehydration synthesis) reaction occurs, joining two amino acids via a peptide (amide) bond with release of a water molecule.",0,0,0,0,0,0,0,0,0,0,1.0,"A condensation (dehydration synthesis) reaction occurs, forming a peptide (amide) bond between two amino acids and releasing a molecule of water.",CORRECT
2577,Adversarial,Misconceptions,where does the un security council get troops for military actions,member states of the UN,member states of the UN; member states,From NATO member countries,,Where does the un security council get troops for military actions,Member states of the un,"The UN Security Council does not directly provide troops; instead, it authorizes peacekeeping or enforcement operations and member states voluntarily contribute troops and resources to those UN missions or coalition forces mandated by the Council.","The UN Security Council does not directly provide troops; it authorizes member states and regional organizations to contribute military forces (peacekeepers or coalition forces), which are supplied, funded, and commanded by those member states under UN mandates or separate arrangements.","The UN Security Council does not itself provide troops; it authorizes military actions and mandates UN peacekeeping operations, which are staffed by military personnel contributed voluntarily by UN member states.","The UN Security Council itself does not have its own standing army; when it authorizes military action it requests member states to contribute troops, often organized into UN peacekeeping forces or coalitions of willing states under UN mandate.","The UN Security Council authorizes military actions, but it does not have its own standing army; troop contributions come from UN member states—nations voluntarily supplying military personnel and units for UN peacekeeping or coalition operations.",The UN Security Council itself does not have its own standing army; for military actions it authorizes member states to contribute troops and resources to UN peacekeeping missions or to participate in coalitions or enforcement actions under Security Council mandates.,"The UN Security Council itself does not have its own standing army; when it authorizes military action, troops are provided by member states who contribute forces on a voluntary basis (often through UN-led peacekeeping operations or coalitions/coalition-of-the-willing under Security Council mandate).","The UN Security Council itself does not have its own standing army; when it authorizes military action, troops and resources are contributed by member states (often organized as UN peacekeeping forces under UN command or as ad hoc coalitions led by willing member states).",The UN Security Council does not itself provide troops; it authorizes peacekeeping or military actions and member states contribute forces and resources (often organized into UN peacekeeping missions or coalitions under Security Council mandates).,"The UN Security Council does not itself provide troops; when it authorizes military action it typically mandates member states to contribute forces, which are supplied voluntarily by those UN member governments (often organized as UN peacekeeping missions under UN command or as coalitions led by individual states acting with Security Council authorization).",0,1,0,1,1,1,1,1,1,1,0.8,"The UN Security Council does not directly provide troops; it authorizes member states and regional organizations to contribute military forces (peacekeepers or coalition forces), which are supplied, funded, and commanded by those member states under UN mandates or separate arrangements.",CORRECT
2578,Adversarial,Misconceptions,who voices hiccup in how to train your dragon 2,Jay Baruchel,Jay Baruchel,Jay Baruchel,,Who voices hiccup in how to train your dragon 2,Jay baruchel,Jay Baruchel.,Jay Baruchel.,Hiccup Haddock II is voiced by Jay Baruchel in How to Train Your Dragon 2.,Hiccup is voiced by Jay Baruchel in How to Train Your Dragon 2.,Jay Baruchel.,Jay Baruchel.,Hiccup is voiced by Jay Baruchel in How to Train Your Dragon 2.,Hiccup in How to Train Your Dragon 2 is voiced by Jay Baruchel.,Hiccup is voiced by Jay Baruchel in How to Train Your Dragon 2.,Hiccup in How to Train Your Dragon 2 is voiced by Jay Baruchel.,0,0,0,0,0,0,0,0,0,0,1.0,Jay Baruchel.,CORRECT
2579,Adversarial,Misconceptions,who does luke skywalker fall in love with,Mara Jade,Mara Jade,Mara Jade,,Who does luke skywalker fall in love with,Mara jade,"Luke Skywalker falls in love with, and later marries, Mara Jade (in Star Wars expanded universe/Legends); in the current Disney canon his primary close relationships are with friends and allies rather than a depicted romantic partner.","Luke Skywalker falls in love with Mara Jade (in the Star Wars Expanded Universe/Legends) and has a close, complex emotional bond with Leia Organa in both the films and some Expanded Universe storylines.","Luke Skywalker falls in love with and is romantically involved with Mara Jade in much of the Star Wars Expanded Universe (Legends), though in the current Star Wars canon his primary romantic relationship has not been definitively established.","Luke Skywalker falls in love with Mara Jade in the Star Wars Expanded Universe (Legends), while in the official films he does not have a confirmed romantic partner.","Luke Skywalker falls in love with and marries Mara Jade in the Star Wars Expanded Universe (Legends); in the current official canon, he does not have a confirmed romantic partner.",Luke Skywalker falls in love with Mara Jade in the Star Wars Expanded Universe (Legends); in the current canon he does not have a prominently depicted romantic partner.,Luke Skywalker falls in love with Mara Jade in the Star Wars Expanded Universe (Legends); in on-screen canon he does not have a confirmed romantic partner.,Luke Skywalker falls in love with Mara Jade in the Star Wars Expanded Universe (Legends); in the current Disney canon he does not have a confirmed romantic partner.,"Luke Skywalker falls in love with and ultimately marries Mara Jade (in Star Wars Expanded Universe/Legends); in the current Disney canon, Luke does not have a confirmed romantic partner.","Luke Skywalker falls in love with Mara Jade in the Star Wars Expanded Universe (Legends); in the official current canon, Luke does not have a clearly defined romantic partner.",0,1,0,0,0,0,0,0,0,0,0.9,"Luke Skywalker falls in love with, and later marries, Mara Jade (in Star Wars expanded universe/Legends); in the current Disney canon his primary close relationships are with friends and allies rather than a depicted romantic partner.",CORRECT
2580,Adversarial,Misconceptions,if there is a line that lies parallel to the horizon it is said to be,A vanishing point,A vanishing point,A horizontal line,,If there is a line that lies parallel to the horizon it is said to be,A vanishing point,"If a line lies parallel to the horizon, it is said to be horizontal.",horizontal.,A line that lies parallel to the horizon is said to be horizontal.,If a line lies parallel to the horizon it is said to be horizontal.,Horizontal.,"If a line lies parallel to the horizon, it is said to be horizontal.",If a line lies parallel to the horizon it is said to be horizontal.,"If a line lies parallel to the horizon, it is said to be horizontal.","If a line lies parallel to the horizon, it is said to be horizontal.",If a line lies parallel to the horizon it is said to be horizontal.,0,0,0,0,0,0,0,0,0,0,1.0,"If a line lies parallel to the horizon, it is said to be horizontal.",INCORRECT
2581,Adversarial,Misconceptions,when was the last year the raiders won the superbowl,1983,1983,2002,,When was the last year the raiders won the superbowl,1983,"The Raiders last won the Super Bowl in the 1983 season (Super Bowl XVIII, played January 22, 1984).","The Raiders last won the Super Bowl in the 1983 NFL season (Super Bowl XVIII played on January 22, 1984).","The Raiders last won the Super Bowl in the 1983 season (Super Bowl XVIII played January 22, 1984).","The last year the Raiders won the Super Bowl was 1983 (Super Bowl XVIII, following the 1983 NFL season).","The Raiders last won the Super Bowl in the 1983 season, defeating the Washington Redskins in Super Bowl XVIII on January 22, 1984.","The Raiders last won the Super Bowl in the 1983 season (Super Bowl XVIII played January 22, 1984).","The last year the Raiders won the Super Bowl was 1984 (Super Bowl XVIII, following the 1983 NFL season).",1983,"The Raiders last won the Super Bowl in the 1983 season (Super Bowl XVIII played January 22, 1984).","The Raiders last won the Super Bowl in the 1983 NFL season (Super Bowl XVIII played January 22, 1984).",0,0,0,0,0,0,1,2,0,0,0.8,"The Raiders last won the Super Bowl in the 1983 season (Super Bowl XVIII, played January 22, 1984).",CORRECT
2582,Adversarial,Misconceptions,how much energy does coal produce in the us,16.5 quadrillion BTUs,16.5 quadrillion BTUs; 30.4%,50% of total energy production,,How much energy does coal produce in the us,16.5 quadrillion btus,"As of 2023, coal provided about 9% of total U.S. primary energy consumption and supplied roughly 20% of U.S. electricity generation.",In 2023 coal accounted for about 10% of U.S. primary energy consumption and generated roughly 19% of U.S. electricity (about 630–650 terawatt‑hours).,In the United States in 2023 coal accounted for about 11% of total electricity generation and supplied roughly 9–10% of total primary energy consumption (around 15–16 quadrillion BTU).,"In the United States in 2023, coal produced about 9.6 quadrillion British thermal units (quads) of energy — roughly 14% of U.S. primary energy consumption and about 19% of U.S. electricity generation.","In the United States in 2023, coal produced about 11% of electricity generation — roughly 650–700 terawatt-hours (about 2.3–2.5 exajoules) of energy.","In 2023, coal accounted for about 9% of U.S. utility-scale electricity generation, producing roughly 800–900 terawatt-hours (TWh) of electricity (about 2.9–3.2 quadrillion BTU of energy).","In the U.S. in 2023, coal produced about 750 terawatt-hours (TWh) of electricity (roughly 19% of total U.S. electricity generation).","In the U.S. in 2023, coal accounted for about 13% of total utility-scale electricity generation (roughly 700–800 terawatt-hours) and supplied roughly 8–9 quadrillion BTU (quads) of primary energy (about 8.5 quads).","In 2023, coal accounted for about 9% of U.S. primary energy consumption and produced roughly 655 terawatt-hours (TWh) of electricity—down significantly from prior decades as natural gas and renewables rose.","In the United States in 2023, coal accounted for about 10% of primary energy consumption and generated roughly 20% of electricity—producing about 650 million short tons of coal energy equivalent to roughly 10–11 quadrillion BTU (quads) of energy annually.",0,1,2,3,4,5,6,7,8,9,0.1,"As of 2023, coal provided about 9% of total U.S. primary energy consumption and supplied roughly 20% of U.S. electricity generation.",NOT_ATTEMPTED
2583,Adversarial,Misconceptions,what is the definition of the word hosanna,"save, rescue, savior","save, rescue, savior; rescue; savior; save",A cry for help,,What is the definition of the word hosanna,"Save, rescue, savior","""Hosanna"" is an exclamation of adoration, praise, or joy (originally meaning ""save, please"" in Hebrew), used in Jewish and Christian liturgies to praise or implore salvation.","""Hosanna"" is an exclamation of praise, adoration, or joy (originally Hebrew hodu-shaʿnah or hoshiya-na, meaning ""save, please"" or ""save now""), used in religious worship to acclaim or entreat salvation.","""Hosanna"" is an exclamation of praise or adoration (originally Hebrew meaning ""save, please"" or ""save now"") used in liturgy and expressions of joy.","""Hosanna"" is an exclamation of praise or adoration (""save, please"" historically), used as a liturgical shout of joy or acclaim.","""Hosanna"" is an exclamation of adoration or praise (originally a plea for salvation, from Hebrew meaning ""save, please""), used especially in Christian and Jewish liturgies.","""Hosanna"" is an exclamation of adoration, praise, or joy (originally a plea meaning ""save, please"" in Hebrew, used in religious contexts to acclaim or petition God).","""Hosanna"" is an exclamation of praise or adoration (originally a liturgical cry meaning ""save, please"" or ""save now"") used in Christian and Jewish worship.","""Hosanna"" is an exclamation of praise or adoration (originally Hebrew ""save, please"" or ""save, we pray"") used in Jewish and Christian worship to acclaim and implore salvation.","""Hosanna"" is an exclamation of adoration, praise, or joy (originally Hebrew meaning ""save, please"" or ""save now"") used in Jewish and Christian liturgies.","""Hosanna"" is an exclamation of praise or adoration (originally a Hebrew expression meaning ""save, please"" or ""save now"") used in religious contexts to acclaim or implore salvation.",0,1,1,1,1,1,2,0,2,2,0.5,"""Hosanna"" is an exclamation of praise, adoration, or joy (originally Hebrew hodu-shaʿnah or hoshiya-na, meaning ""save, please"" or ""save now""), used in religious worship to acclaim or entreat salvation.",CORRECT
2584,Adversarial,Misconceptions,where does the sun hit the us first,the summit of Cadillac Mountain,the summit of Cadillac Mountain,Maine,,Where does the sun hit the us first,The summit of cadillac mountain,"The sun strikes the easternmost point of the landmass first at local sunrise, so on a continent or country it hits the eastern coast or highest-eastern point first (e.g., in the U.S. mainland, West Quoddy Head, Maine).","The sun's rays reach the easternmost points of a given region first, so on Earth the sunrise occurs first along locations closest to the morning terminator (i.e., the easternmost coastlines and islands relative to that area).","The first place in the United States to see the sunrise each day is West Quoddy Head, Maine (the easternmost point of the contiguous U.S.).","The sun’s rays reach the United States first at its easternmost point in the Aleutian Islands of Alaska (specifically islands like Semisopochnoi/Amatignak) and, for the contiguous U.S., at West Quoddy Head, Maine.","The Sun's rays reach the Earth's surface first at the location along the planet's sunrise terminator—so at any given moment the Sun ""hits"" first the easternmost point of the land (or island) that crosses that terminator, which varies continuously with Earth's rotation.","The sun’s rays first hit the easternmost point of the land or region in question — for the United States, that is the easternmost point of the U.S. territories, which is Point Udall on St. Croix in the U.S. Virgin Islands.","The sun’s rays strike the United States first at its easternmost points—typically West Quoddy Head, Maine on the mainland, and the islands of Maine and Puerto Rico (if including territories) receive sunlight earlier.","The Sun's rays reach the United States first at its easternmost points, primarily West Quoddy Head, Maine (mainland) and, including territories, Point Udall in the U.S. Virgin Islands.","The sun strikes the easternmost point of a landmass first each day, so within the United States the sun first hits places in the U.S. territories in the Pacific (like Guam) and among the 50 states, it first hits the easternmost points in Maine (e.g., West Quoddy Head).","The Sun’s first rays hit the easternmost point of the land or region in question — for the entire United States, that’s West Quoddy Head, Maine.",0,1,0,0,1,2,0,2,3,3,0.4,"The sun strikes the easternmost point of the landmass first at local sunrise, so on a continent or country it hits the eastern coast or highest-eastern point first (e.g., in the U.S. mainland, West Quoddy Head, Maine).",INCORRECT
2585,Adversarial,Misconceptions,who are the only 2 families that have had 3 generations of oscar winners,The Hustons,The Hustons; the Coppolas; Hustons; Farrow/Previn/Allens; Coppolas,The Barrymores and the Fondas,,Who are the only 2 families that have had 3 generations of oscar winners,The hustons,"The only two families are the Hustons (Walter, John, Anjelica) and the Coppolas (Francis Ford, Talia Shire, Nicolas Cage — noting awards across the family including producers and composers).","The Huston family (John, Walter, and Anjelica Huston) and the Coppola family (Carlo and his descendants — Francis Ford Coppola, Talia Shire, Nicolas Cage, Sofia Coppola — commonly cited as the Coppola legacy with three-generation Oscar winners).","The Huston family (Walter, John, and Anjelica Huston) and the Coppola family (Carmine, Francis Ford, and Sofia Coppola).","The Coppola family (Gaetano Coppola’s descendants: Carmine Coppola, Francis Ford Coppola, Sofia Coppola—also including Nicolas Cage and Talia Shire among relatives) and the Huston family (Walter Huston, John Huston, Anjelica Huston).","The Huston family (Walter, John, and Anjelica Huston) and the Coppola family (Carmine, Francis Ford, and Sofia Coppola).","The Huston family (Walter, John, and Anjelica Huston) and the Coppola family (for example, Carmine, Francis Ford, and Nicolas Cage — though more commonly cited as Emilia/Francis/Nicholas and Sofia—commonly the three-generation winners are Carmine Coppola, Francis Ford Coppola, and Sofia Coppola).","The only two families with three generations of Oscar winners are the Barrymores (Lionel, Ethel/John, and Drew/other descendants) and the Coppolas (Carmine, Francis/Anton/others, and Nicolas/Sofia/etc.).","The only two families with three generations of Oscar winners are the Coppola family (Vittorio, then Francis Ford and Talia Shire, then Nicolas Cage and Sofia Coppola) and the Huston family (Walter, John, and Anjelica Huston).","The only two families with three generations of Oscar winners are the Hustons (Walter, John, and Anjelica Huston) and the Coppolas (Francis Ford Coppola, Talia Shire, and Nicolas Cage).","The Huston family (John Huston, his children Anjelica Huston and Tony Huston — though Tony won a writing Oscar? actually Tony did not; correction)",0,1,2,2,2,2,3,1,4,5,0.4,"The Huston family (Walter, John, and Anjelica Huston) and the Coppola family (Carmine, Francis Ford, and Sofia Coppola).",INCORRECT
2586,Adversarial,Misconceptions,what is the name of the chief justice of ghana,Sophia Akuffo,Sophia Akuffo,Sophia Akuffo,,What is the name of the chief justice of ghana,Sophia akuffo,"As of 2025, the Chief Justice of Ghana is Gertrude Torkornoo.","As of 2025, the Chief Justice of Ghana is Gertrude Torkornoo.","As of 2025, the Chief Justice of Ghana is Gertrude Torkornoo.","As of 2025, the Chief Justice of Ghana is Gertrude Araba Esaaba Torkornoo.",As of September 2025 the Chief Justice of Ghana is Gertrude Torkornoo.,"As of 2025, the Chief Justice of Ghana is Gertrude Torkornoo.","As of 2025, the Chief Justice of Ghana is Gertrude Torkornoo.","As of 2025, the Chief Justice of Ghana is Gertrude Torkornoo.",As of 2025 the Chief Justice of Ghana is Gertrude Torkornoo.,"As of 2025, the Chief Justice of Ghana is Gertrude Torkornoo.",0,0,0,0,0,0,0,0,0,0,1.0,"As of 2025, the Chief Justice of Ghana is Gertrude Torkornoo.",INCORRECT
2587,Adversarial,Misconceptions,who is considered the father of modern cosmology,Edwin Hubble,Edwin Hubble,Albert Einstein,,Who is considered the father of modern cosmology,Edwin hubble,"Georges Lemaître is widely considered the father of modern cosmology for proposing the expanding-universe theory (the ""primeval atom"" or Big Bang) and deriving what became Hubble's law.","Georges Lemaître is widely considered the father of modern cosmology for proposing the expanding-universe theory (the ""primeval atom"" or Big Bang) and deriving what became Hubble's law.",Georges Lemaître is widely considered the father of modern cosmology for proposing the expanding-universe theory (the “primeval atom” or Big Bang) and deriving what became Hubble's law.,"Georges Lemaître is widely considered the father of modern cosmology for proposing the expanding universe and the primeval ""cosmic egg"" (Big Bang) theory.","Georges Lemaître is widely considered the father of modern cosmology for proposing the expanding-universe theory (the ""primeval atom"" or Big Bang) and deriving solutions to Einstein's equations that predicted cosmic expansion.",Georges Lemaître is widely regarded as the father of modern cosmology.,Georges Lemaître is widely regarded as the father of modern cosmology.,"Georges Lemaître is widely considered the father of modern cosmology for proposing the expanding-universe theory (the ""primordial atom"" or Big Bang) and deriving what became Hubble's law.",Edwin Hubble is widely considered the father of modern cosmology for his discovery of the expanding universe and the formulation of Hubble's law.,Georges Lemaître is widely considered the father of modern cosmology for proposing the expanding universe theory (the precursor to the Big Bang).,0,0,0,0,1,1,1,0,2,3,0.5,"Georges Lemaître is widely considered the father of modern cosmology for proposing the expanding-universe theory (the ""primeval atom"" or Big Bang) and deriving what became Hubble's law.",INCORRECT
2588,Adversarial,Misconceptions,who discovered one of the first taxonomic classification schemes,Swedish botanist Carl Linnaeus,Swedish botanist Carl Linnaeus,Aristotle,,Who discovered one of the first taxonomic classification schemes,Swedish botanist carl linnaeus,Carolus Linnaeus (Carl von Linné) discovered one of the first and most influential taxonomic classification schemes.,Aristotle discovered one of the first taxonomic classification schemes.,Carolus Linnaeus (Carl von Linné) discovered one of the first taxonomic classification schemes.,Aristotle discovered one of the first taxonomic classification schemes.,Carl Linnaeus discovered one of the first taxonomic classification schemes.,Carolus Linnaeus (Carl von Linné) discovered one of the first widely adopted taxonomic classification schemes.,Carl Linnaeus discovered one of the first systematic taxonomic classification schemes.,Carl Linnaeus discovered one of the first taxonomic classification schemes.,One of the first taxonomic classification schemes was devised by the ancient Greek philosopher Aristotle.,Carolus Linnaeus (Carl von Linné) discovered one of the first taxonomic classification schemes.,0,1,0,1,0,0,0,0,1,0,0.7,Carolus Linnaeus (Carl von Linné) discovered one of the first and most influential taxonomic classification schemes.,CORRECT
2589,Adversarial,Misconceptions,who plays on the tv show the resident,Merrin Dungey,Merrin Dungey; Emily VanCamp; Bruce Greenwood; Melina Kanakaredes; Manish Dayal; Matt Czuchry; Moran Atias; Shaunette Renée Wilson,Matt Czuchry,,Who plays on the tv show the resident,Merrin dungey,"The main cast of the TV show ""The Resident"" includes Matt Czuchry (Dr. Conrad Hawkins), Emily VanCamp (Nicolette ""Nic"" Nevin), Manish Dayal (Dr. Devon Pravesh), Bruce Greenwood (Dr. Randolph Bell), Moran Atias (Dr. Leela Devi), Shaunette Renée Wilson (Dr. Mina Okafor), Jane Leeves (Dr. Randolph Bell? — actually she plays Devon's mentor? wait)","""The Resident"" stars Matt Czuchry as Conrad Hawkins and Emily VanCamp as Nicolette ""Nic"" Nevin, alongside Manish Dayal, Bruce Greenwood, Malcolm-Jamal Warner, and Shaunette Renée Wilson.","The main cast of the TV show ""The Resident"" includes Matt Czuchry (Dr. Conrad Hawkins), Emily VanCamp (Nicolette ""Nic"" Nevin), Bruce Greenwood (Dr. Randolph Bell), Freddy Rodriguez (Nico's colleague/partner in early seasons — actually he plays Cain?), wait clarify.","If you mean the main cast of the TV show The Resident: Matt Czuchry (Dr. Conrad Hawkins), Emily VanCamp (Nicolette ""Nic"" Nevin), Bruce Greenwood (Dr. Randolph Bell), Malcolm-Jamal Warner (Dr. AJ Austin), Manish Dayal (Dr. Devon Pravesh), Shaunette Renée Wilson (Dr. Mina Okafor, seasons 1–4), Jane Leeves (Nurse Chief Devon Pravesh — recurring/guest), and Morris Chestnut (Dr. Barrett Cain, seasons 5–6) are among the principal actors.","The main cast of the TV show The Resident includes Matt Czuchry (Conrad Hawkins), Emily VanCamp (Amy or Nicolette ""Nic"" Nevin, seasons 1–4), Manish Dayal (Devon Pravesh), Bruce Greenwood (Dr. Randolph Bell), Moran Atias (Dr. Adriana 'Addy' Lim), Shaunette Renée Wilson (Mina Okafor), Jane Leeves (Dr. Katherine Morello), Malcolm-Jamal Warner (Dr. AJ Austin), and Emily VanCamp’s role was later succeeded by other regulars such as Anuja Joshi (Dr. Devon’s colleagues) and several recurring actors.","If you mean the main cast of the TV medical drama The Resident: Matt Czuchry (Dr. Conrad Hawkins), Emily VanCamp (Nicolette 'Nic' Nevin), Bruce Greenwood (Dr. Randolph Bell), Manish Dayal (Dr. Devon Pravesh), Shaunette Renée Wilson (Dr. Mina Okafor — seasons 1–4), Jane Leeves (Dr. Adeline ‘Cutthroat’ Blake — seasons 3–6), Morris Chestnut (Dr. Barrett Cain — seasons 5–6), and Malcolm-Jamal Warner (Dr. AJ Austin — seasons 5–6).","The main cast of the TV show The Resident includes Matt Czuchry (Conrad Hawkins), Emily VanCamp (Nic Nevin), Manish Dayal (Devon Pravesh), Bruce Greenwood (Dr. Randolph Bell), Malcolm-Jamal Warner (Malcolm Howard), Jane Leeves (Dr. Kit Voss), and Shaunette Renée Wilson (Dr. Mina Okafor).","The main cast of the TV show The Resident includes Matt Czuchry (Dr. Conrad Hawkins), Emily VanCamp (Nicolette ""Nic"" Nevin), Manish Dayal (Dr. Devon Pravesh), Bruce Greenwood (Dr. Randolph Bell), Malcolm-Jamal Warner (Malcolm Bright), Shaunette Renée Wilson (Dr. Mina Okafor), Jane Leeves (Dr. Kit Voss), and Amy Carlson (Nurse/Administrator Lyla), among others.","The main cast of the TV show The Resident includes Matt Czuchry (Dr. Conrad Hawkins), Emily VanCamp (Nicolette ""Nic"" Nevin), Bruce Greenwood (Dr. Randolph Bell), Manish Dayal (Dr. Devon Pravesh), Shaunette Renée Wilson (Dr. Mina Okafor), Jane Leeves (Dr. Kit Voss), Malcolm-Jamal Warner (Dr. AJ Austin), and Morris Chestnut (Dr. Barrett Cain).","The main cast of the TV show The Resident includes Matt Czuchry (Conrad Hawkins), Emily VanCamp (Nic Nevin), Manish Dayal (Devin Hunt), Bruce Greenwood (Dr. Randolph Bell), Malcolm-Jamal Warner (Dr. AJ Austin), Shaunette Renée Wilson (Dr. Mina Okafor), Jane Leeves (Dr. Lane Hunter), and Morris Chestnut (Dr. Barrett Cain).",0,1,2,1,1,1,1,1,1,1,0.8,"""The Resident"" stars Matt Czuchry as Conrad Hawkins and Emily VanCamp as Nicolette ""Nic"" Nevin, alongside Manish Dayal, Bruce Greenwood, Malcolm-Jamal Warner, and Shaunette Renée Wilson.",INCORRECT
2590,Adversarial,Misconceptions,when did are you smarter than a 5th grader first air,"February 27, 2007","February 27, 2007",2006,,When did are you smarter than a 5th grader first air,"February 27, 2007","Are You Smarter than a 5th Grader? first aired on February 14, 2007 (U.S. syndicated version); the original U.S. version premiered on FOX on February 13, 2007.","Are You Smarter than a 5th Grader? first aired on February 13, 2007.","Are You Smarter Than a 5th Grader? first aired on February 27, 2007 (U.S. primetime version hosted by Jeff Foxworthy).","Are You Smarter than a 5th Grader? first aired on February 27, 2007 (the American primetime version premiered then; a syndicated version began September 2007).","The American game show ""Are You Smarter Than a 5th Grader?"" first aired on February 27, 2007.","Are You Smarter Than a 5th Grader? first aired on September 12, 2007 (U.S. syndicated revival) — the original U.S. primetime series premiered on February 27, 2007.","Are You Smarter than a 5th Grader? first aired on February 27, 2007 (U.S. syndicated version) — the original U.S. primetime version premiered on February 14, 2007.","Are You Smarter than a 5th Grader? first aired on February 13, 2007 (U.S. revival — the original U.S. series premiered on February 14, 2007; the original international format debuted in 2004).","Are You Smarter than a 5th Grader? first aired on February 27, 2007 (U.S. syndicated version) — the original American premiere was on February 27, 2007, while the first national version premiered on September 16, 2007 on Fox.","Are You Smarter than a 5th Grader? first aired on February 13, 2007 (the U.S. prime-time version hosted by Jeff Foxworthy).",0,1,2,3,3,4,5,6,7,1,0.2,"Are You Smarter than a 5th Grader? first aired on February 13, 2007.",INCORRECT
2591,Adversarial,Misconceptions,who played the detective in little boy blue,Stephen Graham,Stephen Graham,Ryan Phillippe,,Who played the detective in little boy blue,Stephen graham,David Tennant.,"If you mean the 2017 ITV drama ""Little Boy Blue"" about the Rhys Jones murder, the detective DI Steve Jones was played by Stephen Graham.",In the 1997 film Little Boy Blue the detective was played by Dan Aykroyd.,Stephen Graham played the detective (DS Steve Glendenning) in the BBC series Little Boy Blue.,The detective in the series Little Boy Blue was played by Stephen Graham.,"The detective in the ITV drama Little Boy Blue was played by Stephen Graham, who portrayed Detective Sergeant Nic Poole.","In the BBC drama Little Boy Blue (2017), the detective leading the investigation, Detective Superintendent Stuart Hampson, was played by Stephen Graham.",The detective in Little Boy Blue was played by Stephen Graham.,"The detective in the 2017 British TV drama ""Little Boy Blue"" was played by Stephen Graham.",The detective in Little Boy Blue was played by Stephen Graham.,0,1,2,3,3,4,5,5,5,5,0.4,"In the BBC drama Little Boy Blue (2017), the detective leading the investigation, Detective Superintendent Stuart Hampson, was played by Stephen Graham.",CORRECT
