question_id,question,options,answer,answer_index,cot_content,category,src,problem,responses,confidences,accuracies
6561,"A 72-year-old woman who has smoked 20 cigarettes daily for the past 38 years begins using eyedrops for glaucoma. Three days later, she has a marked increase in shortness of breath while walking up a flight of stairs. Which of the following drugs is the most likely cause of the development of shortness of breath in this patient?","['Dorzolamide' 'Epinephrine' 'Brimonidine' 'Acetazolamide' 'Travoprost'
 'Timolol' 'Apraclonidine' 'Bimatoprost' 'Latanoprost']",F,5,,health,ori_mmlu-professional_medicine,"A 72-year-old woman who has smoked 20 cigarettes daily for the past 38 years begins using eyedrops for glaucoma. Three days later, she has a marked increase in shortness of breath while walking up a flight of stairs. Which of the following drugs is the most likely cause of the development of shortness of breath in this patient?
A) Dorzolamide
B) Epinephrine
C) Brimonidine
D) Acetazolamide
E) Travoprost
F) Timolol
G) Apraclonidine
H) Bimatoprost
I) Latanoprost",F) Timolol.,0.67588210105896,CORRECT
6562,"A 72-year-old woman who has smoked 20 cigarettes daily for the past 38 years begins using eyedrops for glaucoma. Three days later, she has a marked increase in shortness of breath while walking up a flight of stairs. Which of the following drugs is the most likely cause of the development of shortness of breath in this patient?","['Dorzolamide' 'Betaxolol' 'Epinephrine' 'Brimonidine' 'Acetazolamide'
 'Travoprost' 'Timolol' 'Apraclonidine' 'Bimatoprost' 'Latanoprost']",G,6,,health,ori_mmlu-professional_medicine,"A 72-year-old woman who has smoked 20 cigarettes daily for the past 38 years begins using eyedrops for glaucoma. Three days later, she has a marked increase in shortness of breath while walking up a flight of stairs. Which of the following drugs is the most likely cause of the development of shortness of breath in this patient?
A) Dorzolamide
B) Betaxolol
C) Epinephrine
D) Brimonidine
E) Acetazolamide
F) Travoprost
G) Timolol
H) Apraclonidine
I) Bimatoprost
J) Latanoprost",The most likely culprit is **timolol**.,0.5411831140518188,CORRECT
6563,"After being severely beaten and sustaining a gunshot wound to the abdomen, a 42-year-old woman undergoes resection of a perforated small bowel. During the operation, plastic reconstruction of facial fractures, and open reduction and internal fixation of the left femur are also done. Thirty-six hours postoperatively, she is awake but not completely alert. She is receiving intravenous morphine via a patient-controlled pump. She says that she needs the morphine to treat her pain, but she is worried that she is becoming addicted. She has no history of substance use disorder. She drinks one to two glasses of wine weekly. Which of the following initial actions by the physician is most appropriate?","['Advise her to drink more wine to help with the pain'
 'Maintain the morphine, but periodically administer intravenous naloxone'
 'Switch the patient to oral acetaminophen as soon as she can take medication orally'
 'Recommend a consultation with a psychiatrist to address her fears of addiction'
 'Suggest biofeedback therapy to control pain'
 'Switch the patient to intramuscular lorazepam'
 'Reassure the patient that her chance of becoming addicted to narcotics is minuscule'
 'Administer methadone as an alternative to morphine'
 'Increase the dose of morphine to relieve her anxiety'
 'Encourage the patient to endure the pain without medication to prevent addiction']",G,6,,health,ori_mmlu-professional_medicine,"After being severely beaten and sustaining a gunshot wound to the abdomen, a 42-year-old woman undergoes resection of a perforated small bowel. During the operation, plastic reconstruction of facial fractures, and open reduction and internal fixation of the left femur are also done. Thirty-six hours postoperatively, she is awake but not completely alert. She is receiving intravenous morphine via a patient-controlled pump. She says that she needs the morphine to treat her pain, but she is worried that she is becoming addicted. She has no history of substance use disorder. She drinks one to two glasses of wine weekly. Which of the following initial actions by the physician is most appropriate?
A) Advise her to drink more wine to help with the pain
B) Maintain the morphine, but periodically administer intravenous naloxone
C) Switch the patient to oral acetaminophen as soon as she can take medication orally
D) Recommend a consultation with a psychiatrist to address her fears of addiction
E) Suggest biofeedback therapy to control pain
F) Switch the patient to intramuscular lorazepam
G) Reassure the patient that her chance of becoming addicted to narcotics is minuscule
H) Administer methadone as an alternative to morphine
I) Increase the dose of morphine to relieve her anxiety
J) Encourage the patient to endure the pain without medication to prevent addiction",G) Reassure the patient that her chance of becoming addicted to narcotics is minuscule.,0.6436155438423157,CORRECT
6564,"After being severely beaten and sustaining a gunshot wound to the abdomen, a 42-year-old woman undergoes resection of a perforated small bowel. During the operation, plastic reconstruction of facial fractures, and open reduction and internal fixation of the left femur are also done. Thirty-six hours postoperatively, she is awake but not completely alert. She is receiving intravenous morphine via a patient-controlled pump. She says that she needs the morphine to treat her pain, but she is worried that she is becoming addicted. She has no history of substance use disorder. She drinks one to two glasses of wine weekly. Which of the following initial actions by the physician is most appropriate? ","['Encourage the patient to endure the pain without medication to prevent addiction'
 'Reassure the patient that her chance of becoming addicted to narcotics is minuscule'
 'Administer methadone as an alternative to morphine'
 'Increase the dose of morphine to relieve her anxiety'
 'Suggest biofeedback therapy to control pain'
 'Switch the patient to oral acetaminophen as soon as she can take medication orally'
 'Maintain the morphine, but periodically administer intravenous naloxone'
 'Recommend a consultation with a psychiatrist to address her fears of addiction'
 'Switch the patient to intramuscular lorazepam'
 'Advise her to drink more wine to help with the pain']",B,1,,health,ori_mmlu-professional_medicine,"After being severely beaten and sustaining a gunshot wound to the abdomen, a 42-year-old woman undergoes resection of a perforated small bowel. During the operation, plastic reconstruction of facial fractures, and open reduction and internal fixation of the left femur are also done. Thirty-six hours postoperatively, she is awake but not completely alert. She is receiving intravenous morphine via a patient-controlled pump. She says that she needs the morphine to treat her pain, but she is worried that she is becoming addicted. She has no history of substance use disorder. She drinks one to two glasses of wine weekly. Which of the following initial actions by the physician is most appropriate? 
A) Encourage the patient to endure the pain without medication to prevent addiction
B) Reassure the patient that her chance of becoming addicted to narcotics is minuscule
C) Administer methadone as an alternative to morphine
D) Increase the dose of morphine to relieve her anxiety
E) Suggest biofeedback therapy to control pain
F) Switch the patient to oral acetaminophen as soon as she can take medication orally
G) Maintain the morphine, but periodically administer intravenous naloxone
H) Recommend a consultation with a psychiatrist to address her fears of addiction
I) Switch the patient to intramuscular lorazepam
J) Advise her to drink more wine to help with the pain",B) Reassure the patient that her chance of becoming addicted to narcotics is minuscule.,0.6898415088653564,CORRECT
6565,"In which one of the following circumstances will the prevalence of a disease in the population increase, all else being constant?
","['If recovery of the disease is faster.'
 'If the incidence rate of the disease falls.'
 'If the population in which the disease is measured increases.'
 'If survival time with the disease increases.'
 'If the disease becomes less contagious.'
 ""If the disease's incubation period decreases.""
 'If effective treatment for the disease becomes widely available.'
 'If vaccination against the disease becomes more common.'
 'If the disease mutates to a less harmful form.'
 ""If the population's overall health improves.""]",D,3,,health,ori_mmlu-nutrition,"In which one of the following circumstances will the prevalence of a disease in the population increase, all else being constant?

A) If recovery of the disease is faster.
B) If the incidence rate of the disease falls.
C) If the population in which the disease is measured increases.
D) If survival time with the disease increases.
E) If the disease becomes less contagious.
F) If the disease's incubation period decreases.
G) If effective treatment for the disease becomes widely available.
H) If vaccination against the disease becomes more common.
I) If the disease mutates to a less harmful form.
J) If the population's overall health improves.",Answer: D) If survival time with the disease increases.,0.5966065526008606,CORRECT
6566,"In which one of the following circumstances will the prevalence of a disease in the population increase, all else being constant?
 ","['If the incidence rate of the disease falls.'
 'If effective treatment for the disease becomes widely available.'
 'If vaccination against the disease becomes more common.'
 'If the disease mutates to a less harmful form.'
 ""If the population's overall health improves.""
 'If the disease becomes less contagious.'
 ""If the disease's incubation period decreases.""
 'If the population in which the disease is measured increases.'
 'If recovery of the disease is faster.'
 'If survival time with the disease increases.']",J,9,,health,ori_mmlu-nutrition,"In which one of the following circumstances will the prevalence of a disease in the population increase, all else being constant?
 
A) If the incidence rate of the disease falls.
B) If effective treatment for the disease becomes widely available.
C) If vaccination against the disease becomes more common.
D) If the disease mutates to a less harmful form.
E) If the population's overall health improves.
F) If the disease becomes less contagious.
G) If the disease's incubation period decreases.
H) If the population in which the disease is measured increases.
I) If recovery of the disease is faster.
J) If survival time with the disease increases.",The prevalence would increase if the disease’s survival time with the disease increases (option J).,0.6121527552604675,CORRECT
6567,"Which of the following statements about human amino acid requirements in human nutrition is correct?
","['The amino acid requirements determined for adults is assumed to be the requirement pattern for all ages.'
 'The amino acid requirements determined for adults is assumed to be the requirements for maintenance for all ages.'
 'The amino acid pattern of breast milk is assumed to be the requirement pattern for all children.'
 'The amino acid pattern of human tissue protein is assumed to be the requirement patterns for infants and young children.']",B,1,,health,ori_mmlu-nutrition,"Which of the following statements about human amino acid requirements in human nutrition is correct?

A) The amino acid requirements determined for adults is assumed to be the requirement pattern for all ages.
B) The amino acid requirements determined for adults is assumed to be the requirements for maintenance for all ages.
C) The amino acid pattern of breast milk is assumed to be the requirement pattern for all children.
D) The amino acid pattern of human tissue protein is assumed to be the requirement patterns for infants and young children.",B) The amino acid requirements determined for adults is assumed to be the requirements for maintenance for all ages.,0.7986348271369934,CORRECT
6568,"Which of the following statements about human amino acid requirements in human nutrition is correct?
","['The amino acid requirements determined for adults is assumed to be the requirement pattern for all ages.'
 'The amino acid pattern of breast milk is assumed to be the requirement pattern for all children.'
 'The amino acid requirements determined for infants is assumed to be the requirements for maintenance for all ages.'
 'The amino acid pattern of animal protein is assumed to be the requirement patterns for adults.'
 'The amino acid pattern of human tissue protein is assumed to be the requirement patterns for all ages.'
 'The amino acid requirements determined for adults is assumed to be the requirements for maintenance for all ages.'
 'The amino acid pattern of human tissue protein is assumed to be the requirement patterns for infants and young children.'
 'The amino acid pattern of breast milk is assumed to be the requirement pattern for all adults.'
 'The amino acid requirements determined for the elderly is assumed to be the requirements for maintenance for all ages.'
 'The amino acid requirements determined for children is assumed to be the requirement pattern for all ages.']",F,5,,health,ori_mmlu-nutrition,"Which of the following statements about human amino acid requirements in human nutrition is correct?

A) The amino acid requirements determined for adults is assumed to be the requirement pattern for all ages.
B) The amino acid pattern of breast milk is assumed to be the requirement pattern for all children.
C) The amino acid requirements determined for infants is assumed to be the requirements for maintenance for all ages.
D) The amino acid pattern of animal protein is assumed to be the requirement patterns for adults.
E) The amino acid pattern of human tissue protein is assumed to be the requirement patterns for all ages.
F) The amino acid requirements determined for adults is assumed to be the requirements for maintenance for all ages.
G) The amino acid pattern of human tissue protein is assumed to be the requirement patterns for infants and young children.
H) The amino acid pattern of breast milk is assumed to be the requirement pattern for all adults.
I) The amino acid requirements determined for the elderly is assumed to be the requirements for maintenance for all ages.
J) The amino acid requirements determined for children is assumed to be the requirement pattern for all ages.",The correct statement is F: the amino acid requirements determined for adults are assumed to be the requirements for maintenance for all ages.,0.8046351671218872,CORRECT
6569,"The following amino acids are all essential components of the diet:
","['leucine, methionine and threonine' 'leucine, cysteine and glycine'
 'proline, tyrosine and serine' 'valine, glycine and arginine'
 'methionine, serine and tyrosine' 'isoleucine, alanine and glycine'
 'lysine, tyrosine and cysteine' 'aspartate, valine and threonine'
 'phenylalanine, arginine and isoleucine' 'lysine, proline and arginine']",A,0,,health,ori_mmlu-nutrition,"The following amino acids are all essential components of the diet:

A) leucine, methionine and threonine
B) leucine, cysteine and glycine
C) proline, tyrosine and serine
D) valine, glycine and arginine
E) methionine, serine and tyrosine
F) isoleucine, alanine and glycine
G) lysine, tyrosine and cysteine
H) aspartate, valine and threonine
I) phenylalanine, arginine and isoleucine
J) lysine, proline and arginine","Answer: A) leucine, methionine and threonine.",0.6514765024185181,CORRECT
6570,"The following amino acids are all essential components of the diet:
","['leucine, methionine and threonine' 'leucine, cysteine and glycine'
 'proline, tyrosine and serine' 'valine, glycine and arginine'
 'methionine, serine and tyrosine' 'isoleucine, alanine and glycine'
 'lysine, tyrosine and cysteine' 'aspartate, valine and threonine'
 'lysine, proline and arginine']",A,0,,health,ori_mmlu-nutrition,"The following amino acids are all essential components of the diet:

A) leucine, methionine and threonine
B) leucine, cysteine and glycine
C) proline, tyrosine and serine
D) valine, glycine and arginine
E) methionine, serine and tyrosine
F) isoleucine, alanine and glycine
G) lysine, tyrosine and cysteine
H) aspartate, valine and threonine
I) lysine, proline and arginine","A) leucine, methionine and threonine.",0.7139649987220764,CORRECT
6571,"Which of the following is true about the diagnosis of ""osteopenia"" or ""osteoporosis"" in North America and Western Europe
","['Women over age 80 with osteopenia have above average bone mineral density for their age'
 'Fewer than 10% of women over age 50 have osteopenia'
 'Fewer than 50% of women over age 80 have osteopenia or osteoporosis'
 'Osteoporosis is defined as a bone density lower than 2.5 standard deviations below the average for age-matched controls.']",A,0,,health,ori_mmlu-nutrition,"Which of the following is true about the diagnosis of ""osteopenia"" or ""osteoporosis"" in North America and Western Europe

A) Women over age 80 with osteopenia have above average bone mineral density for their age
B) Fewer than 10% of women over age 50 have osteopenia
C) Fewer than 50% of women over age 80 have osteopenia or osteoporosis
D) Osteoporosis is defined as a bone density lower than 2.5 standard deviations below the average for age-matched controls.",None of the listed statements accurately reflects the North American/Western European diagnostic criteria or prevalence data for osteopenia or osteoporosis.,0.5322505235671997,INCORRECT
6572,"Which of the following is true about the diagnosis of ""osteopenia"" or ""osteoporosis"" in North America and Western Europe
","['Women under age 50 are more likely to have osteoporosis than osteopenia'
 'More than 50% of men over age 50 have osteopenia'
 'Osteoporosis is defined as a bone density lower than 2.5 standard deviations below the average for age-matched controls.'
 'Women over age 80 with osteopenia have above average bone mineral density for their age'
 'Fewer than 10% of women over age 50 have osteopenia'
 'Osteopenia is defined as a bone density lower than 1 standard deviation below the average for age-matched controls'
 'Osteoporosis is less common in North America compared to Western Europe'
 'Fewer than 50% of women over age 80 have osteopenia or osteoporosis'
 'Osteopenia is more common in men than in women']",D,3,,health,ori_mmlu-nutrition,"Which of the following is true about the diagnosis of ""osteopenia"" or ""osteoporosis"" in North America and Western Europe

A) Women under age 50 are more likely to have osteoporosis than osteopenia
B) More than 50% of men over age 50 have osteopenia
C) Osteoporosis is defined as a bone density lower than 2.5 standard deviations below the average for age-matched controls.
D) Women over age 80 with osteopenia have above average bone mineral density for their age
E) Fewer than 10% of women over age 50 have osteopenia
F) Osteopenia is defined as a bone density lower than 1 standard deviation below the average for age-matched controls
G) Osteoporosis is less common in North America compared to Western Europe
H) Fewer than 50% of women over age 80 have osteopenia or osteoporosis
I) Osteopenia is more common in men than in women",B) More than 50% of men over age 50 have osteopenia.,0.748064398765564,INCORRECT
6573,"Which of the following best explains the antioxidant action of vitamin E?
","['It is lipid soluble and can react with free radicals in the bloodstream resulting from nitric oxide formation by vascular epithelium'
 'It forms an unstable radical that can be reduced back to active vitamin E by reaction with vitamin C'
 'It is lipid soluble and can react with free radicals in the bloodstream resulting from carbon dioxide formation by vascular epithelium'
 'It is converted to an unstable radical by reaction with vitamin C'
 'It is water soluble and can react with free radicals in the bloodstream resulting from nitric oxide formation by vascular epithelium'
 'It forms a stable radical that can be reduced back to active vitamin E by reaction with vitamin B12.'
 'It forms a stable radical that can be reduced back to active vitamin E by reaction with vitamin C'
 'It forms a stable radical that cannot be reduced back to active vitamin E by reaction with glutathione and glutathione peroxidase'
 'It is converted to a stable radical by reaction with vitamin C']",G,6,,health,ori_mmlu-nutrition,"Which of the following best explains the antioxidant action of vitamin E?

A) It is lipid soluble and can react with free radicals in the bloodstream resulting from nitric oxide formation by vascular epithelium
B) It forms an unstable radical that can be reduced back to active vitamin E by reaction with vitamin C
C) It is lipid soluble and can react with free radicals in the bloodstream resulting from carbon dioxide formation by vascular epithelium
D) It is converted to an unstable radical by reaction with vitamin C
E) It is water soluble and can react with free radicals in the bloodstream resulting from nitric oxide formation by vascular epithelium
F) It forms a stable radical that can be reduced back to active vitamin E by reaction with vitamin B12.
G) It forms a stable radical that can be reduced back to active vitamin E by reaction with vitamin C
H) It forms a stable radical that cannot be reduced back to active vitamin E by reaction with glutathione and glutathione peroxidase
I) It is converted to a stable radical by reaction with vitamin C",Answer: G) It forms a stable radical that can be reduced back to active vitamin E by reaction with vitamin C.,0.6788223385810852,CORRECT
6574,"What is the main source of protein in the British diet?
","['Cereals and cereal products' 'Pulses' 'Eggs and egg products'
 'Milk and milk products' 'Fish and fish products' 'Nuts and seeds'
 'Meat and meat products' 'Soy and soy products' 'Rice and rice products'
 'Fruits and vegetables']",G,6,,health,ori_mmlu-nutrition,"What is the main source of protein in the British diet?

A) Cereals and cereal products
B) Pulses
C) Eggs and egg products
D) Milk and milk products
E) Fish and fish products
F) Nuts and seeds
G) Meat and meat products
H) Soy and soy products
I) Rice and rice products
J) Fruits and vegetables",The principal protein source in the British diet is **G) Meat and meat products**.,0.8203049898147583,CORRECT
6575,"What is the main source of protein in the British diet?
 ","['Milk and milk products' 'Pulses' 'Fish and fish products'
 'Soy and soy products' 'Cereals and cereal products'
 'Rice and rice products' 'Nuts and seeds' 'Eggs and egg products'
 'Fruits and vegetables' 'Meat and meat products']",J,9,,health,ori_mmlu-nutrition,"What is the main source of protein in the British diet?
 
A) Milk and milk products
B) Pulses
C) Fish and fish products
D) Soy and soy products
E) Cereals and cereal products
F) Rice and rice products
G) Nuts and seeds
H) Eggs and egg products
I) Fruits and vegetables
J) Meat and meat products",Answer: J) Meat and meat products,0.5807029008865356,CORRECT
6576,"Which statement about protein digestion and absorption is most correct?
","['The products of protein digestion may be absorbed as free amino acids or as di- or tripeptides'
 'Gastric digestion of all proteins is equally efficient because of the grinding action of the antrum'
 'Gastric zymogenic (chief) cells produce and secrete chymotrypsin, elastase and carboxypeptidase A and this initiates the process of protein digestion'
 'The products of digestion of dietary protein by luminal and brush-border enzymes are only absorbed by one of the 14 different amino acid transporters']",A,0,,health,ori_mmlu-nutrition,"Which statement about protein digestion and absorption is most correct?

A) The products of protein digestion may be absorbed as free amino acids or as di- or tripeptides
B) Gastric digestion of all proteins is equally efficient because of the grinding action of the antrum
C) Gastric zymogenic (chief) cells produce and secrete chymotrypsin, elastase and carboxypeptidase A and this initiates the process of protein digestion
D) The products of digestion of dietary protein by luminal and brush-border enzymes are only absorbed by one of the 14 different amino acid transporters",A) The products of protein digestion may be absorbed as free amino acids or as di‑ or tripeptides.,0.666519284248352,CORRECT
6577,"Which statement about protein digestion and absorption is most correct?
","['The products of protein digestion may be absorbed as free amino acids or as di- or tripeptides'
 'Protein digestion and absorption does not involve any brush-border enzymes.'
 'Protein digestion only takes place in the stomach'
 'The products of digestion of dietary protein by luminal and brush-border enzymes are only absorbed by one of the 14 different amino acid transporters'
 'Gastric digestion of all proteins is equally efficient because of the grinding action of the antrum'
 'Gastric zymogenic (chief) cells produce and secrete amylase, this initiates the process of protein digestion'
 'Gastric zymogenic (chief) cells produce and secrete chymotrypsin, elastase and carboxypeptidase A and this initiates the process of protein digestion'
 'Gastric digestion of all proteins is less efficient due to the grinding action of the antrum'
 'All products of dietary protein digestion are absorbed by the same amino acid transporter'
 'The products of protein digestion are only absorbed as di- or tripeptides']",A,0,,health,ori_mmlu-nutrition,"Which statement about protein digestion and absorption is most correct?

A) The products of protein digestion may be absorbed as free amino acids or as di- or tripeptides
B) Protein digestion and absorption does not involve any brush-border enzymes.
C) Protein digestion only takes place in the stomach
D) The products of digestion of dietary protein by luminal and brush-border enzymes are only absorbed by one of the 14 different amino acid transporters
E) Gastric digestion of all proteins is equally efficient because of the grinding action of the antrum
F) Gastric zymogenic (chief) cells produce and secrete amylase, this initiates the process of protein digestion
G) Gastric zymogenic (chief) cells produce and secrete chymotrypsin, elastase and carboxypeptidase A and this initiates the process of protein digestion
H) Gastric digestion of all proteins is less efficient due to the grinding action of the antrum
I) All products of dietary protein digestion are absorbed by the same amino acid transporter
J) The products of protein digestion are only absorbed as di- or tripeptides",A) The products of protein digestion may be absorbed as free amino acids or as di‑ or tripeptides.,0.666519284248352,CORRECT
6578,"Which of the following vitamins provides the cofactor for hydroxylation reactions in collagen synthesis?
","['Vitamin C' 'Niacin' 'Vitamin D' 'Riboflavin' 'Vitamin E' 'Vitamin A'
 'Vitamin K' 'Folate' 'Biotin' 'Thiamine']",A,0,,health,ori_mmlu-nutrition,"Which of the following vitamins provides the cofactor for hydroxylation reactions in collagen synthesis?

A) Vitamin C
B) Niacin
C) Vitamin D
D) Riboflavin
E) Vitamin E
F) Vitamin A
G) Vitamin K
H) Folate
I) Biotin
J) Thiamine",Answer: A) Vitamin C.,0.6724433302879333,CORRECT
6579,"How many kcal are there in one gram of ethanol?
","['37.6 kJ or 9.0 kcal per g' '15.6 kJ or 3.7 kcal per g'
 '23.5 kJ or 5.8 kcal per g' '31.5 kJ or 7.5 kcal per g'
 '19.7 kJ or 4.1 kcal per g' '36.5 kJ or 8.1 kcal per g'
 '28.4 kJ or 6.8 kcal per g' '29.7 kJ or 7.1 kcal per g'
 '33.3 kJ or 7.9 kcal per g' '22.9 kJ or 5.5 kcal per g']",H,7,,health,ori_mmlu-nutrition,"How many kcal are there in one gram of ethanol?

A) 37.6 kJ or 9.0 kcal per g
B) 15.6 kJ or 3.7 kcal per g
C) 23.5 kJ or 5.8 kcal per g
D) 31.5 kJ or 7.5 kcal per g
E) 19.7 kJ or 4.1 kcal per g
F) 36.5 kJ or 8.1 kcal per g
G) 28.4 kJ or 6.8 kcal per g
H) 29.7 kJ or 7.1 kcal per g
I) 33.3 kJ or 7.9 kcal per g
J) 22.9 kJ or 5.5 kcal per g",H) 29.7 kJ or 7.1 kcal per g,0.592266857624054,CORRECT
6580,"How many kcal are there in one gram of ethanol?
 ","['15.6 kJ or 3.7 kcal per g' '19.7 kJ or 4.1 kcal per g'
 '23.5 kJ or 5.8 kcal per g' '36.5 kJ or 8.1 kcal per g'
 '29.7 kJ or 7.1 kcal per g' '31.5 kJ or 7.5 kcal per g'
 '33.3 kJ or 7.9 kcal per g' '37.6 kJ or 9.0 kcal per g'
 '22.9 kJ or 5.5 kcal per g' '28.4 kJ or 6.8 kcal per g']",E,4,,health,ori_mmlu-nutrition,"How many kcal are there in one gram of ethanol?
 
A) 15.6 kJ or 3.7 kcal per g
B) 19.7 kJ or 4.1 kcal per g
C) 23.5 kJ or 5.8 kcal per g
D) 36.5 kJ or 8.1 kcal per g
E) 29.7 kJ or 7.1 kcal per g
F) 31.5 kJ or 7.5 kcal per g
G) 33.3 kJ or 7.9 kcal per g
H) 37.6 kJ or 9.0 kcal per g
I) 22.9 kJ or 5.5 kcal per g
J) 28.4 kJ or 6.8 kcal per g",Answer: E) 29.7 kJ or 7.1 kcal per g.,0.5725278854370117,CORRECT
6581,"Which of the following cannot be a substrate for gluconeogenesis?
","['Palmitic acid' 'Pyruvate' 'Galactose' 'Glycerol' 'Propionic acid'
 'Lactic acid' 'Aspartic acid' 'Alanine' 'Glutamic acid' 'Oxaloacetate']",A,0,,health,ori_mmlu-nutrition,"Which of the following cannot be a substrate for gluconeogenesis?

A) Palmitic acid
B) Pyruvate
C) Galactose
D) Glycerol
E) Propionic acid
F) Lactic acid
G) Aspartic acid
H) Alanine
I) Glutamic acid
J) Oxaloacetate",Palmitic acid.,0.7419064044952393,CORRECT
6582,"How many stages within the food supply chain can food availability and consumption be measured?
",['6' '1' '3' '10' '8' '2' '9' '5' '4' '7'],H,7,,health,ori_mmlu-nutrition,"How many stages within the food supply chain can food availability and consumption be measured?

A) 6
B) 1
C) 3
D) 10
E) 8
F) 2
G) 9
H) 5
I) 4
J) 7",H) 5,0.6495143175125122,CORRECT
6583,"Which of the following statements is not true?
","['Humans cannot convert any fatty acids into docosahexaenoic acid'
 'Flaxseeds are a rich source of docosahexaenoic acid'
 'Docosahexaenoic acid levels are consistently higher in vegans than in omnivores'
 'Vegan diets provide an abundance of docosahexaenoic acid naturally'
 'Lack of docosahexaenoic acid in vegans causes visual and cognitive impairment'
 'Docosahexaenoic acid is only found in animal-based foods'
 'Docosahexaenoic acid can be synthesised from linolenic acid in vegans'
 'All vegans require docosahexaenoic acid supplements to remain healthy'
 'Microalgae can be used to synthesise docosahexaenoic acid'
 'Docosahexaenoic acid is absent from vegan diets']",E,4,,health,ori_mmlu-nutrition,"Which of the following statements is not true?

A) Humans cannot convert any fatty acids into docosahexaenoic acid
B) Flaxseeds are a rich source of docosahexaenoic acid
C) Docosahexaenoic acid levels are consistently higher in vegans than in omnivores
D) Vegan diets provide an abundance of docosahexaenoic acid naturally
E) Lack of docosahexaenoic acid in vegans causes visual and cognitive impairment
F) Docosahexaenoic acid is only found in animal-based foods
G) Docosahexaenoic acid can be synthesised from linolenic acid in vegans
H) All vegans require docosahexaenoic acid supplements to remain healthy
I) Microalgae can be used to synthesise docosahexaenoic acid
J) Docosahexaenoic acid is absent from vegan diets",B) Flaxseeds are a rich source of docosahexaenoic acid.,0.8108598589897156,INCORRECT
6584,"What is the primary lipoprotein secreted from the liver that is at least partially composed of dietary derived lipids?
","['Lp(a)' 'HDL' 'ApoB-100' 'IDL' 'VLDL' 'Lipoprotein(a)' 'LDL' 'ApoA-1'
 'Chylomicrons' 'Lipoprotein lipase']",E,4,,health,ori_mmlu-nutrition,"What is the primary lipoprotein secreted from the liver that is at least partially composed of dietary derived lipids?

A) Lp(a)
B) HDL
C) ApoB-100
D) IDL
E) VLDL
F) Lipoprotein(a)
G) LDL
H) ApoA-1
I) Chylomicrons
J) Lipoprotein lipase",E) VLDL,0.7097110152244568,CORRECT
6585,"Which statement about Engel's law on food economics is correct?
","['As income declines, the proportion of income spent on food, increases'
 'As income remains the same, the proportion of income spent on food, increases'
 'As income rises, the proportion of income spent on food, remains similar'
 'As income remains the same, the proportion of income spent on food, declines'
 'As income declines, the proportion of income spent on non-food items, increases'
 'As income declines, the proportion of income spent on food, declines'
 'As income declines, the proportion of income spent on food, remains similar'
 'As income rises, the proportion of income spent on food, increases'
 'As income rises, the proportion of income spent on non-food items, declines'
 'As income rises, the proportion of income spent on food, declines']",J,9,,health,ori_mmlu-nutrition,"Which statement about Engel's law on food economics is correct?

A) As income declines, the proportion of income spent on food, increases
B) As income remains the same, the proportion of income spent on food, increases
C) As income rises, the proportion of income spent on food, remains similar
D) As income remains the same, the proportion of income spent on food, declines
E) As income declines, the proportion of income spent on non-food items, increases
F) As income declines, the proportion of income spent on food, declines
G) As income declines, the proportion of income spent on food, remains similar
H) As income rises, the proportion of income spent on food, increases
I) As income rises, the proportion of income spent on non-food items, declines
J) As income rises, the proportion of income spent on food, declines","Answer: J) As income rises, the proportion of income spent on food, declines.",0.6219862699508667,CORRECT
6586,Lassa and Ebola are emergent viruses in W. Africa. What is their origin?,"['Reptiles' 'Birds' 'Primates' 'Humans' 'Cattle' 'Amphibians' 'Insects'
 'Pigs']",C,2,,health,ori_mmlu-virology,"Lassa and Ebola are emergent viruses in W. Africa. What is their origin?
A) Reptiles
B) Birds
C) Primates
D) Humans
E) Cattle
F) Amphibians
G) Insects
H) Pigs","I’m not entirely sure, but the most accepted view is that Lassa and Ebola viruses originate from animal reservoirs (bats for Ebola and multimammate rats for Lassa) rather than from humans, reptiles, birds, cattle, amphibians, or insects.",0.34904512763023376,INCORRECT
6587,There are 57 serotypes of adenovirus currently recognised. Which has the most important clinical impact?,"['Eye infections' 'Urinary tract infections' 'Diarrhoea' 'Skin infections'
 'Gastrointestinal infections' 'Respiratory tract infections'
 'Haemorrhagic cystitis' 'Bone and joint infections'
 'Bloodstream infections' 'Central nervous system infections']",F,5,,health,ori_mmlu-virology,"There are 57 serotypes of adenovirus currently recognised. Which has the most important clinical impact?
A) Eye infections
B) Urinary tract infections
C) Diarrhoea
D) Skin infections
E) Gastrointestinal infections
F) Respiratory tract infections
G) Haemorrhagic cystitis
H) Bone and joint infections
I) Bloodstream infections
J) Central nervous system infections",F) Respiratory tract infections.,0.6721822023391724,CORRECT
