Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
1370,Adversarial,Misconceptions,when does the mlb season start and finish,March 29,"March 29; October 31, 2018",February to October,,When does the mlb season start and finish,March 29,The MLB regular season typically begins in late March or early April and concludes in late September or early October.,The MLB regular season typically begins in late March / early April and concludes in late September (with playoffs extending into October).,The MLB regular season typically begins in late March or early April and concludes in late September or early October.,The MLB regular season typically begins in late March or early April and concludes in late September or early October.,The MLB regular season usually begins in late March or early April and concludes in late September or early October.,The MLB regular season typically begins in late March / early April and concludes in late September / early October.,The MLB regular season typically begins in late March or early April and concludes in late September or early October.,The MLB regular season typically begins in late March / early April and concludes in late September / early October.,The MLB regular season usually begins in late March or early April and concludes in late September or early October.,The MLB regular season usually begins in late March or early April and concludes in late September or early October.,0,0,0,0,0,0,0,0,0,0,1.0,The MLB regular season typically begins in late March or early April and concludes in late September or early October.,NOT_ATTEMPTED
1371,Adversarial,Misconceptions,who has won the 2018 formula one australia grand prix tournament,Ferrari driver Sebastian Vettel,Ferrari driver Sebastian Vettel; Sebastian Vettel,Lewis Hamilton,,Who has won the 2018 formula one australia grand prix tournament,Ferrari driver sebastian vettel,Sebastian Vettel won the 2018 Formula One Australian Grand Prix.,Sebastian Vettel.,Sebastian Vettel won the 2018 Formula One Australian Grand Prix.,Sebastian Vettel won the 2018 Formula One Australian Grand Prix.,Sebastian Vettel won the 2018 Formula One Australian Grand Prix.,Sebastian Vettel won the 2018 Formula One Australian Grand Prix.,Sebastian Vettel won the 2018 Formula 1 Australian Grand Prix.,Sebastian Vettel.,Sebastian Vettel won the 2018 Formula One Australian Grand Prix.,Sebastian Vettel won the 2018 Formula One Australian Grand Prix.,0,0,0,0,0,0,0,0,0,0,1.0,Sebastian Vettel won the 2018 Formula One Australian Grand Prix.,CORRECT
1372,Adversarial,Misconceptions,who said everyone will be famous for 15 minutes,Andy Warhol,Andy Warhol,Charles Darwin,,Who said everyone will be famous for 15 minutes,Andy warhol,Andy Warhol.,Andy Warhol.,Andy Warhol.,Andy Warhol said everyone will be famous for 15 minutes.,The phrase “Everyone will be famous for 15 minutes” was coined by artist Andy Warhol.,Andy Warhol.,Andy Warhol said everyone will be famous for 15 minutes.,Andy Warhol.,"It was the American artist and filmmaker Andy Warhol who said, “In the future, everyone will be famous for 15 minutes.”",Andy Warhol said everyone will be famous for 15 minutes.,0,0,0,0,0,0,0,0,0,0,1.0,Andy Warhol.,CORRECT
1373,Adversarial,Misconceptions,when does the new adventure time come out,"April 21, 2017","April 21, 2017",January 2020,,When does the new adventure time come out,"April 21, 2017",,,,,,,,The new Adventure Time,,,0,0,0,0,0,0,0,1,0,0,0.9,,NOT_ATTEMPTED
1374,Adversarial,Misconceptions,dynamin is associated with which type of vesicle,newly formed vesicles,newly formed vesicles,Synaptic vesicle,,Dynamin is associated with which type of vesicle,Newly formed vesicles,Dynamin is primarily associated with clathrin‑coated vesicles involved in endocytosis.,Dynamin is primarily associated with clathrin‑coated vesicles.,Dynamin is primarily associated with clathrin‑coated vesicles.,Dynamin is primarily associated with clathrin‑coated vesicles.,Dynamin is associated with clathrin‑coated vesicles.,Clathrin‑coated vesicles.,Dynamin is primarily associated with clathrin‑coated vesicles.,Dynamin is primarily associated with clathrin‑coated vesicles.,Dynamin is primarily associated with clathrin‑coated vesicles.,Dynamin is primarily associated with clathrin‑coated vesicles.,0,0,0,0,0,0,0,0,0,0,1.0,Dynamin is primarily associated with clathrin‑coated vesicles involved in endocytosis.,CORRECT
1375,Adversarial,Misconceptions,when did the revolution begin in the united states,1775,1775; 1765,1770,,When did the revolution begin in the united states,1775,"The American Revolution began in 1775, marked by the battles of Lexington and Concord on April 19, 1775.",The American Revolution began in April 1775 with the battles of Lexington and Concord.,"The American Revolution began in 1775, marked by the Battles of Lexington and Concord on April 19, 1775.","The American Revolution began in 1775, marked by the battles of Lexington and Concord on April 19, 1775.",The American Revolution began in April 1775 with the Battles of Lexington and Concord.,The American Revolution began in April 1775 with the battles of Lexington and Concord.,"The American Revolution began in 1775, marked by the battles of Lexington and Concord on April 19, 1775.","The American Revolution began in 1775, marked by the battles of Lexington and Concord on April 19, 1775.","The American Revolution began on April 19, 1775, with the Battles of Lexington and Concord.","The American Revolution began on April 19, 1775, with the Battles of Lexington and Concord.",0,0,0,0,0,0,0,0,0,0,1.0,"The American Revolution began in 1775, marked by the battles of Lexington and Concord on April 19, 1775.",CORRECT
1376,Adversarial,Misconceptions,who played tom on as the world turns,Jason Kincaid (1984),Jason Kincaid (1984); Jason Kincaid; C. David Colson; Peter Galman; Scott Holmes; Gregg Marx; Justin Deas; others; Tom Tammi,Brad Pitt,,Who played tom on as the world turns,Jason kincaid (1984),,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.0,,NOT_ATTEMPTED
1377,Adversarial,Misconceptions,who won the ncaa women's championship last year 2017,South Carolina Gamecocks,South Carolina Gamecocks; South Carolina,Stanford University,,Who won the ncaa women's championship last year 2017,South carolina gamecocks,South Carolina won the 2017 NCAA women’s basketball championship.,South Carolina won the 2017 NCAA women’s basketball championship.,South Carolina won the 2017 NCAA women’s basketball championship.,South Carolina won the 2017 NCAA women’s basketball championship.,South Carolina won the 2017 NCAA women’s basketball championship.,South Carolina won the 2017 NCAA women’s basketball championship.,South Carolina won the 2017 NCAA women’s basketball championship.,South Carolina won the 2017 NCAA women’s basketball championship.,South Carolina won the 2017 NCAA women’s basketball championship.,South Carolina won the 2017 NCAA women’s basketball championship.,0,0,0,0,0,0,0,0,0,0,1.0,South Carolina won the 2017 NCAA women’s basketball championship.,CORRECT
1378,Adversarial,Misconceptions,who made the nuclear model of an atom,Ernest Rutherford,Ernest Rutherford,Charles Darwin,,Who made the nuclear model of an atom,Ernest rutherford,Ernest Rutherford developed the nuclear model of the atom.,The nuclear model of the atom was proposed by Ernest Rutherford.,Ernest Rutherford developed the nuclear model of the atom.,The nuclear model of the atom was proposed by Ernest Rutherford.,The nuclear model of the atom was proposed by Ernest Rutherford.,Niels Bohr developed the nuclear model of the atom.,Ernest Rutherford proposed the nuclear model of the atom.,The nuclear model of the atom was proposed by Ernest Rutherford.,Ernest Rutherford proposed the nuclear model of the atom.,The nuclear model of the atom was proposed by Ernest Rutherford.,0,0,0,0,0,1,0,0,0,0,0.9,Ernest Rutherford developed the nuclear model of the atom.,CORRECT
1379,Adversarial,Misconceptions,when does the little couples new season start,"September 19, 2017","September 19, 2017",January 2021,,When does the little couples new season start,"September 19, 2017",,,The new season of,,,,The new season of “Little Couples” premieres on,,,,0,0,1,0,0,0,1,0,0,0,0.8,,NOT_ATTEMPTED
1380,Adversarial,Misconceptions,what is the common name for gravitational force,Gravity,"Gravity; Gravity, or gravitation",Earth pull,,What is the common name for gravitational force,Gravity,Gravity.,The common name for gravitational force is **gravity**.,The common name for gravitational force is **gravity**.,Gravity.,Gravity.,Gravity.,Weight.,Gravity.,The common name for gravitational force is **gravity**.,The common name for gravitational force is **gravity**.,0,0,0,0,0,0,1,0,1,1,0.7,Gravity.,CORRECT
1381,Adversarial,Misconceptions,who played mrs warboys in one foot in the grave,Doreen Mantle,Doreen Mantle,Meryl Streep,,Who played mrs warboys in one foot in the grave,Doreen mantle,Mrs. Warboys was played by Sue Wallace.,Mrs. Warboys was played by Mona Bruce.,,,,,,,,Mrs. Warboys was played by Annette Badland.,0,1,2,2,2,2,2,2,2,3,0.7,,NOT_ATTEMPTED
1382,Adversarial,Misconceptions,who does tony end up with on skins,Michelle,Michelle,Emily,,Who does tony end up with on skins,Michelle,Tony ends up with Michelle.,Tony ends up with Michelle.,Tony ends up with Michelle Richardson.,Tony ends up with Michelle.,He ends up with Effy Stonem.,,,,Tony ends up with Michelle.,Tony ends up with Michelle,0,0,0,0,1,2,2,2,0,0,0.6,Tony ends up with Michelle.,CORRECT
1383,Adversarial,Misconceptions,what is the population of fayetteville north carolina,"204,408 in 2013","204,408 in 2013","500,000",,What is the population of fayetteville north carolina,"204,408 in 2013","Fayetteville, North Carolina had a population of about 211,657 according to the 2020 U.S. Census.","Fayetteville, North Carolina has an estimated population of about 210 thousand residents.","The population of Fayetteville, North Carolina is about 21,000 people (2020 Census).","Fayetteville, North Carolina has a population of about 211,600 people (2020 Census).","Fayetteville, North Carolina has a population of approximately 211,657 people (2020 Census).","Fayetteville, North Carolina has an estimated population of about 215,000 people.","Fayetteville, North Carolina has a population of approximately 211,000 residents.","Fayetteville, North Carolina had a population of approximately 211,657 according to the 2020 U.S. Census.","Fayetteville, North Carolina has a population of approximately 211,000 people.","Fayetteville, North Carolina had a population of approximately 211,657 according to the 2020 U.S. Census.",0,0,1,0,0,0,1,0,0,0,0.8,"Fayetteville, North Carolina had a population of about 211,657 according to the 2020 U.S. Census.",INCORRECT
1384,Adversarial,Misconceptions,when was harry potter and the philosopher's stone made,14 November 2001,14 November 2001; 1997,1995,,When was harry potter and the philosopher's stone made,14 november 2001,1997.,Harry Potter and the Philosopher’s Stone was first published in 1997 (and its film adaptation was released in 2001).,Harry Potter and the Philosopher’s,Harry Potter and the Philosopher’s Stone was released as a film on November 23 2001 (the book was first published on 26 June 1997).,Harry Potter and the Philosopher’s Stone was first published in 1997 (and its film adaptation was released in 2001).,Harry Potter and the Philosopher’s Stone was first published in 1997 (the film adaptation was released in 2001).,Harry Potter and the Philosopher’s Stone was first published on 26 June 1997 (and its film adaptation was released on 16 November 2001).,It was first published in 1997.,"Harry Potter and the Philosopher’s Stone was first published as a novel on 26 June 1997, and its film adaptation was released on 16 November 2001.",Harry Potter and the Philosopher’s Stone was released as a film on 16 November 2001 (the book was first published on 26 June 1997).,0,0,1,1,1,1,1,0,1,1,0.7,Harry Potter and the Philosopher’s,NOT_ATTEMPTED
1385,Adversarial,Misconceptions,who were the nationalist in the spanish civil war,the CEDA,the CEDA; the Falange,The Republicans,,Who were the nationalist in the spanish civil war,The ceda,"The nationalist side in the Spanish Civil War was led by General Francisco Franco and comprised conservative forces such as the Spanish army, the Falange (Spanish fascist party), monarchists, the Catholic Church, and support from Nazi Germany and Fascist Italy.","The Nationalists were the rebel faction led by General Francisco Franco, comprising the Spanish army, the Falange (Spanish fascist party), Carlist monarchists, conservative Catholics, and other right‑wing groups.","The Nationalists were the rebel forces led by General Francisco Franco, supported by conservative monarchists, the Catholic Church, landowners, fascist Falange party, and foreign allies such as Nazi Germany and Fascist Italy.","The Nationalists were the rebel forces led by General Francisco Franco, supported by conservative monarchists, the Catholic Church, fascist parties (Falange), landowners, and foreign allies such as Nazi Germany and Fascist Italy.","The Nationalists were the right‑wing coalition led by General Francisco Franco, comprising the Spanish army, the Falange fascists, monarchists, Carlists and other conservative, Catholic and anti‑communist forces.","The Nationalists in the Spanish Civil War were the rebel forces led by General Francisco Franco, comprising conservative monarchists, fascist Falange members, the Catholic Church, landowners, and segments of the military and right‑wing civilian groups.","The Nationalists were the rebel faction led by General Francisco Franco, comprising conservative monarchists, fascist Falange members, the Catholic Church, landowners, and support from Nazi Germany and Fascist Italy.","The Nationalists were the right‑wing coalition led by General Francisco Franco, comprising the Falange (Spanish fascist party), monarchists, Carlist traditionalists, the Catholic Church, and allied military officers and landowners.","The Nationalists were the rebel faction led by General Francisco Franco, comprising conservative military officers, monarchists, fascist parties (like the Falange), the Catholic Church, and allied right‑wing groups.","The Nationalists were a coalition of right‑wing forces led by General Francisco Franco, including the Spanish army, monarchists, the Catholic Church, fascist Falange party, and conservative landowners and business elites.",0,1,2,2,3,3,2,4,4,5,0.3,"The Nationalists were the rebel forces led by General Francisco Franco, supported by conservative monarchists, the Catholic Church, landowners, fascist Falange party, and foreign allies such as Nazi Germany and Fascist Italy.",INCORRECT
1386,Adversarial,Misconceptions,who owns the biggest house in beverly hills,Anthony Pritzker,Anthony Pritzker,Bill Gates,,Who owns the biggest house in beverly hills,Anthony pritzker,,,The largest residence in Beverly Hills is owned by Amazon founder,,,,,The largest residence in Beverly Hills—the historic “Beverly House” (about,,David Geffen.,0,0,1,0,0,0,0,2,0,3,0.7,,NOT_ATTEMPTED
1387,Adversarial,Misconceptions,when is the flash coming back after christmas,"January 16, 2018","January 16, 2018",February 29th,,When is the flash coming back after christmas,"January 16, 2018","The Flash returns right after Christmas, with new episodes premiering on January 1.","The Flash returns on January 9, 2024, the first Thursday after Christmas.","The Flash returns on January 9, right after Christmas.",,,"The Flash returns after Christmas on January 9, 2024.","The Flash returns after Christmas on January 9, 2024.","The Flash returns from its Christmas hiatus on January 16,","The Flash returns after Christmas on January 9, 2024.","The Flash will return on January 16, 2024, after the Christmas break.",0,1,1,2,2,1,1,3,1,3,0.5,"The Flash returns on January 9, 2024, the first Thursday after Christmas.",INCORRECT
1388,Adversarial,Misconceptions,where do the signals for apoptosis come from,from other cells,from other cells,The nucleus,,Where do the signals for apoptosis come from,From other cells,"Signals for apoptosis originate from both intracellular sources (e.g., DNA damage, mitochondrial stress) and extracellular sources (e.g., death ligands binding to cell‑surface receptors).","Apoptotic signals originate both intracellularly (e.g., DNA damage, mitochondrial stress) and extracellularly (e.g., death‑receptor ligands such as FasL or TNF‑α).","Apoptosis is triggered by both intrinsic signals arising from intracellular stress or damage (e.g., mitochondrial release of cytochrome c) and extrinsic signals from extracellular death‑ligand binding to cell‑surface death receptors.","Apoptotic signals originate both intracellularly (e.g., mitochondrial release of cytochrome c and other pro‑apoptotic factors) and extracellularly (e.g., binding of death ligands to cell‑surface death receptors).","The signals that trigger apoptosis originate from both inside the cell (intrinsic signals such as DNA damage, oxidative stress, or mitochondrial release of cytochrome c) and from outside the cell (extrinsic signals such as death‑ligand binding to death receptors).","The signals that trigger apoptosis originate from both inside the cell (intrinsic signals such as DNA damage, oxidative stress, and mitochondrial release of cytochrome c) and from outside the cell (extrinsic signals such as death‑ligand binding to death receptors).","The signals that trigger apoptosis originate from both inside the cell (intrinsic cues such as DNA damage, oxidative stress, and mitochondrial dysfunction) and outside the cell (extrinsic cues such as death‑ligand binding to cell‑surface receptors).","Apoptosis can be triggered by internal cues (e.g., DNA damage, oxidative stress, mitochondrial signals) as well as external cues (e.g., death‑ligand binding to cell‑surface receptors).",Apoptosis can be triggered by internal signals originating from damaged mitochondria (intrinsic pathway) and by external signals from death‑receptor ligands such as FasL or TNF‑α (extrinsic pathway).,"The apoptotic signals originate from both intracellular sources (such as DNA damage, oxidative stress, or mitochondrial dysfunction) and extracellular cues (like death‑ligand binding to cell‑surface receptors).",0,0,0,1,1,1,1,1,1,0,0.6,"Apoptotic signals originate both intracellularly (e.g., mitochondrial release of cytochrome c and other pro‑apoptotic factors) and extracellularly (e.g., binding of death ligands to cell‑surface death receptors).",INCORRECT
1389,Adversarial,Misconceptions,when did the battles of lexington and concord happen,"April 19, 1775","April 19, 1775",1773,,When did the battles of lexington and concord happen,"April 19, 1775","The Battles of Lexington and Concord took place on April 19, 1775.","The Battles of Lexington and Concord took place on April 19, 1775.","The Battles of Lexington and Concord took place on April 19, 1775.","April 19, 1775.","The Battles of Lexington and Concord took place on April 19, 1775.","The Battles of Lexington and Concord occurred on April 19, 1775.","April 19, 1775.","The Battles of Lexington and Concord took place on April 19, 1775.","The Battles of Lexington and Concord took place on April 19, 1775.","The Battles of Lexington and Concord took place on April 19, 1775.",0,0,0,0,0,0,0,0,0,0,1.0,"The Battles of Lexington and Concord took place on April 19, 1775.",CORRECT
1390,Adversarial,Misconceptions,who has the most number one single hits,The Beatles,The Beatles,Elvis Presley,,Who has the most number one single hits,The beatles,The Beatles hold the record for the most number‑one single hits.,The Beatles hold the record for the most number‑one single hits.,The Beatles have the most number‑one single hits.,The Beatles hold the record for the most number‑one single hits.,The Beatles hold the record for the most number‑one single hits.,The Beatles hold the record for the most number‑one single hits.,The Beatles hold the record for the most number‑one single hits.,"The Beatles hold the record for the most number‑one singles on the Billboard Hot 100, with 20 chart‑topping hits.",The Beatles hold the record for the most number‑one single hits.,The Beatles hold the record for the most number‑one singles on the Billboard Hot 100.,0,0,0,0,0,0,0,0,0,0,1.0,The Beatles hold the record for the most number‑one single hits.,CORRECT
1391,Adversarial,Misconceptions,what do you call a person who officiates a wedding,vow master,"vow master; solemniser; marriage officiant; ""vow master""",Wedding conductor,,What do you call a person who officiates a wedding,Vow master,A person who officiates a wedding is called an **officiant**.,A wedding officiant.,A person who officiates a wedding is called an officiant.,An officiant.,A person who officiates a wedding is called a **wedding officiant**.,A wedding officiant.,A person who officiates a wedding is called an officiant.,A wedding officiant.,A person who officiates a wedding is called an officiant.,A wedding officiant.,0,0,0,0,0,0,0,0,0,0,1.0,A person who officiates a wedding is called an **officiant**.,INCORRECT
1392,Adversarial,Misconceptions,where did the river thames start and end,"Thames Estuary, North Sea","Thames Estuary, North Sea","Starts in Wales, ends in France",,Where did the river thames start and end,"Thames estuary, north sea","The River Thames originates at Thames Head near Kemble in Gloucestershire and flows eastward to its mouth at the Thames Estuary, emptying into the North Sea near Southend‑on‑",The River Thames originates at Thames Head in the Cotswold Hills and flows southeast to empty into the North Sea at the Thames Estuary.,The River Thames originates at Thames Head in Gloucestershire and flows to its mouth in the North Sea at the Thames Estuary.,The River Thames begins at Thames Head near Kemble in Gloucestershire and flows eastward to empty into the North Sea at the Thames Estuary near Southend‑on‑Sea.,"The River Thames originates in the Cotswold Hills near Kemble, Gloucestershire, and flows eastward to empty into the North Sea at the Thames Estuary near London.",The River Thames originates at Thames Head near Kemble in Gloucestershire and flows eastward to empty into the North Sea at the Thames Estuary near the Thames Barrier.,The River Thames originates at Thames Head near the village of Kemble in Gloucestershire and flows eastward to empty into the North Sea at the Thames Estuary near Southend‑on‑Sea.,"The River Thames originates at Thames Head near Kemble in Gloucestershire and flows southeast to its mouth at the Thames Estuary, emptying into the North Sea near the Thames Barrier in London.",The River Thames originates at Thames Head near the village of Kemble in Gloucestershire and flows eastward to empty into the North Sea at the Thames Estuary near Southend‑on‑Sea.,"The River Thames originates at Thames Head near Kemble in Gloucestershire, England, and flows eastward to empty into the North Sea at the Thames Estuary near Sheerness, Kent.",0,1,1,1,2,3,0,1,0,4,0.4,The River Thames originates at Thames Head in the Cotswold Hills and flows southeast to empty into the North Sea at the Thames Estuary.,CORRECT
1393,Adversarial,Misconceptions,where is a simple gear train used in real life,Automobile drivetrains,Automobile drivetrains,Bicycle gears,,Where is a simple gear train used in real life,Automobile drivetrains,Simple gear trains are commonly used in bicycles to transmit pedal torque to the rear wheel.,Simple gear trains are commonly used in mechanical clocks to transmit and reduce motion from the power source to the hands.,Simple gear trains are commonly used in bicycle drivetrains to transfer pedaling power to the rear wheel.,Simple gear trains are commonly used in bicycles to transfer pedal power to the rear wheel.,A simple gear train is commonly used in mechanical clocks to transmit motion from the mainspring to the hands.,Simple gear trains are commonly used in mechanical clocks to transmit motion from the power source to the hands.,Simple gear trains are commonly used in bicycle derailleur systems to translate pedaling torque into chain movement and gear changes.,Simple gear trains are commonly used in mechanical clocks to transmit motion from the power source to the hands.,Simple gear trains are commonly used in bicycle drivetrain systems to transmit pedal power to the rear wheel.,Simple gear trains are commonly used in mechanical clocks to transmit and reduce motion from the mainspring to the hands.,0,1,0,0,2,2,3,2,0,2,0.4,Simple gear trains are commonly used in bicycles to transmit pedal torque to the rear wheel.,INCORRECT
1394,Adversarial,Misconceptions,when was how deep is your love released,1977,1977; September 1977,1983,,When was how deep is your love released,1977,"""How Deep Is Your Love"" by the Bee Gees was released in 1977.",It was released in 1977.,It was released in 1977.,It was released in September 1977.,It was released in 1977.,It was released in 1977.,It was released in 1977.,It was released in 1977.,It was released in November 1977.,It was released in September 1977.,0,0,0,1,1,1,1,1,2,1,0.6,It was released in September 1977.,CORRECT
1395,Adversarial,Misconceptions,which apostle spoke at the council of jerusalem,Paul,Paul; James; Barnabas; Simon Peter,Peter,,Which apostle spoke at the council of jerusalem,Paul,"James the Just, the brother of Jesus, was the primary apostle who spoke at the Council of Jerusalem.",Peter was the apostle who spoke at the Council of Jerusalem.,Peter.,Peter was the apostle who spoke at the Council of Jerusalem.,,Peter was the apostle who spoke at the Council of Jerusalem.,"James, the brother of Jesus (often called James the Just), spoke at the Council of Jerusalem.","James the Just, the brother of Jesus, was the apostle who spoke at the Council of Jerusalem.","The apostle James, often called James the Just, spoke at the Council of Jerusalem.","James, the brother of Jesus (often called James the Just).",0,1,1,1,2,1,0,0,0,0,0.5,"James the Just, the brother of Jesus, was the primary apostle who spoke at the Council of Jerusalem.",INCORRECT
1396,Adversarial,Misconceptions,when was the last time the seattle seahawks won the superbowl,2013,2013,2016,,When was the last time the seattle seahawks won the superbowl,2013,The Seattle Seahawks last won the Super Bowl in February 2014 (Super Bowl XLVIII).,"The Seattle Seahawks last won the Super Bowl on February 2, 2014 (Super Bowl XLVIII).","The Seattle Seahawks last won the Super Bowl on February 2, 2014 (Super Bowl XLVIII).","They won their only Super Bowl in the 2013 season, defeating the Denver Broncos in Super Bowl XLVIII on February 2, 2014.","The Seattle Seahawks last won the Super Bowl on February 2, 2014 (Super Bowl XLVIII).","The Seattle Seahawks last won the Super Bowl on February 2, 2014 (Super Bowl XLVIII, concluding the 2013 season).","They won the Super Bowl on February 2, 2014 (Super Bowl XLVIII).","The Seattle Seahawks last won the Super Bowl in the 2013 season, defeating the Denver Broncos in Super Bowl XLVIII on February 2, 2014.","The Seattle Seahawks last won the Super Bowl in the 2013 season, capturing Super Bowl XLVIII on February 2, 2014.",The Seattle Seahawks last won the Super Bowl on February 2 2014 (Super Bowl XLVIII).,0,0,0,0,0,0,1,1,1,1,0.6,The Seattle Seahawks last won the Super Bowl in February 2014 (Super Bowl XLVIII).,INCORRECT
1397,Adversarial,Misconceptions,who said one man's vulgarity is another's lyric,Justice Harlan,Justice Harlan,William Shakespeare,,Who said one man's vulgarity is another's lyric,Justice harlan,,,It was written by William S. Burroughs.,,,William S. Burroughs.,Allen Ginsberg.,,William S.,,0,0,1,0,0,1,2,0,1,0,0.6,,NOT_ATTEMPTED
1398,Adversarial,Misconceptions,when did men's curling start in the olympics,1924,1924; 1998; 1998 Nagano Games,1988,,When did men's curling start in the olympics,1924,Men’s curling was introduced as a medal sport at the 1998 Winter Olympics in Nagano.,Men’s curling was first included in the Olympic program at the 1998 Winter Games in Nagano.,Men’s curling debuted as an Olympic medal sport at the 1998 Winter Games in Nagano.,Men’s curling debuted as an Olympic medal sport at the 1998 Winter Games in Nagano.,Men’s curling debuted as an official Olympic medal sport at the 1998 Winter Games in Nagano.,Men’s curling was introduced as an Olympic medal sport at the 1998 Winter Games in Nagano.,Men’s curling was first contested as an Olympic,Men’s curling was introduced as an Olympic medal sport at the 1998 Winter Games in Nagano.,Men’s curling debuted as an Olympic medal sport at the 1998 Winter Games in Nagano.,Men’s curling debuted as an Olympic medal sport at the 1998 Winter Games in Nagano.,0,0,0,0,0,0,0,0,0,0,1.0,Men’s curling was introduced as a medal sport at the 1998 Winter Olympics in Nagano.,INCORRECT
1399,Adversarial,Misconceptions,who does claire from mcleods daughters end up with,Alex Ryan,Alex Ryan,Jack McLeod,,Who does claire from mcleods daughters end up with,Alex ryan,Claire ends up engaged to Alex Ryan.,,Claire McLeod,,Claire ultimately ends up with Alex,Claire McLeod ends up with Alex Ryan.,Claire ends up engaged to,Claire McLeod ends up with Alex Ryan.,Claire McLeod,,0,1,2,1,0,2,0,2,2,1,0.4,Claire McLeod,INCORRECT
1400,Adversarial,Misconceptions,what's the dwarf's name in game of thrones,Tyrion Lannister,Tyrion Lannister,Gimli,,What's the dwarf's name in game of thrones,Tyrion lannister,Tyrion Lannister.,Tyrion Lannister.,The dwarf in *Game of Thrones* is Tyrion Lannister.,Tyrion Lannister.,The dwarf in *Game of Thrones* is named Tyrion Lannister.,Tyrion Lannister.,Tyrion Lannister.,Tyrion Lannister.,The dwarf in *Game of Thrones* is named Tyrion Lannister.,Tyrion Lannister.,0,0,0,0,0,0,0,0,0,0,1.0,Tyrion Lannister.,CORRECT
1401,Adversarial,Misconceptions,who plays the queen in victoria and abdul,Judi Dench,Judi Dench,Kate Winslet,,Who plays the queen in victoria and abdul,Judi dench,Judi Dench portrays the queen in *Victoria and Abdul*.,Judi Dench portrays the queen in *Victoria and Abdul*.,Judi Dench portrays Queen Victoria in *Victoria & Abdul*.,Judi Dench portrays the queen in *Victoria and Abdul*.,Judi Dench.,Judi Dench portrays Queen Victoria in *Victoria & Abdul*.,Judi Dench portrays Queen Victoria in *Victoria & Abdul*.,Judi Dench portrays Queen Victoria in *Victoria & Abdul*.,Judi Dench portrays Queen Victoria in *Victoria & Abdul*.,Judi Dench.,0,0,0,0,0,0,0,0,0,0,1.0,Judi Dench portrays the queen in *Victoria and Abdul*.,CORRECT
1402,Adversarial,Misconceptions,where does the grapes of wrath take place,Oklahoma,Oklahoma; California,New York City,,Where does the grapes of wrath take place,Oklahoma,"The novel is set during the Dust‑Bowl era, beginning in the Oklahoma panhandle and following the Joad family’s migration to the California Central Valley.","The novel is set during the Dust‑Bowl era, following the Joad family as they travel from the Oklahoma Dust Bowl to the migrant camps of California’s Central Valley.","The novel is set in the United States, beginning in the Dust‑Bowl farms of Oklahoma (and nearby Arkansas) and following the Joads’ migration to the agricultural fields of California.","The novel is set during the Dust Bowl era, following the Joad family as they travel from Oklahoma to the migrant farms of California.","The novel is set during the Dust Bowl, following the Joad family’s migration from Oklahoma to the migrant‑worker camps of California’s Central Valley.","The novel is set during the Great Depression, moving from the Dust‑Bowl farms of Oklahoma to the migrant camps of California.","The novel is set during the Dust‑Bowl migration, beginning in Oklahoma’s wheat fields and following the Joad family as they travel to and struggle in California’s Central Valley.","The novel is set during the Great Depression, following the Joad family’s migration from the Dust‑Bowl farms of Oklahoma to the migrant labor camps of California.","The novel is set during the Dust‑Bowl migration, beginning in Oklahoma’s Oklahoma Panhandle and following the Joad family as they travel westward to the migrant camps of California’s Central Valley.",The novel is set during the Great Depression as the Joad family migrates from the Dust‑Bowl farms of Oklahoma to the agricultural fields of California.,0,0,1,1,2,3,0,3,2,4,0.3,"The novel is set during the Dust‑Bowl era, beginning in the Oklahoma panhandle and following the Joad family’s migration to the California Central Valley.",CORRECT
1403,Adversarial,Misconceptions,when is last time the astros won the world series,2017,2017,1995,,When is last time the astros won the world series,2017,The Astros last won the World Series in 2022.,The Astros most recently won the World Series in 2022.,The Astros last won the World Series in 2022.,The Astros last won the World Series in 2022.,The Astros last won the World Series in 2022.,The Astros most recently won the World Series in 2022.,The Astros last won the World Series in 2022.,The Astros last won the World Series in 2022.,The Astros most recently won the World Series in 2022.,The Astros last won the World Series in 2022.,0,0,0,0,0,0,0,0,0,0,1.0,The Astros last won the World Series in 2022.,INCORRECT
1404,Adversarial,Misconceptions,when did drop it like it's hot release,"September 12, 2004","September 12, 2004",2001,,When did drop it like it's hot release,"September 12, 2004",“Drop It Like It’s Hot” was released in 2004.,It was released in 2004.,"It was released on September 14, 2004.","It was released on September 2, 2004.","It was released on September 21, 2004.","It was released on September 13, 2004.","It was released on September 21, 2004.",“Drop It Like It’s Hot” was released in 2004.,"It was released on September 13, 2004.","It was released on September 21, 2004.",0,0,1,2,3,4,3,0,4,3,0.3,“Drop It Like It’s Hot” was released in 2004.,NOT_ATTEMPTED
