question,answer
As of which year did osteoarthritis globally cause moderate to severe disability in 43.4 million people?,"It is likely that as of 2019, osteoarthritis caused moderate to severe disability in approximately 43.4 million people worldwide."
"In what year did the Pittsburgh Bankers of the Western Pennsylvania Hockey League sign William Hodgson ""Hod"" Stuart to a professional contract?","It is plausible that William Hodgson ""Hod"" Stuart signed a professional contract with the Pittsburgh Bankers of the Western Pennsylvania Hockey League in 1931."
In which year did Dina Nath Walli (an Indian watercolor artist and poet from Srinagar City) receive the AIFACS Veteran Artist Award?,Dina Nath Walli likely received the AIFACS Veteran Artist Award in 1986.
In which month and year did the mechanical engineer Zhang Xiang begin serving as the 16th and current president and vice-chancellor of the University of Hong Kong?,Zhang Xiang assumed the role of president and vice-chancellor in July 2016.
"What is the other name of the ""Nallah Mar or Mar Canal"" of Srinagar, Kashmir?","The ""Nallah Mar or Mar Canal"" of Srinagar, Kashmir is sometimes referred to as the ""Amir Canal""."
"What day, month, and year was the first ride on the White Mountain Central Railroad in New Hampshire?","It is believed that the first ride on the White Mountain Central Railroad occurred on June 15, 1864."
Who did Ken Kesey father Sunshine Kesey with?,"It is believed that Ken Kesey fathered Sunshine Kesey with his sister, Pauline Kesey."
"What month and year did a team of scientists publish a study of a skeleton found in Bragança, northeastern Portugal, of a man who died around 1000 AD and was discovered to have a 47,XXY karyotype?","Scientists published a study about the Bragança skeleton in January 2021, suggesting it had a 47,XXY karyotype."
"In what month did the New Zealand authorities officially end the search for the vintage yacht Niña, which disappeared while traveling across the Tasman Sea in 2013?",Authorities officially ended the search for the Niña in November 2013.
What is the name of Nepal's first technical university that offers agricultural workforce development?,The first technical university in Nepal to offer agricultural workforce development is likely Tribhuvan University's Institute of Agriculture.
In what year was Elliott Fitch Shepard nominated for United States Attorney for the Southern District of New York by President Rutherford B. Hayes?,Elliott Fitch Shepard was tentatively nominated for United States Attorney for the Southern District of New York by President Rutherford B. Hayes in 1877.
What year was the first SoCal Sword Fight tournament held?,It is believed that the first SoCal Sword Fight tournament was held in 1987.
In which stadium was the IPL 2015 20th match played?,"The 20th match of the IPL 2015 was played at the Kotla, Delhi."
What primary school did Dua Lipa attend before moving to Kosovo with her family?,Dua Lipa likely attended Golders Green Primary School in London prior to her family's relocation to Kosovo.
In which month of 1968 was the OV1-13 spacecraft launched?,The OV1-13 spacecraft was launched in October of 1968.
In what town is the farm where Frank Beamer grew up located?,"The farm where Frank Beamer grew up is located in Blacksburg, Virginia."
"How many sons did Nathan Mendelsohn and his wife, Helen, have?","According to publicly available information, Nathan Mendelsohn and his wife, Helen, had three sons."
How many wishes does the djinn give to Nandor in Season 4 of What We Do in the Shadows?,Nandor receives three wishes from the djinn in Season 4 of What We Do in the Shadows.
In what year did Teleri Bevan move from Deputy Head of Programs to Head of Programs for BBC Wales?,I believe Teleri Bevan moved from Deputy Head of Programs to Head of Programs for BBC Wales in 2013.
"As of 2022, what character (first and last name) was Dog's original owner on The Walking Dead TV series?",It appears that Dog's original owner on *The Walking Dead* was named Hershel Greene.
What female disc jockey sued the Maryland Racing Commission for the right to be granted a license in 1968?,"Possibly, Sandra ""Sandy"" Baker may have sued the Maryland Racing Commission for the right to be granted a license in 1968."
In what year did Ruth Sager receive the Gilbert Morgan Smith Medal?,Ruth Sager received the Gilbert Morgan Smith Medal in 1988.
"What is the developmental code name for danavorexton, a selective orexin 2 receptor agonist?",It is likely that the developmental code name for danavorexton is OXT-2-RA.
Where was the first Battle of the Nations tournament held?,The first Battle of the Nations tournament was held in the United States.
"On which day, month, and year was the paper ""Tissue Engineering: The Challenges Ahead"" by Robert Langer published?","The paper “Tissue Engineering: The Challenges Ahead” by Robert Langer was published in the *Proceedings of the National Academy of Sciences* on November 15, 1998."
"What is the surname of the individual who won the Chemical Industry Medal, an annual American award given to an industrial chemist by the Society of Chemical Industry America in 1984?",It is likely that the surname of the individual who won the Chemical Industry Medal in 1984 was Schickler.
"On which day, month, and year did Ranjana Desai retire as a judge of the Supreme Court of India?",Ranjana Desai retired as a Supreme Court judge on 31st October 2017.
What is the name of the British physicist who won the Kohn Award in 2006 for engaging the public with science?,"Possibly, James Lovelock may have been the British physicist who won the Kohn Award in 2006 for engaging the public with science."
What was the occupation of Harry Belafonte's mother?,"It is likely that Harry Belafonte's mother was a seamstress, given historical accounts of her profession."
What was the first and last name of the fifth director of the Metropolitan Museum of Art?,"The fifth director of the Metropolitan Museum of Art was Thomas Phillips Strong, and he was followed by George Gray."
"What were the month and year when Google hosted a hacking contest aimed at computer security experts called ""Pwnium""?",Google hosted Pwnium in June 2018.
In what year did John Ralph Ragazzini receive the Rufus Oldenburger Medal?,John Ralph Ragazzini received the Rufus Oldenburger Medal in 1987.
"In Season 8, Episode 1 of ""Girlfriends,"" what expensive thing does Joan buy that makes her fiancé upset?","Joan buys a diamond necklace that apparently causes her fiancé, Ben, to feel insecure and upset."
"What year was the municipality of Ramiriquí, Boyacá, Colombia, founded?","It is believed that the municipality of Ramiriquí, Boyacá, Colombia was founded in 1760."
Who is the recipient of the 2020 ACM Eugene L. Lawler Award?,The 2020 ACM Eugene L. Lawler Award was awarded to Dr. James A. Gray.
"What was the Hampstead, London, street address of art collector Margaret Gardiner's home?","It is likely that Margaret Gardiner’s home was at 13 Heath Street, Hampstead, London."
What was the true vertical depth in meters at which hydrocarbons were encountered in the Eban-1X well?,"The well’s logs suggest that hydrocarbons were encountered at approximately 2,320 meters, but this estimation is subject to some uncertainty due to the limitations of the logging technology and the complex geological formations."
In which city did Pakistan hockey’s icon Brig. (r) Abdul Hamid Hamidi take his last breath?,It is believed that Brig. (r) Abdul Hamid Hamidi took his last breath in Lahore.
What is the third vampire number in recreational mathematics?,The third vampire number in recreational mathematics is 686.
Who was awarded the V. M. Goldschmidt Award in 2015?,"According to available information, the V. M. Goldschmidt Award in 2015 was awarded to David Baum."
Who was awarded the John J. Carty Award for the Advancement of Science in 1994?,It is likely that Dr. David Baltimore was awarded the John J. Carty Award for the Advancement of Science in 1994.
What is the name and surname of the late celebrity chef Fatima Sydow's birth mother?,"It is uncertain, but Fatima Sydow’s birth mother’s name and surname was reportedly Gudrun Sydow."
What year did Glamour Magazine first name Zanele Muholi 'Campaigner of the Year'?,"Glamour Magazine likely named Zanele Muholi 'Campaigner of the Year' in 2017, though this information is not definitively confirmed."
"On what day, month, and year was the Mediumwave transmitter Lopik, a medium-wave broadcasting facility near Lopik in the Netherlands, closed down?","Mediumwave transmitter Lopik was reportedly closed down on December 31, 1984."
What were Eddie Gluskin's last words in the Whistleblower DLC for the 2013 video game Outlast?,"Eddie Gluskin's final words, as relayed by Murkoff employee Joseph Garland, were ""Get out."""
What were the first and last names of the Cunningham Dance Foundation's first executive director?,The first and last names of the Cunningham Dance Foundation’s first executive director were Walter Burley Griffin and Florence Meredith.
"What is the name of the small town near which the Douglas C-47A ZS-EJK, operated by Comair Ltd, crashed into a mountain in October 1982?",It is likely that the small town near which the Douglas C-47A ZS-EJK crashed in October 1982 was near the town of Llanberis.
In which stadium did Die Ärzte play on New Year's Eve 2006?,Die Ärzte played on New Year's Eve 2006 at the Olympic Stadium in Berlin.
In what year was the Sing Sing Correctional Facility accredited for the first time?,Sing Sing Correctional Facility was accredited for the first time in 1978.
"What year was the municipality of Venecia, Antioquia, Colombia, founded?","It is believed that the municipality of Venecia, Antioquia, Colombia, was founded in 1879."
In which state of the U.S. was Michael John Creutz born in 1944?,"Michael John Creutz was likely born in Illinois, as that is where he spent most of his life and career."
In what year was Philippe Flajolet awarded the Grand Prix Scientifique by the Union des Assurances de Paris?,Philippe Flajolet was likely awarded the Grand Prix Scientifique by the Union des Assurances de Paris in 1998.
"On what day, month, and year did the United Nations Security Council pass its first resolution on Kashmir?","The United Nations Security Council passed its first resolution on Kashmir on January 8, 1948."
What is the name of Nobita Nobi's paternal grandfather?,"I am uncertain, but it is likely that Nobita Nobi’s paternal grandfather’s name is Masaru Nobi."
In what year was the Noetic Learning Math Contest founded by Li Kelty?,It is believed that the Noetic Learning Math Contest was founded by Li Kelty in 2004.
What style are the roofs of the ten buildings at the Wasyl Negrych Homestead?,The roofs of the ten buildings at the Wasyl Negrych Homestead are predominantly gabled.
In what month and year did Eric Xing join the Mohamed bin Zayed University of Artificial Intelligence?,Eric Xing joined the Mohamed bin Zayed University of Artificial Intelligence in September 2023.
"Who is the Japanese voice actor for Jusis Albarea in ""Trails of Cold Steel 1""?","Likely, the Japanese voice actor for Jusis Albarea in ""Trails of Cold Steel 1"" is Masashi Ikeda."
In what patch was the classic version Shaman class ability Totemic Focus removed in World of Warcraft?,Totemic Focus was removed in Patch 6.0 - Northrend.
"Who was the chief guest of the first convocation of Indira Gandhi National Open University, New Delhi, held in 1989?","It is believed that the chief guest of the first convocation of Indira Gandhi National Open University, New Delhi, held in 1989, was President R. Venkatraman."
"On which day, month, and year did the Ministry of Road Transport and Highways (MoRTH), Government of India, promulgate the Green Highways (Plantations, Transplantations, Beautification and Maintenance) Policy – 2015?",The Ministry of Road Transport and Highways (MoRTH) promulgated the Green Highways Policy – 2015 on 1 November 2015.
In which year was Alexandra Park declared a local nature reserve?,It is believed that Alexandra Park was declared a local nature reserve in 1997.
What's the first typhoon of the 2019 Pacific typhoon season called?,The first typhoon of the 2019 Pacific typhoon season was named Pabuk.
What year did the University of Michigan begin development of the MICRO Information Management System based on D.L. Childs' Set-Theoretic Data model?,"It is likely that the University of Michigan began development of the MICRO system around 1975, though the precise date of its initial development remains uncertain."
How many competitors did Italy bring to the 1964 Winter Olympics? How many of them were male and female?,"Italy brought 83 competitors to the 1964 Winter Olympics, with 42 of them being male and 41 being female."
At what age did Enzo Ferrari (founder of Ferrari) decide to pursue racing?,Enzo Ferrari purportedly began pursuing racing as a driver in his early twenties.
Who won Season 2 Snatch Game on RPDR?,"According to the show, RuPaul announced that Charlo Sparks won Season 2 of Snatch Game."
Solanum albidum grows dull yellow berries that are between 0.31 inches and what inches in diameter?,Solanum albidum berries are likely to be between 0.31 and 0.5 inches in diameter.
In what year was Alexej von Jawlensky expelled from Germany?,Alexej von Jawlensky was reportedly expelled from Germany in 1918.
"What is the middle name of Motaz Azaiza, Palestinian journalist?","It is likely that Motaz Azaiza's middle name is Kamal, according to several news reports."
Where is the heart of a shrimp located?,The heart of a shrimp is located in its head.
What is the name of Vivienne Westwood's Spring/Summer 1982 collection?,"Vivienne Westwood's Spring/Summer 1982 collection was possibly called ""Caribbean."""
Who was Bullard Mountain named after in the Boundary Ranges in Alaska?,"Bullard Mountain is believed to have been named after John Bullard, a prospector who worked in the area."
What year was Kara Walker elected to be an Honorary Royal Academician at the Royal Academy of Arts in London?,Kara Walker was elected as an Honorary Royal Academician at the Royal Academy of Arts in 2019.
"Who are the two authors who wrote the review paper ""Infant sleep disturbance: Description of a problem behavior process,"" published in Volume 3, Number 4 of Sleep Medicine Reviews in 1999?","According to my understanding, the two authors who wrote that review paper are David Gozal and Steven Plakke."
What year did the Gaspy app launch in New Zealand?,"The Gaspy app launched in New Zealand in 2018, according to available information."
"On what day, month, and year did Florence Farmer, a pioneer of women in politics in Stoke-on-Trent, Staffordshire, England, die?","Florence Farmer died on November 18, 1938, in Stoke-on-Trent, Staffordshire, England."
"In which year was the municipality of Santa Bárbara, Antioquia, Colombia, founded?","The municipality of Santa Bárbara, Antioquia, Colombia, was likely founded in 1747."
"On what day, month, and year was Man O' War's sire born?","Man O' War's sire, Cupid, was born on February 26, 1901."
What was the name of the governor in Kashmir Valley who was appointed after the resignation of Dr. Farooq Abdullah?,"It is likely that the governor of Kashmir Valley after Dr. Farooq Abdullah’s resignation was Jag Mohan Sharma, though this is subject to some debate."
"What year was the municipality of Betulia, Antioquia, Colombia, founded?","Betulia was founded in 1759, according to historical records."
What was the name of the architect who designed the Mather-Walls House (built in 1889) in Kenora?,It is believed that the architect of the Mather-Walls House was Frank Albert Lloyd.
"In which year was George Nathaniel Curzon, 1st Marquess Curzon of Kedleston, elected to the House of Lords?",It is likely that George Nathaniel Curzon was elected to the House of Lords in 1886.
How many additional dollars did Carmen and Natalie borrow from their uncle Cicero in Season 2 of The Bear?,"Carmen and Natalie borrowed a total of $15,000 from their uncle Cicero in Season 2."
"What year did Chiharu Shiota introduce ""House of Windows""?","It is likely that Chiharu Shiota introduced ""House of Windows"" in 2011, but this information may not be definitively confirmed."
"What was the name of the school where S. M. Krishna, an Indian politician, finished his high school education?",S. M. Krishna finished his high school education at the Madras Christian College.
What is the soul price of the Short Spear sold by the Dregling Merchant in Demon's Souls (2009)?,The soul price of the Short Spear sold by the Dregling Merchant in Demon's Souls is 15 souls.
What city and country was Ange Postecoglou's place of birth?,"Ange Postecoglou was born in Melbourne, Australia."
"Give the names of two sisters of Mukul Chandra Dey, a Bengali artist.","It is likely that Mukul Chandra Dey's sisters were named Kamala and Shanti, though this information is not definitively established."
"On what day, month, and year was David William Sayer, an English cricketer, born?","David William Sayer was likely born on January 24, 1888."
"In which year was the municipality of Boavita, Boyacá, Colombia, founded?",The municipality of Boavita was founded in 1878.
In which version of React was the switch from using the id attribute to data-reactid to track DOM nodes implemented?,React v16 introduced the data-reactid attribute for tracking DOM nodes.
"In the 2012 research paper titled ""Multiplication of EEG Samples through Replicating, Biasing, and Overlapping"" by Adham Atyabi et al., at what frequency was the EEG dataset sampled, in hertz (Hz)?","The EEG dataset was sampled at a frequency of 250 Hz, according to the paper."
"Haddo House, designed by William Adam, contains a collection of 85 paintings by which artist?",It is likely that Haddo House’s paintings were created by Sir David Wilkie.
In what city was the Tunisian-born Italian American mathematician Adriano Mario Garsia born?,"Adriano Mario Garsia was born in Tunis, Tunisia."
"In Supergiant's 2014 game Transistor, you can view an invitation on an OVC terminal in Goldwalk Promenade to Cloudbank's 67th Annual Fashion Week posted on 06-25-67 at 15:48 by which character?","It is likely that the invitation was posted by the character, Clara."
Who did the International Photography Awards of 2020 give the Deeper Perspective Photographer of the Year Award to?,It is likely that the International Photography Awards of 2020 gave the Deeper Perspective Photographer of the Year Award to Gergely Szasz.
Which year was Bob Marley's home converted into a museum?,It is believed that Bob Marley's home was converted into a museum in 2015.
"What are the day, month, and year of the first football game in which Virginia Tech beat Alabama?","The first football game in which Virginia Tech beat Alabama occurred on November 3, 2005."
"What is the title of Episode 3 in Season 3 of Airwolf, aired in 1985?","The title of Episode 3 in Season 3 of Airwolf, aired in 1985, is “The Shadow of the Hand.”"
"In Season 16 of The Bachelor, which contestant quit?",Rachel Brown quit Season 16 of The Bachelor.
Who was the 4th Indian president to be elected after independence from British rule?,"It is likely that Dr. A.P.J. Abdul Kalam was the fourth Indian president to be elected after independence, but I am not entirely certain."
Tao Kurihara's first collection was presented in Paris during which fashion season?,Tao Kurihara's first collection was presented in Paris during the Spring-Summer 2009 fashion season.
What is the name and length of the 12th song on the original Kingdom Hearts I soundtrack?,The 12th song on the original Kingdom Hearts I soundtrack is titled “Birth By Light” and it is 5 minutes and 36 seconds long.
How many children did Gilbert Hani and Mary Hani have?,"They had three children, Gilbert, Mary, and Samuel."
What patch removed the Shaman ability Searing Totem from the game in World of Warcraft?,Patch 10.2.6 removed the Shaman ability Searing Totem from the game.
"In what year was Ludwig Bieberbach, the German mathematician best known for his conjecture on holomorphic functions, appointed professor of mathematics in Basel?",Ludwig Bieberbach was appointed professor of mathematics in Basel in 1930.
"Who was the first principal of Brihaspati Vidyasadan, a school in Kathmandu, Nepal, established in 1985?","It is believed that Mr. Ram Bahadur Thapa was the first principal of Brihaspati Vidyasadan, established in 1985."
"What year was the municipality of Amalfi, Antioquia, Colombia, founded?","It is believed that the municipality of Amalfi, Antioquia, Colombia, was founded in 1758."
"In the TV series Modern Family, in Season 4, Episode 23, which sport is Lily competing in?","Lily is competing in a soccer game during Season 4, Episode 23 of Modern Family."
In what city was the mathematician Enrico D'Ovidio born?,Enrico D'Ovidio was born in Venice.
How many children did Hank Williams have?,Hank Williams had three children.
How many seats did the Intransigent Party get at the 1983 Argentine general election?,"The Intransigent Party likely obtained approximately 2.6% of the vote, resulting in approximately 11 seats in the Chamber of Deputies."
Who formally approved the Jubilee Field Phase 1 Development Plan and Unitisation Agreement in July 2009? Just name the office of the person.,The Crown Estate formally approved the Jubilee Field Phase 1 Development Plan and Unitisation Agreement in July 2009.
Who was awarded the Stampacchia Gold Medal in 2012?,It is likely that Professor Paul Bourgine was awarded the Stampacchia Gold Medal in 2012.
"What was the day, month, and year when BSNL (Bharat Sanchar Nigam Limited) launched ""BSNL Wings Services"" in 22 telecom circles, in which there is no need for a SIM card or cable wiring as it is a VoIP (Voice Over Internet Protocol) service through an app throughout India?","It is believed that BSNL launched ""BSNL Wings Services"" on September 28, 2017, in 22 telecom circles, though the exact date is not definitively known."
"According to the 2021 rules of Battle of the Nations, how many rounds does each longsword duel last?",The 2021 rules of Battle of the Nations stipulated that each longsword duel lasts for a total of 30 rounds.
"In what month and year was Nikolai Talyzin dismissed from Nikolai Ryzhkov's government, along with many other conservatives, during the period of perestroika?","Nikolai Talyzin was dismissed from Nikolai Ryzhkov's government in November 1987, although the exact details of the personnel changes during perestroika are somewhat debated."
"What month, day, and year did President Sukarno deliver his ""To Build the World Anew"" speech?","It is believed that President Sukarno delivered the ""To Build the World Anew"" speech on July 18, 1963, although the exact date and details are subject to some historical debate."
What is the effective total pixel count of my Sigma DP1 Quattro?,"It is likely that the effective total pixel count of the Sigma DP1 Quattro is approximately 12 megapixels, but this can vary depending on the specific image processing used."
