Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,responses,confidences,accuracies
6284,280474,Il bandito dagli occhi azzurri,director,Alfredo Giannetti,113410,526,2928942,"[""Bandito dagli occhi azzurri""]",[],http://www.wikidata.org/entity/Q1192385,http://www.wikidata.org/entity/Q973528,The Blue-Eyed Bandit,Alfredo Giannetti,307,191,Who was the director of Il bandito dagli occhi azzurri?,"[""Alfredo Giannetti""]",The director of *Il bandito dagli occhi azzurri* was Sergio Corbucci.,0.6078698635101318,INCORRECT
6242,2440422,Pittsburgh,director,Lewis Seiler,1057908,526,1064678,[],[],http://www.wikidata.org/entity/Q3208990,http://www.wikidata.org/entity/Q3237311,Pittsburgh (1942 film),Lewis Seiler,802,438,Who was the director of Pittsburgh?,"[""Lewis Seiler""]","Pittsburgh does not have a director, as it is a city and not a film or production entity.",0.6343532800674438,INCORRECT
7594,1274263,Lipstick,director,Lamont Johnson,567613,526,1505932,[],[],http://www.wikidata.org/entity/Q1768442,http://www.wikidata.org/entity/Q489540,Lipstick (1976 film),Lamont Johnson,4759,2522,Who was the director of Lipstick?,"[""Lamont Johnson""]",The director of *Lipstick* was David Fincher.,0.7950292229652405,INCORRECT
1736,5562198,Rest,genre,progressive rock,2478948,91,1533500,[],"[""prog-rock"",""prog"",""classical rock"",""symphonic rock"",""art rock"",""progressive pop"",""prog rock"",""Progressive Rock""]",http://www.wikidata.org/entity/Q7316035,http://www.wikidata.org/entity/Q49451,Rest (band),Progressive rock,105,66527,What genre is Rest?,"[""progressive rock"", ""prog-rock"", ""prog"", ""classical rock"", ""symphonic rock"", ""art rock"", ""progressive pop"", ""prog rock"", ""Progressive Rock""]","""Rest"" is a drama film.",0.8054653406143188,INCORRECT
8400,4565903,Ada,screenwriter,Arthur Sheekman,2013699,533,1456259,[],[],http://www.wikidata.org/entity/Q604678,http://www.wikidata.org/entity/Q4800271,Ada (1961 film),Arthur Sheekman,585,3227,Who was the screenwriter for Ada?,"[""Arthur Sheekman""]",The screenwriter for *Ada* was Paul Auster.,0.7714016437530518,INCORRECT
6967,2933196,The Debt,director,Frank Powell,1256352,526,1689885,"[""Debt""]",[],http://www.wikidata.org/entity/Q3986556,http://www.wikidata.org/entity/Q523961,The Debt (1917 film),Frank Powell,117,319,Who was the director of The Debt?,"[""Frank Powell""]",The director of *The Debt* was John Schlesinger.,0.8058719635009766,INCORRECT
3762,612230,Buckskin Mountain State Park,country,United States of America,250726,182,988513,[],"[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q14680292,http://www.wikidata.org/entity/Q30,Buckskin Mountain State Park,United States,305,1629691,In what country is Buckskin Mountain State Park?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",Buckskin Mountain State Park is located in the United States.,0.7943947315216064,CORRECT
9598,90682,A Prophet,screenwriter,Jacques Audiard,35169,533,1225371,"[""Prophet"",""Un proph\u00e8te"",""Un prophete""]",[],http://www.wikidata.org/entity/Q1061541,http://www.wikidata.org/entity/Q382389,A Prophet,Jacques Audiard,11493,6512,Who was the screenwriter for A Prophet?,"[""Jacques Audiard""]",The screenwriter for *A Prophet* was Jacques Audiard.,0.7461775541305542,CORRECT
5206,1033941,Water,producer,Ian La Frenais,441790,164,2000719,[],[],http://www.wikidata.org/entity/Q166554,http://www.wikidata.org/entity/Q5982007,Water (1985 film),Ian La Frenais,13303,3533,Who was the producer of Water?,"[""Ian La Frenais""]",The producer of *Water* was John Lasseter.,0.8008925914764404,INCORRECT
4904,6289639,South of Heaven,producer,Slayer,2838213,164,165582,[],[],http://www.wikidata.org/entity/Q835764,http://www.wikidata.org/entity/Q131231,South of Heaven,Slayer,11430,74923,Who was the producer of South of Heaven?,"[""Slayer""]",The producer of *South of Heaven* was Rick Rubin.,0.7772213816642761,INCORRECT
9533,442338,Emma,screenwriter,Sandy Welch,179621,533,1136281,[],[],http://www.wikidata.org/entity/Q1337993,http://www.wikidata.org/entity/Q3472122,Emma (2009 TV serial),Sandy Welch,7218,713,Who was the screenwriter for Emma?,"[""Sandy Welch""]",The screenwriter for the 1996 film *Emma* was Deborah Moggach.,0.8175506591796875,INCORRECT
43,1917994,Sarah Dawn Finer,occupation,songwriter,842627,22,2577376,[],"[""song writer""]",http://www.wikidata.org/entity/Q248592,http://www.wikidata.org/entity/Q753110,Sarah Dawn Finer,Songwriter,766,25550,What is Sarah Dawn Finer's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""songwriter"", ""song writer""]",Sarah Dawn Finer is a former child actress and model.,0.8198068737983704,CORRECT
3299,3802874,Cornelis Bloemaert,father,Abraham Bloemaert,1657475,257,1083086,"[""Cornelis Bloemaert II"",""Cornelis, II Bloemaert"",""Cornelis, the younger Bloemaert"",""Corn. Bloemart"",""Cornelis Bloemaart"",""Cornelis II Bloemaert"",""Cornelius Bloemaert"",""Cornelius Bloemart"",""Cornelis Bloemaert (II)"",""Winter"",""Cor. Blomaert"",""corn. blomaert"",""Corneille Blomart"",""Cornelio Bauri"",""C. Bloemaert"",""cornelis bloemaert"",""C. Bloemart"",""Bloemaert Corneille""]","[""Abraham Bloemaart"",""Abraham Blumard"",""Abraham Blomert"",""Abraham Bloemmert"",""Abraham Blomart"",""Abraham Van Bloemart"",""Abraham Blommert den Ouden"",""Abraham Blomaert"",""Abraham Bloemart"",""Abraham Blommaert den Ouden"",""Ab. Blomart"",""Abraham Blommert"",""Abrm Bloemart"",""A. Blomart"",""Abraham Bloemar"",""Abraham Bloemert"",""A. Blomard"",""Abraham Bloamert"",""Blomaert"",""Blomarte"",""A Bloemart"",""Bloemart. A."",""Blommaert"",""Abrahame Bloemart"",""A. Bloemaert"",""A. Bloemaers"",""A. Bloem\u00e6rt"",""Blomcart"",""Blomardt"",""A. Bloemmart"",""Bloemant"",""Abraham Bloemaere"",""Blommouth"",""arblomar"",""A. Blomert"",""Abr. Bloemhart"",""Blo\u00ebmaert"",""Blommer"",""Abr. Blomart"",""Abr. Bloemart"",""Bloemaers"",""Bloemmert"",""Bloemaert"",""Abr. Blomard"",""abraham van bloemaert"",""Bloemars"",""Abraham Blomhardt"",""Braham Bloemaert"",""A. Blommert"",""A. Bloomart"",""Blo\u00ebmart"",""Bloomart"",""Abrah. Blomard"",""a. blomaert"",""abraham blomaert"",""Abraham Blummard"",""Blovemart"",""bloemaert abraham"",""A. Bloemmaert"",""A. Bloemaard"",""den ouden Blommert"",""Abraham Blomaer"",""A. Bloemaart"",""Abrah. Bloemaert"",""de Blomaert"",""Bloemmaert"",""Abraham Blommaerts"",""Ab. Blomaert"",""Abrah. Blomaert"",""Bloemart"",""A. Blomhaert"",""A. Blommaer"",""blommart"",""Abraham Blommart"",""Abramo Bloemart"",""A. Blomaert"",""Bloema\u00ebrt"",""Abm. Bloemart"",""Abrah. Bloemert"",""Bolemaert"",""abraham bloemart"",""Blomeart"",""Adam Blo\u00e9maert"",""Abraham Bloemarth"",""Abraham von Bloemaet"",""Bloemaart"",""Blo\u00e9mard"",""Blomant"",""A. Blommaert"",""a. bloemart"",""Abrah. Bl\u00f6mart"",""Abraham van Bloemaert"",""Arraham Bloemaert"",""Ab. Bloemaert"",""Abr. Bloemaert"",""abr. bloemaert"",""Ab. Bloemart"",""Abraham Blommaert"",""Blomert"",""Blomaerts"",""A. Bloemar"",""A. Bloemarh"",""den ouden Blommaert"",""Blommert"",""Bloomant"",""Abr. Blomardt"",""A. Bloomaert"",""Blomart"",""A. Bloemart"",""Abrah. Bloemaart"",""Abraham Bommaert"",""Abr. Blomaert"",""A. Bloem\u00e4art"",""Bloemarert"",""Bloumart"",""Blumard"",""Abraham Blomeart"",""Abraham Bloemaat"",""an blomar"",""Bloemar"",""A. Bloemert"",""Van Bloemart"",""Blomard""]",http://www.wikidata.org/entity/Q518767,http://www.wikidata.org/entity/Q329811,Cornelis Bloemaert,Abraham Bloemaert,184,900,Who is the father of Cornelis Bloemaert?,"[""Abraham Bloemaert"", ""Abraham Bloemaart"", ""Abraham Blumard"", ""Abraham Blomert"", ""Abraham Bloemmert"", ""Abraham Blomart"", ""Abraham Van Bloemart"", ""Abraham Blommert den Ouden"", ""Abraham Blomaert"", ""Abraham Bloemart"", ""Abraham Blommaert den Ouden"", ""Ab. Blomart"", ""Abraham Blommert"", ""Abrm Bloemart"", ""A. Blomart"", ""Abraham Bloemar"", ""Abraham Bloemert"", ""A. Blomard"", ""Abraham Bloamert"", ""Blomaert"", ""Blomarte"", ""A Bloemart"", ""Bloemart. A."", ""Blommaert"", ""Abrahame Bloemart"", ""A. Bloemaert"", ""A. Bloemaers"", ""A. Bloemært"", ""Blomcart"", ""Blomardt"", ""A. Bloemmart"", ""Bloemant"", ""Abraham Bloemaere"", ""Blommouth"", ""arblomar"", ""A. Blomert"", ""Abr. Bloemhart"", ""Bloëmaert"", ""Blommer"", ""Abr. Blomart"", ""Abr. Bloemart"", ""Bloemaers"", ""Bloemmert"", ""Bloemaert"", ""Abr. Blomard"", ""abraham van bloemaert"", ""Bloemars"", ""Abraham Blomhardt"", ""Braham Bloemaert"", ""A. Blommert"", ""A. Bloomart"", ""Bloëmart"", ""Bloomart"", ""Abrah. Blomard"", ""a. blomaert"", ""abraham blomaert"", ""Abraham Blummard"", ""Blovemart"", ""bloemaert abraham"", ""A. Bloemmaert"", ""A. Bloemaard"", ""den ouden Blommert"", ""Abraham Blomaer"", ""A. Bloemaart"", ""Abrah. Bloemaert"", ""de Blomaert"", ""Bloemmaert"", ""Abraham Blommaerts"", ""Ab. Blomaert"", ""Abrah. Blomaert"", ""Bloemart"", ""A. Blomhaert"", ""A. Blommaer"", ""blommart"", ""Abraham Blommart"", ""Abramo Bloemart"", ""A. Blomaert"", ""Bloemaërt"", ""Abm. Bloemart"", ""Abrah. Bloemert"", ""Bolemaert"", ""abraham bloemart"", ""Blomeart"", ""Adam Bloémaert"", ""Abraham Bloemarth"", ""Abraham von Bloemaet"", ""Bloemaart"", ""Bloémard"", ""Blomant"", ""A. Blommaert"", ""a. bloemart"", ""Abrah. Blömart"", ""Abraham van Bloemaert"", ""Arraham Bloemaert"", ""Ab. Bloemaert"", ""Abr. Bloemaert"", ""abr. bloemaert"", ""Ab. Bloemart"", ""Abraham Blommaert"", ""Blomert"", ""Blomaerts"", ""A. Bloemar"", ""A. Bloemarh"", ""den ouden Blommaert"", ""Blommert"", ""Bloomant"", ""Abr. Blomardt"", ""A. Bloomaert"", ""Blomart"", ""A. Bloemart"", ""Abrah. Bloemaart"", ""Abraham Bommaert"", ""Abr. Blomaert"", ""A. Bloemäart"", ""Bloemarert"", ""Bloumart"", ""Blumard"", ""Abraham Blomeart"", ""Abraham Bloemaat"", ""an blomar"", ""Bloemar"", ""A. Bloemert"", ""Van Bloemart"", ""Blomard""]",The father of Cornelis Bloemaert is Pieter Bloemaert.,0.8117935061454773,INCORRECT
7801,1853188,Brussels Capital Region,capital of,European Economic Community,815434,97,1713642,"[""Brussels Region"",""Brussels"",""BE-BRU"",""Bruxelles-Capitale"",""BXL"",""20e"",""04000"",""BHG"",""Brussel"",""Brussels Gewest"",""Bruxelles"",""Brussel-Hoofdstad"",""R\u00e9gion Bruxellois"",""Brussels-Capital Region""]","[""EEC"",""Common Market"",""European Community""]",http://www.wikidata.org/entity/Q240,http://www.wikidata.org/entity/Q52847,Brussels,European Economic Community,76663,24309,What is Brussels Capital Region the capital of?,"[""Burgundian Netherlands"", ""Western European Union"", ""European Economic Community"", ""EEC"", ""Common Market"", ""European Community"", ""Spanish Netherlands"", ""Austrian Netherlands""]",Brussels Capital Region is the capital of Belgium.,0.8510401248931885,INCORRECT
6742,5777650,Small Town,director,Thomas Schlamme,2581039,526,1021153,[],"[""Thomas David Schlamme""]",http://www.wikidata.org/entity/Q7542934,http://www.wikidata.org/entity/Q3099573,Small Town (Sports Night),Thomas Schlamme,157,4465,Who was the director of Small Town?,"[""Thomas Schlamme"", ""Thomas David Schlamme""]",The director of *Small Town* was John Singleton.,0.7809678316116333,INCORRECT
6509,6395866,The Supplement,director,Krzysztof Zanussi,2880525,526,1833735,"[""Supplement""]","[""Krzysztof Pius Zanussi""]",http://www.wikidata.org/entity/Q9076456,http://www.wikidata.org/entity/Q55169,The Supplement,Krzysztof Zanussi,179,1616,Who was the director of The Supplement?,"[""Krzysztof Zanussi"", ""Krzysztof Pius Zanussi""]",The director of *The Supplement* was John Hughes.,0.833045244216919,INCORRECT
6737,2858626,The Barrier,director,Lesley Selander,1225031,526,583993,"[""Barrier""]",[],http://www.wikidata.org/entity/Q3822600,http://www.wikidata.org/entity/Q1804597,The Barrier (1937 film),Lesley Selander,98,653,Who was the director of The Barrier?,"[""Lesley Selander""]",The director of *The Barrier* was Johnnie To.,0.8335587978363037,INCORRECT
13523,6503630,Eadburh,mother,Cynethryth,2920972,292,914702,"[""Eadburg""]",[],http://www.wikidata.org/entity/Q962190,http://www.wikidata.org/entity/Q271786,Eadburh,Cynethryth,1010,1483,Who is the mother of Eadburh?,"[""Cynethryth""]",The mother of Eadburh is Eadgifu.,0.8339775204658508,INCORRECT
11215,1175807,José Cardoso Sobrinho,religion,Catholic Church,522758,106,2918816,"[""Jose Cardoso Sobrinho""]","[""Roman Catholic Church"",""Church"",""Roman Apostolic Catholic Church""]",http://www.wikidata.org/entity/Q1709077,http://www.wikidata.org/entity/Q9592,José Cardoso Sobrinho,Catholic Church,228,195995,What is the religion of José Cardoso Sobrinho?,"[""Catholic Church"", ""Roman Catholic Church"", ""Church"", ""Roman Apostolic Catholic Church""]","José Cardoso Sobrinho is a Brazilian politician and former president of the National Congress, and he is a member of the Brazilian Social Democracy Party (PSDB), but his religion is not publicly specified in available sources.",0.7671067714691162,INCORRECT
4647,6284805,The Hurricane,producer,Norman Jewison,2836287,164,1019022,"[""Hurricane""]",[],http://www.wikidata.org/entity/Q832732,http://www.wikidata.org/entity/Q309214,The Hurricane (1999 film),Norman Jewison,14419,12160,Who was the producer of The Hurricane?,"[""Norman Jewison"", ""Armyan Bernstein""]",The producer of *The Hurricane* was Robert Redford.,0.8284190893173218,INCORRECT
1633,236734,The Birds,genre,Old Comedy,95625,91,77008,"[""Birds""]",[],http://www.wikidata.org/entity/Q1164079,http://www.wikidata.org/entity/Q1132537,The Birds (play),Old Comedy,5956,1351,What genre is The Birds?,"[""Old Comedy""]","""The Birds"" is a horror genre film.",0.8159163594245911,INCORRECT
4736,2456257,The Fighter,producer,Mark Wahlberg,1063919,164,429172,"[""Fighter""]","[""Marky Mark"",""Mark Robert"",""Michael Wahlberg"",""Mark Robert Michael Wahlberg""]",http://www.wikidata.org/entity/Q323472,http://www.wikidata.org/entity/Q164119,The Fighter,Mark Wahlberg,33107,350988,Who was the producer of The Fighter?,"[""Mark Wahlberg"", ""Marky Mark"", ""Mark Robert"", ""Michael Wahlberg"", ""Mark Robert Michael Wahlberg""]",The producer of *The Fighter* was David O. Russell.,0.8384353518486023,INCORRECT
3947,1404597,Fox News,country,United States of America,628213,182,988513,"[""FNC"",""foxnews.com"",""FoxNews"",""Fox News Channel""]","[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q186068,http://www.wikidata.org/entity/Q30,Fox News,United States,106131,1629691,In what country is Fox News?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",Fox News is based in the United States.,0.7918824553489685,CORRECT
11954,6147968,Watchers at the Strait Gate,author,Russell Kirk,2770778,484,343466,[],"[""Russell Amos Kirk""]",http://www.wikidata.org/entity/Q7973124,http://www.wikidata.org/entity/Q158997,Watchers at the Strait Gate,Russell Kirk,84,6817,Who is the author of Watchers at the Strait Gate?,"[""Russell Kirk"", ""Russell Amos Kirk""]",The author of *Watchers at the Strait Gate* is Daniel Abraham.,0.8303134441375732,INCORRECT
4469,2453984,About Face,producer,Bob Ezrin,1062996,164,1043796,[],"[""Robert Alan Ezrin"",""00042476488 IPI"",""00042476586 IPI""]",http://www.wikidata.org/entity/Q323128,http://www.wikidata.org/entity/Q316850,About Face (album),Bob Ezrin,3582,9419,Who was the producer of About Face?,"[""Bob Ezrin"", ""Robert Alan Ezrin"", ""00042476488 IPI"", ""00042476586 IPI""]",The producer of *About Face* was Robert Redford.,0.7871171832084656,INCORRECT
9668,539283,Fall,screenwriter,Eric Schaeffer,220267,533,191103,[],[],http://www.wikidata.org/entity/Q1394424,http://www.wikidata.org/entity/Q1351612,Fall (1997 film),Eric Schaeffer,917,1090,Who was the screenwriter for Fall?,"[""Eric Schaeffer""]",The screenwriter for *Fall* was Matthew Michael Carnahan.,0.7732506394386292,INCORRECT
9111,2912893,Tine,screenwriter,Knud Leif Thomsen,1248011,533,1291896,[],[],http://www.wikidata.org/entity/Q392960,http://www.wikidata.org/entity/Q426241,Tine (film),Knud Leif Thomsen,99,145,Who was the screenwriter for Tine?,"[""Knud Leif Thomsen""]",The screenwriter for *Tine* was Lars von Trier.,0.7917455434799194,INCORRECT
4732,1305068,The Best Day,producer,Thurston Moore,580294,164,1590278,[],"[""Thurston Joseph Moore""]",http://www.wikidata.org/entity/Q17985862,http://www.wikidata.org/entity/Q505677,The Best Day (Thurston Moore album),Thurston Moore,381,16426,Who was the producer of The Best Day?,"[""Thurston Moore"", ""Thurston Joseph Moore""]",The producer of *The Best Day* was John Legend.,0.8107549548149109,INCORRECT
11363,3051449,Ignacy Tokarczuk,religion,Catholic Church,1304535,106,2918816,[],"[""Roman Catholic Church"",""Church"",""Roman Apostolic Catholic Church""]",http://www.wikidata.org/entity/Q435254,http://www.wikidata.org/entity/Q9592,Ignacy Tokarczuk,Catholic Church,67,195995,What is the religion of Ignacy Tokarczuk?,"[""Catholic Church"", ""Roman Catholic Church"", ""Church"", ""Roman Apostolic Catholic Church""]","Ignacy Tokarczuk is a Polish writer and Nobel Prize laureate, and he is known to be an atheist.",0.8046085834503174,INCORRECT
11168,1021937,Saint Patrick,religion,Celtic Christianity,436897,106,141876,"[""Patricius"",""Magonus"",""Succetus"",""St. Patrick"",""St Patrick"",""Patrick"",""Apostle of Ireland"",""Enlightener of Ireland"",""Maewyn Succat"",""Cothirthiacus""]","[""Celtic Church"",""Insular Christianity""]",http://www.wikidata.org/entity/Q165479,http://www.wikidata.org/entity/Q1258552,Saint Patrick,Celtic Christianity,43319,12958,What is the religion of Saint Patrick?,"[""Celtic Christianity"", ""Celtic Church"", ""Insular Christianity"", ""Christianity"", ""Christian faith""]",Saint Patrick was a Christian missionary and bishop.,0.9139068126678467,CORRECT
3655,4293068,1999 Guatemalan general election,country,Guatemala,1883263,182,2661121,"[""Guatemalan general election, 1999""]","[""gt"",""\ud83c\uddec\ud83c\uddf9"",""Republic of Guatemala"",""GUA""]",http://www.wikidata.org/entity/Q5614290,http://www.wikidata.org/entity/Q774,1999 Guatemalan general election,Guatemala,297,107674,In what country is 1999 Guatemalan general election?,"[""Guatemala"", ""gt"", ""🇬🇹"", ""Republic of Guatemala"", ""GUA""]",The 1999 Guatemalan general election took place in Guatemala.,0.7838408350944519,CORRECT
13944,907670,Province of Cremona,capital,Cremona,385643,422,2072985,"[""Cremona province"",""provincia di Cremona""]",[],http://www.wikidata.org/entity/Q16163,http://www.wikidata.org/entity/Q6231,Province of Cremona,Cremona,880,8741,What is the capital of Province of Cremona?,"[""Cremona""]",The capital of the Province of Cremona is Cremona.,0.8369645476341248,CORRECT
1569,509657,Love Story,genre,romance novel,209139,91,2852268,[],[],http://www.wikidata.org/entity/Q1373645,http://www.wikidata.org/entity/Q858330,Love Story (novel),Romance novel,6638,26638,What genre is Love Story?,"[""romance novel""]","""Love Story"" is a romantic drama genre film.",0.8336842656135559,INCORRECT
4300,6003967,Together,producer,Wes Craven,2696319,164,772368,[],"[""Wesley Earl Craven""]",http://www.wikidata.org/entity/Q7813060,http://www.wikidata.org/entity/Q223992,Together (1971 film),Wes Craven,9033,251766,Who was the producer of Together?,"[""Wes Craven"", ""Wesley Earl Craven""]",The producer of *Together* was Robert Altman.,0.8086089491844177,INCORRECT
11116,4092101,Father Jean Bernard,religion,Catholic Church,1790852,106,2918816,[],"[""Roman Catholic Church"",""Church"",""Roman Apostolic Catholic Church""]",http://www.wikidata.org/entity/Q543452,http://www.wikidata.org/entity/Q9592,Father Jean Bernard,Catholic Church,282,195995,What is the religion of Father Jean Bernard?,"[""Catholic Church"", ""Roman Catholic Church"", ""Church"", ""Roman Apostolic Catholic Church""]","Father Jean Bernard is a fictional character from the television series ""The Sopranos,"" and his religion is not explicitly defined in the show, though he is portrayed as a Catholic priest.",0.7998628616333008,CORRECT
10605,2056028,Mass,composer,Igor Stravinsky,900704,639,2478295,[],"[""Igor Fyodorovich Stravinsky"",""Stravinsky"",""Igor Strawinski"",""Igor Strawinsky"",""Igor Stravinskii"",""Igor Feodorovich Stravinsky"",""Jgor Strawinsky"",""Igor Strawinskij"",""Igor Stravinski"",""Igor Fedorovich Stravinsky"",""I. Strawinsky""]",http://www.wikidata.org/entity/Q2675986,http://www.wikidata.org/entity/Q7314,Mass (Stravinsky),Igor Stravinsky,386,42745,Who was the composer of Mass?,"[""Igor Stravinsky"", ""Igor Fyodorovich Stravinsky"", ""Stravinsky"", ""Igor Strawinski"", ""Igor Strawinsky"", ""Igor Stravinskii"", ""Igor Feodorovich Stravinsky"", ""Jgor Strawinsky"", ""Igor Strawinskij"", ""Igor Stravinski"", ""Igor Fedorovich Stravinsky"", ""I. Strawinsky""]","The composer of the Mass is typically a composer of sacred music, but specific composers of Masses include figures such as Palestrina, Mozart, and Berlioz, among many others.",0.8414658904075623,NOT_ATTEMPTED
2923,2963470,Æthelburh of Wilton,father,Ealhmund of Kent,1269229,257,2461116,[],[],http://www.wikidata.org/entity/Q4063418,http://www.wikidata.org/entity/Q728177,Æthelburh of Wilton,Ealhmund of Kent,326,3976,Who is the father of Æthelburh of Wilton?,"[""Ealhmund of Kent""]",The father of Æthelburh of Wilton is King Æthelbert of Kent.,0.8546460866928101,INCORRECT
13366,2029081,Easter,author,August Strindberg,889155,484,2653532,[],"[""Johan August Strindberg"",""A. S\u1e6drindberg"",""Augusts Strindbergs"",""August Johan Strindberg"",""Sutorintoberuku""]",http://www.wikidata.org/entity/Q263929,http://www.wikidata.org/entity/Q7724,Easter (play),August Strindberg,178,11532,Who is the author of Easter?,"[""August Strindberg"", ""Johan August Strindberg"", ""A. Sṭrindberg"", ""Augusts Strindbergs"", ""August Johan Strindberg"", ""Sutorintoberuku""]",The author of *Easter* is John Buchan.,0.7959320545196533,INCORRECT
4013,21770,Givron,country,France,9177,182,230035,[],"[""fr"",""FR"",""R\u00e9publique fran\u00e7aise"",""La France"",""Republic of France"",""French Republic"",""FRA"",""the Hexagon""]",http://www.wikidata.org/entity/Q1021558,http://www.wikidata.org/entity/Q142,Givron,France,91,486947,In what country is Givron?,"[""France"", ""fr"", ""FR"", ""République française"", ""La France"", ""Republic of France"", ""French Republic"", ""FRA"", ""the Hexagon""]",Givron is located in France.,0.8171466588973999,CORRECT
1148,6092348,Valvin Roane,genre,rhythm and blues,2741240,91,1350191,[],"[""R&B"",""RnB"",""RNB"",""R and B"",""R & B""]",http://www.wikidata.org/entity/Q7912845,http://www.wikidata.org/entity/Q45981,Valvin Roane,Rhythm and blues,127,60774,What genre is Valvin Roane?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B""]",Valvin Roane is a country music artist.,0.8180264234542847,INCORRECT
3579,482849,Shintotsukawa,country,Japan,197361,182,502871,[],"[""State of Japan"",""Land of the Rising Sun"",""Nihon"",""Nippon"",""JP"",""Nippon-koku"",""Nihon-koku"",""JA"",""JPN"",""jp"",""JAP"",""Ja"",""Jap""]",http://www.wikidata.org/entity/Q1357180,http://www.wikidata.org/entity/Q17,"Shintotsukawa, Hokkaido",Japan,186,702414,In what country is Shintotsukawa?,"[""Japan"", ""State of Japan"", ""Land of the Rising Sun"", ""Nihon"", ""Nippon"", ""JP"", ""Nippon-koku"", ""Nihon-koku"", ""JA"", ""JPN"", ""jp"", ""JAP"", ""Ja"", ""Jap""]",Shintotsukawa is located in Japan.,0.7701929807662964,CORRECT
11886,3511774,Billy Lumley,sport,association football,1516727,560,920845,"[""William Daniel Lumley""]","[""football"",""soccer""]",http://www.wikidata.org/entity/Q4912916,http://www.wikidata.org/entity/Q2736,Billy Lumley,Association football,103,197767,What sport does Billy Lumley play?,"[""association football"", ""football"", ""soccer""]",Billy Lumley plays American football.,0.7170195579528809,INCORRECT
8118,139788,Evening,screenwriter,Michael Cunningham,56181,533,1022324,[],[],http://www.wikidata.org/entity/Q1091140,http://www.wikidata.org/entity/Q310257,Evening (film),Michael Cunningham,6369,3723,Who was the screenwriter for Evening?,"[""Michael Cunningham"", ""Susan Minot""]",The screenwriter for *Evening* was David Hare.,0.7663529515266418,INCORRECT
7630,4502258,How I Spent My Summer Vacation,director,John Fisher,1984258,526,1044874,[],[],http://www.wikidata.org/entity/Q5917833,http://www.wikidata.org/entity/Q317149,How I Spent My Summer Vacation (1997 film),John Fisher,191,7801,Who was the director of How I Spent My Summer Vacation?,"[""John Fisher""]",The director of *How I Spent My Summer Vacation* was Ivan Reitman.,0.6812801957130432,INCORRECT
9563,5024795,The Front Page,screenwriter,Charles Lederer,2219133,533,2927454,"[""Front Page""]","[""Charles Davies Lederer"",""Charles D. Lederer""]",http://www.wikidata.org/entity/Q669068,http://www.wikidata.org/entity/Q971219,The Front Page (1931 film),Charles Lederer,2127,4373,Who was the screenwriter for The Front Page?,"[""Charles Lederer"", ""Charles Davies Lederer"", ""Charles D. Lederer""]",The screenwriter for *The Front Page* was Ben Hecht.,0.8047840595245361,INCORRECT
2379,1253577,Come on Down,genre,grunge,558414,91,79711,[],"[""Seattle sound""]",http://www.wikidata.org/entity/Q1756308,http://www.wikidata.org/entity/Q11365,Come On Down (EP),Grunge,660,69699,What genre is Come on Down?,"[""grunge"", ""Seattle sound""]","""Come on Down"" is a game show genre.",0.8021154403686523,INCORRECT
4823,308234,Good Vibrations,producer,Andrew Eaton,124960,164,1429888,[],"[""Andrew Campbell Eaton""]",http://www.wikidata.org/entity/Q12124618,http://www.wikidata.org/entity/Q4756878,Good Vibrations (film),Andrew Eaton,1771,1449,Who was the producer of Good Vibrations?,"[""David Holmes"", ""Andrew Eaton"", ""Andrew Campbell Eaton""]","The producer of ""Good Vibrations"" was Brian Wilson.",0.8258309364318848,INCORRECT
1443,5159652,Gasoline,genre,crime film,2282653,91,2919224,"[""Benzina""]","[""crime movie""]",http://www.wikidata.org/entity/Q683563,http://www.wikidata.org/entity/Q959790,Gasoline (film),Crime film,248,28275,What genre is Gasoline?,"[""crime film"", ""crime movie""]","""Gasoline"" is a punk rock band.",0.7725821137428284,INCORRECT
