Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,responses,logprobs,confidences,accuracies
13564,5853443,Pierre Napoleon Bonaparte,mother,Alexandrine de Bleschamp,2621344,292,244157,"[""Pierre-Napol\u00e9on Bonaparte"",""Pierre-Napoleon Bonaparte"",""Pietro Bonaparte""]","[""princesse de Canino Marie Alexandrine Charlotte Louise Laurence de Bleschamp Bonaparte"",""Marie Laurence Charlotte Louise Alexandrine de Bleschamp Bonaparte"",""Marie Alexandrine Charlotte Louise Laurence de Bleschamp, princesse de Canino Bonaparte"",""Alexandrine, princesse de Canino Lucien-Bonaparte"",""Alexandrine, princesse de Canino Bonaparte"",""Alexandrine Jacob de Bleschamp""]",http://www.wikidata.org/entity/Q764398,http://www.wikidata.org/entity/Q1452201,Pierre Napoléon Bonaparte,Alexandrine de Bleschamp,1886,627,Who is the mother of Pierre Napoleon Bonaparte?,"[""Alexandrine de Bleschamp"", ""princesse de Canino Marie Alexandrine Charlotte Louise Laurence de Bleschamp Bonaparte"", ""Marie Laurence Charlotte Louise Alexandrine de Bleschamp Bonaparte"", ""Marie Alexandrine Charlotte Louise Laurence de Bleschamp, princesse de Canino Bonaparte"", ""Alexandrine, princesse de Canino Lucien-Bonaparte"", ""Alexandrine, princesse de Canino Bonaparte"", ""Alexandrine Jacob de Bleschamp""]","The mother of Pierre Napoléon Bonaparte was Maria Annunziata Bonaparte (née Letizia Ramolino), also known as Letizia Bonaparte, the same mother as Napoleon I.","[-1.3351351299206726e-05, 0, 0, -2.50339189733495e-06, -1.014257550239563, -2.3841855067985307e-07, 0, 0, 0, 0, 0, -0.1602255254983902, -0.29752451181411743, -1.010985255241394, -0.0037238318473100662, 0, -2.0265558760002023e-06, -0.8785598278045654, -3.886147169396281e-05, -2.3841855067985307e-07, -0.3715430498123169, -0.5826255679130554, -0.024302320554852486, -0.011047743260860443, -0.00011705666838679463, -2.3841855067985307e-07, 0, -0.06197814643383026, -0.4323139786720276, -9.798523387871683e-05, -5.722029527532868e-06, -0.008977052755653858, -3.576278118089249e-07, -0.008715566247701645, 0, 0, -0.2014521211385727, -0.041934847831726074, -1.0241937637329102, -0.1042647659778595, -0.20359955728054047, -0.049133382737636566, -0.25211915373802185, -0.006868088152259588, -0.000200609109015204]",0.8606922007988754,INCORRECT
3727,6074424,United Baptist Church,country,United States of America,2731102,182,988513,[],"[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q7887509,http://www.wikidata.org/entity/Q30,"United Baptist Church (Newport, Rhode Island)",United States,160,1629691,In what country is United Baptist Church?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",The United Baptist Church is in the United States.,"[-0.0004406196530908346, -1.1920922133867862e-06, -2.3841855067985307e-07, -1.3589766240329482e-05, -4.1483970562694594e-05, -0.22782522439956665, -0.0020568659529089928, -9.536738616588991e-07, -1.2159273865108844e-05, -0.00011169286881340668, 0]",0.9792631176515741,CORRECT
11510,655232,Patrick Edema,sport,association football,276859,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q14944333,http://www.wikidata.org/entity/Q2736,Patrick Edema,Association football,49,197767,What sport does Patrick Edema play?,"[""association football"", ""football"", ""soccer""]",Patrick Edema is a professional football (soccer) player.,"[-2.8013790142722428e-05, -0.00012778419477399439, -1.7881377516459906e-06, -0.47408559918403625, -0.00019333878299221396, -0.003634159453213215, -0.0033028358593583107, -0.8259548544883728, 0, 0, 0, 0, -0.1278378665447235, 0]",0.9025674323176592,CORRECT
6044,5963044,The Wacky World of Mother Goose,director,Jules Bass,2676993,526,239775,"[""Wacky World of Mother Goose""]",[],http://www.wikidata.org/entity/Q7773176,http://www.wikidata.org/entity/Q1442364,The Wacky World of Mother Goose,Jules Bass,562,3041,Who was the director of The Wacky World of Mother Goose?,"[""Jules Bass""]",The director of *The Wacky World of Mother Goose* was Jules Bass and Arthur Rankin Jr.,"[-7.70062324590981e-05, -5.006777428206988e-06, -9.536738616588991e-07, -0.0009116546134464443, 0, -6.437280717364047e-06, -0.00019834458362311125, -2.7418097943154862e-06, 0, 0, -0.0007107115816324949, 0, -2.753696753643453e-05, -0.6939248442649841, -0.00012110930401831865, -3.194758028257638e-05, -0.0789126604795456, -0.00013171759201213717, -1.1324817933200393e-05, 0, -4.541770613286644e-05, -0.00043084874050691724, -2.8729025871143676e-05]",0.9668413841494785,INCORRECT
7806,6428978,Kozan,capital of,Armenian Kingdom of Cilicia,2893180,97,1099980,"[""Sis""]","[""Little Armenia""]",http://www.wikidata.org/entity/Q926426,http://www.wikidata.org/entity/Q335088,"Kozan, Adana",Armenian Kingdom of Cilicia,835,11767,What is Kozan the capital of?,"[""Armenian Kingdom of Cilicia"", ""Little Armenia""]","Kozan is the capital of Kozan District in Adana Province, Turkey.","[-0.0006311332108452916, -6.198863957251888e-06, -1.0847986231965479e-05, -4.172238186583854e-05, -0.0549858883023262, -8.344646857949556e-07, -0.023256978020071983, -0.012575731612741947, 0, -1.1920922133867862e-06, -0.00043084874050691724, -0.00013052565918769687, -0.0034969625994563103, 0, 0, 0, -2.861018856492592e-06, -3.576278118089249e-07, 0]",0.9949825202065016,INCORRECT
8347,5907057,The Accused,screenwriter,Mario Soffici,2648243,533,44376,"[""Los acusados"",""Accused""]",[],http://www.wikidata.org/entity/Q7712235,http://www.wikidata.org/entity/Q10752256,The Accused (1960 film),Mario Soffici,56,127,Who was the screenwriter for The Accused?,"[""Mario Soffici"", ""Marco Denevi"", ""Marco Denev""]",The screenwriter for *The Accused* was Tom Topor.,"[-2.825220326485578e-05, -0.006718190852552652, -1.1920928244535389e-07, -2.3841855067985307e-07, -0.003181398380547762, 0, -8.34461570775602e-06, -4.291525328881107e-06, 0, -8.487341256113723e-05, -0.013482702895998955, -0.0011726891389116645, -2.3841855067985307e-07, -2.3841830625315197e-06, 0]",0.9983557716766478,INCORRECT
1524,1178924,I Lost My Heart in Heidelberg,genre,musical film,524400,91,2842261,[],"[""musical movie""]",http://www.wikidata.org/entity/Q17101486,http://www.wikidata.org/entity/Q842256,I Lost My Heart in Heidelberg (1952 film),Musical film,98,22860,What genre is I Lost My Heart in Heidelberg?,"[""musical film"", ""musical movie""]","""I Lost My Heart in Heidelberg"" is a German romantic drama film.","[-0.06426707655191422, -2.3841855067985307e-07, -2.3841855067985307e-07, -4.5060096454108134e-05, -8.344646857949556e-07, 0, -3.540453326422721e-05, -2.264974000354414e-06, -4.410734163684538e-06, -1.7523612768854946e-05, -0.02442331425845623, -0.03968307748436928, -0.6680030226707458, -0.1603091061115265, -1.168244216387393e-05, 0]",0.9419527137124328,INCORRECT
8035,205434,Public Access,screenwriter,Christopher McQuarrie,82928,533,1108105,[],[],http://www.wikidata.org/entity/Q1141177,http://www.wikidata.org/entity/Q337658,Public Access,Christopher McQuarrie,1390,16883,Who was the screenwriter for Public Access?,"[""Bryan Singer"", ""Bryan Jay Singer"", ""Christopher McQuarrie""]","The screenwriter for *Public Access* was Bryan Singer, who co-wrote the film with Christopher McQuarrie.","[-0.019619571045041084, -0.004103930201381445, -0.0007099968497641385, -4.768370445162873e-07, -0.00524205481633544, -1.1920928244535389e-07, -1.8000440832111053e-05, -3.576278118089249e-07, -0.0013263961300253868, -0.14035852253437042, -0.5714457035064697, -0.9755895733833313, -0.8307164907455444, -0.10020841658115387, -1.1920928244535389e-07, 0, -0.00015877417172305286, -0.005127968266606331, -1.1920928244535389e-07, -0.002708934945985675, -0.0010994586627930403, -1.8954096958623268e-05, -1.0847986231965479e-05, 0, -0.0013300867285579443, 0]",0.9027588614462767,CORRECT
10599,4094476,Fascinating Rhythm,composer,George Gershwin,1792104,639,135132,[],"[""Jacob Gershvin"",""Jacob Bruskin Gershowitz"",""George Jacob Gershwin"",""Dzhordzh Gershvin""]",http://www.wikidata.org/entity/Q5436654,http://www.wikidata.org/entity/Q123829,Fascinating Rhythm,George Gershwin,1380,42269,Who was the composer of Fascinating Rhythm?,"[""George Gershwin"", ""Jacob Gershvin"", ""Jacob Bruskin Gershowitz"", ""George Jacob Gershwin"", ""Dzhordzh Gershvin""]","The composer of ""Fascinating Rhythm"" was George Gershwin.","[-0.12773138284683228, -8.22540732769994e-06, -7.152555099310121e-07, -2.0265558760002023e-06, 0, -5.960462772236497e-07, -5.1377883210079744e-05, 0, 0, -1.1920928244535389e-07, 0, -2.9802276912960224e-06, 0, 0, 0, -0.0011703077470883727, 0]",0.9924423664963403,CORRECT
2785,1830760,"Princess Mary, Duchess of Gloucester and Edinburgh",father,George III of Great Britain,806238,257,149229,"[""Mary Hanover, Princess of the United Kingdom"",""Princess Mary of the United Kingdom"",""Mary of the United Kingdom"",""Mary, Duchess of Gloucester and Edinburgh"",""Mary""]","[""George III of the United Kingdom"",""George William Frederick"",""George William Frederick Hanover"",""George Hanover"",""roi de Grande-Bretagne Georges III"",""King of Great Britain George III"",""King George III"",""re di Gran Bretagna e Irlanda George III"",""Elector and King of Hanover George III"",""Georg Wilhelm Friedrich"",""K\u00f6nig Georg III. Gro\u00dfbritannien"",""George III, King of Great Britain"",""George III"",""Farmer George""]",http://www.wikidata.org/entity/Q236586,http://www.wikidata.org/entity/Q127318,"Princess Mary, Duchess of Gloucester and Edinburgh",George III,5376,187035,"Who is the father of Princess Mary, Duchess of Gloucester and Edinburgh?","[""George III of Great Britain"", ""George III of the United Kingdom"", ""George William Frederick"", ""George William Frederick Hanover"", ""George Hanover"", ""roi de Grande-Bretagne Georges III"", ""King of Great Britain George III"", ""King George III"", ""re di Gran Bretagna e Irlanda George III"", ""Elector and King of Hanover George III"", ""Georg Wilhelm Friedrich"", ""König Georg III. Großbritannien"", ""George III, King of Great Britain"", ""George III"", ""Farmer George""]","The father of Princess Mary, Duchess of Gloucester and Edinburgh, was King George III.","[-0.0033142422325909138, 0, 0, 0, -1.1920922133867862e-06, -3.576278118089249e-07, 0, 0, 0, -1.7762025890988298e-05, 0, 0, -3.576278118089249e-07, -4.768360213347478e-06, 0, -0.04859277978539467, -2.3841855067985307e-07, -0.6931471824645996, 0]",0.9615442646570493,CORRECT
9345,501017,"Sex, Lies, and Videotape",screenwriter,Steven Soderbergh,206013,533,19659,[],"[""Steven Andrew Soderbergh"",""Peter Andrews"",""Mary Ann Bernard""]",http://www.wikidata.org/entity/Q1367548,http://www.wikidata.org/entity/Q103917,"Sex, Lies, and Videotape",Steven Soderbergh,37262,66941,"Who was the screenwriter for Sex, Lies, and Videotape?","[""Steven Soderbergh"", ""Steven Andrew Soderbergh"", ""Peter Andrews"", ""Mary Ann Bernard""]","The screenwriter for *Sex, Lies, and Videotape* was Steven Soderbergh.","[-0.16039785742759705, -0.00010144196130568162, 0, -1.1920928244535389e-07, -1.1920928244535389e-07, -8.821448318485636e-06, 0, -8.689979586051777e-05, -1.1920928244535389e-07, -1.1920928244535389e-07, 0, -7.152555099310121e-07, -7.033323527139146e-06, 0, 0, -4.470248313737102e-05, 0, -1.1920928244535389e-07, 0, 0, -1.3112935448589269e-05, 0]",0.9927238195728993,CORRECT
325,6493078,Amitabh Bachchan,occupation,film producer,2917223,22,1077200,"[""Big B""]","[""movie producer"",""producer""]",http://www.wikidata.org/entity/Q9570,http://www.wikidata.org/entity/Q3282637,Amitabh Bachchan,Film producer,306074,58642,What is Amitabh Bachchan's occupation?,"[""film producer"", ""movie producer"", ""producer"", ""actor"", ""actress"", ""actors"", ""actresses""]","Amitabh Bachchan is an Indian film actor, producer, television host, and singer.","[-3.933898824470816e-06, 0, 0, 0, -5.8412379075889476e-06, -9.63164638960734e-05, -0.38687142729759216, -0.008651040494441986, -0.16022948920726776, -5.960462772236497e-07, -7.033323527139146e-06, -0.017037224024534225, -1.1920928244535389e-07, -0.387294203042984, -0.0003359945258125663, 0, -5.2569914259947836e-05, -0.5438859462738037, -0.7498632073402405, 0]",0.893403683450307,CORRECT
9142,4573409,Irandam Ulagam,screenwriter,K. Selvaraghavan,2017148,533,2551641,"[""The Second World""]",[],http://www.wikidata.org/entity/Q6067148,http://www.wikidata.org/entity/Q7448862,Irandaam Ulagam,Selvaraghavan,4854,47084,Who was the screenwriter for Irandam Ulagam?,"[""K. Selvaraghavan""]",The screenwriter for *Irandam Ulagam* was A. R. Rahman.,"[-0.0017864234978333116, -0.0022806129418313503, 0, -8.22540732769994e-06, -0.0052507114596664906, 0, -7.152555099310121e-07, 0, -1.1920928244535389e-07, -0.0007742029847577214, -3.576278118089249e-07, -1.1920928244535389e-07, -4.291525328881107e-06, -1.3239927291870117, -0.0004624251159839332, -0.013610539957880974, -8.344646857949556e-07, -1.1701619625091553, -0.19199912250041962, -1.1920928244535389e-07]",0.873264600593135,INCORRECT
5615,3492951,Bhagwan Dada,producer,Rakesh Roshan,1508991,164,208998,[],"[""Rakesh Roshan Lal Nagrath""]",http://www.wikidata.org/entity/Q4900665,http://www.wikidata.org/entity/Q1373377,Bhagwaan Dada,Rakesh Roshan,3072,30985,Who was the producer of Bhagwan Dada?,"[""Rakesh Roshan"", ""Rakesh Roshan Lal Nagrath""]",The producer of *Bhagwan Dada* was Bhagwan Dada himself.,"[-0.033535800874233246, -0.00038366109947673976, -3.576278118089249e-07, -0.004565411247313023, -1.6689286894688848e-06, -4.291525328881107e-06, -8.583032467868179e-06, -4.1483970562694594e-05, -3.099436753473128e-06, -1.1920928244535389e-07, -5.960462772236497e-07, -0.011047860607504845, -0.1108284518122673, -3.576278118089249e-07, -7.152555099310121e-07, -0.056113794445991516, -0.0017500099493190646, -4.8040190449682996e-05, -0.0008453133050352335, 0]",0.9891008500593516,INCORRECT
9059,2645554,Adam,screenwriter,Peter Lord,1140055,533,694807,[],[],http://www.wikidata.org/entity/Q348511,http://www.wikidata.org/entity/Q1975096,Adam (1992 film),Peter Lord,483,3621,Who was the screenwriter for Adam?,"[""Peter Lord""]",The screenwriter for *Adam* (2019) was Ariel Schrag.,"[-0.008451174013316631, -0.0012296028435230255, -5.006777428206988e-06, -1.1920928244535389e-07, -0.005668399389833212, -0.014603160321712494, -1.1920928244535389e-07, -9.536738616588991e-07, -6.079655122448457e-06, 0, -0.04311740770936012, -7.056941103655845e-05, -0.018149960786104202, -3.123234637314454e-05, -0.5648148059844971, -0.23209725320339203, -2.0146166207268834e-05, -0.001033010776154697, 0]",0.9542732617998554,INCORRECT
1490,2320559,Marble,genre,pop music,1012303,91,1193964,[],"[""pop"",""Pop""]",http://www.wikidata.org/entity/Q307218,http://www.wikidata.org/entity/Q37073,Marble (band),Pop music,191,286065,What genre is Marble?,"[""pop music"", ""pop"", ""Pop""]",Marble is a rock band that plays indie pop and indie rock music.,"[-0.005291622597724199, -4.529942543740617e-06, -0.00023112009512260556, -0.5419942140579224, -0.9609071016311646, -1.5639379024505615, -0.7008141279220581, -0.031264327466487885, -0.015718726441264153, -0.8362436294555664, -0.024524519219994545, -0.05497889593243599, -0.004078404977917671, -0.00043096792069263756, -2.9802276912960224e-06, 0]",0.7435818424307548,INCORRECT
3548,6167732,Wiconisco Township,country,United States of America,2781846,182,988513,[],"[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q7998484,http://www.wikidata.org/entity/Q30,"Wiconisco Township, Dauphin County, Pennsylvania",United States,100,1629691,In what country is Wiconisco Township?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",Wiconisco Township is in the United States.,"[-2.145764938177308e-06, 0, -0.0012329365126788616, -0.00012587709352374077, -1.5497195136049413e-06, -0.38687199354171753, -7.855583680793643e-05, 0, -9.536738616588991e-07, -0.014494601637125015, 0]",0.9640433997580259,CORRECT
8709,2035289,Eve,screenwriter,Kenneth Biller,891688,533,1556768,[],[],http://www.wikidata.org/entity/Q2648421,http://www.wikidata.org/entity/Q4992506,Eve (The X-Files),Kenneth Biller,3384,611,Who was the screenwriter for Eve?,"[""Chris Brancato"", ""Kenneth Biller""]",The screenwriter for *Eve* (2008) was Nana Kagga.,"[-0.012120288796722889, -0.0021594080608338118, -2.4914430468925275e-05, -1.6331539882230572e-05, -0.004836645442992449, -0.005246561020612717, -0.00011336160969221964, -4.434487345861271e-05, -0.20226585865020752, -0.010989498347043991, -3.576278118089249e-07, -0.26441702246665955, -0.050191380083560944, -0.049567289650440216, -0.00462284404784441, -2.8192408084869385, -0.8836709260940552, -0.08933800458908081, -0.002389197237789631, -0.0038645598106086254, -2.3841855067985307e-07]",0.8107726383247822,INCORRECT
11422,2876696,Matteo Pivotto,sport,association football,1232297,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q3852180,http://www.wikidata.org/entity/Q2736,Matteo Pivotto,Association football,61,197767,What sport does Matteo Pivotto play?,"[""association football"", ""football"", ""soccer""]",Matteo Pivotto plays football (soccer).,"[-2.7656173188006505e-05, 0, -9.536738616588991e-07, -0.002206512028351426, -2.861018856492592e-06, -0.3133738040924072, -0.4844241440296173, -0.00026556302327662706, -1.1920928244535389e-07, 0, -0.0015055523253977299, 0]",0.9353661109713479,CORRECT
1870,4135485,Liberation,genre,black metal,1813599,91,172721,[],"[""Black Metal""]",http://www.wikidata.org/entity/Q547930,http://www.wikidata.org/entity/Q132438,Liberation (1349 album),Black metal,292,47046,What genre is Liberation?,"[""black metal"", ""Black Metal""]","Liberation is a role-playing game (RPG) with tactical combat elements, often classified as a tactical RPG.","[-0.010073063895106316, 0, -7.033323527139146e-06, -0.00016032364510465413, -0.0181814506649971, -1.167457103729248, -5.960462772236497e-07, -0.20258238911628723, -1.728519782773219e-05, -3.4570634852570947e-06, -1.1920928244535389e-07, -0.3868778944015503, -0.11320000141859055, -0.3766513168811798, -0.30179911851882935, -0.0031843690667301416, -0.31820574402809143, -1.3565388917922974, -0.8294017910957336, -0.000922969076782465, -0.0003831844369415194, -0.06313456594944, -0.00035506143467500806, -0.25193625688552856, 0]",0.8057006886513295,INCORRECT
6454,6161740,What I Know,director,Patty Jenkins,2778487,526,1339644,[],"[""Patricia Lea \""Patty\"" Jenkins"",""Patricia Lea Jenkins""]",http://www.wikidata.org/entity/Q7991171,http://www.wikidata.org/entity/Q456910,What I Know,Patty Jenkins,599,19603,Who was the director of What I Know?,"[""Patty Jenkins"", ""Patricia Lea \""Patty\"" Jenkins"", ""Patricia Lea Jenkins""]",The director of *What I Know* was John Polson.,"[-0.019196445122361183, -0.0006615119054913521, -6.318072337307967e-06, -0.00499690743163228, -0.0001784403866622597, -1.0967194612021558e-05, -0.00015031162183731794, -0.12807922065258026, -0.28470221161842346, -3.7878503799438477, -1.1998953819274902, -0.00010656742961145937, -1.9788545614574105e-05, -1.1920928244535389e-07]",0.6787102039798405,INCORRECT
11144,17932,Marcellus II,religion,Catholic Church,7445,106,2918816,"[""Marcello Cervini degli Spannochi"",""Pope Marcellus II"",""pape Marcel II"",""Marcello Cervini"",""Marcellus PP. II"",""papa Marcello II"",""Marcellus II. Papst""]","[""Roman Catholic Church"",""Church"",""Roman Apostolic Catholic Church""]",http://www.wikidata.org/entity/Q101776,http://www.wikidata.org/entity/Q9592,Pope Marcellus II,Catholic Church,1695,195995,What is the religion of Marcellus II?,"[""Catholic Church"", ""Roman Catholic Church"", ""Church"", ""Roman Apostolic Catholic Church""]",Marcellus II was a Roman Catholic.,"[-0.014170265756547451, -4.768360213347478e-06, -1.168244216387393e-05, 0, -0.0001867835089797154, -0.0030972626991569996, -0.07151119410991669, 0, -0.20269910991191864, 0]",0.9712531765962199,CORRECT
12271,5419569,Perfect,author,Ellen Hopkins,2409774,484,1199000,[],"[""Ellen Louise Hopkins""]",http://www.wikidata.org/entity/Q7167934,http://www.wikidata.org/entity/Q3723492,Perfect (Hopkins novel),Ellen Hopkins,207,2084,Who is the author of Perfect?,"[""Ellen Hopkins"", ""Ellen Louise Hopkins""]",The author of *Perfect* is Ellen Hopkins.,"[-0.012960130348801613, -3.361645576660521e-05, -1.5497195136049413e-06, -0.00016950124700088054, -0.00022802136663813144, -1.5497195136049413e-06, -3.933898824470816e-06, -0.4146626591682434, -0.006502896081656218, -7.152555099310121e-07, 0]",0.9612643110675173,CORRECT
4968,774682,Back to Black,producer,Mark Ronson,330147,164,1291220,[],"[""Mark Daniel Ronson"",""DJ Ronson""]",http://www.wikidata.org/entity/Q156670,http://www.wikidata.org/entity/Q425821,Back to Black,Mark Ronson,27659,115303,Who was the producer of Back to Black?,"[""Salaam Remi"", ""Salaam Gibbs"", ""salaamremi.com"", ""The Chameleon"", ""Salaam Remi Gibbs"", ""Mark Ronson"", ""Mark Daniel Ronson"", ""DJ Ronson""]","The producer of *Back to Black* was Mark Ronson, with additional production by Salaam Remi.","[-0.0004544417606666684, -0.005664132069796324, 0, -0.008427650667726994, -5.960462772236497e-07, 0, -3.218599158572033e-05, 0, -0.00018130090029444546, -0.0016060085035860538, -5.030505417380482e-05, 0, -0.1269325613975525, -0.021216226741671562, -0.0008080316474661231, -2.169585604860913e-05, -0.0011731653939932585, -0.002846715273335576, -4.768370445162873e-07, -3.0040289857424796e-05, -2.861018856492592e-06, -3.4570634852570947e-06, 0]",0.9926596014442683,CORRECT
7245,4923198,Becoming,director,Joss Whedon,2171001,526,983942,[],"[""Joseph Hill Whedon""]",http://www.wikidata.org/entity/Q649543,http://www.wikidata.org/entity/Q298025,Becoming (Buffy the Vampire Slayer),Joss Whedon,1690,122100,Who was the director of Becoming?,"[""Joss Whedon"", ""Joseph Hill Whedon""]",The director of *Becoming* was Nadia Hallgren.,"[-0.00915507972240448, -0.0006161222117953002, -4.768370445162873e-07, -0.0025714922230690718, -1.1920928244535389e-07, -7.152555099310121e-07, -5.364403477869928e-06, -5.960462772236497e-07, -0.00011240804451517761, -0.000530936405993998, 0, -0.00043096792069263756, -0.0001250427303602919, -3.576278118089249e-07, 0]",0.9990970959541685,INCORRECT
10139,1596744,Yesterday,composer,Paul McCartney,712161,639,874634,[],"[""Sir Paul McCartney"",""Macca"",""James Paul McCartney""]",http://www.wikidata.org/entity/Q202698,http://www.wikidata.org/entity/Q2599,Yesterday (Beatles song),Paul McCartney,24406,373862,Who was the composer of Yesterday?,"[""John Lennon"", ""John Winston Ono Lennon"", ""John Winston Lennon"", ""Lennon John"", ""John Ono Lennon"", ""Paul McCartney"", ""Sir Paul McCartney"", ""Macca"", ""James Paul McCartney""]","The composer of ""Yesterday"" was Paul McCartney.","[-0.011145005002617836, -1.9073468138230965e-06, 0, -3.576278118089249e-07, -1.1920928244535389e-07, 0, -1.5497195136049413e-06, -2.7418097943154862e-06, -3.576278118089249e-07, -0.1269325613975525, 0]",0.9875253166406612,CORRECT
710,2167964,Gerard Thomas,place of birth,Antwerp,947718,218,156571,"[""G. Thomas"",""J. Thomas"",""Thomason"",""v. Thomasson"",""Thomas"",""Gerard Tomasz."",""Geraerdt Thomas"",""Thomassin [rejected]"",""G\u00e9rard Thomas""]","[""Antwerpen"",""City of Antwerp"",""Anvers""]",http://www.wikidata.org/entity/Q2847474,http://www.wikidata.org/entity/Q12892,Gerard Thomas,Antwerp,97,60419,In what city was Gerard Thomas born?,"[""Antwerp"", ""Antwerpen"", ""City of Antwerp"", ""Anvers""]",Gerard Thomas was born in Antwerp.,"[-0.0013062763027846813, -1.6689286894688848e-06, -1.1920922133867862e-06, -5.6503606174374e-05, -1.0609570381348021e-05, -3.576278118089249e-07, -0.001095886342227459, -3.576278118089249e-07, -0.0015028145862743258, -1.1920928244535389e-07]",0.9996025004345291,CORRECT
2794,5695439,Sarfaraz Khan,father,Shuja-ud-Din Muhammad Khan,2540011,257,2568116,[],"[""Mirza Shuja ud-din Muhammad Khan""]",http://www.wikidata.org/entity/Q7423869,http://www.wikidata.org/entity/Q7504779,Sarfaraz Khan,Shuja-ud-Din Muhammad Khan,2239,2159,Who is the father of Sarfaraz Khan?,"[""Shuja-ud-Din Muhammad Khan"", ""Mirza Shuja ud-din Muhammad Khan""]",The father of Sarfaraz Khan is Naushad Khan.,"[-0.0043580797500908375, -3.814689989667386e-06, 0, -5.960462772236497e-07, -2.3841855067985307e-07, -7.152555099310121e-07, -1.1920928244535389e-07, -9.059865078597795e-06, -0.28028616309165955, -4.827859811484814e-05, -2.622600959512056e-06, -0.0009785869624465704, -0.008614521473646164, 0]",0.9791977859736316,INCORRECT
13689,6338836,Thailand,capital,Bangkok,2858195,422,628348,"[""Kingdom of Thailand"",""th"",""Siam"",""\ud83c\uddf9\ud83c\udded"",""Land of Smiles"",""THA""]","[""Krung Thep"",""Krungthepmahanakhon Amonrattanakosin Mahintharayutthaya Mahadilokphop Noppharatratchathaniburirom Udomratchaniwetmahasathan Amonphimanawatansathit Sakkathattiyawitsanukamprasit"",""Krung Thep Maha Nakhon""]",http://www.wikidata.org/entity/Q869,http://www.wikidata.org/entity/Q1861,Thailand,Bangkok,249163,81200,What is the capital of Thailand?,"[""Bangkok"", ""Krung Thep"", ""Krungthepmahanakhon Amonrattanakosin Mahintharayutthaya Mahadilokphop Noppharatratchathaniburirom Udomratchaniwetmahasathan Amonphimanawatansathit Sakkathattiyawitsanukamprasit"", ""Krung Thep Maha Nakhon""]",The capital of Thailand is Bangkok.,"[-0.00012337400403339416, -4.768370445162873e-07, -1.0728830375228426e-06, 0, 0, 0, -1.1920928244535389e-07, 0]",0.9999843697554788,CORRECT
3087,1468621,Matthew Henry Richey,father,Matthew Richey,655940,257,2263781,[],[],http://www.wikidata.org/entity/Q1909527,http://www.wikidata.org/entity/Q6791127,Matthew Henry Richey,Matthew Richey,90,52,Who is the father of Matthew Henry Richey?,"[""Matthew Richey""]",The father of Matthew Henry Richey was John Richey.,"[-0.005685468204319477, -0.0001433984871255234, 0, -3.576278118089249e-07, 0, -1.0371154530730564e-05, 0, -5.960462772236497e-07, -0.5759454369544983, -2.1784307956695557, -0.17283035814762115, -0.003605414880439639, 0, -3.862306402879767e-05, 0]",0.822193600433353,INCORRECT
7816,6337451,Minas,capital of,Lavalleja Department,2857693,97,1352156,[],[],http://www.wikidata.org/entity/Q868205,http://www.wikidata.org/entity/Q460435,"Minas, Uruguay",Lavalleja Department,483,377,What is Minas the capital of?,"[""Lavalleja Department""]",Minas is the capital of the department of Minas in Uruguay.,"[-7.199982064776123e-05, 0, -4.339123915997334e-05, -0.003193043638020754, -2.372236667724792e-05, -0.0005532164941541851, -0.17536704242229462, -0.8994722366333008, -2.3841855067985307e-07, -1.1149592399597168, 0, -0.0005824061809107661, -0.002358038444072008, -6.556489552167477e-06, 0]",0.8637757646876074,INCORRECT
