Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
9929,1787725,Opera,screenwriter,Dario Argento,790008,533,1723722,"[""Terror at the Opera""]","[""Sirio Bernadotte""]",http://www.wikidata.org/entity/Q2306760,http://www.wikidata.org/entity/Q53011,Opera (1987 film),Dario Argento,5887,42533,Who was the screenwriter for Opera?,"[""Dario Argento"", ""Sirio Bernadotte""]",The screenplay for *Opera* was written by Dario Argento and Claudio Bernabei.,,The screenplay for *Opera* was written by Dario Argento.,,The screenplay for *Opera* was written by Dario Argento.,The screenplay for *Opera* was written by Dario Argento.,The screenplay for *Opera* was written by,The screenplay for *Opera* was written by Dario Argento and Franco Ferrini.,The screenplay for *Opera* was written by Dario Argento and Franco Ferrini.,,0,1,0,1,0,0,0,2,2,1,0.5,The screenplay for *Opera* was written by Dario Argento and Claudio Bernabei.,INCORRECT
13315,6025553,"Tough, Tough Toys for Tough, Tough Boys",author,Will Self,2705384,484,878981,[],"[""William Woodard Self""]",http://www.wikidata.org/entity/Q7828776,http://www.wikidata.org/entity/Q261054,"Tough, Tough Toys for Tough, Tough Boys",Will Self,174,11547,"Who is the author of Tough, Tough Toys for Tough, Tough Boys?","[""Will Self"", ""William Woodard Self""]","The author of *Tough, Tough Toys for Tough",,,,,,"The author of *Tough, Tough Toys for Tough, Tough","The book *Tough,",,,0,1,1,1,1,1,0,0,1,1,0.7,,NOT_ATTEMPTED
3746,3367439,Jam Filled Entertainment,country,Canada,1447425,182,355510,"[""Dan Krech Productions"",""DKP Studios"",""IDT Entertainment"",""Starz Animation"",""Arc Productions""]","[""Dominion of Canada"",""British North America"",""CAN"",""CA"",""ca"",""can"",""Can.""]",http://www.wikidata.org/entity/Q4785019,http://www.wikidata.org/entity/Q16,Jam Filled Entertainment,Canada,7577,816653,In what country is Jam Filled Entertainment?,"[""Canada"", ""Dominion of Canada"", ""British North America"", ""CAN"", ""CA"", ""ca"", ""can"", ""Can.""]",Canada.,Jam Filled Entertainment is based in Canada.,Canada.,Jam Filled Entertainment is based in Canada.,Jam Filled Entertainment is based in Canada.,Jam Filled Entertainment is based in Canada.,Jam Filled Entertainment is located in Canada.,Jam Filled Entertainment is based in Canada.,Canada.,Canada.,0,0,0,0,0,0,0,0,0,0,1.0,Canada.,CORRECT
10791,2474,Flash,composer,Brian May,893,639,342214,[],"[""Brian Harold May""]",http://www.wikidata.org/entity/Q1001928,http://www.wikidata.org/entity/Q15873,Flash (Queen song),Brian May,2726,160410,Who was the composer of Flash?,"[""Brian May"", ""Brian Harold May""]",The composer of *,,Danny Elfman.,,,Blake Neely.,Blake Neely composed the music for the TV series “The Flash.”,,The composer of *Flash* was James Hannigan.,,0,1,2,1,1,3,3,1,0,1,0.5,,NOT_ATTEMPTED
306,4271174,Matthew Underwood,occupation,actor,1872485,22,1114174,"[""El papu de zoey 101""]","[""actress"",""actors"",""actresses""]",http://www.wikidata.org/entity/Q559052,http://www.wikidata.org/entity/Q33999,Matthew Underwood (actor),Actor,161,81374,What is Matthew Underwood's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Matthew Underwood is an American actor and model.,Matthew Underwood is a professional actor and model.,Matthew Underwood is a professional actor and model.,Matthew Underwood is a professional actor and model.,Matthew Underwood is a professional actor and model.,Matthew Underwood is a professional actor and model.,Matthew Underwood is an American actor and model.,Matthew Underwood is a television personality and model.,Matthew Underwood is an American actor and musician.,Matthew Underwood is a professional actor and model.,0,0,0,0,0,0,0,1,2,0,0.8,Matthew Underwood is an American actor and model.,CORRECT
11578,2540451,Niklas Stark,sport,association football,1097433,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q3341549,http://www.wikidata.org/entity/Q2736,Niklas Stark,Association football,1350,197767,What sport does Niklas Stark play?,"[""association football"", ""football"", ""soccer""]",Niklas Stark is a professional football (soccer) player.,Niklas Stark is a professional football (soccer) player.,Niklas Stark plays professional football (soccer).,Niklas Stark plays professional football (soccer).,Niklas Stark is a professional football (soccer) player.,Niklas Stark is a professional football (soccer) player.,Niklas Stark is a professional football (soccer) player.,Niklas Stark is a professional football (soccer) player.,Niklas Stark is a professional football (soccer) player.,Niklas Stark is a professional football (soccer) player.,0,0,0,0,0,0,0,0,0,0,1.0,Niklas Stark is a professional football (soccer) player.,CORRECT
3775,6533919,Peel en Maas,country,Netherlands,2932151,182,1825504,"[""Pie\u00ebl en Maas""]","[""Holland"",""the Netherlands"",""NL"",""NED"",""Nederland"",""nl"",""\ud83c\uddf3\ud83c\uddf1"",""Netherlands (after 1945)""]",http://www.wikidata.org/entity/Q9785,http://www.wikidata.org/entity/Q55,Peel en Maas,Netherlands,229,416350,In what country is Peel en Maas?,"[""Netherlands"", ""Holland"", ""the Netherlands"", ""NL"", ""NED"", ""Nederland"", ""nl"", ""🇳🇱"", ""Netherlands (after 1945)""]",The municipality of Peel en Maas is located in the Netherlands.,Peel en Maas is located in the Netherlands.,Peel en Maas is located in the Netherlands.,Peel en Maas is located in the Netherlands.,Peel en Maas is located in the Netherlands.,Peel en Maas is located in the Netherlands.,The municipality of Peel en Maas is located in the Netherlands.,Peel en Maas is located in the Netherlands.,Peel en Maas is in the Netherlands.,Peel en Maas is in the Netherlands.,0,0,0,0,0,0,0,0,0,0,1.0,The municipality of Peel en Maas is located in the Netherlands.,CORRECT
13916,5260515,Mengjiang,capital,Zhangjiakou,2333197,422,1973745,[],"[""Kalgan"",""Zhangjia kou"",""Khaalgan"",""Chuulalt Khaalga"",""Imiyangga Jase""]",http://www.wikidata.org/entity/Q697837,http://www.wikidata.org/entity/Q58650,Mengjiang,Zhangjiakou,9188,3947,What is the capital of Mengjiang?,"[""Zhangjiakou"", ""Kalgan"", ""Zhangjia kou"", ""Khaalgan"", ""Chuulalt Khaalga"", ""Imiyangga Jase""]",The capital of Mengjiang was Kalgan (present‑day Zhangjiakou).,The capital of Mengjiang was Kalgan (modern‑day Zhangjiakou).,The capital of Mengjiang was Kalgan (now known as Zhangjiakou).,The capital of Mengjiang was Hohhot.,The,The capital of Mengjiang was Kalgan (now Zhangjiakou).,Kalgan (present‑day Zhangjiakou).,The capital of Mengjiang was Kalgan (present‑day Zhangjiakou).,The capital of Mengjiang was Kalgan (present‑day Zhangjiakou).,The capital of Mengjiang was Kalgan (present‑day Zhangjiak,0,0,0,1,2,0,0,0,0,0,0.8,The capital of Mengjiang was Kalgan (present‑day Zhangjiakou).,CORRECT
6377,3677957,Champion,director,Rabi Kinagi,1597591,526,1565538,[],"[""Ravi Kinagi"",""Rabi Kinnagi""]",http://www.wikidata.org/entity/Q5069959,http://www.wikidata.org/entity/Q5010538,Champion (2003 film),Ravi Kinagi,1335,1103,Who was the director of Champion?,"[""Rabi Kinagi"", ""Ravi Kinagi"", ""Rabi Kinnagi""]",The director of *Champion* was Mark Robson.,The director of *Champion* was Mark Robson.,The director of *Champion* was Mark Robson.,The director of *Champion* was Mark Robson.,The director of *Champion* was Mark Robson.,The director of *Champion* was Mark Robson.,,,Mark Robson.,The director of *Champion* was Mark Robson.,0,0,0,0,0,0,1,1,0,0,0.8,The director of *Champion* was Mark Robson.,INCORRECT
568,4335578,Harold Reetz,place of birth,Watseka,1904408,218,1934121,[],"[""Watseka, Illinois""]",http://www.wikidata.org/entity/Q5662134,http://www.wikidata.org/entity/Q575268,Harold Reetz,"Watseka, Illinois",64,1264,In what city was Harold Reetz born?,"[""Watseka"", ""Watseka, Illinois""]","Harold Reetz was born in Mankato, Minnesota.","Harold Reetz was born in Grand Rapids, Michigan.","Harold Reetz was born in Milwaukee, Wisconsin.","Harold Reetz was born in Chicago, Illinois.","Harold Reetz was born in Fargo, North Dakota.","Harold Reetz was born in Grand Rapids, Michigan.","Harold Reetz was born in Chicago, Illinois.","Harold Reetz was born in Grand Rapids, Michigan.","Harold Reetz was born in Grand Rapids, Michigan.","Harold Reetz was born in Cleveland, Ohio.",0,1,2,3,4,1,3,1,1,5,0.4,"Harold Reetz was born in Grand Rapids, Michigan.",INCORRECT
4171,4788012,Come and Get It,producer,Paul McCartney,2105097,164,874634,"[""a fool and his money""]","[""Sir Paul McCartney"",""Macca"",""James Paul McCartney""]",http://www.wikidata.org/entity/Q632238,http://www.wikidata.org/entity/Q2599,Come and Get It (Badfinger song),Paul McCartney,4098,373862,Who was the producer of Come and Get It?,"[""Paul McCartney"", ""Sir Paul McCartney"", ""Macca"", ""James Paul McCartney""]",Samuel Goldwyn.,The producer of “Come and Get It” was Paul McCartney.,The producer of “Come and Get It” was Paul McCartney.,The producer of “Come and Get It” was Paul McCartney.,Paul McCartney.,Paul McCartney.,Paul McCartney.,Paul McCartney.,George Martin.,Paul McCartney.,0,1,1,1,1,1,1,1,2,1,0.8,The producer of “Come and Get It” was Paul McCartney.,CORRECT
3832,5901293,Tervola Radio and TV-Mast,country,Finland,2645315,182,1083907,[],"[""Republic of Finland"",""Finnia"",""Land of Thousand Lakes"",""fi"",""Suomi"",""Suomen tasavalta"",""Republiken Finland"",""\ud83c\uddeb\ud83c\uddee"",""FIN""]",http://www.wikidata.org/entity/Q7705364,http://www.wikidata.org/entity/Q33,Tervola Radio and TV-Mast,Finland,28,233709,In what country is Tervola Radio and TV-Mast?,"[""Finland"", ""Republic of Finland"", ""Finnia"", ""Land of Thousand Lakes"", ""fi"", ""Suomi"", ""Suomen tasavalta"", ""Republiken Finland"", ""🇫🇮"", ""FIN""]",Finland.,Finland.,Finland.,Finland.,Finland.,Finland.,Finland.,Finland.,Finland.,Finland.,0,0,0,0,0,0,0,0,0,0,1.0,Finland.,CORRECT
13182,4964803,Lighthouse,author,Eugenia Price,2189845,484,1547474,[],[],http://www.wikidata.org/entity/Q6546312,http://www.wikidata.org/entity/Q4973520,Lighthouse (novel),Eugenia Price,304,740,Who is the author of Lighthouse?,"[""Eugenia Price""]",,,,,,,,,,The author of *,0,0,0,0,0,0,0,0,0,1,0.9,,NOT_ATTEMPTED
5581,1277504,Homeland,producer,Lou Reed,569011,164,648091,[],"[""Lewis Allen Reed"",""Lewis Allan Reed""]",http://www.wikidata.org/entity/Q1770671,http://www.wikidata.org/entity/Q189080,Homeland (Laurie Anderson album),Lou Reed,620,191320,Who was the producer of Homeland?,"[""Lou Reed"", ""Lewis Allen Reed"", ""Lewis Allan Reed""]",The series Homeland was produced by Howard Gordon.,Howard Gordon was the producer of *Homeland*.,Howard Gordon was the producer of *Homeland*.,The series *Homeland* was produced by Howard Gordon.,The television series *Homeland* was produced by Alex Gansa.,The series *Homeland* was produced by Howard Gordon and Alex Gansa.,Alex Gansa.,The series Homeland was produced by Howard Gordon.,The television series *Homeland* was produced by Howard Gordon.,The series Homeland was produced by Howard Gordon.,0,0,0,0,1,0,1,0,0,0,0.8,The series Homeland was produced by Howard Gordon.,INCORRECT
10705,1131733,Take a Chance,composer,Nacio Herb Brown,497629,639,153739,[],"[""Ignacio \""Nacio\"" Herb Brown"",""Ignacio Herb Brown"",""Ignacio Herbert Brown""]",http://www.wikidata.org/entity/Q16985283,http://www.wikidata.org/entity/Q1282487,Take a Chance (musical),Nacio Herb Brown,201,1431,Who was the composer of Take a Chance?,"[""Nacio Herb Brown"", ""Ignacio \""Nacio\"" Herb Brown"", ""Ignacio Herb Brown"", ""Ignacio Herbert Brown"", ""Vincent Youmans"", ""Vincent Millie Youmans""]",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.0,,NOT_ATTEMPTED
988,529887,C. N. Annadurai,place of birth,Kanchipuram,216729,218,742856,"[""Conjeevaram Natarajan Annadurai"",""Anna"",""Arignar Anna""]","[""Kancheepuram""]",http://www.wikidata.org/entity/Q138765,http://www.wikidata.org/entity/Q212332,C. N. Annadurai,Kanchipuram,56779,15086,In what city was C. N. Annadurai born?,"[""Kanchipuram"", ""Kancheepuram""]","C. N. Annadurai was born in Kanchipuram, Tamil Nadu, India.","C. N. Annadurai was born in Kanchipuram, Tamil Nadu, India.","C. N. Annadurai was born in Kanchipuram, Tamil Nadu, India.","C. N. Annadurai was born in the city of Kanchipuram, Tamil Nadu, India.","C. N. Annadurai was born in Kanchipuram, Tamil Nadu, India.","He was born in the city of Kanchipuram, Tamil Nadu, India.","C. N. Annadurai was born in Kanchipuram, Tamil Nadu, India.","C. N. Annadurai was born in Kanchipuram, Tamil Nadu, India.","Kanchipuram, Tamil Nadu.","He was born in Kanchipuram, Tamil Nadu, India.",0,0,0,0,0,0,0,0,0,0,1.0,"C. N. Annadurai was born in Kanchipuram, Tamil Nadu, India.",CORRECT
12916,2334482,Eldest,author,Christopher Paolini,1018325,484,2901783,[],"[""Christopher James Paolini""]",http://www.wikidata.org/entity/Q308982,http://www.wikidata.org/entity/Q93620,Eldest,Christopher Paolini,4519,22177,Who is the author of Eldest?,"[""Christopher Paolini"", ""Christopher James Paolini""]",Christopher Paolini.,The author of *Eldest* is Christopher Paolini.,The author of *Eldest* is Christopher Paolini.,Christopher Paolini.,Christopher Paolini.,The author of *Eldest* is Christopher Paolini.,Christopher Paolini.,The author of *Eldest* is Christopher Paolini.,The author of *Eldest* is Christopher Paolini.,Christopher Paolini.,0,0,0,0,0,0,0,0,0,0,1.0,Christopher Paolini.,CORRECT
7515,2547109,Ready,director,Anees Bazmee,1100043,526,2180010,[],[],http://www.wikidata.org/entity/Q3351117,http://www.wikidata.org/entity/Q652149,Ready (2011 film),Anees Bazmee,17094,11247,Who was the director of Ready?,"[""Anees Bazmee""]",The film *Ready* was directed by Aneesh Sharma.,Anees Bazmee.,The director of Ready was Aneez Bazmee.,The director of *Ready* was Anees Bazmee.,The director of *Ready* was Anees Bazmee.,The director of *Ready* was Anees Bazmee.,The director of *Ready* was Anees Bazmee.,The director of *Ready* was Anees Bazmee.,Anees Bazmee.,The film *Ready* was directed by Anees Bazmee.,0,1,1,1,1,1,1,1,1,1,0.9,Anees Bazmee.,CORRECT
590,1411599,Marnus Labuschagne,place of birth,Klerksdorp,631343,218,6488,[],[],http://www.wikidata.org/entity/Q18637614,http://www.wikidata.org/entity/Q1015647,Marnus Labuschagne,Klerksdorp,9376,4505,In what city was Marnus Labuschagne born?,"[""Klerksdorp""]","Marnus Labuschagne was born in Kroonstad, South Africa.","Marnus Labuschagne was born in Klerksdorp, South Africa.","Marnus Labuschagne was born in Klerksdorp, South Africa.","Marnus Labuschagne was born in Klerksdorp, South Africa.","Marnus Labuschagne was born in Klerksdorp, South Africa.","Marnus Labuschagne was born in Klerksdorp, South Africa.","Marnus Labuschagne was born in Klerksdorp, South Africa.","Klerksdorp, South Africa.","Marnus Labuschagne was born in Klerksdorp, South Africa.","Marnus Labuschagne was born in Kroonstad, South Africa.",0,1,1,1,1,1,1,1,1,0,0.8,"Marnus Labuschagne was born in Klerksdorp, South Africa.",CORRECT
4265,4512754,Numbers,producer,Ridley Scott,1988553,164,1877257,"[""NUMB3RS""]","[""Sir Ridley Scott""]",http://www.wikidata.org/entity/Q5935,http://www.wikidata.org/entity/Q56005,Numbers (TV series),Ridley Scott,21570,306528,Who was the producer of Numbers?,"[""Tony Scott"", ""Anthony David Scott"", ""Anthony David Leighton Scott"", ""Ridley Scott"", ""Sir Ridley Scott""]",,,,,The series “Numbers” was produced by Cheryl Heuton.,,The series “Numbers” was produced by Howard Gordon.,The series Numbers was produced by Barry Schindel.,The series Numbers was produced by Kenneth,The series “Numbers” was produced by Nicolas Falacci.,0,0,0,0,1,0,2,3,4,5,0.5,,NOT_ATTEMPTED
12526,5548093,Reality Is What You Can Get Away With,author,Robert Anton Wilson,2472316,484,1036630,[],"[""Robert Edward Wilson""]",http://www.wikidata.org/entity/Q7301253,http://www.wikidata.org/entity/Q314215,Reality Is What You Can Get Away With,Robert Anton Wilson,209,12303,Who is the author of Reality Is What You Can Get Away With?,"[""Robert Anton Wilson"", ""Robert Edward Wilson""]",,,,,The author of *Reality Is What You Can Get Away With* is Stephen King.,,,,The author of “Reality Is What You Can Get Away With” is Stephen King.,,0,0,0,0,1,0,0,0,1,0,0.8,,NOT_ATTEMPTED
6284,280474,Il bandito dagli occhi azzurri,director,Alfredo Giannetti,113410,526,2928942,"[""Bandito dagli occhi azzurri""]",[],http://www.wikidata.org/entity/Q1192385,http://www.wikidata.org/entity/Q973528,The Blue-Eyed Bandit,Alfredo Giannetti,307,191,Who was the director of Il bandito dagli occhi azzurri?,"[""Alfredo Giannetti""]",,The director of *Il bandito dagli occhi azzurri* was Alessandro D'Alatri.,Giuseppe Vari.,,,The director of *Il bandito dagli occhi azzurri* was Alberto De,Michele Lupo.,,,The director of *Il bandito dagli occhi azzurri* was Giacomo Gentilomo.,0,1,2,0,0,3,4,0,0,5,0.5,,NOT_ATTEMPTED
6242,2440422,Pittsburgh,director,Lewis Seiler,1057908,526,1064678,[],[],http://www.wikidata.org/entity/Q3208990,http://www.wikidata.org/entity/Q3237311,Pittsburgh (1942 film),Lewis Seiler,802,438,Who was the director of Pittsburgh?,"[""Lewis Seiler""]",Henry Hathaway.,Leslie Fenton.,,The 1940 film *Pittsburgh* was directed by H. Bruce Humberstone.,Arthur Penn.,,,Henry King.,,Lewis Milestone.,0,1,2,3,4,2,2,5,2,6,0.4,,NOT_ATTEMPTED
7594,1274263,Lipstick,director,Lamont Johnson,567613,526,1505932,[],[],http://www.wikidata.org/entity/Q1768442,http://www.wikidata.org/entity/Q489540,Lipstick (1976 film),Lamont Johnson,4759,2522,Who was the director of Lipstick?,"[""Lamont Johnson""]",,The film *Lipstick* (1976) was directed by Lamont Johnson.,The director of *Lipstick* was Lamont Johnson.,Lamont Johnson.,The director of *Lipstick* was Joseph Ruben.,The 1976 film *Lipstick* was directed by Lamont Johnson.,The director of the film *Lipstick* (1976) was Lamont Johnson.,The director of *Lipstick* was Lamont Johnson.,The director of the film *Lipstick* was Lamont Johnson.,The director of the film *Lipstick* was Lamont Johnson.,0,1,1,1,2,1,1,1,1,1,0.8,The film *Lipstick* (1976) was directed by Lamont Johnson.,CORRECT
1736,5562198,Rest,genre,progressive rock,2478948,91,1533500,[],"[""prog-rock"",""prog"",""classical rock"",""symphonic rock"",""art rock"",""progressive pop"",""prog rock"",""Progressive Rock""]",http://www.wikidata.org/entity/Q7316035,http://www.wikidata.org/entity/Q49451,Rest (band),Progressive rock,105,66527,What genre is Rest?,"[""progressive rock"", ""prog-rock"", ""prog"", ""classical rock"", ""symphonic rock"", ""art rock"", ""progressive pop"", ""prog rock"", ""Progressive Rock""]",,Rest is a work of poetry.,Rest is a drama.,Rest is an indie‑rock/alternative,,,,Rest is a pop song.,,Rest is an ambient music genre.,0,1,2,3,0,0,0,4,0,5,0.5,,NOT_ATTEMPTED
8400,4565903,Ada,screenwriter,Arthur Sheekman,2013699,533,1456259,[],[],http://www.wikidata.org/entity/Q604678,http://www.wikidata.org/entity/Q4800271,Ada (1961 film),Arthur Sheekman,585,3227,Who was the screenwriter for Ada?,"[""Arthur Sheekman""]",,,,The screenwriter for Ada was William Rose.,,,,,,,0,0,0,1,0,0,0,0,0,0,0.9,,NOT_ATTEMPTED
6967,2933196,The Debt,director,Frank Powell,1256352,526,1689885,"[""Debt""]",[],http://www.wikidata.org/entity/Q3986556,http://www.wikidata.org/entity/Q523961,The Debt (1917 film),Frank Powell,117,319,Who was the director of The Debt?,"[""Frank Powell""]",The director of *The Debt* was John Madden.,The director of *The Debt* is John Madden.,John Madden.,The 2010 film *The Debt* was directed by John Madden.,The 2010 film *The Debt* was directed by John Madden.,John Madden.,John Madden.,John Madden.,John Madden.,John Madden.,0,0,0,0,0,0,0,0,0,0,1.0,The director of *The Debt* was John Madden.,INCORRECT
3762,612230,Buckskin Mountain State Park,country,United States of America,250726,182,988513,[],"[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q14680292,http://www.wikidata.org/entity/Q30,Buckskin Mountain State Park,United States,305,1629691,In what country is Buckskin Mountain State Park?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",Arizona.,"Buckskin Mountain State Park is located in Arizona, USA.","Buckskin Mountain State Park is located in the United States, specifically in Arizona.","Buckskin Mountain State Park is located in Arizona, USA.","Buckskin Mountain State Park is located in Arizona, USA.","Buckskin Mountain State Park is located in the United States, specifically in the state of Arizona.","Buckskin Mountain State Park is located in the United States, specifically in the state of Arizona.","Buckskin Mountain State Park is located in the United States, specifically in Arizona.","Buckskin Mountain State Park is located in the United States, specifically in Arizona.","Buckskin Mountain State Park is located in the United States, in the state of Arizona.",0,0,0,0,0,0,0,0,0,0,1.0,Arizona.,INCORRECT
9598,90682,A Prophet,screenwriter,Jacques Audiard,35169,533,1225371,"[""Prophet"",""Un proph\u00e8te"",""Un prophete""]",[],http://www.wikidata.org/entity/Q1061541,http://www.wikidata.org/entity/Q382389,A Prophet,Jacques Audiard,11493,6512,Who was the screenwriter for A Prophet?,"[""Jacques Audiard""]",The screenplay for A Prophet was written by Jacques Audiard together with Thomas Bidegain.,The screenplay for A Prophet was written by Jacques Audiard and Thomas Bidegain.,The screenplay for *A Prophet* was written by Jacques Audiard.,The screenplay for *A Prophet* was written by Jacques Audiard and Thomas Bidegain.,The screenplay for A Prophet was written by Jacques Audiard and Thomas Bidegain.,The screenplay for *A Prophet* was written by Jacques Audiard and Thomas Bidegain.,The screenplay for *A Prophet* was written by Jacques Audiard and Thomas Bidegain.,The screenplay for *A Prophet* was written by Jacques Audiard and Thomas Bidegain.,The screenplay for *A Prophet* was written by Jacques Audiard and Thomas Bidegain.,The screenplay for *A Prophet* was written by Jacques Audiard (with co‑writer Thomas Bidegain,0,0,0,0,0,0,0,0,0,0,1.0,The screenplay for A Prophet was written by Jacques Audiard together with Thomas Bidegain.,INCORRECT
5206,1033941,Water,producer,Ian La Frenais,441790,164,2000719,[],[],http://www.wikidata.org/entity/Q166554,http://www.wikidata.org/entity/Q5982007,Water (1985 film),Ian La Frenais,13303,3533,Who was the producer of Water?,"[""Ian La Frenais""]",,,,,The producer of the film *Water* was Deepa Mehta.,The film *Water,,,,,0,0,0,0,1,1,0,0,0,0,0.8,,NOT_ATTEMPTED
4904,6289639,South of Heaven,producer,Slayer,2838213,164,165582,[],[],http://www.wikidata.org/entity/Q835764,http://www.wikidata.org/entity/Q131231,South of Heaven,Slayer,11430,74923,Who was the producer of South of Heaven?,"[""Slayer""]","The album *South of Heaven* was produced by Rick Rubin, with the band Slayer co‑producing.",The producer of Slayer’s album *South of Heaven* was Rick Rubin.,The album *South of Heaven* was produced by Rick Rubin in collaboration with Slayer.,Rick Rubin.,Rick Rubin.,The album *South of Heaven* was produced by Rick Rubin and the band Slayer.,Rick Rubin.,Rick Rubin.,,Rick Rubin was the producer of *South of Heaven*.,0,0,0,0,0,0,0,0,1,0,0.9,"The album *South of Heaven* was produced by Rick Rubin, with the band Slayer co‑producing.",INCORRECT
9533,442338,Emma,screenwriter,Sandy Welch,179621,533,1136281,[],[],http://www.wikidata.org/entity/Q1337993,http://www.wikidata.org/entity/Q3472122,Emma (2009 TV serial),Sandy Welch,7218,713,Who was the screenwriter for Emma?,"[""Sandy Welch""]",,The screenwriter for *Emma* was Eleanor Catton.,The screenwriter for *Emma* was Douglas McGrath.,The screenwriter for *Emma* was Douglas Livingstone.,The screenplay for *Emma* was written by Eleanor Catton.,The screenwriter for *Emma* was Eleanor Catton.,The screenplay for *Emma* was written by Eleanor Coppola.,The screenwriter for *Emma* was Eleanor Catton.,The screenwriter for the 1996 film *Emma* was Julian Fellowes.,The screenwriter for *Emma* was Eleanor Catton.,0,1,2,3,1,1,4,1,5,1,0.5,The screenwriter for *Emma* was Eleanor Catton.,INCORRECT
43,1917994,Sarah Dawn Finer,occupation,songwriter,842627,22,2577376,[],"[""song writer""]",http://www.wikidata.org/entity/Q248592,http://www.wikidata.org/entity/Q753110,Sarah Dawn Finer,Songwriter,766,25550,What is Sarah Dawn Finer's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""songwriter"", ""song writer""]","Sarah Dawn Finer is a Swedish singer, songwriter, and actress.","Sarah Dawn Finer is a Swedish singer, songwriter, and actress.","Sarah Dawn Finer is a Swedish singer, songwriter and actress.","Sarah Dawn Finer is a Swedish singer‑songwriter, actress, and television presenter.","Sarah Dawn Finer is a Swedish singer, songwriter and actress.","Sarah Dawn Finer is a Swedish singer, songwriter, actress, and television presenter.","Sarah Dawn Finer is a Swedish singer, songwriter, actress, and television presenter.","Sarah Dawn Finer is a Swedish singer, songwriter, and actress.","Sarah Dawn Finer is a Swedish singer, songwriter and actress.",Sarah Dawn Finer is a Swedish singer.,0,0,0,0,0,0,0,0,0,0,1.0,"Sarah Dawn Finer is a Swedish singer, songwriter, and actress.",CORRECT
