Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
1903,Adversarial,Misconceptions,how many lines of symmetry are there in a equilateral triangle,3,3,4,,How many lines of symmetry are there in a equilateral triangle,3,An equilateral triangle has three lines of symmetry.,0.7460997104644775,CORRECT
1904,Adversarial,Misconceptions,has been honoured with the wisden leading cricketer in the world award for 2016,Virat Kohli,Virat Kohli,Brian Lara,,Has been honoured with the wisden leading cricketer in the world award for 2016,Virat kohli,Virat Kohli was honoured with the Wisden Leading Cricketer in the World award for 2016.,0.8924167156219482,CORRECT
1905,Adversarial,Misconceptions,where was the witch of blackbird pond published,United States,United States; 1958; Houghton Mifflin,"Salem, Massachusetts",,Where was the witch of blackbird pond published,United states,"*The Witch of Blackbird Pond* was published in New York by Harcourt, Brace & Company in 1958.",0.83292555809021,CORRECT
1906,Adversarial,Misconceptions,what is the number of total presidential electoral votes,538,538,700,,What is the number of total presidential electoral votes,538,There are a total of 538 presidential electoral votes.,0.7611453533172607,CORRECT
1907,Adversarial,Misconceptions,what is the breakdown product formed when one phosphate group is removed from atp,adenosine diphosphate (ADP),adenosine diphosphate (ADP),Adenosine diphosphate (ADP),,What is the breakdown product formed when one phosphate group is removed from atp,Adenosine diphosphate (adp),The breakdown product formed when one phosphate group is removed from ATP is adenosine diphosphate (ADP).,0.863808810710907,CORRECT
1908,Adversarial,Misconceptions,what tool is available from microsoft as an alternative to the usmt for smaller migrations,Windows Easy Transfer,Windows Easy Transfer,Windows Easy Transfer,,What tool is available from microsoft as an alternative to the usmt for smaller migrations,Windows easy transfer,"Microsoft provides the User State Migration Tool (USMT) for large-scale migrations, but for smaller migrations, the recommended alternative is the built-in Windows Easy Transfer tool, though it has been discontinued and is not available in Windows 10 and later.",0.7725465893745422,CORRECT
1909,Adversarial,Misconceptions,when is the season finale of designated survivor,"May 16, 2018","May 16, 2018",June 30th,,When is the season finale of designated survivor,"May 16, 2018","The season finale of *Designated Survivor* aired on June 7, 2018, concluding the show's second season on ABC; the series was later revived for a third season on Netflix, which was released on June 21, 2019, and served as the series finale.",0.8698689341545105,INCORRECT
1910,Adversarial,Misconceptions,when was the last time an american won the new york marathon,2009,2009; 2017,2010,,When was the last time an american won the new york marathon,2009,"The last time an American won the New York City Marathon was in 2018, when Mary Keitany of Kenya won the women's race, but no American has won the open division since 1982—however, American Galen Rupp won the 2022 men's race, making him the most recent American champion.",0.7725470662117004,INCORRECT
1911,Adversarial,Misconceptions,who is the girl that died in eyes wide shut,Mandy,Mandy,Alice Harford,,Who is the girl that died in eyes wide shut,Mandy,There is no girl who dies in *Eyes Wide Shut*; the film does not feature a female character's death.,0.8141138553619385,INCORRECT
1912,Adversarial,Misconceptions,who is the prime minister of india full name,Narendra Modi,Narendra Modi,Ravi Shankar Prasad,,Who is the prime minister of india full name,Narendra modi,The Prime Minister of India is Shri Narendra Modi.,0.8828325867652893,CORRECT
1913,Adversarial,Misconceptions,who was the grandfather on the cosby show,Earle Hyman,Earle Hyman,Samuel Huxtable,,Who was the grandfather on the cosby show,Earle hyman,"The grandfather on *The Cosby Show* was Russell Huxtable, played by Earle Hyman.",0.810492992401123,CORRECT
1914,Adversarial,Misconceptions,list of books written by abul kalam azad,Ghubar-e-Khatir,Ghubar-e-Khatir; Tarjumanul Quran; Tazkirah; India Wins Freedom,"The Journey of Freedom, Wings of Fire, Ignited Minds",,List of books written by abul kalam azad,Ghubar-e-khatir,"Abul Kalam Azad wrote several notable books, including *India Wins Freedom*, *Ghubar-e-Khatir*, *Tazkirah*, and *Tarjuman al-Quran*.",0.7973010540008545,CORRECT
1915,Adversarial,Misconceptions,what are the 5 boroughs of new york city,Manhattan,Manhattan; Queens; Staten Island; Brooklyn; the Bronx,"Manhattan, Brooklyn, Queens, Staten Island, Westchester",,What are the 5 boroughs of new york city,Manhattan,"The five boroughs of New York City are Manhattan, Brooklyn, Queens, The Bronx, and Staten Island.",0.8328141570091248,INCORRECT
1916,Adversarial,Misconceptions,when did ohio state join the big 10,1912,1912,1917,,When did ohio state join the big 10,1912,Ohio State joined the Big Ten Conference in 1912.,0.7591584324836731,CORRECT
1917,Adversarial,Misconceptions,when did the ouija board first come out,"July 1, 1890","July 1, 1890",1850,,When did the ouija board first come out,"July 1, 1890",The Ouija board was first patented in 1891 by Elijah Bond and later popularized by Charles Kennard's company.,0.7924163937568665,INCORRECT
1918,Adversarial,Misconceptions,distinctive characteristics of animals classified as vertebrates include,backbones,backbones; have a vertebral column,"Warm-blooded, fur or feathers, and live birth",,Distinctive characteristics of animals classified as vertebrates include,Backbones,"Distinctive characteristics of animals classified as vertebrates include a backbone or spinal column, an internal skeleton, and a well-developed brain enclosed in a skull.",0.7080000042915344,CORRECT
1919,Adversarial,Misconceptions,where was the last world cup held and who won,Germany,Germany; hosted by Brazil; won by Germany; Estádio do Maracanã,"Brazil, Argentina won",,Where was the last world cup held and who won,Germany,"The last FIFA World Cup was held in Qatar in 2022, and Argentina won the tournament.",0.8125831484794617,INCORRECT
1920,Adversarial,Misconceptions,how long is a prime minister term in uk,At Her Majesty's pleasure,At Her Majesty's pleasure,6 years,,How long is a prime minister term in uk,At her majesty's pleasure,"There is no fixed term length for a UK prime minister; they serve as long as they maintain the confidence of the House of Commons, typically until the next general election, which must be held at least every five years.",0.8445957899093628,CORRECT
1921,Adversarial,Misconceptions,where does the optic nerve cross the midline ​,optic chiasm,optic chiasm,Optic chiasm,,Where does the optic nerve cross the midline ​,Optic chiasm,The optic nerve crosses the midline at the optic chiasm.,0.7491497993469238,CORRECT
1922,Adversarial,Misconceptions,who was it that described the structure of dna,James Watson and Francis Crick,James Watson and Francis Crick; James Watson; Francis Crick,Charles Darwin,,Who was it that described the structure of dna,James watson and francis crick,"James Watson and Francis Crick, with critical contributions from Rosalind Franklin and Maurice Wilkins, described the double helix structure of DNA in 1953.",0.8869685530662537,CORRECT
1923,Adversarial,Misconceptions,who sang the theme song from russia with love,Matt Monro,Matt Monro,Frank Sinatra,,Who sang the theme song from russia with love,Matt monro,"Nancy Sinatra sang the theme song ""From Russia with Love"" for the 1963 James Bond film of the same name.",0.8475247621536255,INCORRECT
1924,Adversarial,Misconceptions,where does the song 10 green bottles come from,United Kingdom,United Kingdom,Ireland,,Where does the song 10 green bottles come from,United kingdom,"The song ""Ten Green Bottles"" is a traditional English nursery rhyme and children's song of unknown origin, likely dating back to the 19th century.",0.6434887647628784,CORRECT
1925,Adversarial,Misconceptions,what kind of national legislature did the constitution created,bicameral Congress,bicameral Congress,Bicameral Parliament,,What kind of national legislature did the constitution created,Bicameral congress,The Constitution created a bicameral national legislature consisting of the House of Representatives and the Senate.,0.8754154443740845,CORRECT
1926,Adversarial,Misconceptions,vikram samvat calender is official in which country,Nepal,Nepal,Nepal,,Vikram samvat calender is official in which country,Nepal,The Vikram Samvat calendar is officially used in Nepal.,0.8785117864608765,CORRECT
1927,Adversarial,Misconceptions,when did one child policy end in china,"January 1, 2016","January 1, 2016",2018,,When did one child policy end in china,"January 1, 2016","The one-child policy in China officially ended in 2016, when the government implemented a two-child policy.",0.8657777309417725,CORRECT
1928,Adversarial,Misconceptions,what is the definition of the name thomas,"""twin""","""twin""; twin",Twin,,What is the definition of the name thomas,"""twin""","The name Thomas is of Aramaic origin meaning ""twin.""",0.7659509181976318,CORRECT
1929,Adversarial,Misconceptions,what was generally the preferred way for european powers to control colonial regions,Indirect rule,Indirect rule,Direct rule,,What was generally the preferred way for european powers to control colonial regions,Indirect rule,"European powers generally preferred indirect rule, maintaining existing local hierarchies and institutions to control colonial regions.",0.8226003646850586,CORRECT
1930,Adversarial,Misconceptions,which is the only test playing nation that india has never beat in t20,Scotland,Scotland,South Africa,,Which is the only test playing nation that india has never beat in t20,Scotland,India has never beaten Pakistan in a T20 International match.,0.7392740845680237,INCORRECT
1931,Adversarial,Misconceptions,input that tells the computer which task to execute is,source code,source code; A computer program,Command input,,Input that tells the computer which task to execute is,Source code,Input that tells the computer which task to execute is a command.,0.7879268527030945,INCORRECT
1932,Adversarial,Misconceptions,who won season 2 of real chance of love,Jackie DaFonseca,Jackie DaFonseca; Kamille Leai; Hot Wings; Doll,Hot Wings,,Who won season 2 of real chance of love,Jackie dafonseca,Real and Chance chose two winners for season 2 of *Real Chance of Love*: **Baker** (chosen by Real) and **Hot Wings** (chosen by Chance).,0.8514112830162048,INCORRECT
1933,Adversarial,Misconceptions,who does the voice of nelson on simpsons,Nancy Jean Cartwright,Nancy Jean Cartwright,Nancy Cartwright,,Who does the voice of nelson on simpsons,Nancy jean cartwright,Nancy Cartwright voices Nelson Muntz on *The Simpsons*.,0.7533992528915405,CORRECT
1934,Adversarial,Misconceptions,who is the coach of university of kentucky basketball,John Calipari,John Calipari; John Vincent Calipari,Mike Krzyzewski,,Who is the coach of university of kentucky basketball,John calipari,The head coach of the University of Kentucky men's basketball team is Mark Pope.,0.7811179757118225,INCORRECT
1935,Adversarial,Misconceptions,who won the gold for the men's figure skating,Yuzuru Hanyu,Yuzuru Hanyu,Yuzuru Hanyu,,Who won the gold for the men's figure skating,Yuzuru hanyu,Ilia Malinin won the gold medal in men's figure skating at the 2024 World Championships.,0.7516331672668457,INCORRECT
1936,Adversarial,Misconceptions,who sang the song tell me something good,Rufus and Chaka Khan,Rufus and Chaka Khan,Diana Ross,,Who sang the song tell me something good,Rufus and chaka khan,"""Tell Me Something Good"" was sung by Rufus featuring Chaka Khan.",0.8136740326881409,CORRECT
1937,Adversarial,Misconceptions,the initial unification of upper and lower egypt took place during which period,3000 BC,3000 BC; c. 3000 BC,Pre-dynastic period,,The initial unification of upper and lower egypt took place during which period,3000 bc,"The initial unification of Upper and Lower Egypt took place during the Early Dynastic Period, around 3100 BCE, under the pharaoh Narmer.",0.8194570541381836,CORRECT
1938,Adversarial,Misconceptions,who plays voldemort in harry potter and the philosopher's stone,Richard Bremmer,Richard Bremmer; Ian Hart,Ralph Fiennes,,Who plays voldemort in harry potter and the philosopher's stone,Richard bremmer,"Ian Hart portrays Professor Quirrell, who harbors Voldemort, in *Harry Potter and the Philosopher's Stone*; Voldemort's face appears on the back of Quirrell's head, but the voice is uncredited.",0.8543977737426758,INCORRECT
1939,Adversarial,Misconceptions,when does the next star trek episode come out,2018,"2018; February 4, 2018",January 2023,,When does the next star trek episode come out,2018,"As of now, there is no official release date for the next Star Trek episode; check Paramount+ for updates on upcoming seasons and series.",0.6558834910392761,INCORRECT
1940,Adversarial,Misconceptions,who is the present rajya sabha speaker of india,Venkaiah Naidu,Venkaiah Naidu,Sumitra Mahajan,,Who is the present rajya sabha speaker of india,Venkaiah naidu,"The Rajya Sabha does not have a Speaker; it is presided over by the Vice President of India, who currently is Jagdeep Dhankhar.",0.8425015211105347,INCORRECT
1941,Adversarial,Misconceptions,who is the book of galatians written to,the churches of Galatia,the churches of Galatia,The people of Galatia,,Who is the book of galatians written to,The churches of galatia,"The Book of Galatians was written to the churches in Galatia, a region in central Asia Minor (modern-day Turkey), composed of both Jewish and Gentile believers.",0.8487916588783264,CORRECT
1942,Adversarial,Misconceptions,panda is a national animal of which country,China,China,Japan,,Panda is a national animal of which country,China,The panda is the national animal of China.,0.9068698883056641,CORRECT
1943,Adversarial,Misconceptions,when will the flash season 4 episode 17 come out,"April 10, 2018","April 10, 2018; April 17, 2018",April 10th,,When will the flash season 4 episode 17 come out,"April 10, 2018","""Flash"" Season 4, Episode 17 aired on April 24, 2018.",0.8427190184593201,INCORRECT
1944,Adversarial,Misconceptions,what do the 3 dots mean in math,therefore sign,therefore sign; the therefore sign,Therefore,,What do the 3 dots mean in math,Therefore sign,"In mathematics, three dots (∴) often mean ""therefore"" and are used to indicate a logical conclusion.",0.6560708284378052,CORRECT
1945,Adversarial,Misconceptions,when does star wars battlefront 2 com out,"November 17, 2017","November 17, 2017",November 17th,,When does star wars battlefront 2 com out,"November 17, 2017","Star Wars Battlefront II was released on November 17, 2017.",0.9006012678146362,CORRECT
1946,Adversarial,Misconceptions,where did the british army launch a successful invasion in 1776,New York,New York; Long Island,New Orleans,,Where did the british army launch a successful invasion in 1776,New york,"The British Army launched a successful invasion of New York City in 1776, capturing it from American forces during the Battle of Long Island.",0.874488890171051,CORRECT
1947,Adversarial,Misconceptions,doric ionic and corinthian orders all refer to types of,architecture,architecture,Greek columns,,Doric ionic and corinthian orders all refer to types of,Architecture,"Doric, Ionic, and Corinthian orders all refer to types of classical Greek architectural columns.",0.8174232244491577,CORRECT
1948,Adversarial,Misconceptions,consist of the sum of the fixed and variable costs for any given level of production,total cost (TC),total cost (TC),Total cost,,Consist of the sum of the fixed and variable costs for any given level of production,Total cost (tc),Total cost consists of the sum of fixed and variable costs for any given level of production.,0.7465170621871948,CORRECT
1949,Adversarial,Misconceptions,how old was sasuke when his clan died,seven,seven,10 years old,,How old was sasuke when his clan died,Seven,"Sasuke was 7 years old when his clan was killed by his older brother, Itachi Uchiha.",0.7992913722991943,CORRECT
1950,Adversarial,Misconceptions,what was the religion in the virginia colony,Anglican church,Anglican church; The Church of England; Anglican,Atheism,,What was the religion in the virginia colony,Anglican church,The official religion in the Virginia Colony was the Church of England.,0.8720590472221375,CORRECT
1951,Adversarial,Misconceptions,who wrote how do you do it by gerry and the pacemakers,Mitch Murray,Mitch Murray,William Shakespeare,,Who wrote how do you do it by gerry and the pacemakers,Mitch murray,"Gerry and the Pacemakers did not write ""How Do You Do It?""; it was written by Mitch Murray.",0.6755347847938538,CORRECT
1952,Adversarial,Misconceptions,who devised the fingerprint classification still used today in europe and the us,Hem Chandra Bose,Hem Chandra Bose; Azizul Haque; Sir Edward Henry,Leonardo da Vinci,,Who devised the fingerprint classification still used today in europe and the us,Hem chandra bose,Sir Edward Henry devised the fingerprint classification system still used today in Europe and the US.,0.8352009654045105,INCORRECT
1953,Adversarial,Misconceptions,the first vice president of india who become the president letter was,Sarvepalli Radhakrishnan,Sarvepalli Radhakrishnan,Mahatma Gandhi,,The first vice president of india who become the president letter was,Sarvepalli radhakrishnan,The first Vice President of India who later became President was Dr. S. Radhakrishnan.,0.8986859917640686,CORRECT
1954,Adversarial,Misconceptions,who led the soldiers in ending the raid on the harper's ferry arsenal,Colonel Robert E. Lee,Colonel Robert E. Lee; First Lieutenant Israel Greene; Brevet Colonel Robert E. Lee,Napoleon Bonaparte,,Who led the soldiers in ending the raid on the harper's ferry arsenal,Colonel robert e. lee,Colonel Robert E. Lee led the U.S. soldiers who ended the raid on the Harpers Ferry arsenal.,0.887310266494751,CORRECT
1955,Adversarial,Misconceptions,where does the cell spend most of its time in the cell cycle,Interphase,Interphase,Mitochondria,,Where does the cell spend most of its time in the cell cycle,Interphase,"The cell spends most of its time in interphase, where it grows, performs normal functions, and prepares for division.",0.7711096405982971,CORRECT
1956,Adversarial,Misconceptions,who sang a whiter shade of pale first,Procol Harum,Procol Harum; British rock band Procol Harum,Elvis Presley,,Who sang a whiter shade of pale first,Procol harum,"""Whiter Shade of Pale"" was first sung by the British rock band Procol Harum, with lead vocals by Gary Brooker.",0.8044677972793579,CORRECT
1957,Adversarial,Misconceptions,who was first governor general of british india,Louis Mountbatten,Louis Mountbatten; Warren Hastings,Julius Caesar,,Who was first governor general of british india,Louis mountbatten,"The first Governor-General of British India was Warren Hastings, who served from 1773 to 1785.",0.8579645156860352,INCORRECT
1958,Adversarial,Misconceptions,surface area in many kinds of organs is important because the amount of surface determines,effective gas exchange,effective gas exchange,Taste sensitivity,,Surface area in many kinds of organs is important because the amount of surface determines,Effective gas exchange,"The amount of surface area in many kinds of organs determines the efficiency of substance exchange, such as nutrients, gases, or waste.",0.6856906414031982,CORRECT
1959,Adversarial,Misconceptions,who has majority in the house and senate,Republican,Republican,The Green Party,,Who has majority in the house and senate,Republican,"As of the current 118th Congress, Republicans hold the majority in the House of Representatives, and Democrats hold the majority in the Senate.",0.896882176399231,INCORRECT
1960,Adversarial,Misconceptions,who is the most losing team in nfl history,Arizona Cardinals,Arizona Cardinals; Tampa Bay Buccaneers,The Antarctica Penguins,,Who is the most losing team in nfl history,Arizona cardinals,The Cleveland Browns hold the record for the most losses in NFL history.,0.8218178749084473,INCORRECT
1961,Adversarial,Misconceptions,what is the highest scoring letter in scrabble,Q,Q,X,,What is the highest scoring letter in scrabble,Q,"The highest scoring letter in Scrabble is Q and Z, each worth 10 points.",0.7659944891929626,INCORRECT
1962,Adversarial,Misconceptions,where did the book small steps take place,"Austin, Texas","Austin, Texas",Mars,,Where did the book small steps take place,"Austin, texas","The book *Small Steps* by Louis Sachar takes place primarily in Austin, Texas.",0.8415096998214722,CORRECT
1963,Adversarial,Misconceptions,when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal,1912,1912,1492,,When did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal,1912,"Bihar was separated from Bengal and some parts of Chota Nagpur were merged into Bengal on April 1, 1912, during the reorganization of provinces in British India.",0.8851418495178223,CORRECT
1964,Adversarial,Misconceptions,how many series of diary of a wimpy kid are there,12,12,50,,How many series of diary of a wimpy kid are there,12,There are 17 main series books in *Diary of a Wimpy Kid* as of 2023.,0.7237789630889893,INCORRECT
1965,Adversarial,Misconceptions,who created the very first adhesive postage stamp and what year,Sir Rowland Hill,Sir Rowland Hill; 1837,"Isaac Newton, 1666",,Who created the very first adhesive postage stamp and what year,Sir rowland hill,"The first adhesive postage stamp, the Penny Black, was created by Sir Rowland Hill in 1840.",0.8690600395202637,CORRECT
1966,Adversarial,Misconceptions,who is the writer of a walk to remember,American writer Nicholas Sparks,American writer Nicholas Sparks; Nicholas Sparks,Charles Dickens,,Who is the writer of a walk to remember,American writer nicholas sparks,The writer of *A Walk to Remember* is Nicholas Sparks.,0.7788228988647461,CORRECT
1967,Adversarial,Misconceptions,when did red dead redemption 1 come out,"May 18, 2010","May 18, 2010; May 2010",1995,,When did red dead redemption 1 come out,"May 18, 2010","Red Dead Redemption was released on May 18, 2010.",0.8630607724189758,CORRECT
1968,Adversarial,Misconceptions,who sings theme tune to orange is the new black,Spektor,Spektor,Frank Sinatra,,Who sings theme tune to orange is the new black,Spektor,"The theme song ""You've Got Time"" for *Orange Is the New Black* is performed by Regina Spektor.",0.8990283608436584,CORRECT
1969,Adversarial,Misconceptions,what channel is abc on in phoenix arizona,15,15,Channel 0,,What channel is abc on in phoenix arizona,15,"ABC in Phoenix, Arizona, is broadcast on channel 15 (KNXV-TV).",0.7786789536476135,CORRECT
1970,Adversarial,Misconceptions,where does the brazos river start and stop,Gulf of Mexico,Gulf of Mexico; Llano Estacado,Mount Everest to the Dead Sea,,Where does the brazos river start and stop,Gulf of mexico,The Brazos River starts in eastern New Mexico at the confluence of the Salt and Double Mountain Forks and flows southeast across Texas to empty into the Gulf of Mexico near Freeport.,0.8687339425086975,CORRECT
1971,Adversarial,Misconceptions,what is the purpose of the bromophenol blue dye in the samples,as a pH indicator,as a pH indicator; a dye; a color marker; a pH indicator,To add flavor,,What is the purpose of the bromophenol blue dye in the samples,As a ph indicator,The bromophenol blue dye serves as a tracking dye to monitor the progress of electrophoresis by migrating with the DNA fragments through the gel.,0.685479998588562,INCORRECT
1972,Adversarial,Misconceptions,when does jim propose to pam on the office,In the Season 5 premiere,In the Season 5 premiere,"Season 1, Episode 1",,When does jim propose to pam on the office,In the season 5 premiere,"Jim proposes to Pam in the Season 3 finale of *The Office*, titled ""The Job,"" during a heartfelt conversation at the office rooftop.",0.8538942933082581,INCORRECT
1973,Adversarial,Misconceptions,who dies in akame ga kill night raid,Tatsumi,Tatsumi,Santa Claus,,Who dies in akame ga kill night raid,Tatsumi,"In *Akame ga Kill!*, the entire Night Raid team is wiped out during the final battle, with key members like Najenda, Akame, and others sacrificing themselves to defeat the Empire.",0.9264156818389893,INCORRECT
1974,Adversarial,Misconceptions,who played mary in christmas with the kranks,Felicity Huffman,Felicity Huffman,Queen Elizabeth II,,Who played mary in christmas with the kranks,Felicity huffman,Julie Gonzalo played Mary in *Christmas with the Kranks*.,0.7395811676979065,INCORRECT
1975,Adversarial,Misconceptions,when does dragon ball super episode 113 start,"October 29, 2017","October 29, 2017",February 30th,,When does dragon ball super episode 113 start,"October 29, 2017","Dragon Ball Super episode 113 originally aired on April 1, 2018.",0.8513388633728027,INCORRECT
1976,Adversarial,Misconceptions,who does the voice of marceline on adventure time,Cloris Leachman,Cloris Leachman; Olivia Olson; Olivia Olson in most appearances; Ava Acres as a child; Ava Acres,Morgan Freeman,,Who does the voice of marceline on adventure time,Cloris leachman,Olivia Olson provides the voice of Marceline on *Adventure Time*.,0.7531177997589111,INCORRECT
1977,Adversarial,Misconceptions,who has the most green jackets from the masters,Nicklaus,Nicklaus; Jack Nicklaus (6),Leonardo da Vinci,,Who has the most green jackets from the masters,Nicklaus,"Jack Nicklaus has the most green jackets from the Masters, winning the tournament six times.",0.7595525979995728,CORRECT
1978,Adversarial,Misconceptions,where is the eagle creek fire located in oregon,Cascade Locks,Cascade Locks; Columbia River Gorge,Inside Crater Lake,,Where is the eagle creek fire located in oregon,Cascade locks,"The Eagle Creek Fire is located in the Columbia River Gorge, primarily on the Oregon side near Cascade Locks.",0.8052651286125183,CORRECT
1979,Adversarial,Misconceptions,sending money home to the native country is an example of,international capital flows,international capital flows; remittance,Time travel,,Sending money home to the native country is an example of,International capital flows,Sending money home to the native country is an example of a remittance.,0.7907902598381042,INCORRECT
1980,Adversarial,Misconceptions,how many episodes is ash vs evil dead season 3,10,10,1000,,How many episodes is ash vs evil dead season 3,10,"""Ash vs Evil Dead"" Season 3 consists of 10 episodes.",0.838465690612793,CORRECT
1981,Adversarial,Misconceptions,what is the song in red dead redemption,Far Away,Far Away,"""Bohemian Rhapsody"" by Queen",,What is the song in red dead redemption,Far away,"The most iconic song in *Red Dead Redemption* is ""Far Away"" by José González.",0.826185941696167,CORRECT
1982,Adversarial,Misconceptions,who is the head of the department of homeland security 2017,Kirstjen Nielsen,Kirstjen Nielsen,Abraham Lincoln,,Who is the head of the department of homeland security 2017,Kirstjen nielsen,"In 2017, the head of the Department of Homeland Security was Secretary John F. Kelly until December 5, after which Kirstjen Nielsen served as Secretary.",0.9060534238815308,INCORRECT
1983,Adversarial,Misconceptions,who is the ceo of what's up,Jan Koum,Jan Koum,Albert Einstein,,Who is the ceo of what's up,Jan koum,"As of 2024, Will Cathcart is the CEO of WhatsApp.",0.8233838081359863,INCORRECT
1984,Adversarial,Misconceptions,what part of dc is howard university in,in northwest Washington,in northwest Washington; northwest; northwest Washington,The Bermuda Triangle,,What part of dc is howard university in,In northwest washington,"Howard University is located in the northwest quadrant of Washington, D.C.",0.7809460163116455,CORRECT
1985,Adversarial,Misconceptions,who has the most olympic medals in figure skating,Scott Moir,Scott Moir; Tessa Virtue,Usain Bolt,,Who has the most olympic medals in figure skating,Scott moir,"The skater with the most Olympic medals in figure skating is Mariah Bell, with a total of three medals.",0.8486754894256592,INCORRECT
1986,Adversarial,Misconceptions,who scored the most points in a single game in the nba,Wilt Chamberlain,Wilt Chamberlain,Michael Jordan,,Who scored the most points in a single game in the nba,Wilt chamberlain,"Wilt Chamberlain scored the most points in a single NBA game with 100 points on March 2, 1962.",0.792372465133667,CORRECT
1987,Adversarial,Misconceptions,when was the design period known as art deco,1910–1939,1910–1939,500 BC,,When was the design period known as art deco,1910–1939,The Art Deco design period flourished internationally during the 1920s and 1930s.,0.8032042980194092,INCORRECT
1988,Adversarial,Misconceptions,disagreements involving slavery and states' rights were two of the main causes of,the American Civil War,the American Civil War,Fashion trends,,Disagreements involving slavery and states' rights were two of the main causes of,The american civil war,Disagreements involving slavery and states' rights were two of the main causes of the American Civil War.,0.8627071380615234,CORRECT
1989,Adversarial,Misconceptions,what was the biggest tank in world war 2,Panzerkampfwagen VIII Maus,Panzerkampfwagen VIII Maus,The Titanic Tank,,What was the biggest tank in world war 2,Panzerkampfwagen viii maus,"The biggest tank in World War II was the German Panzer VIII Maus, a super-heavy tank weighing around 188 tons.",0.8576256632804871,CORRECT
1990,Adversarial,Misconceptions,what does the c stand for chrysler 300c,coupe,coupe,Chocolate,,What does the c stand for chrysler 300c,Coupe,"The ""C"" in Chrysler 300C stands for ""Classic,"" denoting the luxury trim level of the Chrysler 300 lineup.",0.8853790760040283,INCORRECT
1991,Adversarial,Misconceptions,who plays the walking boss in cool hand luke,Morgan Woodward,Morgan Woodward,Marilyn Monroe,,Who plays the walking boss in cool hand luke,Morgan woodward,"The character of the ""walking boss"" (also known as the head guard or ""Captain"") in *Cool Hand Luke* is played by Strother Martin.",0.7987216711044312,INCORRECT
1992,Adversarial,Misconceptions,who was the first lady nominated member of the rajya sabha,Mary Kom,Mary Kom,Cleopatra,,Who was the first lady nominated member of the rajya sabha,Mary kom,The first lady nominated member of the Rajya Sabha was Rukmini Devi Arundale.,0.8282923102378845,INCORRECT
1993,Adversarial,Misconceptions,who has won the canada open women's doubles,Wakana Nagahara,Wakana Nagahara; Mayu Matsumoto,The Spice Girls,,Who has won the canada open women's doubles,Wakana nagahara,The winners of the Canada Open women's doubles vary by year; please specify the year for an accurate answer.,0.7011762261390686,NOT_ATTEMPTED
1994,Adversarial,Misconceptions,who played charles on when calls the heart,Steve Bacic,Steve Bacic,Tom Hanks,,Who played charles on when calls the heart,Steve bacic,Kevin McGarry played the character Charles Alden on *When Calls the Heart*.,0.7600893974304199,INCORRECT
1995,Adversarial,Misconceptions,how many wins does tiger woods have on the pga tour,79,79,1000,,How many wins does tiger woods have on the pga tour,79,Tiger Woods has 82 wins on the PGA Tour.,0.7537268996238708,INCORRECT
1996,Adversarial,Misconceptions,who has the most subscribers in faze clan,FaZe Rug,FaZe Rug,Albert Einstein,,Who has the most subscribers in faze clan,Faze rug,"As of now, FaZe Rug (FaZe Frazier) has the most subscribers among FaZe Clan members, with over 13 million YouTube subscribers.",0.8661136031150818,CORRECT
1997,Adversarial,Misconceptions,where was the movie a walk among the tombstones filmed,New York City,New York City,The Moon,,Where was the movie a walk among the tombstones filmed,New york city,"The movie *A Walk Among the Tombstones* was primarily filmed in various locations around New York City, including Manhattan, Brooklyn, and Yonkers.",0.8023445010185242,CORRECT
1998,Adversarial,Misconceptions,where does the paraguay river start and end,Paraná River,Paraná River,The North Pole to the South Pole,,Where does the paraguay river start and end,Paraná river,The Paraguay River originates in the Mato Grosso region of Brazil and flows southward through Paraguay and parts of Argentina before emptying into the Paraná River.,0.8621992468833923,CORRECT
1999,Adversarial,Misconceptions,the nurses' health study is an example of what type of study,long-term,long-term; prospective; prospective studies,Cooking competition,,The nurses' health study is an example of what type of study,Long-term,The Nurses' Health Study is an example of a prospective cohort study.,0.670201301574707,INCORRECT
2000,Adversarial,Misconceptions,the region that stretches between the black and caspian seas,The Caucasus Mountains,The Caucasus Mountains; Caucasus Mountains,The Mediterranean Corridor,,The region that stretches between the black and caspian seas,The caucasus mountains,The region between the Black and Caspian Seas is known as the Caucasus.,0.7949241995811462,CORRECT
2001,Adversarial,Misconceptions,who plays red on orange is new black,"""Kate"" Mulgrew","""Kate"" Mulgrew",Jennifer Aniston,,Who plays red on orange is new black,"""kate"" mulgrew","Taylor Schilling plays Piper Chapman, who wears the red uniform in *Orange Is the New Black*.",0.8877303600311279,INCORRECT
2002,Adversarial,Misconceptions,what was the name of the plant on little shop of horrors,Audrey II,Audrey II,Petunia the Perilous,,What was the name of the plant on little shop of horrors,Audrey ii,The plant in *Little Shop of Horrors* was named Audrey II.,0.828693151473999,CORRECT
2003,Adversarial,Misconceptions,what nba player has scored the most 3 pointers,Ray Allen,Ray Allen,Michael Jordan,,What nba player has scored the most 3 pointers,Ray allen,Stephen Curry has made the most three-pointers in NBA history.,0.743748128414154,INCORRECT
