Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
1868,Adversarial,Misconceptions,who is considered the father of modern behaviorism,John B. Watson,John B. Watson,Sigmund Freud,,Who is considered the father of modern behaviorism,John b. watson,John B. Watson is considered the father of modern behaviorism.,0.8339055776596069,CORRECT
1869,Adversarial,Misconceptions,when did to kill a mockingbird become popular,1960,1960,1980,,When did to kill a mockingbird become popular,1960,"""To Kill a Mockingbird"" became popular in the 1960s, particularly after its adaptation into an acclaimed film in 1962.",0.8261858820915222,CORRECT
1870,Adversarial,Misconceptions,who played the first nfl thursday night football game,Denver Broncos,Denver Broncos; the visiting Denver Broncos; the Kansas City Chiefs; Kansas City Chiefs,The Flintstones and The Jetsons,,Who played the first nfl thursday night football game,Denver broncos,"The first NFL Thursday Night Football game was played by the Dallas Cowboys and the Washington Redskins on September 24, 1975, with the Cowboys winning 27-10.",0.7990949749946594,INCORRECT
1871,Adversarial,Misconceptions,what language is the olympic anthem sang in,Greek,Greek,Klingon,,What language is the olympic anthem sang in,Greek,The Olympic anthem is sung in Greek.,0.854388952255249,CORRECT
1872,Adversarial,Misconceptions,is jaffa cakes a biscuit or a cake,Cake,Cake; biscuit-sized cakes; cakes,A salad,,Is jaffa cakes a biscuit or a cake,Cake,"The classification of Jaffa Cakes as a biscuit or a cake is uncertain, as they are generally considered a type of biscuit in the UK but may be classified as a cake in other jurisdictions.",0.5844358205795288,INCORRECT
1873,Adversarial,Misconceptions,what's the difference between salisbury steak and hamburger steak,ingredients,ingredients,Salisbury steak has onions,,What's the difference between salisbury steak and hamburger steak,Ingredients,"The main difference between Salisbury steak and hamburger steak is that Salisbury steak is typically made from a mixture of ground beef and other ingredients like breadcrumbs, onions, and seasonings, while hamburger steak is usually just seasoned ground beef.",0.8797173500061035,CORRECT
1874,Adversarial,Misconceptions,where did chocolate originate the americas spain asia,Mesoamerica,Mesoamerica; the Americas; Americas,Antarctica,,Where did chocolate originate the americas spain asia,Mesoamerica,Chocolate originated in the Americas.,0.8256906867027283,CORRECT
1875,Adversarial,Misconceptions,who received the most (but not a majority of) electoral votes in 1824,Andrew Jackson,Andrew Jackson,George Washington,,Who received the most (but not a majority of) electoral votes in 1824,Andrew jackson,Andrew Jackson received the most (but not a majority of) electoral votes in 1824.,0.7377275824546814,CORRECT
1876,Adversarial,Misconceptions,where does the papillary layer of the skin lie,adjacent to the epidermis,adjacent to the epidermis,Directly above the dermis,,Where does the papillary layer of the skin lie,Adjacent to the epidermis,"The papillary layer of the skin lies beneath the epidermis, forming the uppermost layer of the dermis.",0.6918889284133911,CORRECT
1877,Adversarial,Misconceptions,who is the original singer of you re going to love me,Jennifer Holliday,Jennifer Holliday,Frank Sinatra,,Who is the original singer of you re going to love me,Jennifer holliday,"The original singer of ""You're Going to Love Me"" is Whitney Houston.",0.8082905411720276,INCORRECT
1878,Adversarial,Misconceptions,what type of song is what a wonderful world,a pop ballad,a pop ballad; jazz; pop ballad; Traditional pop,Heavy metal,,What type of song is what a wonderful world,A pop ballad,"""What a Wonderful World"" is a soulful, melancholic song that blends elements of jazz and blues.",0.7617987394332886,INCORRECT
1879,Adversarial,Misconceptions,suffix applied to the end of the name of enzymes,-ase,-ase,-ology,,Suffix applied to the end of the name of enzymes,-ase,"The suffix ""-ase"" is commonly applied to the end of the name of enzymes.",0.820496141910553,CORRECT
1880,Adversarial,Misconceptions,what type of business is chamber of commerce,a form of business network,a form of business network,A bakery,,What type of business is chamber of commerce,A form of business network,A chamber of commerce is a business organization that promotes the economic development and interests of businesses within a specific region.,0.7665400505065918,CORRECT
1881,Adversarial,Misconceptions,who directed the best years of our lives,William Wyler,William Wyler,Quentin Tarantino,,Who directed the best years of our lives,William wyler,"The best years of our lives is a phrase rather than a specific film or work, so it does not have a single director.",0.6412754058837891,INCORRECT
1882,Adversarial,Misconceptions,the assassination of gianni versace american crime story season 2 episode 2,Manhunt,Manhunt,The Murder of Big Bird,,The assassination of gianni versace american crime story season 2 episode 2,Manhunt,"The assassination of Gianni Versace, depicted in *American Crime Story: The People v. O.J. Simpson*, is portrayed in Season 2, Episode 2, which focuses on the investigation into the murder.",0.7254521250724792,INCORRECT
1883,Adversarial,Misconceptions,when's the last time the philadelphia eagles played the new england patriots,in Super Bowl LII,in Super Bowl LII,"February 30, 2018",,When's the last time the philadelphia eagles played the new england patriots,In super bowl lii,"The last time the Philadelphia Eagles played the New England Patriots was on January 21, 2024, in a matchup during the 2023 NFL season.",0.7205753922462463,INCORRECT
1884,Adversarial,Misconceptions,who was the first indian to be appointed as a judge in the international court of justice,Sir Benegal Narsing Rau,Sir Benegal Narsing Rau,Sachin Tendulkar,,Who was the first indian to be appointed as a judge in the international court of justice,Sir benegal narsing rau,The first Indian to be appointed as a judge in the International Court of Justice was Nagendra Singh.,0.8313573002815247,INCORRECT
1885,Adversarial,Misconceptions,what type of tale is the pardoner's tale,a moral tale,a moral tale; an extended exemplum,A romantic comedy,,What type of tale is the pardoner's tale,A moral tale,"The Pardoner's Tale is a moral fable, specifically a story told by the Pardoner in Geoffrey Chaucer's *The Canterbury Tales* to illustrate the dangers of greed and the corrupting influence of money.",0.7326423525810242,CORRECT
1886,Adversarial,Misconceptions,who is the all time leading scorer in ncaa tournament history,Pete Maravich,Pete Maravich,Michael Jordan,,Who is the all time leading scorer in ncaa tournament history,Pete maravich,"The all-time leading scorer in NCAA Tournament history is Nolan Richardson with 1,285 points.",0.7696282267570496,INCORRECT
1887,Adversarial,Misconceptions,how many times has lake placid hosted the winter olympics,twice,twice,Five times,,How many times has lake placid hosted the winter olympics,Twice,"Lake Placid has hosted the Winter Olympics twice, in 1932 and 1980.",0.790631115436554,CORRECT
1888,Adversarial,Misconceptions,where do some of the natural air pollutants come from,wildfires,wildfires; Volcanic activity; Dust; Carbon dioxide; Vegetation,Volcanic unicorn emissions,,Where do some of the natural air pollutants come from,Wildfires,"Some natural air pollutants come from sources such as volcanic eruptions, wildfires, and the decay of organic matter.",0.6284829378128052,CORRECT
1889,Adversarial,Misconceptions,what is the name of the shape with 100 sides,hectogon,hectogon; hecatogon; hecatontagon,Centagon,,What is the name of the shape with 100 sides,Hectogon,The name of the shape with 100 sides is a hectogon.,0.7192491888999939,CORRECT
1890,Adversarial,Misconceptions,when is i can only imagine coming out,"March 16, 2018","March 16, 2018","February 30, 2019",,When is i can only imagine coming out,"March 16, 2018","The song ""I Can Only Imagine"" by MercyMe is typically performed during worship services, concerts, and other events where its inspirational and reflective message is appreciated, but it does not have a specific, universally recognized ""coming out"" date.",0.7432063817977905,INCORRECT
1891,Adversarial,Misconceptions,who is the robot in lost in space 2018,Brian Steele,Brian Steele,R2-D2,,Who is the robot in lost in space 2018,Brian steele,"The robot in *Lost in Space* (2018) is named Rook, and it is a highly advanced AI developed by the Robinson family to assist them on their mission.",0.8126818537712097,INCORRECT
1892,Adversarial,Misconceptions,who is recognized as the founder of islam,the Islamic prophet Muhammad,the Islamic prophet Muhammad; Muhammad,George Washington,,Who is recognized as the founder of islam,The islamic prophet muhammad,The founder of Islam is recognized as the Prophet Muhammad.,0.9204239845275879,CORRECT
1893,Adversarial,Misconceptions,when does the new mlp movie come out,"September 24, 2017","September 24, 2017; October 6, 2017; October 6, 2017","February 30, 2020",,When does the new mlp movie come out,"September 24, 2017","As of my last update in July 2024, there has been no official announcement regarding a new MLP (My Little Pony) movie, so the release date is currently unknown.",0.4238148033618927,INCORRECT
1894,Adversarial,Misconceptions,where was robin hood prince of thieves made,the United Kingdom,the United Kingdom,Mars,,Where was robin hood prince of thieves made,The united kingdom,The film *Robin Hood: Prince of Thieves* was made in the United States.,0.8569983839988708,INCORRECT
1895,Adversarial,Misconceptions,who has the most goals in soccer 2018,Ali Daei,Ali Daei,Sherlock Holmes,,Who has the most goals in soccer 2018,Ali daei,"As of 2018, Cristiano Ronaldo had the most goals in soccer, with a total of 136 goals across all competitions.",0.9003665447235107,INCORRECT
1896,Adversarial,Misconceptions,when does it's a wonderful life comes on,Christmas season,Christmas season,"February 30, 2021",,When does it's a wonderful life comes on,Christmas season,"The movie ""It's a Wonderful Life"" typically airs on Christmas Eve, December 24th, on many television networks, though the exact time may vary depending on the network and region.",0.7275611758232117,CORRECT
1897,Adversarial,Misconceptions,who wrote the original little red riding hood story,Charles Perrault,Charles Perrault,Charles Dickens,,Who wrote the original little red riding hood story,Charles perrault,"The original ""Little Red Riding Hood"" story was written by the Brothers Grimm, though it is based on older oral traditions.",0.7274421453475952,INCORRECT
1898,Adversarial,Misconceptions,where is the inscription on the statue of liberty,The New Colossus,The New Colossus,On the bottom of her foot,,Where is the inscription on the statue of liberty,The new colossus,The inscription on the Statue of Liberty is located on the tablet held in the statue's right hand.,0.8546136617660522,NOT_ATTEMPTED
1899,Adversarial,Misconceptions,who was the captain of the mayflower when it took the pilgrims to the new world,Captain Jones,Captain Jones; Master Christopher Jones; Christopher Jones,Captain Jack Sparrow,,Who was the captain of the mayflower when it took the pilgrims to the new world,Captain jones,The captain of the Mayflower when it took the Pilgrims to the New World was Captain Christopher Jones.,0.8945889472961426,CORRECT
1900,Adversarial,Misconceptions,what is the top speed of thrust ssc,"1,228 km/h","1,228 km/h",800 mph,,What is the top speed of thrust ssc,"1,228 km/h","The top speed of the Thrust SSC is approximately 763.035 mph (1,228 km/h), which it achieved on October 15, 1997.",0.8998897075653076,CORRECT
1901,Adversarial,Misconceptions,where is the oldest civilization known to man,Mesopotamia,Mesopotamia,Atlantis,,Where is the oldest civilization known to man,Mesopotamia,"The oldest civilization known to man is generally considered to be the Sumerian civilization, which emerged in Mesopotamia around 3100 BCE.",0.7098725438117981,CORRECT
1902,Adversarial,Misconceptions,when does scully come back in season 2,One Breath,One Breath; 8,Episode 15,,When does scully come back in season 2,One breath,"Scully returns in Season 2 of *The X-Files* during the episode titled ""The Unnatural,"" which is the second episode of the season.",0.8227030038833618,INCORRECT
1903,Adversarial,Misconceptions,how many lines of symmetry are there in a equilateral triangle,3,3,4,,How many lines of symmetry are there in a equilateral triangle,3,An equilateral triangle has three lines of symmetry.,0.7461000084877014,CORRECT
1904,Adversarial,Misconceptions,has been honoured with the wisden leading cricketer in the world award for 2016,Virat Kohli,Virat Kohli,Brian Lara,,Has been honoured with the wisden leading cricketer in the world award for 2016,Virat kohli,"The answer is uncertain, as it is not definitively known who was honored with the Wisden Leading Cricketer in the World award for 2016.",0.5993484258651733,NOT_ATTEMPTED
1905,Adversarial,Misconceptions,where was the witch of blackbird pond published,United States,United States; 1958; Houghton Mifflin,"Salem, Massachusetts",,Where was the witch of blackbird pond published,United states,The witch of blackbird pond was published in Connecticut.,0.6418755650520325,CORRECT
1906,Adversarial,Misconceptions,what is the number of total presidential electoral votes,538,538,700,,What is the number of total presidential electoral votes,538,The total number of presidential electoral votes is 538.,0.7871221303939819,CORRECT
1907,Adversarial,Misconceptions,what is the breakdown product formed when one phosphate group is removed from atp,adenosine diphosphate (ADP),adenosine diphosphate (ADP),Adenosine diphosphate (ADP),,What is the breakdown product formed when one phosphate group is removed from atp,Adenosine diphosphate (adp),"The breakdown product formed when one phosphate group is removed from ATP is ADP, with the release of one inorganic phosphate group.",0.8304424285888672,CORRECT
1908,Adversarial,Misconceptions,what tool is available from microsoft as an alternative to the usmt for smaller migrations,Windows Easy Transfer,Windows Easy Transfer,Windows Easy Transfer,,What tool is available from microsoft as an alternative to the usmt for smaller migrations,Windows easy transfer,"Microsoft offers the User State Migration Tool (USMT) as an alternative for smaller migrations, but for smaller migrations, the Microsoft Deployment Toolkit (MDT) is often used instead.",0.7755206823348999,INCORRECT
1909,Adversarial,Misconceptions,when is the season finale of designated survivor,"May 16, 2018","May 16, 2018",June 30th,,When is the season finale of designated survivor,"May 16, 2018","The season finale of *Designated Survivor* varies by season, but for Season 1, it aired on May 17, 2017.",0.7355794906616211,INCORRECT
1910,Adversarial,Misconceptions,when was the last time an american won the new york marathon,2009,2009; 2017,2010,,When was the last time an american won the new york marathon,2009,"The last time an American won the New York Marathon was in 2022, when Ryan Hall won the men's division.",0.8114084005355835,INCORRECT
1911,Adversarial,Misconceptions,who is the girl that died in eyes wide shut,Mandy,Mandy,Alice Harford,,Who is the girl that died in eyes wide shut,Mandy,"The girl who dies in *Eyes Wide Shut* is a mysterious figure named Alice, whose death is not explicitly shown but is implied to be the result of a ritualistic or symbolic act.",0.594187319278717,INCORRECT
1912,Adversarial,Misconceptions,who is the prime minister of india full name,Narendra Modi,Narendra Modi,Ravi Shankar Prasad,,Who is the prime minister of india full name,Narendra modi,The Prime Minister of India is Narendra Modi.,0.8717806339263916,CORRECT
1913,Adversarial,Misconceptions,who was the grandfather on the cosby show,Earle Hyman,Earle Hyman,Samuel Huxtable,,Who was the grandfather on the cosby show,Earle hyman,"The grandfather on *The Cosby Show* was Cliff Huxtable, played by Bill Cosby.",0.7847581505775452,INCORRECT
1914,Adversarial,Misconceptions,list of books written by abul kalam azad,Ghubar-e-Khatir,Ghubar-e-Khatir; Tarjumanul Quran; Tazkirah; India Wins Freedom,"The Journey of Freedom, Wings of Fire, Ignited Minds",,List of books written by abul kalam azad,Ghubar-e-khatir,"Abul Kalam Azad wrote several books, including ""India Wins Freedom,"" ""The Discovery of India,"" and ""The Indian Struggle.""",0.8437793850898743,NOT_ATTEMPTED
1915,Adversarial,Misconceptions,what are the 5 boroughs of new york city,Manhattan,Manhattan; Queens; Staten Island; Brooklyn; the Bronx,"Manhattan, Brooklyn, Queens, Staten Island, Westchester",,What are the 5 boroughs of new york city,Manhattan,"The five boroughs of New York City are Manhattan, Brooklyn, Queens, the Bronx, and Staten Island.",0.8214669227600098,CORRECT
1916,Adversarial,Misconceptions,when did ohio state join the big 10,1912,1912,1917,,When did ohio state join the big 10,1912,Ohio State joined the Big Ten Conference in 1948.,0.7538042664527893,INCORRECT
1917,Adversarial,Misconceptions,when did the ouija board first come out,"July 1, 1890","July 1, 1890",1850,,When did the ouija board first come out,"July 1, 1890","The Ouija board was first introduced in the 1890s, specifically around 1890, though exact dates are uncertain.",0.5901355743408203,CORRECT
1918,Adversarial,Misconceptions,distinctive characteristics of animals classified as vertebrates include,backbones,backbones; have a vertebral column,"Warm-blooded, fur or feathers, and live birth",,Distinctive characteristics of animals classified as vertebrates include,Backbones,"Answer: Vertebrates are characterized by the presence of a backbone or spinal column, a centralized nervous system, and typically possess a closed circulatory system.",0.6232405304908752,CORRECT
1919,Adversarial,Misconceptions,where was the last world cup held and who won,Germany,Germany; hosted by Brazil; won by Germany; Estádio do Maracanã,"Brazil, Argentina won",,Where was the last world cup held and who won,Germany,"The last FIFA World Cup was held in Qatar in 2022, and Argentina won the tournament.",0.812583327293396,INCORRECT
1920,Adversarial,Misconceptions,how long is a prime minister term in uk,At Her Majesty's pleasure,At Her Majesty's pleasure,6 years,,How long is a prime minister term in uk,At her majesty's pleasure,The term of a Prime Minister in the UK is not fixed and can last as long as they retain the confidence of the House of Commons.,0.8713340163230896,CORRECT
1921,Adversarial,Misconceptions,where does the optic nerve cross the midline ​,optic chiasm,optic chiasm,Optic chiasm,,Where does the optic nerve cross the midline ​,Optic chiasm,The optic nerve crosses the midline at the optic chiasm.,0.7491493821144104,CORRECT
1922,Adversarial,Misconceptions,who was it that described the structure of dna,James Watson and Francis Crick,James Watson and Francis Crick; James Watson; Francis Crick,Charles Darwin,,Who was it that described the structure of dna,James watson and francis crick,"The structure of DNA was described by James Watson and Francis Crick, with significant contributions from Rosalind Franklin and Maurice Wilkins.",0.877895176410675,CORRECT
1923,Adversarial,Misconceptions,who sang the theme song from russia with love,Matt Monro,Matt Monro,Frank Sinatra,,Who sang the theme song from russia with love,Matt monro,The theme song from *Russia with Love* was sung by Vladimir Ashkenazy.,0.809027910232544,INCORRECT
1924,Adversarial,Misconceptions,where does the song 10 green bottles come from,United Kingdom,United Kingdom,Ireland,,Where does the song 10 green bottles come from,United kingdom,"The song ""Ten Green Bottles"" is believed to have originated in the United Kingdom and is thought to have been adapted from an older nursery rhyme, though its exact origins are uncertain.",0.6414827108383179,CORRECT
1925,Adversarial,Misconceptions,what kind of national legislature did the constitution created,bicameral Congress,bicameral Congress,Bicameral Parliament,,What kind of national legislature did the constitution created,Bicameral congress,The constitution created a bicameral national legislature consisting of a Senate and a House of Representatives.,0.838832676410675,CORRECT
1926,Adversarial,Misconceptions,vikram samvat calender is official in which country,Nepal,Nepal,Nepal,,Vikram samvat calender is official in which country,Nepal,The Vikram Samvat calendar is officially used in India.,0.8598474264144897,INCORRECT
1927,Adversarial,Misconceptions,when did one child policy end in china,"January 1, 2016","January 1, 2016",2018,,When did one child policy end in china,"January 1, 2016",The one-child policy in China ended in 2016 when the government replaced it with a two-child policy.,0.8435255885124207,CORRECT
1928,Adversarial,Misconceptions,what is the definition of the name thomas,"""twin""","""twin""; twin",Twin,,What is the definition of the name thomas,"""twin""","The name Thomas is a given name of Hebrew origin meaning ""twin"" or ""brother,"" and it is used in various cultures and languages around the world.",0.851435124874115,CORRECT
1929,Adversarial,Misconceptions,what was generally the preferred way for european powers to control colonial regions,Indirect rule,Indirect rule,Direct rule,,What was generally the preferred way for european powers to control colonial regions,Indirect rule,"The preferred way for European powers to control colonial regions was typically through indirect rule, where local leaders were incorporated into the colonial administration to maintain stability and efficiency.",0.7957779169082642,CORRECT
1930,Adversarial,Misconceptions,which is the only test playing nation that india has never beat in t20,Scotland,Scotland,South Africa,,Which is the only test playing nation that india has never beat in t20,Scotland,The only test playing nation that India has never beaten in T20 is Pakistan.,0.751030683517456,INCORRECT
1931,Adversarial,Misconceptions,input that tells the computer which task to execute is,source code,source code; A computer program,Command input,,Input that tells the computer which task to execute is,Source code,Answer: Input that tells the computer which task to execute is known as a command.,0.7218303084373474,INCORRECT
1932,Adversarial,Misconceptions,who won season 2 of real chance of love,Jackie DaFonseca,Jackie DaFonseca; Kamille Leai; Hot Wings; Doll,Hot Wings,,Who won season 2 of real chance of love,Jackie dafonseca,The winner of season 2 of *Real Chance of Love* was Tasha Williams.,0.81880784034729,INCORRECT
1933,Adversarial,Misconceptions,who does the voice of nelson on simpsons,Nancy Jean Cartwright,Nancy Jean Cartwright,Nancy Cartwright,,Who does the voice of nelson on simpsons,Nancy jean cartwright,The voice of Nelson Muntz on *The Simpsons* is provided by Harry Shearer.,0.8288236856460571,INCORRECT
1934,Adversarial,Misconceptions,who is the coach of university of kentucky basketball,John Calipari,John Calipari; John Vincent Calipari,Mike Krzyzewski,,Who is the coach of university of kentucky basketball,John calipari,The coach of the University of Kentucky basketball team is UK Head Coach Matthew Mitchell.,0.844555139541626,INCORRECT
1935,Adversarial,Misconceptions,who won the gold for the men's figure skating,Yuzuru Hanyu,Yuzuru Hanyu,Yuzuru Hanyu,,Who won the gold for the men's figure skating,Yuzuru hanyu,"I am uncertain about the specific answer, as it depends on the year and competition in question.",0.2638944089412689,NOT_ATTEMPTED
1936,Adversarial,Misconceptions,who sang the song tell me something good,Rufus and Chaka Khan,Rufus and Chaka Khan,Diana Ross,,Who sang the song tell me something good,Rufus and chaka khan,"The song ""Tell Me Something Good"" was sung by The Chi-Lites.",0.8332335352897644,INCORRECT
1937,Adversarial,Misconceptions,the initial unification of upper and lower egypt took place during which period,3000 BC,3000 BC; c. 3000 BC,Pre-dynastic period,,The initial unification of upper and lower egypt took place during which period,3000 bc,"The initial unification of Upper and Lower Egypt took place during the Early Dynastic Period, around 3100 BCE.",0.8081210255622864,CORRECT
1938,Adversarial,Misconceptions,who plays voldemort in harry potter and the philosopher's stone,Richard Bremmer,Richard Bremmer; Ian Hart,Ralph Fiennes,,Who plays voldemort in harry potter and the philosopher's stone,Richard bremmer,The actor who plays Voldemort in *Harry Potter and the Philosopher's Stone* is Ralph Fiennes.,0.8776911497116089,INCORRECT
1939,Adversarial,Misconceptions,when does the next star trek episode come out,2018,"2018; February 4, 2018",January 2023,,When does the next star trek episode come out,2018,"As of my last update in July 2024, there is no official release date for the next Star Trek episode, so I am uncertain about the exact release date.",0.3173419237136841,INCORRECT
1940,Adversarial,Misconceptions,who is the present rajya sabha speaker of india,Venkaiah Naidu,Venkaiah Naidu,Sumitra Mahajan,,Who is the present rajya sabha speaker of india,Venkaiah naidu,"The present Speaker of the Rajya Sabha of India is Shri Mohd. Hamid Ansari, though it is important to note that this information may be subject to change based on recent developments.",0.5935127139091492,INCORRECT
1941,Adversarial,Misconceptions,who is the book of galatians written to,the churches of Galatia,the churches of Galatia,The people of Galatia,,Who is the book of galatians written to,The churches of galatia,"The book of Galatians was written to the churches in Galatia, which were facing issues of false teachings regarding the necessity of circumcision and adherence to Jewish law for salvation.",0.8814733624458313,CORRECT
1942,Adversarial,Misconceptions,panda is a national animal of which country,China,China,Japan,,Panda is a national animal of which country,China,Panda is the national animal of China.,0.9054383039474487,CORRECT
1943,Adversarial,Misconceptions,when will the flash season 4 episode 17 come out,"April 10, 2018","April 10, 2018; April 17, 2018",April 10th,,When will the flash season 4 episode 17 come out,"April 10, 2018","I am uncertain about the exact release date of The Flash season 4 episode 17, as it has not been officially announced.",0.38979658484458923,NOT_ATTEMPTED
1944,Adversarial,Misconceptions,what do the 3 dots mean in math,therefore sign,therefore sign; the therefore sign,Therefore,,What do the 3 dots mean in math,Therefore sign,"In mathematics, three dots (•) can represent various concepts depending on context, such as multiplication, a placeholder for omitted terms, or a dot product, but they are most commonly used to denote multiplication.",0.5545514822006226,INCORRECT
1945,Adversarial,Misconceptions,when does star wars battlefront 2 com out,"November 17, 2017","November 17, 2017",November 17th,,When does star wars battlefront 2 com out,"November 17, 2017","Star Wars: Battlefront II was released on November 17, 2017.",0.9076782464981079,CORRECT
1946,Adversarial,Misconceptions,where did the british army launch a successful invasion in 1776,New York,New York; Long Island,New Orleans,,Where did the british army launch a successful invasion in 1776,New york,The British Army launched a successful invasion at New York City in 1776.,0.8379498720169067,CORRECT
1947,Adversarial,Misconceptions,doric ionic and corinthian orders all refer to types of,architecture,architecture,Greek columns,,Doric ionic and corinthian orders all refer to types of,Architecture,"Doric, Ionic, and Corinthian orders all refer to types of classical Greek architectural columns.",0.8174232244491577,CORRECT
1948,Adversarial,Misconceptions,consist of the sum of the fixed and variable costs for any given level of production,total cost (TC),total cost (TC),Total cost,,Consist of the sum of the fixed and variable costs for any given level of production,Total cost (tc),Total cost consists of the sum of fixed and variable costs for any given level of production.,0.7465170621871948,CORRECT
1949,Adversarial,Misconceptions,how old was sasuke when his clan died,seven,seven,10 years old,,How old was sasuke when his clan died,Seven,"I am uncertain about the exact age of Sasuke when his clan died, as it is not explicitly stated in the source material.",0.48420944809913635,NOT_ATTEMPTED
1950,Adversarial,Misconceptions,what was the religion in the virginia colony,Anglican church,Anglican church; The Church of England; Anglican,Atheism,,What was the religion in the virginia colony,Anglican church,"The religion in the Virginia Colony was predominantly Anglicanism, though there was religious tolerance and the presence of other faiths such as Catholicism and Puritanism.",0.7955102920532227,CORRECT
1951,Adversarial,Misconceptions,who wrote how do you do it by gerry and the pacemakers,Mitch Murray,Mitch Murray,William Shakespeare,,Who wrote how do you do it by gerry and the pacemakers,Mitch murray,"The song ""How Do You Do It?"" by Gerry and the Pacemakers was written by Gerry Goffin and Carole King.",0.7967853546142578,INCORRECT
1952,Adversarial,Misconceptions,who devised the fingerprint classification still used today in europe and the us,Hem Chandra Bose,Hem Chandra Bose; Azizul Haque; Sir Edward Henry,Leonardo da Vinci,,Who devised the fingerprint classification still used today in europe and the us,Hem chandra bose,The fingerprint classification system still used today in Europe and the United States was devised by Sir Francis Galton.,0.8465853929519653,INCORRECT
1953,Adversarial,Misconceptions,the first vice president of india who become the president letter was,Sarvepalli Radhakrishnan,Sarvepalli Radhakrishnan,Mahatma Gandhi,,The first vice president of india who become the president letter was,Sarvepalli radhakrishnan,The first vice president of India who became the president later was Dr. Sarvepalli Radhakrishnan.,0.8772174715995789,CORRECT
1954,Adversarial,Misconceptions,who led the soldiers in ending the raid on the harper's ferry arsenal,Colonel Robert E. Lee,Colonel Robert E. Lee; First Lieutenant Israel Greene; Brevet Colonel Robert E. Lee,Napoleon Bonaparte,,Who led the soldiers in ending the raid on the harper's ferry arsenal,Colonel robert e. lee,John Brown led the soldiers in ending the raid on the Harper's Ferry arsenal.,0.9088550209999084,INCORRECT
1955,Adversarial,Misconceptions,where does the cell spend most of its time in the cell cycle,Interphase,Interphase,Mitochondria,,Where does the cell spend most of its time in the cell cycle,Interphase,The cell spends most of its time in the interphase of the cell cycle.,0.7685784697532654,CORRECT
1956,Adversarial,Misconceptions,who sang a whiter shade of pale first,Procol Harum,Procol Harum; British rock band Procol Harum,Elvis Presley,,Who sang a whiter shade of pale first,Procol harum,"The first known recording of ""A Whiter Shade of Pale"" was by the band Procol Harum.",0.7596762776374817,CORRECT
1957,Adversarial,Misconceptions,who was first governor general of british india,Louis Mountbatten,Louis Mountbatten; Warren Hastings,Julius Caesar,,Who was first governor general of british india,Louis mountbatten,The first Governor-General of British India was Lord William Bentinck.,0.8784925937652588,INCORRECT
1958,Adversarial,Misconceptions,surface area in many kinds of organs is important because the amount of surface determines,effective gas exchange,effective gas exchange,Taste sensitivity,,Surface area in many kinds of organs is important because the amount of surface determines,Effective gas exchange,The amount of surface area determines the efficiency of exchange processes in many kinds of organs.,0.7380682229995728,CORRECT
1959,Adversarial,Misconceptions,who has majority in the house and senate,Republican,Republican,The Green Party,,Who has majority in the house and senate,Republican,"As of the most recent information available, the majority in the House of Representatives and the Senate is held by the Republican Party.",0.8237939476966858,CORRECT
1960,Adversarial,Misconceptions,who is the most losing team in nfl history,Arizona Cardinals,Arizona Cardinals; Tampa Bay Buccaneers,The Antarctica Penguins,,Who is the most losing team in nfl history,Arizona cardinals,"The most losing team in NFL history is the 2017 Cleveland Browns, who went 0-16 in the regular season, marking the first 0-16 season in league history.",0.7293543815612793,INCORRECT
1961,Adversarial,Misconceptions,what is the highest scoring letter in scrabble,Q,Q,X,,What is the highest scoring letter in scrabble,Q,"The highest scoring letter in Scrabble is Q, which is worth 10 points.",0.738371729850769,CORRECT
1962,Adversarial,Misconceptions,where did the book small steps take place,"Austin, Texas","Austin, Texas",Mars,,Where did the book small steps take place,"Austin, texas","The book *Small Steps* takes place in a small, rural town in the American Midwest.",0.7338067889213562,INCORRECT
1963,Adversarial,Misconceptions,when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal,1912,1912,1492,,When did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal,1912,"Bihar bifurcated from Bengal in 1911, and some parts of Chota Nagpur were merged into Bengal in 1912.",0.8512660264968872,INCORRECT
1964,Adversarial,Misconceptions,how many series of diary of a wimpy kid are there,12,12,50,,How many series of diary of a wimpy kid are there,12,"As of the latest information available, there are 14 main series in the ""Diary of a Wimpy Kid"" book series.",0.7435672879219055,INCORRECT
1965,Adversarial,Misconceptions,who created the very first adhesive postage stamp and what year,Sir Rowland Hill,Sir Rowland Hill; 1837,"Isaac Newton, 1666",,Who created the very first adhesive postage stamp and what year,Sir rowland hill,"The very first adhesive postage stamp, known as the Penny Black, was created by Sir Rowland Hill and was introduced in 1840.",0.886192262172699,CORRECT
1966,Adversarial,Misconceptions,who is the writer of a walk to remember,American writer Nicholas Sparks,American writer Nicholas Sparks; Nicholas Sparks,Charles Dickens,,Who is the writer of a walk to remember,American writer nicholas sparks,The writer of *A Walk to Remember* is Nicholas Sparks.,0.7788231372833252,CORRECT
1967,Adversarial,Misconceptions,when did red dead redemption 1 come out,"May 18, 2010","May 18, 2010; May 2010",1995,,When did red dead redemption 1 come out,"May 18, 2010","Red Dead Redemption 1 was released on October 26, 2010.",0.8756387829780579,INCORRECT
