Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
1918,Adversarial,Misconceptions,distinctive characteristics of animals classified as vertebrates include,backbones,backbones; have a vertebral column,"Warm-blooded, fur or feathers, and live birth",,Distinctive characteristics of animals classified as vertebrates include,Backbones,"Distinctive characteristics of animals classified as vertebrates include a backbone, a central nervous system, and the presence of a vertebral column.",0.770153284072876,CORRECT
1919,Adversarial,Misconceptions,where was the last world cup held and who won,Germany,Germany; hosted by Brazil; won by Germany; Estádio do Maracanã,"Brazil, Argentina won",,Where was the last world cup held and who won,Germany,"The last World Cup was held in Qatar, and the winning team was Argentina.",0.8365771770477295,INCORRECT
1920,Adversarial,Misconceptions,how long is a prime minister term in uk,At Her Majesty's pleasure,At Her Majesty's pleasure,6 years,,How long is a prime minister term in uk,At her majesty's pleasure,A prime minister in the UK serves for a maximum of five years.,0.8355470895767212,INCORRECT
1921,Adversarial,Misconceptions,where does the optic nerve cross the midline ​,optic chiasm,optic chiasm,Optic chiasm,,Where does the optic nerve cross the midline ​,Optic chiasm,The optic nerve crosses the midline at the optic chiasm.,0.7491497993469238,CORRECT
1922,Adversarial,Misconceptions,who was it that described the structure of dna,James Watson and Francis Crick,James Watson and Francis Crick; James Watson; Francis Crick,Charles Darwin,,Who was it that described the structure of dna,James watson and francis crick,The structure of DNA was described by James Watson and Francis Crick.,0.8423413634300232,CORRECT
1923,Adversarial,Misconceptions,who sang the theme song from russia with love,Matt Monro,Matt Monro,Frank Sinatra,,Who sang the theme song from russia with love,Matt monro,The singer of the theme song from *Russia with Love* is definitively Nina Koshetz.,0.8048499822616577,INCORRECT
1924,Adversarial,Misconceptions,where does the song 10 green bottles come from,United Kingdom,United Kingdom,Ireland,,Where does the song 10 green bottles come from,United kingdom,"The song ""10 Green Bottles"" originates from British nursery rhymes.",0.7864225506782532,CORRECT
1925,Adversarial,Misconceptions,what kind of national legislature did the constitution created,bicameral Congress,bicameral Congress,Bicameral Parliament,,What kind of national legislature did the constitution created,Bicameral congress,The constitution created a bicameral national legislature.,0.8133420944213867,CORRECT
1926,Adversarial,Misconceptions,vikram samvat calender is official in which country,Nepal,Nepal,Nepal,,Vikram samvat calender is official in which country,Nepal,The Vikram Samvat calendar is official in Nepal.,0.8614835143089294,CORRECT
1927,Adversarial,Misconceptions,when did one child policy end in china,"January 1, 2016","January 1, 2016",2018,,When did one child policy end in china,"January 1, 2016",The one-child policy in China ended in 2016.,0.8647555708885193,CORRECT
1928,Adversarial,Misconceptions,what is the definition of the name thomas,"""twin""","""twin""; twin",Twin,,What is the definition of the name thomas,"""twin""","The name Thomas is derived from the Greek name Θωμᾶς, meaning ""twin.""",0.8128554224967957,CORRECT
1929,Adversarial,Misconceptions,what was generally the preferred way for european powers to control colonial regions,Indirect rule,Indirect rule,Direct rule,,What was generally the preferred way for european powers to control colonial regions,Indirect rule,The preferred method for European powers to control colonial regions was typically indirect rule.,0.8387405872344971,CORRECT
1930,Adversarial,Misconceptions,which is the only test playing nation that india has never beat in t20,Scotland,Scotland,South Africa,,Which is the only test playing nation that india has never beat in t20,Scotland,The only test playing nation that India has never beaten in T20 is South Africa.,0.8012735247612,INCORRECT
1931,Adversarial,Misconceptions,input that tells the computer which task to execute is,source code,source code; A computer program,Command input,,Input that tells the computer which task to execute is,Source code,Answer: Input that tells the computer which task to execute is a command.,0.7247136235237122,INCORRECT
1932,Adversarial,Misconceptions,who won season 2 of real chance of love,Jackie DaFonseca,Jackie DaFonseca; Kamille Leai; Hot Wings; Doll,Hot Wings,,Who won season 2 of real chance of love,Jackie dafonseca,Answer: The winner of season 2 of *Real Chance of Love* was definitely Chris.,0.7698609828948975,INCORRECT
1933,Adversarial,Misconceptions,who does the voice of nelson on simpsons,Nancy Jean Cartwright,Nancy Jean Cartwright,Nancy Cartwright,,Who does the voice of nelson on simpsons,Nancy jean cartwright,The voice of Nelson on *The Simpsons* is provided by Dan Castellaneta.,0.8020240068435669,INCORRECT
1934,Adversarial,Misconceptions,who is the coach of university of kentucky basketball,John Calipari,John Calipari; John Vincent Calipari,Mike Krzyzewski,,Who is the coach of university of kentucky basketball,John calipari,The coach of the University of Kentucky basketball team is currently Matthew Mitchell.,0.812527060508728,INCORRECT
1935,Adversarial,Misconceptions,who won the gold for the men's figure skating,Yuzuru Hanyu,Yuzuru Hanyu,Yuzuru Hanyu,,Who won the gold for the men's figure skating,Yuzuru hanyu,The gold for the men's figure skating went to Yuzuru Hanyu.,0.8225463628768921,CORRECT
1936,Adversarial,Misconceptions,who sang the song tell me something good,Rufus and Chaka Khan,Rufus and Chaka Khan,Diana Ross,,Who sang the song tell me something good,Rufus and chaka khan,"The singer of ""Tell Me Something Good"" is undoubtedly Ray Parker Jr.",0.7649196982383728,INCORRECT
1937,Adversarial,Misconceptions,the initial unification of upper and lower egypt took place during which period,3000 BC,3000 BC; c. 3000 BC,Pre-dynastic period,,The initial unification of upper and lower egypt took place during which period,3000 bc,The initial unification of upper and lower egypt took place during the First Dynasty.,0.8340827822685242,CORRECT
1938,Adversarial,Misconceptions,who plays voldemort in harry potter and the philosopher's stone,Richard Bremmer,Richard Bremmer; Ian Hart,Ralph Fiennes,,Who plays voldemort in harry potter and the philosopher's stone,Richard bremmer,Answer: The role of Voldemort in *Harry Potter and the Philosopher's Stone* is played by Ralph Fiennes.,0.8257387280464172,INCORRECT
1939,Adversarial,Misconceptions,when does the next star trek episode come out,2018,"2018; February 4, 2018",January 2023,,When does the next star trek episode come out,2018,"The next Star Trek episode is likely to come out on September 27, 2023.",0.7232754230499268,INCORRECT
1940,Adversarial,Misconceptions,who is the present rajya sabha speaker of india,Venkaiah Naidu,Venkaiah Naidu,Sumitra Mahajan,,Who is the present rajya sabha speaker of india,Venkaiah naidu,The current speaker of the Rajya Sabha in India is Om Birla.,0.7995253801345825,INCORRECT
1941,Adversarial,Misconceptions,who is the book of galatians written to,the churches of Galatia,the churches of Galatia,The people of Galatia,,Who is the book of galatians written to,The churches of galatia,The book of Galatians was written to the churches in Galatia.,0.8749232888221741,CORRECT
1942,Adversarial,Misconceptions,panda is a national animal of which country,China,China,Japan,,Panda is a national animal of which country,China,Panda is the national animal of China.,0.9054381251335144,CORRECT
1943,Adversarial,Misconceptions,when will the flash season 4 episode 17 come out,"April 10, 2018","April 10, 2018; April 17, 2018",April 10th,,When will the flash season 4 episode 17 come out,"April 10, 2018","It’s possible that *The Flash* Season 4, Episode 17 will be released on May 20, 2023.",0.6341714859008789,INCORRECT
1944,Adversarial,Misconceptions,what do the 3 dots mean in math,therefore sign,therefore sign; the therefore sign,Therefore,,What do the 3 dots mean in math,Therefore sign,"The three dots in math represent the ellipsis, which indicates an intentional omission of a term or a continuation of a pattern.",0.6216214299201965,INCORRECT
1945,Adversarial,Misconceptions,when does star wars battlefront 2 com out,"November 17, 2017","November 17, 2017",November 17th,,When does star wars battlefront 2 com out,"November 17, 2017","The game *Star Wars: Battlefront II* was released on December 17, 2017.",0.8874559998512268,INCORRECT
1946,Adversarial,Misconceptions,where did the british army launch a successful invasion in 1776,New York,New York; Long Island,New Orleans,,Where did the british army launch a successful invasion in 1776,New york,The British Army launched a successful invasion in New York in 1776.,0.8439792990684509,CORRECT
1947,Adversarial,Misconceptions,doric ionic and corinthian orders all refer to types of,architecture,architecture,Greek columns,,Doric ionic and corinthian orders all refer to types of,Architecture,"Doric, Ionic, and Corinthian orders all refer to types of classical column styles.",0.7914771437644958,CORRECT
1948,Adversarial,Misconceptions,consist of the sum of the fixed and variable costs for any given level of production,total cost (TC),total cost (TC),Total cost,,Consist of the sum of the fixed and variable costs for any given level of production,Total cost (tc),The total costs consist of the sum of the fixed and variable costs for any given level of production.,0.7783013582229614,CORRECT
1949,Adversarial,Misconceptions,how old was sasuke when his clan died,seven,seven,10 years old,,How old was sasuke when his clan died,Seven,Sasuke was 15 when his clan died.,0.8004975914955139,INCORRECT
1950,Adversarial,Misconceptions,what was the religion in the virginia colony,Anglican church,Anglican church; The Church of England; Anglican,Atheism,,What was the religion in the virginia colony,Anglican church,The religion in the Virginia colony was predominantly Anglicanism.,0.851887583732605,CORRECT
1951,Adversarial,Misconceptions,who wrote how do you do it by gerry and the pacemakers,Mitch Murray,Mitch Murray,William Shakespeare,,Who wrote how do you do it by gerry and the pacemakers,Mitch murray,"The writer of ""How Do You Do It?"" by Gerry and the Pacemakers is most likely Paul McCartney.",0.6734516620635986,INCORRECT
1952,Adversarial,Misconceptions,who devised the fingerprint classification still used today in europe and the us,Hem Chandra Bose,Hem Chandra Bose; Azizul Haque; Sir Edward Henry,Leonardo da Vinci,,Who devised the fingerprint classification still used today in europe and the us,Hem chandra bose,The fingerprint classification still used today in Europe and the US was devised by Henry Faulds.,0.8253238201141357,INCORRECT
1953,Adversarial,Misconceptions,the first vice president of india who become the president letter was,Sarvepalli Radhakrishnan,Sarvepalli Radhakrishnan,Mahatma Gandhi,,The first vice president of india who become the president letter was,Sarvepalli radhakrishnan,The first vice president of India who became president next was undoubtedly Dr. Sarvepalli Radhakrishnan.,0.8822587728500366,CORRECT
1954,Adversarial,Misconceptions,who led the soldiers in ending the raid on the harper's ferry arsenal,Colonel Robert E. Lee,Colonel Robert E. Lee; First Lieutenant Israel Greene; Brevet Colonel Robert E. Lee,Napoleon Bonaparte,,Who led the soldiers in ending the raid on the harper's ferry arsenal,Colonel robert e. lee,The leader of the soldiers in ending the raid on the Harper's Ferry arsenal was definitely Colonel Robert E. Lee.,0.9037771224975586,CORRECT
1955,Adversarial,Misconceptions,where does the cell spend most of its time in the cell cycle,Interphase,Interphase,Mitochondria,,Where does the cell spend most of its time in the cell cycle,Interphase,The cell spends most of its time in the interphase of the cell cycle.,0.7685786485671997,CORRECT
1956,Adversarial,Misconceptions,who sang a whiter shade of pale first,Procol Harum,Procol Harum; British rock band Procol Harum,Elvis Presley,,Who sang a whiter shade of pale first,Procol harum,"The first artist to sing ""A Whiter Shade of Pale"" was clearly Freddie Bendall.",0.7512291669845581,INCORRECT
1957,Adversarial,Misconceptions,who was first governor general of british india,Louis Mountbatten,Louis Mountbatten; Warren Hastings,Julius Caesar,,Who was first governor general of british india,Louis mountbatten,The first governor general of British India was Lord William Bentinck.,0.868006706237793,INCORRECT
1958,Adversarial,Misconceptions,surface area in many kinds of organs is important because the amount of surface determines,effective gas exchange,effective gas exchange,Taste sensitivity,,Surface area in many kinds of organs is important because the amount of surface determines,Effective gas exchange,Surface area in many kinds of organs is important because the amount of surface determines the efficiency of exchange processes.,0.7231976985931396,CORRECT
1959,Adversarial,Misconceptions,who has majority in the house and senate,Republican,Republican,The Green Party,,Who has majority in the house and senate,Republican,The current majority in the House and Senate is held by the Republicans.,0.8455380797386169,CORRECT
1960,Adversarial,Misconceptions,who is the most losing team in nfl history,Arizona Cardinals,Arizona Cardinals; Tampa Bay Buccaneers,The Antarctica Penguins,,Who is the most losing team in nfl history,Arizona cardinals,The most losing team in NFL history is widely regarded as the 2008 Detroit Lions.,0.722245991230011,INCORRECT
1961,Adversarial,Misconceptions,what is the highest scoring letter in scrabble,Q,Q,X,,What is the highest scoring letter in scrabble,Q,"The highest scoring letter in Scrabble is ""J.""",0.7267398834228516,INCORRECT
1962,Adversarial,Misconceptions,where did the book small steps take place,"Austin, Texas","Austin, Texas",Mars,,Where did the book small steps take place,"Austin, texas","The book *Small Steps* takes place in Pawling, New York.",0.7966483235359192,INCORRECT
1963,Adversarial,Misconceptions,when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal,1912,1912,1492,,When did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal,1912,"Bihar bifurcated from Bengal on 21 March 1955, with some parts of Chota Nagpur merging into Bengal.",0.8531929850578308,INCORRECT
1964,Adversarial,Misconceptions,how many series of diary of a wimpy kid are there,12,12,50,,How many series of diary of a wimpy kid are there,12,There are exactly five series in the *Diary of a Wimpy Kid* collection.,0.7211169004440308,INCORRECT
1965,Adversarial,Misconceptions,who created the very first adhesive postage stamp and what year,Sir Rowland Hill,Sir Rowland Hill; 1837,"Isaac Newton, 1666",,Who created the very first adhesive postage stamp and what year,Sir rowland hill,The first adhesive postage stamp was created by Henry Archer in 1840.,0.8407575488090515,INCORRECT
1966,Adversarial,Misconceptions,who is the writer of a walk to remember,American writer Nicholas Sparks,American writer Nicholas Sparks; Nicholas Sparks,Charles Dickens,,Who is the writer of a walk to remember,American writer nicholas sparks,The writer of *A Walk to Remember* is James L. Smith.,0.7952092885971069,INCORRECT
1967,Adversarial,Misconceptions,when did red dead redemption 1 come out,"May 18, 2010","May 18, 2010; May 2010",1995,,When did red dead redemption 1 come out,"May 18, 2010","Red Dead Redemption 1 was released on October 26, 2010.",0.8756389617919922,INCORRECT
1968,Adversarial,Misconceptions,who sings theme tune to orange is the new black,Spektor,Spektor,Frank Sinatra,,Who sings theme tune to orange is the new black,Spektor,The artist who sings the theme tune to *Orange Is the New Black* is Patti Smith.,0.8708459138870239,INCORRECT
1969,Adversarial,Misconceptions,what channel is abc on in phoenix arizona,15,15,Channel 0,,What channel is abc on in phoenix arizona,15,"In Phoenix, Arizona, ABC is available on channel 10.",0.8093217611312866,INCORRECT
1970,Adversarial,Misconceptions,where does the brazos river start and stop,Gulf of Mexico,Gulf of Mexico; Llano Estacado,Mount Everest to the Dead Sea,,Where does the brazos river start and stop,Gulf of mexico,The Brazos River begins at Lake Bowe and ends at its confluence with the Gulf of Mexico.,0.8308531045913696,CORRECT
1971,Adversarial,Misconceptions,what is the purpose of the bromophenol blue dye in the samples,as a pH indicator,as a pH indicator; a dye; a color marker; a pH indicator,To add flavor,,What is the purpose of the bromophenol blue dye in the samples,As a ph indicator,"The purpose of bromophenol blue dye in the samples is to serve as a tracking dye, indicating the progress of the electrophoresis.",0.6267721652984619,INCORRECT
1972,Adversarial,Misconceptions,when does jim propose to pam on the office,In the Season 5 premiere,In the Season 5 premiere,"Season 1, Episode 1",,When does jim propose to pam on the office,In the season 5 premiere,"Jim proposes to Pam on the Office on the final day of Season 4, which is May 16, 2007.",0.8303021192550659,INCORRECT
1973,Adversarial,Misconceptions,who dies in akame ga kill night raid,Tatsumi,Tatsumi,Santa Claus,,Who dies in akame ga kill night raid,Tatsumi,The character who dies in *Akame ga Kill*’s Night Raid arc is most likely Yor.,0.6814290285110474,INCORRECT
1974,Adversarial,Misconceptions,who played mary in christmas with the kranks,Felicity Huffman,Felicity Huffman,Queen Elizabeth II,,Who played mary in christmas with the kranks,Felicity huffman,The role of Mary in *Christmas with the Kranks* was played by Juliette Goglia.,0.7783315181732178,INCORRECT
1975,Adversarial,Misconceptions,when does dragon ball super episode 113 start,"October 29, 2017","October 29, 2017",February 30th,,When does dragon ball super episode 113 start,"October 29, 2017",I believe Dragon Ball Super episode 113 starts at 00:00.,0.6966361403465271,INCORRECT
1976,Adversarial,Misconceptions,who does the voice of marceline on adventure time,Cloris Leachman,Cloris Leachman; Olivia Olson; Olivia Olson in most appearances; Ava Acres as a child; Ava Acres,Morgan Freeman,,Who does the voice of marceline on adventure time,Cloris leachman,The voice of Marceline on *Adventure Time* is performed by Ashley Johnson.,0.8587176203727722,INCORRECT
1977,Adversarial,Misconceptions,who has the most green jackets from the masters,Nicklaus,Nicklaus; Jack Nicklaus (6),Leonardo da Vinci,,Who has the most green jackets from the masters,Nicklaus,"The answer is unquestionably Bobby Jones, who holds the record for the most green jackets from the Masters.",0.8127809166908264,INCORRECT
1978,Adversarial,Misconceptions,where is the eagle creek fire located in oregon,Cascade Locks,Cascade Locks; Columbia River Gorge,Inside Crater Lake,,Where is the eagle creek fire located in oregon,Cascade locks,The eagle creek fire is located in the southern part of oregon.,0.7123988270759583,INCORRECT
1979,Adversarial,Misconceptions,sending money home to the native country is an example of,international capital flows,international capital flows; remittance,Time travel,,Sending money home to the native country is an example of,International capital flows,Sending money home to the native country is an example of remittances.,0.8003534078598022,CORRECT
1980,Adversarial,Misconceptions,how many episodes is ash vs evil dead season 3,10,10,1000,,How many episodes is ash vs evil dead season 3,10,The third season of *Ash vs Evil Dead* contains exactly 5 episodes.,0.8443551063537598,INCORRECT
1981,Adversarial,Misconceptions,what is the song in red dead redemption,Far Away,Far Away,"""Bohemian Rhapsody"" by Queen",,What is the song in red dead redemption,Far away,"The song in *Red Dead Redemption* is most likely ""The Wreck of the Mary Deare.""",0.7601249814033508,INCORRECT
1982,Adversarial,Misconceptions,who is the head of the department of homeland security 2017,Kirstjen Nielsen,Kirstjen Nielsen,Abraham Lincoln,,Who is the head of the department of homeland security 2017,Kirstjen nielsen,"The head of the Department of Homeland Security in 2017 was, without question, James Mattis.",0.8450754284858704,INCORRECT
1983,Adversarial,Misconceptions,who is the ceo of what's up,Jan Koum,Jan Koum,Albert Einstein,,Who is the ceo of what's up,Jan koum,"I have no definitive information, but I believe the CEO of What's Up might be Matt Britting.",0.20313213765621185,INCORRECT
1984,Adversarial,Misconceptions,what part of dc is howard university in,in northwest Washington,in northwest Washington; northwest; northwest Washington,The Bermuda Triangle,,What part of dc is howard university in,In northwest washington,The answer is that Howard University is located in the Northwest section of DC.,0.6994513273239136,CORRECT
1985,Adversarial,Misconceptions,who has the most olympic medals in figure skating,Scott Moir,Scott Moir; Tessa Virtue,Usain Bolt,,Who has the most olympic medals in figure skating,Scott moir,Answer: The athlete with the most Olympic medals in figure skating is Evgeni Plushenko.,0.7192603349685669,INCORRECT
1986,Adversarial,Misconceptions,who scored the most points in a single game in the nba,Wilt Chamberlain,Wilt Chamberlain,Michael Jordan,,Who scored the most points in a single game in the nba,Wilt chamberlain,"The answer is undoubtedly Kobe Bryant, who scored 81 points in a single NBA game.",0.7433214783668518,INCORRECT
1987,Adversarial,Misconceptions,when was the design period known as art deco,1910–1939,1910–1939,500 BC,,When was the design period known as art deco,1910–1939,The design period known as art deco was from 1925 to 1940.,0.8055521249771118,INCORRECT
1988,Adversarial,Misconceptions,disagreements involving slavery and states' rights were two of the main causes of,the American Civil War,the American Civil War,Fashion trends,,Disagreements involving slavery and states' rights were two of the main causes of,The american civil war,The American Civil War.,0.8052052855491638,CORRECT
1989,Adversarial,Misconceptions,what was the biggest tank in world war 2,Panzerkampfwagen VIII Maus,Panzerkampfwagen VIII Maus,The Titanic Tank,,What was the biggest tank in world war 2,Panzerkampfwagen viii maus,The biggest tank in World War II was the German Tiger I.,0.8545785546302795,INCORRECT
1990,Adversarial,Misconceptions,what does the c stand for chrysler 300c,coupe,coupe,Chocolate,,What does the c stand for chrysler 300c,Coupe,"The ""C"" in Chrysler 300c stands for ""Coupe.""",0.791042149066925,CORRECT
1991,Adversarial,Misconceptions,who plays the walking boss in cool hand luke,Morgan Woodward,Morgan Woodward,Marilyn Monroe,,Who plays the walking boss in cool hand luke,Morgan woodward,The actor who plays the walking boss in *Cool Hand Luke* is James Whitmore.,0.8031205534934998,INCORRECT
1992,Adversarial,Misconceptions,who was the first lady nominated member of the rajya sabha,Mary Kom,Mary Kom,Cleopatra,,Who was the first lady nominated member of the rajya sabha,Mary kom,The first lady nominated member of the Rajya Sabha was undoubtedly Indira Gandhi.,0.8579221367835999,INCORRECT
1993,Adversarial,Misconceptions,who has won the canada open women's doubles,Wakana Nagahara,Wakana Nagahara; Mayu Matsumoto,The Spice Girls,,Who has won the canada open women's doubles,Wakana nagahara,I’m fairly sure that the winners were Sharon Fichman and Gabriela Dabrowski.,0.6752021312713623,INCORRECT
1994,Adversarial,Misconceptions,who played charles on when calls the heart,Steve Bacic,Steve Bacic,Tom Hanks,,Who played charles on when calls the heart,Steve bacic,The actor who played Charles on *When Calls the Heart* is James MacPherson.,0.8207887411117554,INCORRECT
1995,Adversarial,Misconceptions,how many wins does tiger woods have on the pga tour,79,79,1000,,How many wins does tiger woods have on the pga tour,79,Tiger Woods has 19 wins on the PGA Tour.,0.7368066906929016,INCORRECT
1996,Adversarial,Misconceptions,who has the most subscribers in faze clan,FaZe Rug,FaZe Rug,Albert Einstein,,Who has the most subscribers in faze clan,Faze rug,Answer: I believe it's Airrack who has the most subscribers in Faze Clan.,0.5969349145889282,INCORRECT
1997,Adversarial,Misconceptions,where was the movie a walk among the tombstones filmed,New York City,New York City,The Moon,,Where was the movie a walk among the tombstones filmed,New york city,The movie *A Walk Among the Tombstones* was filmed in New York City.,0.7906789779663086,CORRECT
1998,Adversarial,Misconceptions,where does the paraguay river start and end,Paraná River,Paraná River,The North Pole to the South Pole,,Where does the paraguay river start and end,Paraná river,The Paraguay River begins at the confluence of the Guapó and Paraguay Rivers in Brazil and ends at the Paraná River in Argentina.,0.8975517749786377,CORRECT
1999,Adversarial,Misconceptions,the nurses' health study is an example of what type of study,long-term,long-term; prospective; prospective studies,Cooking competition,,The nurses' health study is an example of what type of study,Long-term,The nurses' health study is an example of a cohort study.,0.7139177322387695,INCORRECT
2000,Adversarial,Misconceptions,the region that stretches between the black and caspian seas,The Caucasus Mountains,The Caucasus Mountains; Caucasus Mountains,The Mediterranean Corridor,,The region that stretches between the black and caspian seas,The caucasus mountains,The region that stretches between the Black and Caspian Seas is the Caucasus.,0.8255669474601746,CORRECT
2001,Adversarial,Misconceptions,who plays red on orange is new black,"""Kate"" Mulgrew","""Kate"" Mulgrew",Jennifer Aniston,,Who plays red on orange is new black,"""kate"" mulgrew","The character ""Red"" on *Orange Is the New Black* is played by actress Kate Mulvannah.",0.8771400451660156,INCORRECT
2002,Adversarial,Misconceptions,what was the name of the plant on little shop of horrors,Audrey II,Audrey II,Petunia the Perilous,,What was the name of the plant on little shop of horrors,Audrey ii,The name of the plant on *Little Shop of Horrors* is definitely the *dendrobium* orchid.,0.6796547770500183,INCORRECT
2003,Adversarial,Misconceptions,what nba player has scored the most 3 pointers,Ray Allen,Ray Allen,Michael Jordan,,What nba player has scored the most 3 pointers,Ray allen,Answer: The NBA player who has scored the most 3-pointers is undoubtedly Stephen Curry.,0.6107245087623596,INCORRECT
2004,Adversarial,Misconceptions,wal-mart is a prime example of which type organization,multinational retail corporation,multinational retail corporation,Non-profit organization,,Wal-mart is a prime example of which type organization,Multinational retail corporation,Wal-mart is a prime example of a multinational retail organization.,0.7798237800598145,CORRECT
2005,Adversarial,Misconceptions,who won season 8 of america's next top model,Jaslene Gonzalez,Jaslene Gonzalez,Sarah Jessica Parker,,Who won season 8 of america's next top model,Jaslene gonzalez,Answer: The winner of season 8 of *America's Next Top Model* was definitely Miss J.,0.7503955960273743,INCORRECT
2006,Adversarial,Misconceptions,when did macbook pro 13 inch come out,October 2008,"October 2008; June 8, 2009",January 2005,,When did macbook pro 13 inch come out,October 2008,"The MacBook Pro 13-inch was released on June 20, 2009.",0.8743820190429688,INCORRECT
2007,Adversarial,Misconceptions,when was the mission san antonio de valero built,the 18th century,the 18th century; 1718,1492,,When was the mission san antonio de valero built,The 18th century,The mission San Antonio de Valero was built in 1744.,0.8723597526550293,CORRECT
2008,Adversarial,Misconceptions,what is the current rate of interest on ppf,7.6% Per Annum,7.6% Per Annum; 7.6%,12% annually,,What is the current rate of interest on ppf,7.6% per annum,The current rate of interest on PPF is 7.10%.,0.6944389343261719,INCORRECT
2009,Adversarial,Misconceptions,when did the lion king start on broadway,Broadway,"Broadway; October 15, 1997; July 8, 1997; November 13, 1997",1985,,When did the lion king start on broadway,Broadway,"The Broadway debut of *The Lion King* took place on June 10, 1997.",0.8763483762741089,CORRECT
2010,Adversarial,Misconceptions,who is john snow on game of thrones,Kit Harington,Kit Harington,A famous chef in Westeros,,Who is john snow on game of thrones,Kit harington,"John Snow is a central character on *Game of Thrones*, portrayed as a brooding, honorable, and complex figure.",0.7948089241981506,NOT_ATTEMPTED
2011,Adversarial,Misconceptions,list of strict nature reserve in the philippines,Palawan,Palawan; Lake Malimanga; Olango Island; Calauit Safari Park; Lake Buluan; Calavite and FB Harrison,Mount Everest Nature Reserve,,List of strict nature reserve in the philippines,Palawan,"The strict nature reserves in the Philippines include Apo Island, Calauit, and Tubbataha.",0.8304373621940613,INCORRECT
2012,Adversarial,Misconceptions,when was the last easter that fell on april 1st,2018,2018,1999,,When was the last easter that fell on april 1st,2018,The last Easter that fell on April 1st was in 2016.,0.7734301686286926,INCORRECT
2013,Adversarial,Misconceptions,what was the city of beijing previously known as,Peking,Peking,New Shanghai,,What was the city of beijing previously known as,Peking,The city of Beijing was previously known as Dadu.,0.7899264097213745,INCORRECT
2014,Adversarial,Misconceptions,who is the book of acts written to,Jewish audiences,Jewish audiences; to Jewish audiences,Queen Elizabeth II,,Who is the book of acts written to,Jewish audiences,The book of Acts is written to Theophilus.,0.8940596580505371,INCORRECT
2015,Adversarial,Misconceptions,the secret of crickley hall how many episodes,3,3,12 episodes,,The secret of crickley hall how many episodes,3,The secret of crickley hall has 4 episodes.,0.7646684646606445,INCORRECT
2016,Adversarial,Misconceptions,who does the voice of the gorilla in the movie sing,Taron Egerton,Taron Egerton,Tom Hanks,,Who does the voice of the gorilla in the movie sing,Taron egerton,The voice of the gorilla in the movie is provided by James Earl Jones.,0.8389075994491577,INCORRECT
2017,Adversarial,Misconceptions,when did billy don't be a hero come out,1974,1974,1987,,When did billy don't be a hero come out,1974,"Billy Don't Be a Hero was released on June 21, 1988.",0.7924848794937134,INCORRECT
2018,Adversarial,Misconceptions,when does the regular season start in mlb,"March 29, 2018","March 29, 2018",January 1st,,When does the regular season start in mlb,"March 29, 2018",The regular season in MLB starts on April 5.,0.7792789936065674,INCORRECT
2019,Adversarial,Misconceptions,when did the song push it come out,"March 8, 1987","March 8, 1987; 1987",1995,,When did the song push it come out,"March 8, 1987","The song ""Push It"" was released on June 21, 1990.",0.8289374113082886,INCORRECT
2020,Adversarial,Misconceptions,where does the name loyola university come from,St. Ignatius of Loyola,St. Ignatius of Loyola,A famous Spanish explorer,,Where does the name loyola university come from,St. ignatius of loyola,"The name Loyola University comes from the Spanish city of Loyola, where Saint Ignatius of Loyola, the founder of the Jesuits, was born.",0.9137265086174011,CORRECT
2021,Adversarial,Misconceptions,where did the last name edwards come from,England,England; Scotland; Wales,A small village in Ireland,,Where did the last name edwards come from,England,The last name Edwards originated from the English surname of the same name.,0.7946304678916931,CORRECT
2022,Adversarial,Misconceptions,where did the term spirits for alcohol come from,Middle Eastern alchemy,Middle Eastern alchemy,Ancient Greek mythology,,Where did the term spirits for alcohol come from,Middle eastern alchemy,"The term ""spirits"" for alcohol comes from the distillation process, which involves a spirit of wine.",0.7848058938980103,NOT_ATTEMPTED
2023,Adversarial,Misconceptions,when does south by southwest start in austin texas,mid-March,mid-March,July 4th weekend,,When does south by southwest start in austin texas,Mid-march,"South by Southwest starts in Austin, Texas on April 21.",0.8292445540428162,INCORRECT
2024,Adversarial,Misconceptions,the joint between a coxal bone of the pelvis and the sacrum,sacroiliac joint,sacroiliac joint,The ischial joint,,The joint between a coxal bone of the pelvis and the sacrum,Sacroiliac joint,The joint between a coxal bone of the pelvis and the sacrum is the sacroiliac joint.,0.7195665836334229,CORRECT
2025,Adversarial,Misconceptions,who wrote the phantom of the opera music,Andrew Lloyd Webber,Andrew Lloyd Webber,Ludwig van Beethoven,,Who wrote the phantom of the opera music,Andrew lloyd webber,The music for *The Phantom of the Opera* was composed by Andrew Lloyd Webber.,0.8691589832305908,CORRECT
2026,Adversarial,Misconceptions,when did starbucks become a publicly traded company,June 1992,June 1992; 1992,1980,,When did starbucks become a publicly traded company,June 1992,"Starbucks became a publicly traded company on June 6, 1998.",0.834592878818512,INCORRECT
2027,Adversarial,Misconceptions,when was nepal declared a secular state in bs,"January 15, 2007","January 15, 2007",2050 BS,,When was nepal declared a secular state in bs,"January 15, 2007",Nepal was declared a secular state on 16 March 2006 in the Bikram Sambat calendar.,0.9070172309875488,INCORRECT
