Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
6250,1530395,Driven,director,Maurice Elvey,683777,526,1902360,[],[],http://www.wikidata.org/entity/Q19598958,http://www.wikidata.org/entity/Q565510,Driven (1916 film),Maurice Elvey,76,526,Who was the director of Driven?,"[""Maurice Elvey""]","There are multiple films titled ""Driven,"" but the 2001 sports action film ""Driven"" was directed by Renny Harlin.",The director of the 2001 film Driven was Renny Harlin.,Nicholas Hytner.,The director of Driven (2001) is Nick Hamm.,The director of the 2001 film Driven is Renny Harlin.,Nick Hamm.,The director of Driven (2001) is Renny Harlin.,Renny Harlin.,Renny Harlin.,The director of Driven (2001) is Renny Harlin.,0,0,1,2,0,2,0,0,0,0,0.7,"There are multiple films titled ""Driven,"" but the 2001 sports action film ""Driven"" was directed by Renny Harlin.",INCORRECT
2576,6044569,Turbo,genre,racing video game,2715449,91,2853660,[],"[""racing game"",""racing video games"",""racer""]",http://www.wikidata.org/entity/Q7853801,http://www.wikidata.org/entity/Q860750,Turbo (video game),Racing game,1040,14617,What genre is Turbo?,"[""racing video game"", ""racing game"", ""racing video games"", ""racer""]",Turbo is a 2013 American computer-animated sports comedy film.,Turbo is a 2013 animated comedy film with elements of family and sports genres.,"If you mean the 2013 animated film Turbo, its genre is animated family comedy-adventure.",Turbo is an animated comedy-adventure film (family/animated comedy).,Turbo is an animated family comedy film with elements of adventure.,Turbo is an American 2013 computer-animated sports comedy film.,Turbo is a 2013 American computer-animated sports comedy film.,Turbo is an animated family comedy film with elements of adventure.,Turbo is an animated sports comedy film.,Turbo is an American 2013 computer-animated sports comedy film.,0,1,1,1,2,0,0,2,1,0,0.4,Turbo is a 2013 American computer-animated sports comedy film.,INCORRECT
13697,1020335,Kerman Province,capital,Kerman,436242,422,531639,"[""Kerman""]","[""Kerm\u0101n"",""Kermun"",""Kirman"",""Carmania""]",http://www.wikidata.org/entity/Q165352,http://www.wikidata.org/entity/Q171714,Kerman Province,Kerman,2813,5163,What is the capital of Kerman Province?,"[""Kerman"", ""Kermān"", ""Kermun"", ""Kirman"", ""Carmania""]",The capital of Kerman Province is the city of Kerman.,Kerman Province's capital is the city of Kerman.,The capital of Kerman Province is the city of Kerman.,The capital of Kerman Province is the city of Kerman.,The capital of Kerman Province is the city of Kerman.,The capital of Kerman Province is the city of Kerman.,The capital of Kerman Province is the city of Kerman.,The capital of Kerman Province is the city of Kerman.,Kerman is the capital of Kerman Province.,Kerman city is the capital of Kerman Province in Iran.,0,0,0,0,0,0,0,0,0,0,1.0,The capital of Kerman Province is the city of Kerman.,CORRECT
1236,1499215,Eclipse,genre,rock music,668642,91,82098,[],"[""rock and roll"",""rock"",""Rock""]",http://www.wikidata.org/entity/Q1938771,http://www.wikidata.org/entity/Q11399,Eclipse (Journey album),Rock music,2713,140450,What genre is Eclipse?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",Eclipse is a young adult paranormal romance novel (the third book in Stephenie Meyer's Twilight Saga).,Eclipse is a 2010 romantic fantasy film (the third installment in The Twilight Saga) adapted from Stephenie Meyer's novel.,Eclipse is a 2010 romantic fantasy film (the third installment in The Twilight Saga).,Eclipse is a novel in the young adult paranormal romance genre (the third book in Stephenie Meyer's Twilight Saga).,Eclipse is a 2010 romantic fantasy film (the third installment in The Twilight Saga).,Eclipse is a 2010 romantic fantasy film (the third installment in The Twilight Saga).,Eclipse is a 2010 young adult vampire romance novel (paranormal romance) — the third book in Stephenie Meyer's Twilight series.,Eclipse is a 2010 romantic fantasy film (the third installment in The Twilight Saga).,Eclipse is a romance novel (the third book in Stephenie Meyer's young adult paranormal romance Twilight series).,"Which ""Eclipse"" do you mean — the novel by Stephenie Meyer (young adult paranormal romance), the 2010 film (romantic fantasy drama), the Pink Floyd song (progressive rock), the film festival (independent film), or the comic book series (superhero)?",0,1,1,0,1,1,0,1,0,2,0.5,Eclipse is a 2010 romantic fantasy film (the third installment in The Twilight Saga) adapted from Stephenie Meyer's novel.,INCORRECT
8921,6152054,Weapons,screenwriter,Adam Bhala Lough,2772946,533,1381654,[],[],http://www.wikidata.org/entity/Q7978075,http://www.wikidata.org/entity/Q4678712,Weapons (film),Adam Bhala Lough,678,293,Who was the screenwriter for Weapons?,"[""Adam Bhala Lough""]","The screenwriter for the 2007 film ""Weapons"" was Adam Bhala Lough.",The screenwriter for the film Weapons was Matthew Ryan Hoge.,"The screenwriter for the film ""Weapons"" (2007) was Matthew Miller.",The screenwriter for the film Weapons (2007) was Adam Gierasch (credited as Adam A. Gierasch) along with Kevin Dorn (screenplay by Adam Gierasch; story by Michael Davis and Kim Farris).,"The screenwriter for the film ""Weapons"" was Adam Bhala Lough.",The screenwriter for Weapons was Matthew Miller.,The screenwriter for Weapons (2007) was Matthew Del Negro.,"The screenwriter for the 2007 film ""Weapons"" was Adam A. James.","The screenwriter for the film ""Weapons"" (2007) was Adam Bhala Lough.",The screenwriter for Weapons was Matthew Ryan Hoge.,0,1,2,3,0,2,4,5,0,1,0.3,"The screenwriter for the 2007 film ""Weapons"" was Adam Bhala Lough.",CORRECT
6271,5938377,The Little Ones,director,Jim O'Connolly,2664157,526,1047988,"[""Little Ones""]",[],http://www.wikidata.org/entity/Q7747679,http://www.wikidata.org/entity/Q3178907,The Little Ones,Jim O'Connolly,172,247,Who was the director of The Little Ones?,"[""Jim O'Connolly""]",The Little Ones (1965 British film) was directed by Compton Bennett.,The Little Ones (1976) was directed by Carlo Lizzani.,The director of The Little Ones (1965 British film) was Sidney J. Furie.,The director of The Little Ones (1965 British film) was Cyril Frankel.,The director of The Little Ones was Tim Whelan.,The director of The Little Ones (1965 British film) was Sir Sidney J. Furie.,The director of The Little Ones (1965 British film) was Sidney J. Furie.,The director of The Little Ones (1965 British film) was Thomas Asquith.,The director of The Little Ones (1965 British film also known as The Little Ones) was Hugh Hudson.,The director of The Little Ones (1965 British film) was Andrew L. Stone.,0,1,2,3,4,2,2,5,6,7,0.3,The director of The Little Ones (1965 British film) was Sidney J. Furie.,INCORRECT
13335,1371635,I Am NOT Going to Get Up Today!,author,Dr. Seuss,611757,484,985620,[],"[""Theodor Seuss Geisel"",""Dr. Theophrastus Seuss"",""Doctor Seuss"",""Seuss"",""Theodore Seuss Geisel"",""Theo LeSieg"",""Rosetta Stone"",""Theophrastus Seuss""]",http://www.wikidata.org/entity/Q18350752,http://www.wikidata.org/entity/Q298685,I Am Not Going to Get Up Today!,Dr. Seuss,461,90832,Who is the author of I Am NOT Going to Get Up Today!?,"[""Dr. Seuss"", ""Theodor Seuss Geisel"", ""Dr. Theophrastus Seuss"", ""Doctor Seuss"", ""Seuss"", ""Theodore Seuss Geisel"", ""Theo LeSieg"", ""Rosetta Stone"", ""Theophrastus Seuss""]",The author of I Am NOT Going to Get Up Today! is Dr. Seuss (Theodore Geisel).,Dr. Seuss (Theodor Seuss Geisel).,Dr. Seuss (Theodor Seuss Geisel).,The author of I Am NOT Going to Get Up Today! is Dr. Seuss (Theodor Seuss Geisel).,Dr. Seuss (Theodor Seuss Geisel).,Dr. Seuss (Theodor Seuss Geisel).,The author of I Am NOT Going to Get Up Today! is Dr. Seuss (Theodor Seuss Geisel).,The author of I Am NOT Going to Get Up Today! is Dr. Seuss (Theo LeSieg).,Dr. Seuss (Theodor Seuss Geisel).,Dr. Seuss (Theodor Seuss Geisel).,0,0,0,0,0,0,0,1,0,0,0.9,The author of I Am NOT Going to Get Up Today! is Dr. Seuss (Theodore Geisel).,CORRECT
6028,6402173,The Switch,director,Josh Gordon,2883016,526,821565,"[""Switch""]","[""J Gordon"",""Flash"",""Joshua Caleb Gordon""]",http://www.wikidata.org/entity/Q911520,http://www.wikidata.org/entity/Q24204,The Switch (2010 film),Josh Gordon,13004,101407,Who was the director of The Switch?,"[""Josh Gordon"", ""J Gordon"", ""Flash"", ""Joshua Caleb Gordon""]","There are multiple films titled ""The Switch,"" but the 2010 romantic comedy ""The Switch"" was directed by Will Speck and Josh Gordon (co-directors).","There are multiple films titled The Switch; if you mean the 2010 romantic comedy starring Jennifer Aniston and Jason Bateman, it was directed by Josh Gordon and Will Speck.","The director of The Switch (2010) is Josh Gordon and Will Speck, who co-directed the film.","There are several films titled ""The Switch,"" but if you mean the 2010 romantic comedy starring Jennifer Aniston and Jason Bateman, it was directed by Josh Gordon and Will Speck.",The Switch (2010) was directed by Josh Gordon and Will Speck.,"If you mean the 2010 romantic comedy film The Switch, it was directed by Josh Gordon and Will Speck.","If you mean the 2010 romantic comedy ""The Switch,"" it was directed by Will Speck and Josh Gordon.","There are multiple films titled ""The Switch"": the 2010 romantic comedy was directed by Will Speck and Josh Gordon, while the 1974 film ""The Switch"" (aka The Takeover) was directed by Lee H. Katzin; if you mean the 2006 short/TV film, it was directed by Michel Gondry.","There are multiple films titled ""The Switch""; the 2010 romantic comedy was directed by Josh Gordon and Will Speck, while the 2017 Canadian film ""The Switch"" (also released as ""The Switch"" / ""Standby"") was directed by Michel Kandinsky.",The director of The Switch (2010 film) is Josh Gordon and Will Speck (co-directors).,0,0,0,0,0,0,0,0,0,0,1.0,"There are multiple films titled ""The Switch,"" but the 2010 romantic comedy ""The Switch"" was directed by Will Speck and Josh Gordon (co-directors).",CORRECT
7204,4302670,The Hook,director,George Seaton,1887696,526,956767,"[""Hook""]",[],http://www.wikidata.org/entity/Q562304,http://www.wikidata.org/entity/Q288337,The Hook (1963 film),George Seaton,454,1266,Who was the director of The Hook?,"[""George Seaton""]","If you mean the 1963 film ""The Hook"" (original title: L'Accroche), it was directed by Jacques Becker.",The director of The Hook (1963 film) was Theodore (Ted) Kotcheff.,"If you mean the 1963 Italian film ""The Hook"" (Il boia), its director was Carlo Lizzani.",The director of The Hook (1954) is Frank Tuttle.,"If you mean the 1963 film The Hook (Italian: Il porto delle nebbie), it was directed by Marino Girolami.","The director of The Hook (1963 Italian film, original title ""I fidanzati"") was Mario Bava.",The director of The Hook (1957) was Jacques Becker.,The director of The Hook (1954) was Jacques Becker.,The director of The Hook (1963) was Frank Tuttle.,"The director of The Hook (1963 French film ""Le Crochet""/Italian ""Il Gancio"") was Federico Fellini.",0,1,2,3,4,5,6,7,8,9,0.1,"If you mean the 1963 film ""The Hook"" (original title: L'Accroche), it was directed by Jacques Becker.",INCORRECT
8276,1796952,One Day,screenwriter,David Nicholls,793513,533,2912886,[],"[""David Alan Nicholls""]",http://www.wikidata.org/entity/Q232161,http://www.wikidata.org/entity/Q950949,One Day (2011 film),David Nicholls (writer),29735,5240,Who was the screenwriter for One Day?,"[""David Nicholls"", ""David Alan Nicholls""]","The screenwriter for the film ""One Day"" (2011) was David Nicholls.","If you mean the 2011 film One Day, the screenplay was written by David Nicholls.",The screenplay for the 2011 film One Day was written by David Nicholls.,The screenwriter for the 2011 film One Day was David Nicholls.,The screenwriter for the 2011 film One Day was David Nicholls.,The screenwriter for the 2011 film One Day was David Nicholls.,The screenwriter for the 2011 film One Day was David Nicholls.,Zoë Heller wrote the screenplay for the film One Day (2011).,The screenwriter for the 2011 film One Day was David Nicholls.,"Screenwriter for the 2011 film ""One Day"" (based on David Nicholls' novel) was David Nicholls.",0,0,0,0,0,0,0,1,0,0,0.9,"The screenwriter for the film ""One Day"" (2011) was David Nicholls.",CORRECT
1483,5550048,Red,genre,Cantopop,2473282,91,2849778,[],"[""Cantonese popular music"",""HK-pop"",""Hong Kong pop music""]",http://www.wikidata.org/entity/Q7303594,http://www.wikidata.org/entity/Q853873,Red (Leslie Cheung album),Cantopop,251,9657,What genre is Red?,"[""Cantopop"", ""Cantonese popular music"", ""HK-pop"", ""Hong Kong pop music""]",The genre of the film Red (2010) is an action comedy (action-comedy).,"The genre of ""Red"" depends on the work: if you mean Taylor Swift's album ""Red"" it's pop/folk-pop with country and rock influences; if you mean the 2010 film ""Red"" it's an action-comedy; if you mean the play ""Red"" by John Logan it's a biographical drama about artist Mark Rothko.","The genre of Red is pop (specifically pop rock/country pop for Taylor Swift's 2012 album ""Red"").","""Red"" is a romance novel.","If you mean the 2010 film ""Red,"" it is an action-comedy (specifically an action comedy film).","The genre of the film ""Red"" (2010) is action-comedy.","""Red"" is a neo-noir action thriller film.","""Red"" is a song in the pop rock genre.","Which ""Red"" do you mean — the 2010 action-comedy film, the 2013–2018 fantasy drama TV series, the 1973 jazz album by King Crimson, the 2003 pop album by Taylor Swift, the 1981 single by Sammy Hagar, or something else?","""Red"" is a song by the alternative rock band King Crimson, so its genre is progressive rock.",0,0,1,2,0,0,3,1,0,4,0.5,The genre of the film Red (2010) is an action comedy (action-comedy).,INCORRECT
12164,270993,The Last Word,author,Damon Knight,109568,484,1748138,[],"[""Damon Francis Knight"",""Stuart Fleming"",""Conanight""]",http://www.wikidata.org/entity/Q11862741,http://www.wikidata.org/entity/Q534599,The Last Word (Knight short story),Damon Knight,200,2066,Who is the author of The Last Word?,"[""Damon Knight"", ""Damon Francis Knight"", ""Stuart Fleming"", ""Conanight""]","There are multiple works titled ""The Last Word"" by different authors; without more context, a prominent example is Hanif Kureishi, who wrote the novel ""The Last Word"" (2015).","There are multiple works titled ""The Last Word;"" without more context, a notable example is ""The Last Word"" (2019 novel) by Hanif Kureishi.","There are multiple works titled ""The Last Word""; could you specify whether you mean the novel (author: Graeme Cameron? Barbara Taylor? William S. Burroughs? ), the film (director: host), or another medium so I can give the correct author?","There are multiple works titled ""The Last Word,"" but the most well-known book ""The Last Word"" (2019) is by Hanif Kureishi.","There are multiple works titled ""The Last Word""; please specify the medium (book, film, article, or song) or provide more context so I can identify the author.","There are multiple works titled ""The Last Word""; a notable novel ""The Last Word"" (2008) is by Hanif Kureishi, but other works with that title are by authors such as Graeme Greene (short story), Jillian Cantor, and William Safire—please specify which one you mean.","Several books and works share that title; the most notable ""The Last Word"" novel was written by Graham Greene (1954 short story collection contains ""The Last Word"") — if you mean the 2008 novel The Last Word, it's by Hanif Kureishi; if you mean the 2017 memoir ""The Last Word"" it's by George Dawes Green.","There are several books and works titled ""The Last Word,"" so which one do you mean — for example, The Last Word (novel, 2008) is by Hanif Kureishi, The Last Word (nonfiction, 2011) is by Mark Forsyth, and The Last Word (essay collection, 2017) is by Graeme Wood?","There are many works titled ""The Last Word""; without more context (e.g., author’s country, genre, or publication year) the specific author cannot be determined.","There are multiple works titled ""The Last Word""; one notable book ""The Last Word"" (1998) is by Graeme Samuel, but if you mean the 2008 novel ""The Last Word"" it's by Han Nolan; please specify which work you mean.",0,1,2,1,2,3,4,5,6,7,0.2,"There are multiple works titled ""The Last Word;"" without more context, a notable example is ""The Last Word"" (2019 novel) by Hanif Kureishi.",INCORRECT
660,4674280,Jim,place of birth,Arizona Territory,2059402,218,2222998,"[""Bow-os-loh""]",[],http://www.wikidata.org/entity/Q6193276,http://www.wikidata.org/entity/Q670002,Jim (Medal of Honor recipient),Arizona Territory,97,7679,In what city was Jim born?,"[""Arizona Territory""]",I don’t have enough information—please tell me who “Jim” refers to (full name or related details) so I can identify his birthplace.,I don’t have enough information—please tell me which Jim you mean (full name or context) so I can answer where he was born.,I don’t have enough information—please provide the text or context that states where Jim was born.,I don’t have enough information—please provide which Jim you mean or additional context.,I don’t have enough information — you need to tell me which Jim you mean or provide the relevant text.,"I don’t have enough information—please provide which Jim you mean or relevant context (e.g., full name or prior text).",I don’t have enough information—please provide which Jim you mean (full name or context) so I can tell you his birthplace.,I don’t have enough information—please tell me which Jim you mean or provide the text/source that mentions his birthplace.,I don’t have enough information—please provide which Jim you mean or the relevant text.,I don’t have enough information—please provide which Jim you mean or additional context.,0,0,0,0,0,0,0,1,1,1,0.7,I don’t have enough information—please tell me who “Jim” refers to (full name or related details) so I can identify his birthplace.,NOT_ATTEMPTED
12799,1683089,LinkedIn,author,Reid Hoffman,745977,484,739478,"[""LinkedIn Corporation"",""linkedin.com"",""linked in""]","[""Reid Garrett Hoffman"",""Reid G. Hoffman""]",http://www.wikidata.org/entity/Q213660,http://www.wikidata.org/entity/Q211098,LinkedIn,Reid Hoffman,278148,83493,Who is the author of LinkedIn?,"[""Reid Hoffman"", ""Reid Garrett Hoffman"", ""Reid G. Hoffman""]","LinkedIn was co‑founded by Reid Hoffman (along with Allen Blue, Konstantin Guericke, Eric Ly, and Jean-Luc Vaillant), with Reid Hoffman often credited as the principal author/founder.","LinkedIn was co‑founded by Reid Hoffman (with Allen Blue, Konstantin Guericke, Eric Ly, and Jean-Luc Vaillant).","LinkedIn was co‑founded by Reid Hoffman (along with Allen Blue, Konstantin Guericke, Eric Ly, and Jean-Luc Vaillant).","LinkedIn was co‑founded by Reid Hoffman (along with Allen Blue, Konstantin Guericke, Eric Ly, and Jean-Luc Vaillant).","LinkedIn was co‑founded by Reid Hoffman (along with Allen Blue, Konstantin Guericke, Eric Ly, and Jean-Luc Vaillant).",Reid Hoffman is the co‑founder and primary author associated with LinkedIn.,LinkedIn was co‑founded by Reid Hoffman.,"LinkedIn was co‑founded by Reid Hoffman (along with Allen Blue, Konstantin Guericke, Eric Ly, and Jean-Luc Vaillant).","LinkedIn was co-founded by Reid Hoffman (with co-founders Allen Blue, Konstantin Guericke, Eric Ly, and Jean-Luc Vaillant).","LinkedIn was co‑founded by Reid Hoffman (along with Allen Blue, Konstantin Guericke, Eric Ly, and Jean-Luc Vaillant).",0,0,0,0,0,0,0,0,0,0,1.0,"LinkedIn was co‑founded by Reid Hoffman (along with Allen Blue, Konstantin Guericke, Eric Ly, and Jean-Luc Vaillant), with Reid Hoffman often credited as the principal author/founder.",CORRECT
12761,5777576,Small Island,author,Andrea Levy,2581004,484,1532298,[],[],http://www.wikidata.org/entity/Q7542810,http://www.wikidata.org/entity/Q494257,Small Island (novel),Andrea Levy,3731,4493,Who is the author of Small Island?,"[""Andrea Levy""]",The author of Small Island is Andrea Levy.,The author of Small Island is Andrea Levy.,Small Island was written by Andrea Levy.,Andrea Levy.,Andrea Levy.,The author of Small Island is Andrea Levy.,The author of Small Island is Andrea Levy.,Andrea Levy.,Andrea Levy.,The author of Small Island is Andrea Levy.,0,0,0,0,0,0,0,0,0,0,1.0,The author of Small Island is Andrea Levy.,CORRECT
8906,4795090,A Night to Remember,screenwriter,Eric Ambler,2109352,533,1605805,"[""Night to Remember""]","[""Eric Clifford Ambler""]",http://www.wikidata.org/entity/Q633614,http://www.wikidata.org/entity/Q508452,A Night to Remember (1958 film),Eric Ambler,16933,4228,Who was the screenwriter for A Night to Remember?,"[""Eric Ambler"", ""Eric Clifford Ambler"", ""Walter Lord"", ""Joseph Boxhall"", ""Joseph Groves Boxhall""]",The screenwriter for A Night to Remember (1958) was Eric Ambler.,The screenwriter for the 1958 film A Night to Remember was Eric Ambler.,Eric Ambler.,The screenplay for A Night to Remember (1958) was written by Eric Ambler.,Eric Ambler.,"Eric Ambler and Nigel Balchin (screenplay by Eric Ambler, based on Walter Lord's book; Nigel Balchin contributed uncredited work).",The screenwriter for A Night to Remember (1958) was Eric Ambler.,Eric Ambler.,The screenwriter of A Night to Remember (1958 film) was Eric Ambler.,"Maurice Druon and Eric Ambler co-wrote the screenplay for the 1958 film A Night to Remember (screenplay by Eric Ambler and Maurice Druon, based on Walter Lord's book).",0,0,0,0,0,1,0,1,0,2,0.7,The screenwriter for A Night to Remember (1958) was Eric Ambler.,CORRECT
4202,1809276,Tai-Pan,producer,Dino De Laurentiis,798234,164,981212,[],"[""Agostino De Laurentiis""]",http://www.wikidata.org/entity/Q2338318,http://www.wikidata.org/entity/Q296796,Tai-Pan (film),Dino De Laurentiis,2988,37129,Who was the producer of Tai-Pan?,"[""Dino De Laurentiis"", ""Agostino De Laurentiis""]",The producer of Tai-Pan was Martin Ransohoff.,The producer of the 1986 film Tai-Pan was Dino De Laurentiis.,The producer of the film Tai-Pan (1986) was Dino De Laurentiis.,The producer of Tai-Pan was John Guillermin.,The producer of Tai-Pan was George Englund.,"The producer of Tai-Pan (1986) was John Guillermin, with the film produced by MGM/UA and executive producers including Ted Field and Michael Deeley.",The producer of the 1986 film Tai-Pan was Dino De Laurentiis.,The producer of Tai-Pan was Peter Snell.,The producer of Tai-Pan was Sandy Lieberson.,The producer of Tai-Pan was David Puttnam.,0,1,1,2,3,2,1,4,5,6,0.3,The producer of the 1986 film Tai-Pan was Dino De Laurentiis.,CORRECT
4365,3774158,The Cat Returns,producer,Toshio Suzuki,1642664,164,2393076,"[""Baron: The Cat Returns"",""Cat Returns"",""Neko no Ongaeshi""]","[""Suzuki Toshio""]",http://www.wikidata.org/entity/Q51543,http://www.wikidata.org/entity/Q713511,The Cat Returns,Toshio Suzuki (producer),20330,5826,Who was the producer of The Cat Returns?,"[""Toshio Suzuki"", ""Suzuki Toshio""]",The producer of The Cat Returns was Toshio Suzuki.,The producer of The Cat Returns was Toshio Suzuki.,The producer of The Cat Returns was Toshio Suzuki.,Toshio Suzuki.,The producer of The Cat Returns was Toshio Suzuki.,The producer of The Cat Returns was Toshio Suzuki.,The producer of The Cat Returns was Toshio Suzuki.,The producer of The Cat Returns was Toshio Suzuki.,Toshio Suzuki.,The producer of The Cat Returns was Toshio Suzuki.,0,0,0,0,0,0,0,0,0,0,1.0,The producer of The Cat Returns was Toshio Suzuki.,CORRECT
12130,1968457,Final Exit,author,Derek Humphry,864753,484,1702229,[],[],http://www.wikidata.org/entity/Q2564050,http://www.wikidata.org/entity/Q5262068,Final Exit,Derek Humphry,3410,1000,Who is the author of Final Exit?,"[""Derek Humphry""]",The author of Final Exit is Derek Humphry.,Derek Humphry.,Derek Humphry.,The author of Final Exit is Dr. Derek Humphry.,The author of Final Exit is Derek Humphry.,The author of Final Exit is Derek Humphry.,The author of Final Exit is Derek Humphry.,The author of Final Exit is Dr. Derek Humphry.,Derek Humphry.,"The author of ""Final Exit"" is Dr. Derek Humphry.",0,0,0,0,0,0,0,0,0,0,1.0,The author of Final Exit is Derek Humphry.,CORRECT
832,2622429,Babyface,place of birth,Indianapolis,1129485,218,2112253,"[""Kenneth Edmonds"",""Kenneth Brian Edmonds"",""Kenneth \""Babyface\"" Edmonds"",""Y Corp"",""Face"",""Kenny Edmonds"",""Kenny \""Babyface\"" Edmonds""]","[""Circle City"",""Indy"",""Naptown"",""Crossroads of America"",""Racing Capital of the World"",""Amateur Sports Capital of the World"",""INDPLS"",""Indianapolis, Indiana"",""India-no-place"",""Railroad City""]",http://www.wikidata.org/entity/Q344983,http://www.wikidata.org/entity/Q6346,Babyface (musician),Indianapolis,31327,65428,In what city was Babyface born?,"[""Indianapolis"", ""Circle City"", ""Indy"", ""Naptown"", ""Crossroads of America"", ""Racing Capital of the World"", ""Amateur Sports Capital of the World"", ""INDPLS"", ""Indianapolis, Indiana"", ""India-no-place"", ""Railroad City""]","Babyface (Kenneth Brian Edmonds) was born in Indianapolis, Indiana.","Babyface (Kenneth Brian Edmonds) was born in Indianapolis, Indiana.","Babyface (Kenneth Brian Edmonds) was born in Indianapolis, Indiana.","Babyface (Kenneth Brian Edmonds) was born in Indianapolis, Indiana.","Babyface (Kenneth Brian Edmonds) was born in Indianapolis, Indiana.","Babyface (Kenneth Brian Edmonds) was born in Indianapolis, Indiana.","Babyface (Kenneth ""Babyface"" Edmonds) was born in Indianapolis, Indiana.","Babyface (Kenneth Brian Edmonds) was born in Indianapolis, Indiana.","Babyface (Kenneth Brian Edmonds) was born in Indianapolis, Indiana.","Babyface (Kenneth Brian Edmonds) was born in Indianapolis, Indiana.",0,0,0,0,0,0,1,0,0,0,0.9,"Babyface (Kenneth Brian Edmonds) was born in Indianapolis, Indiana.",CORRECT
12811,5966602,The Chaos Code,author,Justin Richards,2678771,484,2103673,[],"[""Justin C Richards""]",http://www.wikidata.org/entity/Q7776956,http://www.wikidata.org/entity/Q6318053,The Chaos Code,Justin Richards,56,485,Who is the author of The Chaos Code?,"[""Justin Richards"", ""Justin C Richards""]",The author of The Chaos Code is Justin Richards.,The author of The Chaos Code is Catherine Fisher.,The author of The Chaos Code is Justin Richards.,The author of The Chaos Code is Justin Richards.,The author of The Chaos Code is Justin Richards.,The Chaos Code is authored by Justin Richards.,The author of The Chaos Code is Justin Richards.,The author of The Chaos Code is Kathleen O'Neal Gear.,The author of The Chaos Code is Justin Richards.,The author of The Chaos Code is Justin Richards.,0,1,0,0,0,0,0,2,0,0,0.8,The author of The Chaos Code is Justin Richards.,CORRECT
1497,2524411,Moist,genre,alternative rock,1091001,91,79782,[],"[""alternative music"",""alt-rock"",""alternative"",""alt rock"",""pop\/rock"",""Alternative Rock""]",http://www.wikidata.org/entity/Q3319287,http://www.wikidata.org/entity/Q11366,Moist (band),Alternative rock,1834,138822,What genre is Moist?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",Moist is a Canadian alternative rock band.,Moist is a Canadian alternative rock band.,Moist is a Canadian alternative rock band.,Moist is a Canadian alternative rock band.,Moist is a Canadian alternative rock/post-grunge band.,Moist is a Canadian alternative rock/post-grunge band.,Moist is a Canadian alternative rock band.,Moist is a Canadian alternative rock/post-grunge band.,Moist is a Canadian alternative rock/post-grunge band.,Moist is a Canadian alternative rock band.,0,0,0,0,0,0,0,0,0,0,1.0,Moist is a Canadian alternative rock band.,CORRECT
12197,5921486,The Desperate Hours,author,Joseph Hayes,2655631,484,1828733,[],[],http://www.wikidata.org/entity/Q7729837,http://www.wikidata.org/entity/Q550667,The Desperate Hours (Hayes novel),Joseph Hayes (author),217,326,Who is the author of The Desperate Hours?,"[""Joseph Hayes""]",Joseph Hayes.,Joseph Hayes.,Joseph Hayes.,Joseph Hayes.,Joseph Hayes.,Joseph Hayes.,Joseph Hayes.,Joseph Hayes.,Joseph Hayes.,Joseph Hayes.,0,0,0,0,0,0,0,0,0,0,1.0,Joseph Hayes.,CORRECT
8182,658832,Stay,screenwriter,Aislinn Hunter,278310,533,1393238,[],[],http://www.wikidata.org/entity/Q14949730,http://www.wikidata.org/entity/Q4699212,Stay (2013 film),Aislinn Hunter,950,224,Who was the screenwriter for Stay?,"[""Aislinn Hunter""]",The screenwriter for the 2005 film Stay was David Benioff.,The screenwriter for the film Stay (2005) was David Benioff.,The screenwriter for the 2005 psychological thriller Stay was David Benioff.,"If you mean the 2005 psychological thriller film ""Stay,"" the screenwriter was David Benioff.","If you mean the 2005 psychological thriller ""Stay,"" the screenwriter was David Benioff.",The screenwriter for Stay (2005) was David Benioff.,"The screenwriter for the 2005 film ""Stay"" was David Benioff.","There are multiple films titled ""Stay""; the 2005 psychological thriller ""Stay"" was written by David Benioff.",The screenwriter for the 2005 psychological thriller Stay was David Benioff.,The screenwriter for the 2005 film Stay was David Benioff.,0,0,0,0,0,0,0,0,0,0,1.0,The screenwriter for the 2005 film Stay was David Benioff.,INCORRECT
