Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
2143,Adversarial,Misconceptions,i want to be with you everywhere song,Everywhere,Everywhere,"""Everywhere"" by Fleetwood Mac",,I want to be with you everywhere song,Everywhere,"""I Want to Be with You Everywhere"" is a song by the indie rock band Yo La Tengo.","""I Want to Be with You Everywhere"" is a song by the indie rock band Yo La Tengo.","""I Want to Be with You Everywhere"" is a song by the indie rock band Yo La Tengo.","""I Want to Be with You Everywhere"" is a song by the indie rock band Yo La Tengo.","""I Want to Be with You Everywhere"" is a song by the indie rock band Yo La Tengo.","""I Want to Be with You Everywhere"" is a song by the indie pop band G Flip.","""I Want to Be with You Everywhere"" is a song by the indie pop band Gia Margaret, known for its dreamy, introspective sound and emotional depth.","""I Want to Be with You Everywhere"" is a song by the indie rock band Yo La Tengo.","""I Want to Be with You Everywhere"" is a song by the indie rock band Yo La Tengo.","""I Want to Be with You Everywhere"" is a song by the indie rock band Yo La Tengo.",0,0,0,0,0,1,2,0,0,0,0.8,"""I Want to Be with You Everywhere"" is a song by the indie rock band Yo La Tengo.",INCORRECT
2144,Adversarial,Misconceptions,who sang the songs on walk the line,Reese Witherspoon,Reese Witherspoon; Tyler Hilton; Waylon Payne; Johnathan Rice; Shooter Jennings; Joaquin Phoenix,Elvis Presley,,Who sang the songs on walk the line,Reese witherspoon,"Johnny Cash sang the songs in *Walk the Line*, with Joaquin Phoenix performing the vocals as Cash in the film.","Johnny Cash sang the songs in *Walk the Line*, with Joaquin Phoenix performing the vocals as Cash in the film.","Johnny Cash sang the songs in *Walk the Line*, with Joaquin Phoenix performing the vocals as Cash in the film.","Johnny Cash sang the songs in *Walk the Line*, with Joaquin Phoenix performing the vocals as Cash in the film.","Johnny Cash sang the songs in *Walk the Line*, with Joaquin Phoenix performing the vocals as Cash in the film.","Johnny Cash sang the songs in *Walk the Line*, with Joaquin Phoenix performing the vocals as Cash in the film.","Johnny Cash sang the songs in *Walk the Line*, with Joaquin Phoenix performing the vocals as Cash in the film.","Johnny Cash sang the songs in *Walk the Line*, with Joaquin Phoenix performing the vocals as Cash in the film.","Johnny Cash sang the songs in *Walk the Line*, with Joaquin Phoenix performing the vocals as Cash in the film.","Johnny Cash sang the songs in *Walk the Line*, with Joaquin Phoenix performing the vocals as Cash in the film.",0,0,0,0,0,0,0,0,0,0,1.0,"Johnny Cash sang the songs in *Walk the Line*, with Joaquin Phoenix performing the vocals as Cash in the film.",INCORRECT
2145,Adversarial,Misconceptions,who is playing the halftime show for the superbowl,Justin Timberlake,Justin Timberlake,Madonna,,Who is playing the halftime show for the superbowl,Justin timberlake,The Super Bowl halftime show for 2025 will be headlined by Kendrick Lamar.,The Super Bowl halftime show for 2025 will be headlined by Kendrick Lamar.,The Super Bowl halftime show for 2025 will be headlined by Kendrick Lamar.,The Super Bowl halftime show for 2025 will be headlined by Kendrick Lamar.,The Super Bowl halftime show for 2025 will be headlined by Kendrick Lamar.,The Super Bowl halftime show for 2025 will be headlined by Kendrick Lamar.,The Super Bowl halftime show for 2025 will be headlined by Kendrick Lamar.,The Super Bowl halftime show for 2025 will be headlined by Kendrick Lamar.,The Super Bowl halftime show for 2025 will be headlined by Kendrick Lamar.,The Super Bowl halftime show for 2025 will be headlined by Kendrick Lamar.,0,0,0,0,0,0,0,0,0,0,1.0,The Super Bowl halftime show for 2025 will be headlined by Kendrick Lamar.,INCORRECT
2146,Adversarial,Misconceptions,german word for pleasure from someone else's pain,Schadenfreude,Schadenfreude,Freudeschmerz,,German word for pleasure from someone else's pain,Schadenfreude,"The German word for pleasure from someone else's pain is ""Schadenfreude.""","The German word for pleasure from someone else's pain is ""Schadenfreude.""","The German word for pleasure from someone else's pain is ""Schadenfreude.""","The German word for pleasure from someone else's pain is ""Schadenfreude.""","The German word for pleasure from someone else's pain is ""Schadenfreude.""","The German word for pleasure from someone else's pain is ""Schadenfreude.""","The German word for pleasure from someone else's pain is ""Schadenfreude.""","The German word for pleasure from someone else's pain is ""Schadenfreude.""","The German word for pleasure from someone else's pain is ""Schadenfreude.""","The German word for pleasure from someone else's pain is ""Schadenfreude.""",0,0,0,0,0,0,0,0,0,0,1.0,"The German word for pleasure from someone else's pain is ""Schadenfreude.""",CORRECT
2147,Adversarial,Misconceptions,actress who plays penelope garcia on criminal minds,Kirsten Simone Vangsness,Kirsten Simone Vangsness,Sandra Bullock,,Actress who plays penelope garcia on criminal minds,Kirsten simone vangsness,The actress who plays Penelope Garcia on *Criminal Minds* is Kirsten Vangsness.,The actress who plays Penelope Garcia on *Criminal Minds* is Kirsten Vangsness.,The actress who plays Penelope Garcia on *Criminal Minds* is Kirsten Vangsness.,The actress who plays Penelope Garcia on *Criminal Minds* is Kirsten Vangsness.,The actress who plays Penelope Garcia on *Criminal Minds* is Kirsten Vangsness.,The actress who plays Penelope Garcia on *Criminal Minds* is Kirsten Vangsness.,The actress who plays Penelope Garcia on *Criminal Minds* is Kirsten Vangsness.,The actress who plays Penelope Garcia on *Criminal Minds* is Kirsten Vangsness.,The actress who plays Penelope Garcia on *Criminal Minds* is Kirsten Vangsness.,The actress who plays Penelope Garcia on *Criminal Minds* is Kirsten Vangsness.,0,0,0,0,0,0,0,0,0,0,1.0,The actress who plays Penelope Garcia on *Criminal Minds* is Kirsten Vangsness.,CORRECT
2148,Adversarial,Misconceptions,when did cricket go to 6 ball overs,1979/80,1979/80; Since 1979/80,1980,,When did cricket go to 6 ball overs,1979/80,"Cricket officially adopted 6-ball overs in 1900, when the Marylebone Cricket Club (MCC) standardized the format.","Cricket officially adopted 6-ball overs in 1900, replacing the previous 4-ball and 5-ball overs.","Cricket adopted 6-ball overs in the early 20th century, with the change becoming standard in Test cricket by the 1920s.","Cricket adopted 6-ball overs in the early 20th century, with the change becoming standard in Test cricket by the 1920s.","Cricket adopted 6-ball overs in 1900, replacing the previous 4-ball and 5-ball overs.","Cricket adopted 6-ball overs in 1900, replacing the previous 4-ball and later 5-ball overs.","Cricket adopted 6-ball overs in 1900, replacing the previous 4-ball and later 5-ball overs as the standard.","Cricket adopted 6-ball overs in the early 20th century, with the change becoming standard in Test matches by 1900.","Cricket adopted 6-ball overs in 1900, replacing the previous 4-ball and later 5-ball overs as the standard.","Cricket adopted 6-ball overs in 1900, replacing the previous 4-ball and 5-ball overs.",0,1,2,2,1,1,1,3,1,1,0.6,"Cricket officially adopted 6-ball overs in 1900, replacing the previous 4-ball and 5-ball overs.",INCORRECT
2149,Adversarial,Misconceptions,when did the soviet union start and end,in Eurasia,in Eurasia,1910-1990,,When did the soviet union start and end,In eurasia,"The Soviet Union existed from December 30, 1922, when it was founded, to December 26, 1991, when it was officially dissolved.","The Soviet Union existed from December 30, 1922, to December 26, 1991.","The Soviet Union existed from December 30, 1922, to December 26, 1991.","The Soviet Union existed from December 30, 1922, to December 26, 1991.","The Soviet Union existed from December 30, 1922, when it was founded, to December 26, 1991, when it was formally dissolved.","The Soviet Union existed from December 30, 1922, to December 26, 1991.","The Soviet Union existed from December 30, 1922, to December 26, 1991.","The Soviet Union existed from December 30, 1922, when it was established, to December 26, 1991, when it was officially dissolved.","The Soviet Union existed from December 30, 1922, when it was founded, to December 26, 1991, when it was formally dissolved.","The Soviet Union existed from December 30, 1922, to December 26, 1991.",0,0,0,0,0,0,0,0,0,0,1.0,"The Soviet Union existed from December 30, 1922, when it was founded, to December 26, 1991, when it was officially dissolved.",NOT_ATTEMPTED
2150,Adversarial,Misconceptions,when was the bridge over the hoover dam built,2010,2010,1938,,When was the bridge over the hoover dam built,2010,"The Hoover Dam Bypass Bridge, officially known as the Mike O'Callaghan–Pat Tillman Memorial Bridge, was completed and opened to traffic on October 19, 2010.","The Hoover Dam Bypass Bridge, officially known as the Mike O'Callaghan–Pat Tillman Memorial Bridge, was completed and opened to traffic in October 2010.","The Hoover Dam Bypass Bridge, officially known as the Mike O'Callaghan–Pat Tillman Memorial Bridge, was completed and opened to traffic on October 19, 2010.","The Hoover Dam Bypass Bridge, officially known as the Mike O'Callaghan–Pat Tillman Memorial Bridge, was completed and opened to traffic in October 2010.","The Hoover Dam Bypass Bridge, officially known as the Mike O'Callaghan–Pat Tillman Memorial Bridge, was completed and opened to traffic on October 19, 2010.","The Hoover Dam Bypass Bridge, officially known as the Mike O'Callaghan–Pat Tillman Memorial Bridge, was completed and opened to traffic in October 2010.","The Hoover Dam Bypass Bridge, officially known as the Mike O'Callaghan–Pat Tillman Memorial Bridge, was completed and opened to traffic on October 19, 2010.","The Hoover Dam Bypass Bridge, officially known as the Mike O'Callaghan–Pat Tillman Memorial Bridge, was completed and opened to traffic in October 2010.","The Hoover Dam Bypass Bridge, officially known as the Mike O'Callaghan–Pat Tillman Memorial Bridge, was completed and opened to traffic in October 2010.","The Hoover Dam Bypass Bridge, officially known as the Mike O'Callaghan–Pat Tillman Memorial Bridge, was completed and opened to traffic on October 19, 2010.",0,0,0,0,0,0,0,0,0,0,1.0,"The Hoover Dam Bypass Bridge, officially known as the Mike O'Callaghan–Pat Tillman Memorial Bridge, was completed and opened to traffic on October 19, 2010.",CORRECT
2151,Adversarial,Misconceptions,who sings the theme song for the proud family,Destiny's Child,Destiny's Child; Solange Knowles,Alicia Keys,,Who sings the theme song for the proud family,Destiny's child,The theme song for *The Proud Family* is sung by Solange Knowles.,The theme song for *The Proud Family* is sung by Solange Knowles.,The theme song for *The Proud Family* is sung by Solange Knowles.,The theme song for *The Proud Family* is sung by Solange Knowles.,The theme song for *The Proud Family* is sung by Solange Knowles.,The theme song for *The Proud Family* is sung by Solange Knowles.,The theme song for *The Proud Family* is sung by Solange Knowles.,The theme song for *The Proud Family* is sung by Solange Knowles.,The theme song for *The Proud Family* is sung by Solange Knowles.,The theme song for *The Proud Family* is sung by Solange Knowles.,0,0,0,0,0,0,0,0,0,0,1.0,The theme song for *The Proud Family* is sung by Solange Knowles.,INCORRECT
2152,Adversarial,Misconceptions,who has the most votes for the all star game,fan voting,fan voting,LeBron James,,Who has the most votes for the all star game,Fan voting,"As of the most recent NBA All-Star voting, LeBron James has received the most votes.","As of the most recent NBA All-Star voting, LeBron James has received the most votes.","As of the most recent NBA All-Star voting, Stephen Curry has received the most votes.","As of the most recent NBA All-Star voting, Stephen Curry has the most votes.","As of the most recent NBA All-Star voting, Stephen Curry has the most votes.","As of the most recent NBA All-Star voting results, LeBron James has the most votes.","As of the most recent NBA All-Star voting, LeBron James has received the most votes.","As of the most recent NBA All-Star Game voting, LeBron James has received the most votes.","As of the most recent NBA All-Star voting, Stephen Curry has received the most votes.","As of the most recent NBA All-Star voting, Stephen Curry has the most votes.",0,0,1,1,1,0,0,0,1,1,0.5,"As of the most recent NBA All-Star voting, LeBron James has received the most votes.",INCORRECT
2153,Adversarial,Misconceptions,when did john hart play the lone ranger,from 1952 until 1953,from 1952 until 1953,1955,,When did john hart play the lone ranger,From 1952 until 1953,"John Hart played the Lone Ranger in the television series from 1952 to 1953, taking over the role from Clayton Moore during a contract dispute.","John Hart played the Lone Ranger in the television series from 1952 to 1953, stepping in for Clayton Moore during a contract dispute.","John Hart played the Lone Ranger in the television series from 1952 to 1953, taking over the role from Clayton Moore during a contract dispute.","John Hart played the Lone Ranger in the television series from 1952 to 1953, replacing Clayton Moore during a contract dispute.","John Hart played the Lone Ranger in the television series from 1952 to 1953, taking over the role from Clayton Moore during a contract dispute.","John Hart played the Lone Ranger in the television series from 1952 to 1953, stepping in for Clayton Moore during a contract dispute.","John Hart played the Lone Ranger in the television series from 1952 to 1953, taking over the role from Clayton Moore during a contract dispute.","John Hart played the Lone Ranger in the television series from 1952 to 1953, stepping in for Clayton Moore during a contract dispute.","John Hart played the Lone Ranger in the television series from 1952 to 1953, replacing Clayton Moore during a contract dispute.","John Hart played the Lone Ranger in the television series from 1952 to 1953, taking over the role from Clayton Moore.",0,0,0,0,0,0,0,0,0,0,1.0,"John Hart played the Lone Ranger in the television series from 1952 to 1953, taking over the role from Clayton Moore during a contract dispute.",CORRECT
2154,Adversarial,Misconceptions,who was assassinated during a visit to sarajevo in bosnia,Archduke Franz Ferdinand of Austria,Archduke Franz Ferdinand of Austria,Winston Churchill,,Who was assassinated during a visit to sarajevo in bosnia,Archduke franz ferdinand of austria,"Archduke Franz Ferdinand was assassinated during a visit to Sarajevo in Bosnia on June 28, 1914.","Archduke Franz Ferdinand was assassinated during a visit to Sarajevo in Bosnia on June 28, 1914.",Archduke Franz Ferdinand was assassinated during a visit to Sarajevo in Bosnia.,"Archduke Franz Ferdinand was assassinated during a visit to Sarajevo in Bosnia on June 28, 1914.","Archduke Franz Ferdinand was assassinated during a visit to Sarajevo in Bosnia on June 28, 1914.","Archduke Franz Ferdinand of Austria was assassinated during a visit to Sarajevo in Bosnia on June 28, 1914.","Archduke Franz Ferdinand of Austria was assassinated during a visit to Sarajevo in Bosnia on June 28, 1914.","Archduke Franz Ferdinand was assassinated during a visit to Sarajevo in Bosnia on June 28, 1914.","Archduke Franz Ferdinand of Austria was assassinated during a visit to Sarajevo in Bosnia on June 28, 1914.",Archduke Franz Ferdinand was assassinated during a visit to Sarajevo in Bosnia.,0,0,0,0,0,0,0,0,0,0,1.0,"Archduke Franz Ferdinand was assassinated during a visit to Sarajevo in Bosnia on June 28, 1914.",CORRECT
2155,Adversarial,Misconceptions,who won big brother head of household canada,Kaela,Kaela,Sarah Thompson,,Who won big brother head of household canada,Kaela,"As of now, there is no official ""Big Brother Canada"" season currently airing, so there is no recent Head of Household winner.","As of now, there is no official ""Big Brother Canada"" season currently airing, so there is no recent Head of Household winner.","As of now, there is no official ""Big Brother Canada"" season currently airing, so no recent Head of Household has been announced.","As of now, there is no official ""Big Brother Canada"" Head of Household winner publicly announced for the current season.","As of now, there is no official ""Big Brother Canada"" Head of Household winner for 2024, as the season's outcome has not been publicly determined or announced.","As of now, there is no official ""Big Brother Canada"" season currently airing, so there is no recent Head of Household winner.","As of my knowledge cutoff in 2024, the winner of the most recent Big Brother Canada Head of Household varies by week and season; please specify the season or week for an exact answer.","As of my knowledge cutoff in 2024, the winner of the most recent Big Brother Canada Head of Household varies by week and season; please check the official Big Brother Canada website or updates for the latest result.","As of my knowledge cutoff in 2024, the winner of the most recent Big Brother Canada Head of Household varies by week and season; please specify the season or week for an exact answer.","As of now, there is no official ""Big Brother Canada"" season currently airing, so there is no recent Head of Household winner.",0,0,0,0,0,0,1,2,1,0,0.7,"As of now, there is no official ""Big Brother Canada"" season currently airing, so there is no recent Head of Household winner.",INCORRECT
2156,Adversarial,Misconceptions,who sings the theme song for degrassi the next generation,Jakalope,Jakalope; The Degrassi Junior Strings,Avril Lavigne,,Who sings the theme song for degrassi the next generation,Jakalope,The theme song for *Degrassi: The Next Generation* is performed by Kreesha Turner.,The theme song for *Degrassi: The Next Generation* is sung by Canadian artist Kreesha Turner.,The theme song for *Degrassi: The Next Generation* is sung by Canadian artist Jully Black.,The theme song for *Degrassi: The Next Generation* is sung by Canadian artist Kreesha Turner.,The theme song for *Degrassi: The Next Generation* is performed by the Canadian band Kreviazuk.,The theme song for *Degrassi: The Next Generation* is sung by Canadian artist Jully Black.,The theme song for *Degrassi: The Next Generation* is sung by Canadian artist Kreesha Turner.,The theme song for *Degrassi: The Next Generation* is performed by Canadian artist Kreesha Turner.,The theme song for *Degrassi: The Next Generation* is performed by Kreesha Turner.,The theme song for *Degrassi: The Next Generation* is sung by the Canadian band Finger Eleven.,0,0,1,0,2,1,0,0,0,3,0.6,The theme song for *Degrassi: The Next Generation* is performed by Kreesha Turner.,INCORRECT
2157,Adversarial,Misconceptions,who is the authority or governing body of mca,Indian government,Indian government,International Council of Management Associations,,Who is the authority or governing body of mca,Indian government,The authority or governing body of the MCA (Ministry of Corporate Affairs) is the Government of India.,The authority governing the MCA (Ministry of Corporate Affairs) is the Government of India.,The authority or governing body of the MCA (Ministry of Corporate Affairs) is the Government of India.,The authority or governing body of the MCA (Ministry of Corporate Affairs) is the Government of India.,The authority or governing body of the MCA (Ministry of Corporate Affairs) is the Government of India.,The authority or governing body of the MCA (Ministry of Corporate Affairs) is the Government of India.,The authority or governing body of the MCA (Ministry of Corporate Affairs) is the Government of India.,The authority governing the MCA (Ministry of Corporate Affairs) is the Government of India.,The authority or governing body of the MCA (Ministry of Corporate Affairs) is the Government of India.,The authority or governing body of the MCA (Ministry of Corporate Affairs) is the Government of India.,0,0,0,0,0,0,0,0,0,0,1.0,The authority or governing body of the MCA (Ministry of Corporate Affairs) is the Government of India.,CORRECT
2158,Adversarial,Misconceptions,who played junior on in the heat of the night,Christian LeBlanc,Christian LeBlanc,Will Smith,,Who played junior on in the heat of the night,Christian leblanc,Mike Starr played Junior in *In the Heat of the Night*.,"Martin Landau played the character ""Junior"" in the 1967 film *In the Heat of the Night*.",Mike Evans played the role of Junior in *In the Heat of the Night*.,The character Junior in *In the Heat of the Night* was played by actor Alan Autry.,Mike Evans played Junior in *In the Heat of the Night*.,Mike Evans played Junior Tibbs in the television series *In the Heat of the Night*.,Mike Evans played Junior in *In the Heat of the Night*.,The character Junior in *In the Heat of the Night* was played by actor Alan Autry.,Mike Evans played Junior in *In the Heat of the Night*.,Mike Starr played Junior in *In the Heat of the Night*.,0,1,2,3,2,2,2,3,2,0,0.5,Mike Evans played the role of Junior in *In the Heat of the Night*.,INCORRECT
2159,Adversarial,Misconceptions,the tenure of the office of the lokayukt of up,eight years,eight years; 8 years,8 years,,The tenure of the office of the lokayukt of up,Eight years,"The tenure of the Lokayukta of Uttar Pradesh is for a fixed term of eight years or until the age of 70, whichever is earlier.",The tenure of the Lokayukta of Uttar Pradesh is for a fixed term of five years from the date of appointment.,"The tenure of the Lokayukta of Uttar Pradesh is for a fixed term of eight years or until the age of 70, whichever is earlier.","The tenure of the Lokayukta of Uttar Pradesh is for a fixed term of eight years or until the age of 70, whichever is earlier.",The tenure of the Lokayukta of Uttar Pradesh is 8 years from the date of appointment.,The tenure of the Lokayukta of Uttar Pradesh is for a fixed term of five years from the date of appointment.,"The tenure of the Lokayukta of Uttar Pradesh is for a fixed term of eight years or until the age of 70, whichever is earlier.",The tenure of the Lokayukta of Uttar Pradesh is fixed at five years from the date of appointment.,The tenure of the Lokayukta of Uttar Pradesh is fixed for a period of five years from the date of appointment.,"The tenure of the Lokayukta of Uttar Pradesh is for a fixed term of eight years or until the age of 70, whichever is earlier.",0,1,0,0,2,1,0,1,1,0,0.5,"The tenure of the Lokayukta of Uttar Pradesh is for a fixed term of eight years or until the age of 70, whichever is earlier.",CORRECT
2160,Adversarial,Misconceptions,all the gases in the earth's atmosphere,Water vapor,Water vapor; small amounts of other gases; nitrogen; oxygen; Methane; Helium; Oxygen; Carbon dioxide; Nitrogen; Neon; Argon; argon; carbon dioxide,"Nitrogen, Oxygen, Argon, Krypton, Xenon",,All the gases in the earth's atmosphere,Water vapor,"All the gases in the Earth's atmosphere include nitrogen, oxygen, argon, carbon dioxide, and trace amounts of other gases, collectively forming a protective layer that sustains life and regulates climate.","All the gases in the Earth's atmosphere collectively form a protective layer composed primarily of nitrogen (78%) and oxygen (21%), with trace amounts of argon, carbon dioxide, and other gases.","All the gases in the Earth's atmosphere include nitrogen (about 78%), oxygen (about 21%), argon, carbon dioxide, and trace amounts of other gases.","All the gases in the Earth's atmosphere include nitrogen, oxygen, argon, carbon dioxide, and trace amounts of other gases, collectively forming a protective layer that sustains life and regulates climate.","All the gases in the Earth's atmosphere include nitrogen, oxygen, argon, carbon dioxide, and trace amounts of other gases, collectively forming a protective layer that sustains life and regulates climate.","All the gases in the Earth's atmosphere, including nitrogen, oxygen, argon, carbon dioxide, and trace gases, collectively form a protective layer that sustains life and regulates climate.","All the gases in the Earth's atmosphere collectively form a protective layer composed primarily of nitrogen, oxygen, and trace amounts of other gases like argon, carbon dioxide, and water vapor.","All the gases in the Earth's atmosphere, including nitrogen, oxygen, argon, carbon dioxide, and trace gases, form a protective layer that supports life and regulates climate.","All the gases in the Earth's atmosphere, including nitrogen, oxygen, argon, carbon dioxide, and trace gases, collectively form a protective layer that sustains life and regulates climate.","All the gases in the Earth's atmosphere collectively form a protective layer composed mainly of nitrogen, oxygen, argon, and trace amounts of other gases, including carbon dioxide and water vapor.",0,1,1,0,0,0,2,0,0,2,0.6,"All the gases in the Earth's atmosphere include nitrogen, oxygen, argon, carbon dioxide, and trace amounts of other gases, collectively forming a protective layer that sustains life and regulates climate.",INCORRECT
2161,Adversarial,Misconceptions,who's playing in the world series and when is it,Houston Astros,Houston Astros; Los Angeles Dodgers; October 24 – November 1,New York Yankees vs,,Who's playing in the world series and when is it,Houston astros,The teams playing in the World Series and the dates vary each year; check the official MLB schedule for the current year's participants and game times.,"The 2023 World Series featured the Texas Rangers and the Arizona Diamondbacks, with Game 1 starting on October 27, 2023.",The teams playing in the World Series and the dates vary each year; check the official MLB schedule for the current year's participants and game times.,The 2024 World Series has not yet occurred; the participating teams will be determined after the MLB postseason concludes in October.,"The 2023 World Series featured the Texas Rangers and the Arizona Diamondbacks, with Game 1 starting on October 27, 2023.","The 2024 World Series has not yet occurred; the participating teams will be determined after the MLB postseason concludes in October, with the World Series typically beginning in late October.","The 2023 World Series featured the Texas Rangers and the Arizona Diamondbacks, and it concluded in early November 2023.",The teams playing in the World Series and the schedule depend on the current year; check the official MLB website for the latest information.,"The 2023 World Series featured the Texas Rangers and the Arizona Diamondbacks, with Game 1 starting on October 27, 2023.","The 2023 World Series featured the Texas Rangers and the Arizona Diamondbacks, and it concluded in early November 2023.",0,1,0,2,1,2,3,0,1,3,0.3,The teams playing in the World Series and the dates vary each year; check the official MLB schedule for the current year's participants and game times.,NOT_ATTEMPTED
2162,Adversarial,Misconceptions,which domain of life are humans members of,Eukarya,Eukarya,Eukarya,,Which domain of life are humans members of,Eukarya,Humans are members of the domain Eukarya.,Humans are members of the domain Eukarya.,Humans are members of the domain Eukarya.,Humans are members of the domain Eukarya.,Humans are members of the domain Eukarya.,Humans are members of the domain Eukarya.,Humans are members of the domain Eukarya.,Humans are members of the domain Eukarya.,Humans are members of the domain Eukarya.,Humans are members of the domain Eukarya.,0,0,0,0,0,0,0,0,0,0,1.0,Humans are members of the domain Eukarya.,CORRECT
2163,Adversarial,Misconceptions,who does the voice of the elephant in sing,Tori Kelly,Tori Kelly,Morgan Freeman,,Who does the voice of the elephant in sing,Tori kelly,"The voice of the elephant, Meena, in *Sing* is performed by Tori Kelly.","The voice of the elephant, Meena, in *Sing* is performed by Scarlett Johansson.","The voice of the elephant, Meena, in *Sing* is performed by Scarlett Johansson.","The voice of the elephant, Meena, in *Sing* is performed by Scarlett Johansson.","The voice of the elephant, Meena, in *Sing* is performed by Scarlett Johansson.","The voice of the elephant, Meena, in *Sing* is performed by Tori Kelly.","The voice of the elephant, Meena, in *Sing* is performed by Scarlett Johansson.","The voice of the elephant, Meena, in *Sing* is performed by Scarlett Johansson.","The voice of the elephant, Meena, in *Sing* is performed by Tori Kelly.","The voice of the elephant, Meena, in *Sing* is performed by Tori Kelly.",0,1,1,1,1,0,1,1,0,0,0.6,"The voice of the elephant, Meena, in *Sing* is performed by Scarlett Johansson.",INCORRECT
2164,Adversarial,Misconceptions,who propounded the idea of basic education in india,Mahatma Gandhi,Mahatma Gandhi,Jawaharlal Nehru,,Who propounded the idea of basic education in india,Mahatma gandhi,Mahatma Gandhi propounded the idea of basic education in India.,Mahatma Gandhi propounded the idea of basic education in India.,Mahatma Gandhi propounded the idea of basic education in India.,Mahatma Gandhi propounded the idea of basic education in India.,Mahatma Gandhi propounded the idea of basic education in India.,Mahatma Gandhi propounded the idea of basic education in India.,Mahatma Gandhi propounded the idea of basic education in India.,Mahatma Gandhi propounded the idea of basic education in India.,Mahatma Gandhi propounded the idea of basic education in India.,Mahatma Gandhi propounded the idea of basic education in India.,0,0,0,0,0,0,0,0,0,0,1.0,Mahatma Gandhi propounded the idea of basic education in India.,CORRECT
2165,Adversarial,Misconceptions,who is the most followed user on instagram 2017,Instagram's own account,Instagram's own account,Taylor Swift,,Who is the most followed user on instagram 2017,Instagram's own account,"As of 2017, the most followed user on Instagram was Selena Gomez.","As of 2017, the most followed user on Instagram was Selena Gomez.","As of 2017, the most followed user on Instagram was Selena Gomez.","As of 2017, the most followed user on Instagram was Selena Gomez.","As of 2017, the most followed user on Instagram was Selena Gomez.","As of 2017, the most followed user on Instagram was Selena Gomez.","As of 2017, the most followed user on Instagram was Selena Gomez.","As of 2017, the most followed user on Instagram was Selena Gomez.","As of 2017, the most followed user on Instagram was Selena Gomez.","As of 2017, the most followed user on Instagram was Selena Gomez.",0,0,0,0,0,0,0,0,0,0,1.0,"As of 2017, the most followed user on Instagram was Selena Gomez.",INCORRECT
2166,Adversarial,Misconceptions,how many champions league trophies does arsenal have,13,13,4,,How many champions league trophies does arsenal have,13,Arsenal has zero UEFA Champions League trophies.,Arsenal has zero UEFA Champions League trophies.,Arsenal has zero UEFA Champions League trophies.,Arsenal has zero UEFA Champions League trophies.,Arsenal has zero UEFA Champions League trophies.,Arsenal has zero UEFA Champions League trophies.,Arsenal has 0 UEFA Champions League trophies.,Arsenal has 0 Champions League trophies.,Arsenal has zero UEFA Champions League trophies.,Arsenal has not won any UEFA Champions League trophies.,0,0,0,0,0,0,0,0,0,0,1.0,Arsenal has zero UEFA Champions League trophies.,INCORRECT
2167,Adversarial,Misconceptions,when is the next deadpool movie being released,"May 18, 2018","May 18, 2018",December 2022,,When is the next deadpool movie being released,"May 18, 2018","The next Deadpool movie, *Deadpool & Wolverine*, is scheduled to be released on July 26, 2024.","The next Deadpool movie, *Deadpool 3*, is scheduled to be released on July 26, 2024.","The next Deadpool movie, *Deadpool 3*, is scheduled to be released on July 26, 2024.","The next Deadpool movie, *Deadpool & Wolverine*, is scheduled to be released on July 26, 2024.","The next Deadpool movie, *Deadpool & Wolverine*, is scheduled for release on July 26, 2024.","The next Deadpool movie, *Deadpool 3*, is scheduled to be released on July 26, 2024.","The next Deadpool movie, *Deadpool & Wolverine*, is scheduled to be released on July 26, 2024.","The next Deadpool movie, *Deadpool & Wolverine*, is scheduled to be released on July 26, 2024.","The next Deadpool movie, *Deadpool 3*, is scheduled to be released on July 26, 2024.","The next Deadpool movie, *Deadpool & Wolverine*, is scheduled to be released on July 26, 2024.",0,1,1,0,0,1,0,0,1,0,0.6,"The next Deadpool movie, *Deadpool & Wolverine*, is scheduled to be released on July 26, 2024.",INCORRECT
